id,furn_type,address,permit_issued,installed,lat,lon
532,Shelter ,8345 Glenoaks Bl  EB Glenoaks Bl NS Roscoe,Yes,,34.2223075,-118.3595892
533,Shelter ,15700 Burbank Bl  EB Burbank Bl NS Woodley,Yes ,Yes,34.1715618,-118.4755531
534,Shelter ,16400 Burbank Bl  WB Burbank Bl @ Havenhurst,Yes,,34.1672003,-118.489762
535,Shelter ,7600 Woodley Ave  NB Woodley Ave FS Saticoy,Yes ,Yes,34.2085813,-118.4836609
536,Shelter ,15900 Saticoy St  EB Saticoy St FS Woodley Ave,Yes ,Yes,34.2084225,-118.4793116
537,Shelter ,8000 Woodley Ave  NB Woodley FS Strathern St,Yes,,34.2161507,-118.4824786
538,Shelter ,15000 Saticoy St  EB Saticoy St FS Noble Ave,Yes,,34.2084501,-118.4596995
539,Shelter ,14900 Saticoy St  EB Saticoy St NS Kester,Yes,,34.2084366,-118.4574803
540,Shelter ,9000 San Fernando Rd.  NB San Fernando Rd. NS Lankershim,Yes,,34.233651,-118.3899787
541,Shelter ,9800 San Fernando Rd.  NB San Fernando Rd. NS Branford,Yes,,34.2488788,-118.4029858
542,Shelter ,WB Nordhoff St. NS Woodman Ave.,Yes,,34.235343,-118.440421
543,Shelter ,14900 Sherman Way  EB Sherman Way NS KeSter,Yes,,34.2007889,-118.457735
544,Shelter ,15864 Sherman Way  WB Sherman Way NS Gloria,Yes,,34.2007477,-118.4791743
545,Shelter ,1400 Sherman Way  EB Sherman Way FS Hazeltine Ave,Yes,,34.201197,-118.442179
546,Shelter ,14225 Roscoe Bl.  WB Roscoe NS Wakefield Ave.,Yes,,34.221945,-118.4431678
547,Shelter ,12900 Roscoe Bl.  EB Roscoe NS Coldwater Cyn,Yes,,34.2216563,-118.4144289
548,Shelter ,EB Victory FS Balboa,Yes,,34.186638,-118.5011136
549,Shelter ,15237 Brand  WB Brand Ave NS Santanwood,Yes ,Yes,34.2707576,-118.4651621
550,Shelter ,9102 Sepulveda Bl (@ Nordhoff St),Yes,,34.2342335,-118.4671684
551,Shelter ,9504 Sepulveda Bl WB Plummer NS Sepulveda,Yes ,Yes,34.242781,-118.4696097
552,Shelter ,EB Plummer St FS Sepulveda Bl,Yes ,Yes,34.242781,-118.467421
553,Shelter ,10300 Sepulveda Bl NB Sepulveda FS Devonshire,Yes ,Yes,34.2575249,-118.4663799
554,Shelter ,10311 Sepulveda Bl SB Sepulveda Bl NS Devonshire,Yes ,Yes,34.2578214,-118.4681579
555,Shelter ,10919 Sepulveda  SB Sepulveda Bl FS Brand Bl,Yes,,34.2686285,-118.4681202
556,Shelter ,EB Rinaldi St FS Sepulveda,Yes ,Yes,34.2790718,-118.468811
557,Shelter ,WB Devonshire St. NS Woodman Ave,Yes ,Yes,34.2572459,-118.4542361
558,Shelter ,EB Devonshire St. NS Woodman Ave,Yes ,Yes,34.2572459,-118.4542361
559,Shelter ,9501 Van Nuys Bl WB Plummer FS Van Nuys,Yes ,Yes,34.2430235,-118.4508035
560,Shelter ,8628 Van Nuys Bl  NB Van Nuys Bl NS Parthenia St,Yes ,Yes,34.2269554,-118.4494675
561,Shelter ,14608 Parthenia St SB Vnys FS Parthenia St,Yes ,Yes,34.2264436,-118.450729
562,Shelter ,10641 San Fernando Rd SB San Fernando Rd NS Pierce St,Yes,,34.2630433,-118.4195782
563,Shelter ,13814 Del Sur St SB San Fernando Rd FS Del Sur St,Yes ,Yes,34.276192,-118.433528
564,Shelter ,WB Paxton St NS San Fernando Rd,Yes,,34.2720201,-118.4284533
565,Shelter ,WB Paxton St NS Telfair Ave,Yes,,34.2695405,-118.431833
566,Shelter ,EB Paxton St NS Telfair Ave,Yes ,Yes,34.2695405,-118.431833
567,Shelter ,10736 Laurel Cyn Bl  WB Paxton St FS Haddon Ave,Yes ,Yes,34.2656304,-118.4385355
568,Shelter ,10690 Laurel Canyon Bl  EB Paxton St FS Laurel Canyon Bl,Yes ,Yes,34.2646837,-118.4377807
569,Shelter ,10736 Laurel Canyon Bl WB Paxton St NS Laurel Canyon Bl,Yes,,34.2656304,-118.4385355
570,Shelter ,13361 Paxton St.  WB Paxton St NS Bradley Ave,Yes,,34.2752086,-118.4244988
571,Shelter ,EB Paxton St FS Herrick Ave,Yes ,Yes,34.277271,-118.4212819
572,Shelter ,11555 Glenoaks Bl  WB Paxton St FS Glenoaks Bl,Yes ,Yes,34.2794561,-118.4186606
573,Shelter ,11646 Borden Ave  EB Paxton St FS Borden Ave,Yes,,34.2819231,-118.4143101
574,Shelter ,13051 San Fernando Rd  SB San Fernando Rd NS Cobalt,Yes,,34.3071598,-118.4699059
575,Shelter ,12863 San Fernando Rd.  SB San Fernando Rd NS El Casco St,Yes ,Yes,34.303344,-118.465132
576,Shelter ,12751 San Fernando Rd  SB San Fernando Rd NS Lakeside St,Yes ,Yes,34.3009,-118.462169
577,Shelter ,12431 San Fernando Rd.  SB San Fernando Rd NS  Astoria,Yes ,Yes,34.2961724,-118.4563128
578,Shelter ,14200 Hubbard St. EB Hubbard St NS Herrick Ave,Yes,,34.296265,-118.442321
579,Shelter ,12629 Glenoaks Bl  WB Hubbard St FS Glenoaks Bl,Yes ,Yes,34.2991685,-118.4402598
580,Shelter ,EB Hubbard St FS Eldridge,Yes ,Yes,34.3154163,-118.4213694
581,Shelter ,EB Hubbard St NS Eldridge,Yes ,Yes,34.3154163,-118.4213694
582,Shelter ,13404 Syre St.  EB Sayre St NS Eldridge Ave,Yes,,34.3177449,-118.424772
583,Shelter ,13552 Sayre St.  EB Sayre St NS Fenton Ave,Yes,,34.3151409,-118.427723
584,Shelter ,13602 Sayre St.  EB Sayre St NS Wheeler Ave,Yes,,34.313815,-118.429213
585,Shelter ,15485 Roxford St.  WB Roxford St NS Bradley Ave,Yes,,34.31398,-118.469825
586,Shelter ,15146 Roxford St.  EB Roxford St FS Glenoaks Blvd,Yes,,34.3185533,-118.4629154
587,Shelter ,15054 Roxford St.  EB Roxford St NS Borden Ave,Yes,,34.320696,-118.460786
588,Shelter ,15015 Roxford Pl SB Foothill Bl FS Roxford St,Yes,,34.3220979,-118.45989
589,Shelter ,13820 Glenoaks Bl  SB Foothill Bl FS Glenoaks Bl,Yes,,34.322711,-118.4687742
590,Shelter ,13802 Dronfield Ave  SB Foothill Bl FS Dronfield Ave,Yes,,34.322848,-118.455686
591,Shelter ,14540 Foothill  SB Foothill Bl FS Cobalt St,Yes,,34.3231467,-118.4518041
592,Shelter ,14104 Foothill Bl  WB Polk St FS Foothill Bl,Yes ,Yes,34.315434,-118.4413777
593,Shelter ,14078 Foothill Bl  SB Foothill Bl FS Polk St,Yes ,Yes,34.3149826,-118.4405383
594,Shelter ,13796 Foothil Bl SB Foothill FS Sayre,Yes,,34.3096758,-118.4337937
595,Shelter ,13622 Foothill Bl  SB Foothill Bl FS Hubbard St,Yes ,Yes,34.3070337,-118.4303384
596,Shelter ,13266 SB Foothill Bl FS Harding St,Yes,,34.3007738,-118.4233851
597,Shelter ,13131 Foothill NB Foothill Bl NS Harding St,Yes,,34.298571,-118.4200434
598,Shelter ,13131 MacLay St  NB Foothill Bl NS MacLay St,Yes ,Yes,34.2999274,-118.4185724
599,Shelter ,12960 Foothill Bl  SB Foothill Bl FS Driveway,Yes ,Yes,34.2953727,-118.4172085
600,Shelter ,12985 Foothill Bl  NB Foothill Bl NS Driveway,Yes,,34.2959146,-118.417023
601,Shelter ,12665 Foothill Bl  NB Foothill Bl NS Vaughn St,Yes,,34.289713,-118.4105506
602,Shelter ,SB Foothill Bl FS Pierce St,Yes,,34.2779004,-118.3986682
603,Shelter ,12001 Foothill Street NB Foothill Bl NS Pierce,Yes,,34.2770272,-118.3964103
604,Shelter ,11886 Foothill Bl  SB Foothill Bl FS Terra Bella St,Yes ,Yes,34.273895,-118.39581
605,Shelter ,NB Foothill Bl FS Terra Bella St,Yes,,34.27491,-118.395529
606,Shelter ,11821 Foothill Bl  NB Foothill Bl FS Osbourne,Yes,,34.2744969,-118.393769
607,Shelter ,10711 Glenoaks Bl  EB Osborne St. NS Glenoaks Bl,Yes ,Yes,34.2639495,-118.4017683
608,Shelter ,10537 Glenoaks Bl  SB Glenoaks Bl FS Osborne Pl,Yes ,Yes,34.2611587,-118.3990357
609,Shelter ,10750 Glenoaks Bl  NB Glenoaks Bl FS Osborne St,Yes ,Yes,34.2655686,-118.4022339
610,Shelter ,12538 Gain StNB Glenoaks NS Gain St.,Yes,,34.269207,-118.406501
611,Shelter ,12601 Pierce St.  NB Glenoaks Bl FS Pierce St,Yes ,Yes,34.272173,-118.40813
612,Shelter ,12661 Pierce St.  SB Glenoaks Bl NS Pierce St,Yes,,34.2706609,-118.40913
613,Shelter ,11203 SB Glenoaks Bl NS Van Nuys Bl,Yes ,Yes,34.2737022,-118.4122178
614,Shelter ,NB Glenoaks Bl NS Filmore St,Yes ,Yes,34.2766852,-118.4148499
615,Shelter ,12943 Filmore St SB Glenoaks Bl NS Filmore St,Yes,,34.276706,-118.415226
616,Shelter ,11700 Glenoaks Bl  NB Glenoaks FS Vaugh St,Yes,,34.2829554,-118.4210491
617,Shelter ,12600 Van Nuys Bl  EB Van Nuys Bl FS Borden Ave,Yes ,Yes,34.276084,-118.4068151
618,Shelter ,12457 Van Nuys Bl  WB Van Nuys Bl NS Dronfield Ave,Yes,,34.278813,-118.405209
619,Shelter ,12502 Van Nuys Bl  EB Van Nuys Bl FS Dronfield Ave,Yes ,Yes,34.2778393,-118.4054026
620,Shelter ,SB Borden Ave FS Polk St,Yes ,Yes,34.3102566,-118.4467488
621,Shelter ,14060 Sayre St.  SB Borden Ave FS Sayre St,Yes,,34.3048651,-118.4397073
622,Shelter ,13933 Hubbard St.  SB Borden Ave NS Hubbard St,Yes,,34.3022234,-118.4366472
623,Shelter ,12937 Van Nuys Bl  WB Van Nuys Bl NS Herrick Ave,Yes,,34.271687,-118.415056
624,Shelter ,13100 Van Nuys Bl  EB Van Nuys Bl NS Bradley Ave,Yes ,Yes,34.268498,-118.418189
625,Shelter ,9312 Van Nuys Bl  NB Van Nuys Bl NS Tupper St,Yes,,34.239528,-118.449619
626,Shelter ,14555 Van Nuys Bl  NB Van Nuys Bl FS Osborne St,Yes,,34.2461986,-118.449874
627,Shelter ,14605 Rayen St  SB Van Nuys Bl NS Rayen St,Yes,,34.2321979,-118.450649
628,Shelter ,8750 Van Nuys Bl  NB Van Nuys Bl NS Parthenia St,Yes ,Yes,34.2283757,-118.449521
629,Shelter ,SB Van Nuys Bl FS Chase St,Yes,,34.2247808,-118.4487105
630,Shelter ,14000 Balboa Bl  SB Balboa @ Silver Oaks Dr.,Yes,,34.3210011,-118.488116
631,Shelter ,8300 Van Nuys Bl  SB Van Nuys NS Roscoe,Yes,,34.2218037,-118.4484992
632,Shelter ,10100 San Fernando Rd.  NB San Fernando Rd NS Osborne,Yes,,34.253962,-118.408296
633,Shelter ,12600 San Fernando Rd.  NB San Fernando Rd. NS Polk,Yes,,34.298945,-118.457186
634,Shelter ,12883 San Fernando Rd.  NB San Fernando Rd. NS Bledsoe,Yes,,34.3041293,-118.4659861
635,Shelter ,13100 San Fernando Rd.  NB San Fernando Rd. NS Roxford St.,Yes,,34.3086401,-118.4714512
636,Shelter ,13953 Foothill  WB Foothill NS Astoria,Yes,,34.3131542,-118.4376434
637,Shelter ,14836 Nordhoff St.  EB Nordhoff FS Kester,Yes,,34.2350445,-118.4569337
638,Shelter ,WB Nordhoff St. FS Kester,Yes,,34.235456,-118.456933
639,Shelter ,15309 Parthenia St.  EB Parthenia St. FS Columbus,Yes,,34.2283569,-118.4657023
640,Shelter ,15254 Parthenia St.  EB Parthenia St.  NS Columbus Ave.,Yes,,34.2280782,-118.465248
641,Shelter ,14500 Chase St.  WB Chase St. FS Van Nuys Bl.,Yes,,34.2247754,-118.4488776
642,Shelter ,9540 Van Nuys  NB Van Nuys FS Novice St.,Yes,,34.2395316,-118.4502476
643,Shelter ,9541 Van Nuys  SB Van Nuys Bl. NS Novice St.,Yes,,34.2399193,-118.4502819
