LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,YES,NO
LAKEWOOD,3450034A,1285,169,N,907,POLLING PLACE,82,46,33
LAKEWOOD,3450034A,1285,169,N,0,VBM PORTION,75,50,20
LAKEWOOD,3450034A,1285,169,N,907,TOTAL,157,96,53
LAKEWOOD,3450035A,1286,169,N,923,POLLING PLACE,87,53,30
LAKEWOOD,3450035A,1286,169,N,0,VBM PORTION,74,42,24
LAKEWOOD,3450035A,1286,169,N,923,TOTAL,161,95,54
LAKEWOOD,3450037A,1287,169,N,1006,POLLING PLACE,106,64,30
LAKEWOOD,3450037A,1287,169,N,0,VBM PORTION,106,70,23
LAKEWOOD,3450037A,1287,169,N,1006,TOTAL,212,134,53
LAKEWOOD,3450038A,1288,169,N,971,POLLING PLACE,98,64,28
LAKEWOOD,3450038A,1288,169,N,0,VBM PORTION,78,46,22
LAKEWOOD,3450038A,1288,169,N,971,TOTAL,176,110,50
LAKEWOOD,3450040A,1289,172,N,793,POLLING PLACE,90,50,30
LAKEWOOD,3450040A,1289,172,N,0,VBM PORTION,84,54,26
LAKEWOOD,3450040A,1289,172,N,793,TOTAL,174,104,56
LAKEWOOD,3450042A,1290,172,N,936,POLLING PLACE,99,64,32
LAKEWOOD,3450042A,1290,172,N,0,VBM PORTION,85,48,30
LAKEWOOD,3450042A,1290,172,N,936,TOTAL,184,112,62
LAKEWOOD,3450043A,1291,172,N,1582,POLLING PLACE,168,93,58
LAKEWOOD,3450043A,1291,172,N,0,VBM PORTION,178,97,59
LAKEWOOD,3450043A,1291,172,N,1582,TOTAL,346,190,117
LAKEWOOD,3450045A,1292,172,N,1037,POLLING PLACE,111,73,34
LAKEWOOD,3450045A,1292,172,N,0,VBM PORTION,84,54,25
LAKEWOOD,3450045A,1292,172,N,1037,TOTAL,195,127,59
LAKEWOOD,3450046A,1293,172,N,763,POLLING PLACE,87,49,31
LAKEWOOD,3450046A,1293,172,N,0,VBM PORTION,66,49,15
LAKEWOOD,3450046A,1293,172,N,763,TOTAL,153,98,46
LAKEWOOD,3450048A,1294,172,N,1075,POLLING PLACE,131,69,50
LAKEWOOD,3450048A,1294,172,N,0,VBM PORTION,103,68,31
LAKEWOOD,3450048A,1294,172,N,1075,TOTAL,234,137,81
LAKEWOOD,3450054A,1295,167,N,1678,POLLING PLACE,185,89,77
LAKEWOOD,3450054A,1295,167,N,0,VBM PORTION,168,89,57
LAKEWOOD,3450054A,1295,167,N,1678,TOTAL,353,178,134
LAKEWOOD,3450055A,1296,167,N,1423,POLLING PLACE,132,52,69
LAKEWOOD,3450055A,1296,167,N,0,VBM PORTION,133,64,54
LAKEWOOD,3450055A,1296,167,N,1423,TOTAL,265,116,123
LAKEWOOD,3450059A,1297,166,N,1520,POLLING PLACE,134,74,50
LAKEWOOD,3450059A,1297,166,N,0,VBM PORTION,168,99,54
LAKEWOOD,3450059A,1297,166,N,1520,TOTAL,302,173,104
LAKEWOOD,3450060A,1298,166,N,916,POLLING PLACE,77,41,33
LAKEWOOD,3450060A,1298,166,N,0,VBM PORTION,97,44,29
LAKEWOOD,3450060A,1298,166,N,916,TOTAL,174,85,62
LAKEWOOD,3450062A,1299,167,N,1033,POLLING PLACE,135,76,48
LAKEWOOD,3450062A,1299,167,N,0,VBM PORTION,90,70,15
LAKEWOOD,3450062A,1299,167,N,1033,TOTAL,225,146,63
LAKEWOOD,3450064A,1300,167,N,1587,POLLING PLACE,170,93,64
LAKEWOOD,3450064A,1300,167,N,0,VBM PORTION,142,73,46
LAKEWOOD,3450064A,1300,167,N,1587,TOTAL,312,166,110
LAKEWOOD,3450067A,1301,166,N,1427,POLLING PLACE,165,76,77
LAKEWOOD,3450067A,1301,166,N,0,VBM PORTION,170,106,55
LAKEWOOD,3450067A,1301,166,N,1427,TOTAL,335,182,132
LAKEWOOD,3450070A,1302,166,N,689,POLLING PLACE,49,27,18
LAKEWOOD,3450070A,1302,166,N,0,VBM PORTION,64,41,16
LAKEWOOD,3450070A,1302,166,N,689,TOTAL,113,68,34
LAKEWOOD,3450072A,1303,166,N,1212,POLLING PLACE,85,62,21
LAKEWOOD,3450072A,1303,166,N,0,VBM PORTION,103,66,26
LAKEWOOD,3450072A,1303,166,N,1212,TOTAL,188,128,47
LAKEWOOD,3450073A,1304,166,N,1155,POLLING PLACE,63,33,23
LAKEWOOD,3450073A,1304,166,N,0,VBM PORTION,49,26,15
LAKEWOOD,3450073A,1304,166,N,1155,TOTAL,112,59,38
LAKEWOOD,3450076A,1305,166,N,1035,POLLING PLACE,73,50,16
LAKEWOOD,3450076A,1305,166,N,0,VBM PORTION,90,47,28
LAKEWOOD,3450076A,1305,166,N,1035,TOTAL,163,97,44
LAKEWOOD,3450080A,1306,166,N,1141,POLLING PLACE,93,67,15
LAKEWOOD,3450080A,1306,166,N,0,VBM PORTION,90,59,13
LAKEWOOD,3450080A,1306,166,N,1141,TOTAL,183,126,28
LAKEWOOD,3450090C,1307,166,N,687,POLLING PLACE,16,9,3
LAKEWOOD,3450090C,1307,166,N,0,VBM PORTION,32,18,10
LAKEWOOD,3450090C,1307,166,N,687,TOTAL,48,27,13
LAKEWOOD,3450091A,1308,166,N,1290,POLLING PLACE,74,58,11
LAKEWOOD,3450091A,1308,166,N,0,VBM PORTION,74,46,24
LAKEWOOD,3450091A,1308,166,N,1290,TOTAL,148,104,35
LAKEWOOD,3450092A,1309,166,N,1337,POLLING PLACE,113,75,24
LAKEWOOD,3450092A,1309,166,N,0,VBM PORTION,79,47,18
LAKEWOOD,3450092A,1309,166,N,1337,TOTAL,192,122,42
LAMANDA,3500010B,6080,33,Y,3,POLLING PLACE,0,0,0
LAMANDA,3500010B,6080,33,Y,0,VBM PORTION,0,0,0
LAMANDA,3500010B,6080,33,Y,3,TOTAL,0,0,0
LAMANDA,3500016A,6081,29,Y,24,POLLING PLACE,0,0,0
LAMANDA,3500016A,6081,29,Y,0,VBM PORTION,2,0,2
LAMANDA,3500016A,6081,29,Y,24,TOTAL,2,0,2
LANCASTER,3550001A,1310,2,N,1380,POLLING PLACE,103,67,31
LANCASTER,3550001A,1310,2,N,0,VBM PORTION,90,54,21
LANCASTER,3550001A,1310,2,N,1380,TOTAL,193,121,52
LANCASTER,3550003A,1311,2,N,1124,POLLING PLACE,115,82,27
LANCASTER,3550003A,1311,2,N,0,VBM PORTION,120,65,35
LANCASTER,3550003A,1311,2,N,1124,TOTAL,235,147,62
LANCASTER,3550003D,1312,2,N,1395,POLLING PLACE,62,34,26
LANCASTER,3550003D,1312,2,N,0,VBM PORTION,111,66,32
LANCASTER,3550003D,1312,2,N,1395,TOTAL,173,100,58
LANCASTER,3550004A,1313,2,N,1634,POLLING PLACE,117,90,16
LANCASTER,3550004A,1313,2,N,0,VBM PORTION,171,120,22
LANCASTER,3550004A,1313,2,N,1634,TOTAL,288,210,38
LANCASTER,3550007A,1314,3,N,1240,POLLING PLACE,69,49,18
LANCASTER,3550007A,1314,3,N,0,VBM PORTION,106,75,19
LANCASTER,3550007A,1314,3,N,1240,TOTAL,175,124,37
LANCASTER,3550008A,1315,3,N,1363,POLLING PLACE,78,55,19
LANCASTER,3550008A,1315,3,N,0,VBM PORTION,90,47,32
LANCASTER,3550008A,1315,3,N,1363,TOTAL,168,102,51
LANCASTER,3550009A,1316,3,N,1336,POLLING PLACE,59,35,20
LANCASTER,3550009A,1316,3,N,0,VBM PORTION,70,41,18
LANCASTER,3550009A,1316,3,N,1336,TOTAL,129,76,38
LANCASTER,3550011B,1317,3,N,1314,POLLING PLACE,91,50,33
LANCASTER,3550011B,1317,3,N,0,VBM PORTION,112,68,30
LANCASTER,3550011B,1317,3,N,1314,TOTAL,203,118,63
LANCASTER,3550013A,1318,3,N,1235,POLLING PLACE,81,47,24
LANCASTER,3550013A,1318,3,N,0,VBM PORTION,71,49,13
LANCASTER,3550013A,1318,3,N,1235,TOTAL,152,96,37
LANCASTER,3550015A,1319,3,N,1519,POLLING PLACE,124,69,49
LANCASTER,3550015A,1319,3,N,0,VBM PORTION,111,58,41
LANCASTER,3550015A,1319,3,N,1519,TOTAL,235,127,90
LANCASTER,3550018A,1320,3,N,1211,POLLING PLACE,99,76,17
LANCASTER,3550018A,1320,3,N,0,VBM PORTION,87,58,14
LANCASTER,3550018A,1320,3,N,1211,TOTAL,186,134,31
LANCASTER,3550019D,1321,3,N,1152,POLLING PLACE,80,59,16
LANCASTER,3550019D,1321,3,N,0,VBM PORTION,132,89,29
LANCASTER,3550019D,1321,3,N,1152,TOTAL,212,148,45
LANCASTER,3550020B,1322,2,N,1436,POLLING PLACE,113,72,35
LANCASTER,3550020B,1322,2,N,0,VBM PORTION,143,89,41
LANCASTER,3550020B,1322,2,N,1436,TOTAL,256,161,76
LANCASTER,3550022A,1323,3,N,1340,POLLING PLACE,96,60,29
LANCASTER,3550022A,1323,3,N,0,VBM PORTION,103,61,34
LANCASTER,3550022A,1323,3,N,1340,TOTAL,199,121,63
LANCASTER,3550023A,1324,2,N,974,POLLING PLACE,90,59,27
LANCASTER,3550023A,1324,2,N,0,VBM PORTION,74,51,16
LANCASTER,3550023A,1324,2,N,974,TOTAL,164,110,43
LANCASTER,3550024A,1325,2,N,1299,POLLING PLACE,90,71,13
LANCASTER,3550024A,1325,2,N,0,VBM PORTION,76,46,21
LANCASTER,3550024A,1325,2,N,1299,TOTAL,166,117,34
LANCASTER,3550026A,1326,3,N,1136,POLLING PLACE,103,55,44
LANCASTER,3550026A,1326,3,N,0,VBM PORTION,73,40,20
LANCASTER,3550026A,1326,3,N,1136,TOTAL,176,95,64
LANCASTER,3550029A,1327,2,N,1493,POLLING PLACE,204,114,72
LANCASTER,3550029A,1327,2,N,0,VBM PORTION,232,135,70
LANCASTER,3550029A,1327,2,N,1493,TOTAL,436,249,142
LANCASTER,3550030B,1328,3,N,1244,POLLING PLACE,94,60,27
LANCASTER,3550030B,1328,3,N,0,VBM PORTION,95,51,28
LANCASTER,3550030B,1328,3,N,1244,TOTAL,189,111,55
LANCASTER,3550032A,1329,3,N,945,POLLING PLACE,65,25,33
LANCASTER,3550032A,1329,3,N,0,VBM PORTION,91,38,36
LANCASTER,3550032A,1329,3,N,945,TOTAL,156,63,69
LANCASTER,3550033A,1330,2,N,949,POLLING PLACE,135,62,60
LANCASTER,3550033A,1330,2,N,0,VBM PORTION,89,63,20
LANCASTER,3550033A,1330,2,N,949,TOTAL,224,125,80
LANCASTER,3550034A,1331,3,N,1007,POLLING PLACE,56,35,15
LANCASTER,3550034A,1331,3,N,0,VBM PORTION,53,33,17
LANCASTER,3550034A,1331,3,N,1007,TOTAL,109,68,32
LANCASTER,3550035B,1332,2,N,1368,POLLING PLACE,86,52,27
LANCASTER,3550035B,1332,2,N,0,VBM PORTION,106,62,36
LANCASTER,3550035B,1332,2,N,1368,TOTAL,192,114,63
LANCASTER,3550036A,1333,3,N,820,POLLING PLACE,58,42,11
LANCASTER,3550036A,1333,3,N,0,VBM PORTION,57,35,13
LANCASTER,3550036A,1333,3,N,820,TOTAL,115,77,24
LANCASTER,3550040A,1334,2,N,1389,POLLING PLACE,110,62,37
LANCASTER,3550040A,1334,2,N,0,VBM PORTION,125,71,42
LANCASTER,3550040A,1334,2,N,1389,TOTAL,235,133,79
LANCASTER,3550041A,1335,3,N,1161,POLLING PLACE,85,54,24
LANCASTER,3550041A,1335,3,N,0,VBM PORTION,103,75,22
LANCASTER,3550041A,1335,3,N,1161,TOTAL,188,129,46
LANCASTER,3550042A,1336,3,N,1325,POLLING PLACE,86,51,33
LANCASTER,3550042A,1336,3,N,0,VBM PORTION,82,54,17
LANCASTER,3550042A,1336,3,N,1325,TOTAL,168,105,50
LANCASTER,3550044A,1337,2,N,1178,POLLING PLACE,96,42,50
LANCASTER,3550044A,1337,2,N,0,VBM PORTION,124,67,46
LANCASTER,3550044A,1337,2,N,1178,TOTAL,220,109,96
LANCASTER,3550045A,1338,2,N,1457,POLLING PLACE,90,48,36
LANCASTER,3550045A,1338,2,N,0,VBM PORTION,127,78,34
LANCASTER,3550045A,1338,2,N,1457,TOTAL,217,126,70
LANCASTER,3550047B,1339,2,N,619,POLLING PLACE,27,14,10
LANCASTER,3550047B,1339,2,N,0,VBM PORTION,52,29,20
LANCASTER,3550047B,1339,2,N,619,TOTAL,79,43,30
LANCASTER,3550048A,1340,3,N,1158,POLLING PLACE,66,51,11
LANCASTER,3550048A,1340,3,N,0,VBM PORTION,87,58,20
LANCASTER,3550048A,1340,3,N,1158,TOTAL,153,109,31
LANCASTER,3550050A,1341,3,N,1275,POLLING PLACE,49,34,15
LANCASTER,3550050A,1341,3,N,0,VBM PORTION,73,30,28
LANCASTER,3550050A,1341,3,N,1275,TOTAL,122,64,43
LANCASTER,3550053A,1342,2,N,1272,POLLING PLACE,86,57,23
LANCASTER,3550053A,1342,2,N,0,VBM PORTION,97,60,31
LANCASTER,3550053A,1342,2,N,1272,TOTAL,183,117,54
LANCASTER,3550054A,1343,3,N,1216,POLLING PLACE,79,49,19
LANCASTER,3550054A,1343,3,N,0,VBM PORTION,77,43,23
LANCASTER,3550054A,1343,3,N,1216,TOTAL,156,92,42
LANCASTER,3550058A,1344,3,N,841,POLLING PLACE,87,53,28
LANCASTER,3550058A,1344,3,N,0,VBM PORTION,92,45,36
LANCASTER,3550058A,1344,3,N,841,TOTAL,179,98,64
LANCASTER,3550059A,1345,3,N,984,POLLING PLACE,113,61,43
LANCASTER,3550059A,1345,3,N,0,VBM PORTION,101,53,35
LANCASTER,3550059A,1345,3,N,984,TOTAL,214,114,78
LANCASTER,3550060A,1346,2,N,1099,POLLING PLACE,131,70,44
LANCASTER,3550060A,1346,2,N,0,VBM PORTION,132,74,42
LANCASTER,3550060A,1346,2,N,1099,TOTAL,263,144,86
LANCASTER,3550061A,1347,3,N,1420,POLLING PLACE,145,87,50
LANCASTER,3550061A,1347,3,N,0,VBM PORTION,109,53,37
LANCASTER,3550061A,1347,3,N,1420,TOTAL,254,140,87
LANCASTER,3550064A,1348,2,N,1542,POLLING PLACE,98,61,33
LANCASTER,3550064A,1348,2,N,0,VBM PORTION,128,71,34
LANCASTER,3550064A,1348,2,N,1542,TOTAL,226,132,67
LANCASTER,3550065A,1349,3,N,1377,POLLING PLACE,175,103,60
LANCASTER,3550065A,1349,3,N,0,VBM PORTION,235,114,88
LANCASTER,3550065A,1349,3,N,1377,TOTAL,410,217,148
LANCASTER,3550069A,1350,2,N,894,POLLING PLACE,49,24,20
LANCASTER,3550069A,1350,2,N,0,VBM PORTION,65,41,15
LANCASTER,3550069A,1350,2,N,894,TOTAL,114,65,35
LANCASTER,3550075A,1351,2,N,1231,POLLING PLACE,89,52,33
LANCASTER,3550075A,1351,2,N,0,VBM PORTION,62,29,22
LANCASTER,3550075A,1351,2,N,1231,TOTAL,151,81,55
LANCASTER,3550077A,1352,3,N,1260,POLLING PLACE,86,63,18
LANCASTER,3550077A,1352,3,N,0,VBM PORTION,87,56,21
LANCASTER,3550077A,1352,3,N,1260,TOTAL,173,119,39
LANCASTER,3550079A,1353,3,N,1406,POLLING PLACE,127,73,44
LANCASTER,3550079A,1353,3,N,0,VBM PORTION,170,104,43
LANCASTER,3550079A,1353,3,N,1406,TOTAL,297,177,87
LANCASTER,3550080A,1354,2,N,1075,POLLING PLACE,87,51,29
LANCASTER,3550080A,1354,2,N,0,VBM PORTION,96,54,28
LANCASTER,3550080A,1354,2,N,1075,TOTAL,183,105,57
LANCASTER,3550083A,1355,3,N,1436,POLLING PLACE,74,52,16
LANCASTER,3550083A,1355,3,N,0,VBM PORTION,90,57,24
LANCASTER,3550083A,1355,3,N,1436,TOTAL,164,109,40
LANCASTER,3550085A,6082,3,Y,0,POLLING PLACE,0,0,0
LANCASTER,3550085A,6082,3,Y,0,VBM PORTION,0,0,0
LANCASTER,3550085A,6082,3,Y,0,TOTAL,0,0,0
LANCASTER,3550086B,1356,2,N,1194,POLLING PLACE,71,34,28
LANCASTER,3550086B,1356,2,N,0,VBM PORTION,92,55,29
LANCASTER,3550086B,1356,2,N,1194,TOTAL,163,89,57
LANCASTER,3550087A,1357,3,N,1238,POLLING PLACE,42,33,5
LANCASTER,3550087A,1357,3,N,0,VBM PORTION,33,19,8
LANCASTER,3550087A,1357,3,N,1238,TOTAL,75,52,13
LANCASTER,3550088A,1358,3,N,1266,POLLING PLACE,88,44,36
LANCASTER,3550088A,1358,3,N,0,VBM PORTION,128,71,34
LANCASTER,3550088A,1358,3,N,1266,TOTAL,216,115,70
LANCASTER,3550089B,1359,3,N,1405,POLLING PLACE,102,75,21
LANCASTER,3550089B,1359,3,N,0,VBM PORTION,116,63,41
LANCASTER,3550089B,1359,3,N,1405,TOTAL,218,138,62
LANCASTER,3550093B,1360,3,N,930,POLLING PLACE,52,37,14
LANCASTER,3550093B,1360,3,N,0,VBM PORTION,53,27,15
LANCASTER,3550093B,1360,3,N,930,TOTAL,105,64,29
LANCASTER,3550094A,1361,2,N,1526,POLLING PLACE,126,79,45
LANCASTER,3550094A,1361,2,N,0,VBM PORTION,175,103,55
LANCASTER,3550094A,1361,2,N,1526,TOTAL,301,182,100
LANCASTER,3550095A,1362,3,N,1504,POLLING PLACE,93,55,28
LANCASTER,3550095A,1362,3,N,0,VBM PORTION,113,72,25
LANCASTER,3550095A,1362,3,N,1504,TOTAL,206,127,53
LANCASTER,3550096A,1363,3,N,1396,POLLING PLACE,77,48,28
LANCASTER,3550096A,1363,3,N,0,VBM PORTION,73,47,18
LANCASTER,3550096A,1363,3,N,1396,TOTAL,150,95,46
LANCASTER,3550097A,1364,2,N,1296,POLLING PLACE,102,56,38
LANCASTER,3550097A,1364,2,N,0,VBM PORTION,161,91,47
LANCASTER,3550097A,1364,2,N,1296,TOTAL,263,147,85
LANCASTER,3550098A,1365,3,N,1439,POLLING PLACE,82,44,30
LANCASTER,3550098A,1365,3,N,0,VBM PORTION,95,51,30
LANCASTER,3550098A,1365,3,N,1439,TOTAL,177,95,60
LANCASTER,3550099B,1366,3,N,1109,POLLING PLACE,45,30,13
LANCASTER,3550099B,1366,3,N,0,VBM PORTION,59,30,21
LANCASTER,3550099B,1366,3,N,1109,TOTAL,104,60,34
LANCASTER,3550101A,6083,2,Y,54,POLLING PLACE,0,0,0
LANCASTER,3550101A,6083,2,Y,0,VBM PORTION,20,10,6
LANCASTER,3550101A,6083,2,Y,54,TOTAL,20,10,6
LANCASTER,3550101B,1367,2,N,669,POLLING PLACE,51,31,17
LANCASTER,3550101B,1367,2,N,0,VBM PORTION,57,30,20
LANCASTER,3550101B,1367,2,N,669,TOTAL,108,61,37
LANCASTER,3550101E,1368,2,N,830,POLLING PLACE,71,44,24
LANCASTER,3550101E,1368,2,N,0,VBM PORTION,66,35,18
LANCASTER,3550101E,1368,2,N,830,TOTAL,137,79,42
LANCASTER,3550107A,1369,2,N,1333,POLLING PLACE,88,54,28
LANCASTER,3550107A,1369,2,N,0,VBM PORTION,96,51,31
LANCASTER,3550107A,1369,2,N,1333,TOTAL,184,105,59
LAWNDALE,3650001A,1370,162,N,1083,POLLING PLACE,61,38,17
LAWNDALE,3650001A,1370,162,N,0,VBM PORTION,79,55,19
LAWNDALE,3650001A,1370,162,N,1083,TOTAL,140,93,36
LAWNDALE,3650002A,1371,162,N,1052,POLLING PLACE,77,46,27
LAWNDALE,3650002A,1371,162,N,0,VBM PORTION,56,32,18
LAWNDALE,3650002A,1371,162,N,1052,TOTAL,133,78,45
LAWNDALE,3650004A,1372,162,N,984,POLLING PLACE,63,34,17
LAWNDALE,3650004A,1372,162,N,0,VBM PORTION,49,34,6
LAWNDALE,3650004A,1372,162,N,984,TOTAL,112,68,23
LAWNDALE,3650005A,1373,162,N,1041,POLLING PLACE,58,43,13
LAWNDALE,3650005A,1373,162,N,0,VBM PORTION,42,30,6
LAWNDALE,3650005A,1373,162,N,1041,TOTAL,100,73,19
LAWNDALE,3650006A,1374,162,N,1073,POLLING PLACE,98,67,27
LAWNDALE,3650006A,1374,162,N,0,VBM PORTION,41,25,8
LAWNDALE,3650006A,1374,162,N,1073,TOTAL,139,92,35
LAWNDALE,3650007A,1375,162,N,1092,POLLING PLACE,45,28,15
LAWNDALE,3650007A,1375,162,N,0,VBM PORTION,94,56,26
LAWNDALE,3650007A,1375,162,N,1092,TOTAL,139,84,41
LAWNDALE,3650009A,1376,162,N,931,POLLING PLACE,56,34,14
LAWNDALE,3650009A,1376,162,N,0,VBM PORTION,47,28,12
LAWNDALE,3650009A,1376,162,N,931,TOTAL,103,62,26
LAWNDALE,3650011A,1377,162,N,882,POLLING PLACE,50,31,16
LAWNDALE,3650011A,1377,162,N,0,VBM PORTION,40,26,9
LAWNDALE,3650011A,1377,162,N,882,TOTAL,90,57,25
LAWNDALE,3650012A,1378,162,N,956,POLLING PLACE,82,63,14
LAWNDALE,3650012A,1378,162,N,0,VBM PORTION,40,33,5
LAWNDALE,3650012A,1378,162,N,956,TOTAL,122,96,19
LAWNDALE,3650013A,1379,162,N,1046,POLLING PLACE,74,47,20
LAWNDALE,3650013A,1379,162,N,0,VBM PORTION,58,38,17
LAWNDALE,3650013A,1379,162,N,1046,TOTAL,132,85,37
LAWNDALE,3650014A,1380,162,N,953,POLLING PLACE,46,20,22
LAWNDALE,3650014A,1380,162,N,0,VBM PORTION,37,22,7
LAWNDALE,3650014A,1380,162,N,953,TOTAL,83,42,29
LAWNDALE,3650015A,1381,162,N,1264,POLLING PLACE,74,59,11
LAWNDALE,3650015A,1381,162,N,0,VBM PORTION,55,42,11
LAWNDALE,3650015A,1381,162,N,1264,TOTAL,129,101,22
LAWNDALE,3650018A,1382,162,N,1041,POLLING PLACE,52,38,12
LAWNDALE,3650018A,1382,162,N,0,VBM PORTION,37,25,10
LAWNDALE,3650018A,1382,162,N,1041,TOTAL,89,63,22
LENNOX,3670001A,1383,162,N,723,POLLING PLACE,54,43,6
LENNOX,3670001A,1383,162,N,0,VBM PORTION,18,10,6
LENNOX,3670001A,1383,162,N,723,TOTAL,72,53,12
LENNOX,3670005A,1384,162,N,1054,POLLING PLACE,35,27,7
LENNOX,3670005A,1384,162,N,0,VBM PORTION,29,16,8
LENNOX,3670005A,1384,162,N,1054,TOTAL,64,43,15
LENNOX,3670007A,1385,162,N,1015,POLLING PLACE,45,28,10
LENNOX,3670007A,1385,162,N,0,VBM PORTION,21,15,3
LENNOX,3670007A,1385,162,N,1015,TOTAL,66,43,13
LENNOX,3670030A,1386,162,N,602,POLLING PLACE,33,21,10
LENNOX,3670030A,1386,162,N,0,VBM PORTION,17,12,5
LENNOX,3670030A,1386,162,N,602,TOTAL,50,33,15
LENNOX,3670031A,1387,162,N,1012,POLLING PLACE,57,40,6
LENNOX,3670031A,1387,162,N,0,VBM PORTION,31,23,3
LENNOX,3670031A,1387,162,N,1012,TOTAL,88,63,9
LENNOX,3670032A,1388,162,N,998,POLLING PLACE,53,40,7
LENNOX,3670032A,1388,162,N,0,VBM PORTION,30,16,12
LENNOX,3670032A,1388,162,N,998,TOTAL,83,56,19
LENNOX,3670033A,1389,162,N,1033,POLLING PLACE,23,15,5
LENNOX,3670033A,1389,162,N,0,VBM PORTION,24,16,5
LENNOX,3670033A,1389,162,N,1033,TOTAL,47,31,10
LEONA VALLEY,3680001A,1390,3,N,1077,POLLING PLACE,209,96,102
LEONA VALLEY,3680001A,1390,3,N,0,VBM PORTION,109,57,38
LEONA VALLEY,3680001A,1390,3,N,1077,TOTAL,318,153,140
LITTLEROCK,3700001A,1391,3,N,806,POLLING PLACE,96,43,49
LITTLEROCK,3700001A,1391,3,N,0,VBM PORTION,51,28,18
LITTLEROCK,3700001A,1391,3,N,806,TOTAL,147,71,67
LITTLEROCK,3700003A,6084,4,Y,3,POLLING PLACE,0,0,0
LITTLEROCK,3700003A,6084,4,Y,0,VBM PORTION,0,0,0
LITTLEROCK,3700003A,6084,4,Y,3,TOTAL,0,0,0
LITTLEROCK,3700040A,1392,3,N,919,POLLING PLACE,90,48,37
LITTLEROCK,3700040A,1392,3,N,0,VBM PORTION,81,51,23
LITTLEROCK,3700040A,1392,3,N,919,TOTAL,171,99,60
LITTLEROCK,3700042B,1393,3,N,821,POLLING PLACE,67,41,20
LITTLEROCK,3700042B,1393,3,N,0,VBM PORTION,65,36,18
LITTLEROCK,3700042B,1393,3,N,821,TOTAL,132,77,38
LITTLEROCK,3700043A,1394,3,N,911,POLLING PLACE,71,45,16
LITTLEROCK,3700043A,1394,3,N,0,VBM PORTION,58,38,14
LITTLEROCK,3700043A,1394,3,N,911,TOTAL,129,83,30
LITTLEROCK,3700044A,1395,3,N,975,POLLING PLACE,62,42,18
LITTLEROCK,3700044A,1395,3,N,0,VBM PORTION,73,47,16
LITTLEROCK,3700044A,1395,3,N,975,TOTAL,135,89,34
LITTLEROCK,3700046A,1396,3,N,1085,POLLING PLACE,77,43,25
LITTLEROCK,3700046A,1396,3,N,0,VBM PORTION,75,42,28
LITTLEROCK,3700046A,1396,3,N,1085,TOTAL,152,85,53
LLANO,3750003A,6085,3,Y,107,POLLING PLACE,0,0,0
LLANO,3750003A,6085,3,Y,0,VBM PORTION,9,4,1
LLANO,3750003A,6085,3,Y,107,TOTAL,9,4,1
LLANO,3750005A,1397,3,N,622,POLLING PLACE,124,73,40
LLANO,3750005A,1397,3,N,0,VBM PORTION,114,66,35
LLANO,3750005A,1397,3,N,622,TOTAL,238,139,75
LLANO,3750009A,6086,29,Y,0,POLLING PLACE,0,0,0
LLANO,3750009A,6086,29,Y,0,VBM PORTION,0,0,0
LLANO,3750009A,6086,29,Y,0,TOTAL,0,0,0
LLANO,3750012A,6087,1,Y,30,POLLING PLACE,0,0,0
LLANO,3750012A,6087,1,Y,0,VBM PORTION,4,2,2
LLANO,3750012A,6087,1,Y,30,TOTAL,4,2,2
LLANO,3750047A,6088,4,Y,100,POLLING PLACE,0,0,0
LLANO,3750047A,6088,4,Y,0,VBM PORTION,28,8,17
LLANO,3750047A,6088,4,Y,100,TOTAL,28,8,17
LOMITA,3800001A,1398,183,N,929,POLLING PLACE,104,50,46
LOMITA,3800001A,1398,183,N,0,VBM PORTION,92,54,32
LOMITA,3800001A,1398,183,N,929,TOTAL,196,104,78
LOMITA,3800002A,1399,183,N,993,POLLING PLACE,69,42,25
LOMITA,3800002A,1399,183,N,0,VBM PORTION,90,46,31
LOMITA,3800002A,1399,183,N,993,TOTAL,159,88,56
LOMITA,3800003A,1400,183,N,999,POLLING PLACE,114,72,35
LOMITA,3800003A,1400,183,N,0,VBM PORTION,66,34,22
LOMITA,3800003A,1400,183,N,999,TOTAL,180,106,57
LOMITA,3800004A,1401,183,N,1280,POLLING PLACE,95,40,45
LOMITA,3800004A,1401,183,N,0,VBM PORTION,117,67,35
LOMITA,3800004A,1401,183,N,1280,TOTAL,212,107,80
LOMITA,3800006A,1402,183,N,1172,POLLING PLACE,101,62,36
LOMITA,3800006A,1402,183,N,0,VBM PORTION,99,68,20
LOMITA,3800006A,1402,183,N,1172,TOTAL,200,130,56
LOMITA,3800007A,1403,183,N,1288,POLLING PLACE,111,54,49
LOMITA,3800007A,1403,183,N,0,VBM PORTION,153,84,48
LOMITA,3800007A,1403,183,N,1288,TOTAL,264,138,97
LOMITA,3800010A,1404,183,N,953,POLLING PLACE,122,60,54
LOMITA,3800010A,1404,183,N,0,VBM PORTION,98,51,40
LOMITA,3800010A,1404,183,N,953,TOTAL,220,111,94
LOMITA,3800012A,1405,183,N,988,POLLING PLACE,101,54,40
LOMITA,3800012A,1405,183,N,0,VBM PORTION,84,45,26
LOMITA,3800012A,1405,183,N,988,TOTAL,185,99,66
LOMITA,3800013A,1406,183,N,1357,POLLING PLACE,120,75,40
