LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,NATHALIE HRIZI,DAVE JONES,TED GAINES
LANCASTER,3550044A,1337,2,N,1178,POLLING PLACE,96,0,20,62
LANCASTER,3550044A,1337,2,N,0,VBM PORTION,124,5,32,61
LANCASTER,3550044A,1337,2,N,1178,TOTAL,220,5,52,123
LANCASTER,3550045A,1338,2,N,1457,POLLING PLACE,90,4,26,47
LANCASTER,3550045A,1338,2,N,0,VBM PORTION,127,5,35,63
LANCASTER,3550045A,1338,2,N,1457,TOTAL,217,9,61,110
LANCASTER,3550047B,1339,2,N,619,POLLING PLACE,27,1,11,10
LANCASTER,3550047B,1339,2,N,0,VBM PORTION,52,1,23,24
LANCASTER,3550047B,1339,2,N,619,TOTAL,79,2,34,34
LANCASTER,3550048A,1340,3,N,1158,POLLING PLACE,66,1,23,33
LANCASTER,3550048A,1340,3,N,0,VBM PORTION,87,5,36,36
LANCASTER,3550048A,1340,3,N,1158,TOTAL,153,6,59,69
LANCASTER,3550050A,1341,3,N,1275,POLLING PLACE,49,3,17,25
LANCASTER,3550050A,1341,3,N,0,VBM PORTION,73,4,32,29
LANCASTER,3550050A,1341,3,N,1275,TOTAL,122,7,49,54
LANCASTER,3550053A,1342,2,N,1272,POLLING PLACE,86,8,32,36
LANCASTER,3550053A,1342,2,N,0,VBM PORTION,97,3,39,44
LANCASTER,3550053A,1342,2,N,1272,TOTAL,183,11,71,80
LANCASTER,3550054A,1343,3,N,1216,POLLING PLACE,79,4,25,34
LANCASTER,3550054A,1343,3,N,0,VBM PORTION,77,3,30,35
LANCASTER,3550054A,1343,3,N,1216,TOTAL,156,7,55,69
LANCASTER,3550058A,1344,3,N,841,POLLING PLACE,87,6,17,50
LANCASTER,3550058A,1344,3,N,0,VBM PORTION,92,1,21,60
LANCASTER,3550058A,1344,3,N,841,TOTAL,179,7,38,110
LANCASTER,3550059A,1345,3,N,984,POLLING PLACE,113,4,32,61
LANCASTER,3550059A,1345,3,N,0,VBM PORTION,101,0,25,59
LANCASTER,3550059A,1345,3,N,984,TOTAL,214,4,57,120
LANCASTER,3550060A,1346,2,N,1099,POLLING PLACE,131,7,27,79
LANCASTER,3550060A,1346,2,N,0,VBM PORTION,132,1,40,76
LANCASTER,3550060A,1346,2,N,1099,TOTAL,263,8,67,155
LANCASTER,3550061A,1347,3,N,1420,POLLING PLACE,145,8,36,85
LANCASTER,3550061A,1347,3,N,0,VBM PORTION,109,6,23,65
LANCASTER,3550061A,1347,3,N,1420,TOTAL,254,14,59,150
LANCASTER,3550064A,1348,2,N,1542,POLLING PLACE,98,3,29,56
LANCASTER,3550064A,1348,2,N,0,VBM PORTION,128,7,44,58
LANCASTER,3550064A,1348,2,N,1542,TOTAL,226,10,73,114
LANCASTER,3550065A,1349,3,N,1377,POLLING PLACE,175,9,42,99
LANCASTER,3550065A,1349,3,N,0,VBM PORTION,235,6,44,150
LANCASTER,3550065A,1349,3,N,1377,TOTAL,410,15,86,249
LANCASTER,3550069A,1350,2,N,894,POLLING PLACE,49,1,9,31
LANCASTER,3550069A,1350,2,N,0,VBM PORTION,65,1,25,28
LANCASTER,3550069A,1350,2,N,894,TOTAL,114,2,34,59
LANCASTER,3550075A,1351,2,N,1231,POLLING PLACE,89,3,37,36
LANCASTER,3550075A,1351,2,N,0,VBM PORTION,62,4,14,35
LANCASTER,3550075A,1351,2,N,1231,TOTAL,151,7,51,71
LANCASTER,3550077A,1352,3,N,1260,POLLING PLACE,86,6,40,28
LANCASTER,3550077A,1352,3,N,0,VBM PORTION,87,8,35,39
LANCASTER,3550077A,1352,3,N,1260,TOTAL,173,14,75,67
LANCASTER,3550079A,1353,3,N,1406,POLLING PLACE,127,5,35,65
LANCASTER,3550079A,1353,3,N,0,VBM PORTION,170,7,55,81
LANCASTER,3550079A,1353,3,N,1406,TOTAL,297,12,90,146
LANCASTER,3550080A,1354,2,N,1075,POLLING PLACE,87,2,32,43
LANCASTER,3550080A,1354,2,N,0,VBM PORTION,96,4,26,49
LANCASTER,3550080A,1354,2,N,1075,TOTAL,183,6,58,92
LANCASTER,3550083A,1355,3,N,1436,POLLING PLACE,74,2,32,31
LANCASTER,3550083A,1355,3,N,0,VBM PORTION,90,5,41,38
LANCASTER,3550083A,1355,3,N,1436,TOTAL,164,7,73,69
LANCASTER,3550085A,6082,3,Y,0,POLLING PLACE,0,0,0,0
LANCASTER,3550085A,6082,3,Y,0,VBM PORTION,0,0,0,0
LANCASTER,3550085A,6082,3,Y,0,TOTAL,0,0,0,0
LANCASTER,3550086B,1356,2,N,1194,POLLING PLACE,71,4,27,31
LANCASTER,3550086B,1356,2,N,0,VBM PORTION,92,1,33,50
LANCASTER,3550086B,1356,2,N,1194,TOTAL,163,5,60,81
LANCASTER,3550087A,1357,3,N,1238,POLLING PLACE,42,3,23,11
LANCASTER,3550087A,1357,3,N,0,VBM PORTION,33,2,17,8
LANCASTER,3550087A,1357,3,N,1238,TOTAL,75,5,40,19
LANCASTER,3550088A,1358,3,N,1266,POLLING PLACE,88,3,24,45
LANCASTER,3550088A,1358,3,N,0,VBM PORTION,128,6,46,56
LANCASTER,3550088A,1358,3,N,1266,TOTAL,216,9,70,101
LANCASTER,3550089B,1359,3,N,1405,POLLING PLACE,102,8,36,45
LANCASTER,3550089B,1359,3,N,0,VBM PORTION,116,2,42,63
LANCASTER,3550089B,1359,3,N,1405,TOTAL,218,10,78,108
LANCASTER,3550093B,1360,3,N,930,POLLING PLACE,52,4,22,20
LANCASTER,3550093B,1360,3,N,0,VBM PORTION,53,1,16,29
LANCASTER,3550093B,1360,3,N,930,TOTAL,105,5,38,49
LANCASTER,3550094A,1361,2,N,1526,POLLING PLACE,126,1,29,79
LANCASTER,3550094A,1361,2,N,0,VBM PORTION,175,6,56,81
LANCASTER,3550094A,1361,2,N,1526,TOTAL,301,7,85,160
LANCASTER,3550095A,1362,3,N,1504,POLLING PLACE,93,10,32,33
LANCASTER,3550095A,1362,3,N,0,VBM PORTION,113,8,46,46
LANCASTER,3550095A,1362,3,N,1504,TOTAL,206,18,78,79
LANCASTER,3550096A,1363,3,N,1396,POLLING PLACE,77,4,33,23
LANCASTER,3550096A,1363,3,N,0,VBM PORTION,73,7,30,27
LANCASTER,3550096A,1363,3,N,1396,TOTAL,150,11,63,50
LANCASTER,3550097A,1364,2,N,1296,POLLING PLACE,102,5,19,60
LANCASTER,3550097A,1364,2,N,0,VBM PORTION,161,6,53,73
LANCASTER,3550097A,1364,2,N,1296,TOTAL,263,11,72,133
LANCASTER,3550098A,1365,3,N,1439,POLLING PLACE,82,0,21,44
LANCASTER,3550098A,1365,3,N,0,VBM PORTION,95,3,48,27
LANCASTER,3550098A,1365,3,N,1439,TOTAL,177,3,69,71
LANCASTER,3550099B,1366,3,N,1109,POLLING PLACE,45,2,16,24
LANCASTER,3550099B,1366,3,N,0,VBM PORTION,59,6,30,14
LANCASTER,3550099B,1366,3,N,1109,TOTAL,104,8,46,38
LANCASTER,3550101A,6083,2,Y,54,POLLING PLACE,0,0,0,0
LANCASTER,3550101A,6083,2,Y,0,VBM PORTION,20,2,5,13
LANCASTER,3550101A,6083,2,Y,54,TOTAL,20,2,5,13
LANCASTER,3550101B,1367,2,N,669,POLLING PLACE,51,2,15,29
LANCASTER,3550101B,1367,2,N,0,VBM PORTION,57,2,18,30
LANCASTER,3550101B,1367,2,N,669,TOTAL,108,4,33,59
LANCASTER,3550101E,1368,2,N,830,POLLING PLACE,71,3,16,45
LANCASTER,3550101E,1368,2,N,0,VBM PORTION,66,6,16,36
LANCASTER,3550101E,1368,2,N,830,TOTAL,137,9,32,81
LANCASTER,3550107A,1369,2,N,1333,POLLING PLACE,88,4,27,46
LANCASTER,3550107A,1369,2,N,0,VBM PORTION,96,6,35,48
LANCASTER,3550107A,1369,2,N,1333,TOTAL,184,10,62,94
LAWNDALE,3650001A,1370,162,N,1083,POLLING PLACE,61,6,31,15
LAWNDALE,3650001A,1370,162,N,0,VBM PORTION,79,3,47,18
LAWNDALE,3650001A,1370,162,N,1083,TOTAL,140,9,78,33
LAWNDALE,3650002A,1371,162,N,1052,POLLING PLACE,77,4,37,22
LAWNDALE,3650002A,1371,162,N,0,VBM PORTION,56,0,33,12
LAWNDALE,3650002A,1371,162,N,1052,TOTAL,133,4,70,34
LAWNDALE,3650004A,1372,162,N,984,POLLING PLACE,63,3,29,20
LAWNDALE,3650004A,1372,162,N,0,VBM PORTION,49,5,21,16
LAWNDALE,3650004A,1372,162,N,984,TOTAL,112,8,50,36
LAWNDALE,3650005A,1373,162,N,1041,POLLING PLACE,58,2,31,12
LAWNDALE,3650005A,1373,162,N,0,VBM PORTION,42,1,21,3
LAWNDALE,3650005A,1373,162,N,1041,TOTAL,100,3,52,15
LAWNDALE,3650006A,1374,162,N,1073,POLLING PLACE,98,8,45,21
LAWNDALE,3650006A,1374,162,N,0,VBM PORTION,41,0,12,17
LAWNDALE,3650006A,1374,162,N,1073,TOTAL,139,8,57,38
LAWNDALE,3650007A,1375,162,N,1092,POLLING PLACE,45,3,19,9
LAWNDALE,3650007A,1375,162,N,0,VBM PORTION,94,5,37,27
LAWNDALE,3650007A,1375,162,N,1092,TOTAL,139,8,56,36
LAWNDALE,3650009A,1376,162,N,931,POLLING PLACE,56,2,28,11
LAWNDALE,3650009A,1376,162,N,0,VBM PORTION,47,4,16,18
LAWNDALE,3650009A,1376,162,N,931,TOTAL,103,6,44,29
LAWNDALE,3650011A,1377,162,N,882,POLLING PLACE,50,3,30,11
LAWNDALE,3650011A,1377,162,N,0,VBM PORTION,40,1,28,8
LAWNDALE,3650011A,1377,162,N,882,TOTAL,90,4,58,19
LAWNDALE,3650012A,1378,162,N,956,POLLING PLACE,82,6,39,23
LAWNDALE,3650012A,1378,162,N,0,VBM PORTION,40,1,22,12
LAWNDALE,3650012A,1378,162,N,956,TOTAL,122,7,61,35
LAWNDALE,3650013A,1379,162,N,1046,POLLING PLACE,74,7,35,11
LAWNDALE,3650013A,1379,162,N,0,VBM PORTION,58,1,36,15
LAWNDALE,3650013A,1379,162,N,1046,TOTAL,132,8,71,26
LAWNDALE,3650014A,1380,162,N,953,POLLING PLACE,46,3,16,19
LAWNDALE,3650014A,1380,162,N,0,VBM PORTION,37,1,19,13
LAWNDALE,3650014A,1380,162,N,953,TOTAL,83,4,35,32
LAWNDALE,3650015A,1381,162,N,1264,POLLING PLACE,74,4,37,18
LAWNDALE,3650015A,1381,162,N,0,VBM PORTION,55,4,31,12
LAWNDALE,3650015A,1381,162,N,1264,TOTAL,129,8,68,30
LAWNDALE,3650018A,1382,162,N,1041,POLLING PLACE,52,3,17,17
LAWNDALE,3650018A,1382,162,N,0,VBM PORTION,37,4,17,12
LAWNDALE,3650018A,1382,162,N,1041,TOTAL,89,7,34,29
LENNOX,3670001A,1383,162,N,723,POLLING PLACE,54,7,23,11
LENNOX,3670001A,1383,162,N,0,VBM PORTION,18,0,8,6
LENNOX,3670001A,1383,162,N,723,TOTAL,72,7,31,17
LENNOX,3670005A,1384,162,N,1054,POLLING PLACE,35,2,20,4
LENNOX,3670005A,1384,162,N,0,VBM PORTION,29,1,20,4
LENNOX,3670005A,1384,162,N,1054,TOTAL,64,3,40,8
LENNOX,3670007A,1385,162,N,1015,POLLING PLACE,45,3,23,2
LENNOX,3670007A,1385,162,N,0,VBM PORTION,21,1,14,4
LENNOX,3670007A,1385,162,N,1015,TOTAL,66,4,37,6
LENNOX,3670030A,1386,162,N,602,POLLING PLACE,33,2,17,3
LENNOX,3670030A,1386,162,N,0,VBM PORTION,17,2,9,2
LENNOX,3670030A,1386,162,N,602,TOTAL,50,4,26,5
LENNOX,3670031A,1387,162,N,1012,POLLING PLACE,57,4,29,2
LENNOX,3670031A,1387,162,N,0,VBM PORTION,31,0,18,7
LENNOX,3670031A,1387,162,N,1012,TOTAL,88,4,47,9
LENNOX,3670032A,1388,162,N,998,POLLING PLACE,53,4,30,6
LENNOX,3670032A,1388,162,N,0,VBM PORTION,30,1,11,8
LENNOX,3670032A,1388,162,N,998,TOTAL,83,5,41,14
LENNOX,3670033A,1389,162,N,1033,POLLING PLACE,23,2,16,1
LENNOX,3670033A,1389,162,N,0,VBM PORTION,24,2,17,2
LENNOX,3670033A,1389,162,N,1033,TOTAL,47,4,33,3
LEONA VALLEY,3680001A,1390,3,N,1077,POLLING PLACE,209,4,32,147
LEONA VALLEY,3680001A,1390,3,N,0,VBM PORTION,109,2,20,67
LEONA VALLEY,3680001A,1390,3,N,1077,TOTAL,318,6,52,214
LITTLEROCK,3700001A,1391,3,N,806,POLLING PLACE,96,7,25,50
LITTLEROCK,3700001A,1391,3,N,0,VBM PORTION,51,3,16,24
LITTLEROCK,3700001A,1391,3,N,806,TOTAL,147,10,41,74
LITTLEROCK,3700003A,6084,4,Y,3,POLLING PLACE,0,0,0,0
LITTLEROCK,3700003A,6084,4,Y,0,VBM PORTION,0,0,0,0
LITTLEROCK,3700003A,6084,4,Y,3,TOTAL,0,0,0,0
LITTLEROCK,3700040A,1392,3,N,919,POLLING PLACE,90,4,31,46
LITTLEROCK,3700040A,1392,3,N,0,VBM PORTION,81,1,21,45
LITTLEROCK,3700040A,1392,3,N,919,TOTAL,171,5,52,91
LITTLEROCK,3700042B,1393,3,N,821,POLLING PLACE,67,4,15,36
LITTLEROCK,3700042B,1393,3,N,0,VBM PORTION,65,2,16,38
LITTLEROCK,3700042B,1393,3,N,821,TOTAL,132,6,31,74
LITTLEROCK,3700043A,1394,3,N,911,POLLING PLACE,71,5,34,22
LITTLEROCK,3700043A,1394,3,N,0,VBM PORTION,58,4,29,18
LITTLEROCK,3700043A,1394,3,N,911,TOTAL,129,9,63,40
LITTLEROCK,3700044A,1395,3,N,975,POLLING PLACE,62,5,29,21
LITTLEROCK,3700044A,1395,3,N,0,VBM PORTION,73,3,29,34
LITTLEROCK,3700044A,1395,3,N,975,TOTAL,135,8,58,55
LITTLEROCK,3700046A,1396,3,N,1085,POLLING PLACE,77,9,32,21
LITTLEROCK,3700046A,1396,3,N,0,VBM PORTION,75,2,29,31
LITTLEROCK,3700046A,1396,3,N,1085,TOTAL,152,11,61,52
LLANO,3750003A,6085,3,Y,107,POLLING PLACE,0,0,0,0
LLANO,3750003A,6085,3,Y,0,VBM PORTION,9,0,5,4
LLANO,3750003A,6085,3,Y,107,TOTAL,9,0,5,4
LLANO,3750005A,1397,3,N,622,POLLING PLACE,124,2,23,74
LLANO,3750005A,1397,3,N,0,VBM PORTION,114,7,34,57
LLANO,3750005A,1397,3,N,622,TOTAL,238,9,57,131
LLANO,3750009A,6086,29,Y,0,POLLING PLACE,0,0,0,0
LLANO,3750009A,6086,29,Y,0,VBM PORTION,0,0,0,0
LLANO,3750009A,6086,29,Y,0,TOTAL,0,0,0,0
LLANO,3750012A,6087,1,Y,30,POLLING PLACE,0,0,0,0
LLANO,3750012A,6087,1,Y,0,VBM PORTION,4,1,0,3
LLANO,3750012A,6087,1,Y,30,TOTAL,4,1,0,3
LLANO,3750047A,6088,4,Y,100,POLLING PLACE,0,0,0,0
LLANO,3750047A,6088,4,Y,0,VBM PORTION,28,1,6,20
LLANO,3750047A,6088,4,Y,100,TOTAL,28,1,6,20
LOMITA,3800001A,1398,183,N,929,POLLING PLACE,104,4,47,40
LOMITA,3800001A,1398,183,N,0,VBM PORTION,92,7,42,29
LOMITA,3800001A,1398,183,N,929,TOTAL,196,11,89,69
LOMITA,3800002A,1399,183,N,993,POLLING PLACE,69,2,29,25
LOMITA,3800002A,1399,183,N,0,VBM PORTION,90,4,32,34
LOMITA,3800002A,1399,183,N,993,TOTAL,159,6,61,59
LOMITA,3800003A,1400,183,N,999,POLLING PLACE,114,5,42,43
LOMITA,3800003A,1400,183,N,0,VBM PORTION,66,7,27,18
LOMITA,3800003A,1400,183,N,999,TOTAL,180,12,69,61
LOMITA,3800004A,1401,183,N,1280,POLLING PLACE,95,5,31,41
LOMITA,3800004A,1401,183,N,0,VBM PORTION,117,1,48,42
LOMITA,3800004A,1401,183,N,1280,TOTAL,212,6,79,83
LOMITA,3800006A,1402,183,N,1172,POLLING PLACE,101,5,48,31
LOMITA,3800006A,1402,183,N,0,VBM PORTION,99,4,37,42
LOMITA,3800006A,1402,183,N,1172,TOTAL,200,9,85,73
LOMITA,3800007A,1403,183,N,1288,POLLING PLACE,111,2,37,54
LOMITA,3800007A,1403,183,N,0,VBM PORTION,153,7,68,43
LOMITA,3800007A,1403,183,N,1288,TOTAL,264,9,105,97
LOMITA,3800010A,1404,183,N,953,POLLING PLACE,122,2,45,57
LOMITA,3800010A,1404,183,N,0,VBM PORTION,98,3,33,40
LOMITA,3800010A,1404,183,N,953,TOTAL,220,5,78,97
LOMITA,3800012A,1405,183,N,988,POLLING PLACE,101,4,39,36
LOMITA,3800012A,1405,183,N,0,VBM PORTION,84,1,41,27
LOMITA,3800012A,1405,183,N,988,TOTAL,185,5,80,63
LOMITA,3800013A,1406,183,N,1357,POLLING PLACE,120,8,38,52
LOMITA,3800013A,1406,183,N,0,VBM PORTION,130,9,48,48
LOMITA,3800013A,1406,183,N,1357,TOTAL,250,17,86,100
LOMITA,3800017A,1407,183,N,1278,POLLING PLACE,136,9,48,59
LOMITA,3800017A,1407,183,N,0,VBM PORTION,119,3,46,46
LOMITA,3800017A,1407,183,N,1278,TOTAL,255,12,94,105
LONG BEACH,3850001A,1408,178,N,1060,POLLING PLACE,60,3,41,2
LONG BEACH,3850001A,1408,178,N,0,VBM PORTION,51,6,22,5
LONG BEACH,3850001A,1408,178,N,1060,TOTAL,111,9,63,7
LONG BEACH,3850001C,6089,178,Y,4,POLLING PLACE,0,0,0,0
LONG BEACH,3850001C,6089,178,Y,0,VBM PORTION,1,0,1,0
LONG BEACH,3850001C,6089,178,Y,4,TOTAL,1,0,1,0
LONG BEACH,3850001D,6090,178,Y,1,POLLING PLACE,0,0,0,0
LONG BEACH,3850001D,6090,178,Y,0,VBM PORTION,0,0,0,0
LONG BEACH,3850001D,6090,178,Y,1,TOTAL,0,0,0,0
LONG BEACH,3850001E,6091,178,Y,0,POLLING PLACE,0,0,0,0
LONG BEACH,3850001E,6091,178,Y,0,VBM PORTION,0,0,0,0
LONG BEACH,3850001E,6091,178,Y,0,TOTAL,0,0,0,0
LONG BEACH,3850002A,6092,192,Y,3,POLLING PLACE,0,0,0,0
LONG BEACH,3850002A,6092,192,Y,0,VBM PORTION,0,0,0,0
LONG BEACH,3850002A,6092,192,Y,3,TOTAL,0,0,0,0
LONG BEACH,3850003A,1409,192,N,438,POLLING PLACE,11,1,6,1
LONG BEACH,3850003A,1409,192,N,0,VBM PORTION,4,1,2,0
LONG BEACH,3850003A,1409,192,N,438,TOTAL,15,2,8,1
LONG BEACH,3850004A,1410,178,N,1206,POLLING PLACE,99,5,62,9
LONG BEACH,3850004A,1410,178,N,0,VBM PORTION,57,2,37,5
LONG BEACH,3850004A,1410,178,N,1206,TOTAL,156,7,99,14
LONG BEACH,3850005A,1411,178,N,1062,POLLING PLACE,86,13,56,5
LONG BEACH,3850005A,1411,178,N,0,VBM PORTION,43,2,32,2
LONG BEACH,3850005A,1411,178,N,1062,TOTAL,129,15,88,7
LONG BEACH,3850007A,1412,192,N,1295,POLLING PLACE,108,6,60,13
LONG BEACH,3850007A,1412,192,N,0,VBM PORTION,101,6,71,13
LONG BEACH,3850007A,1412,192,N,1295,TOTAL,209,12,131,26
LONG BEACH,3850008A,1413,178,N,1194,POLLING PLACE,162,13,87,12
LONG BEACH,3850008A,1413,178,N,0,VBM PORTION,70,5,39,13
LONG BEACH,3850008A,1413,178,N,1194,TOTAL,232,18,126,25
LONG BEACH,3850009A,1414,171,N,1107,POLLING PLACE,64,7,40,8
LONG BEACH,3850009A,1414,171,N,0,VBM PORTION,41,3,21,10
LONG BEACH,3850009A,1414,171,N,1107,TOTAL,105,10,61,18
LONG BEACH,3850010A,1415,192,N,1548,POLLING PLACE,134,15,68,10
LONG BEACH,3850010A,1415,192,N,0,VBM PORTION,76,7,39,14
LONG BEACH,3850010A,1415,192,N,1548,TOTAL,210,22,107,24
LONG BEACH,3850011A,1416,178,N,558,POLLING PLACE,38,3,19,8
LONG BEACH,3850011A,1416,178,N,0,VBM PORTION,27,5,14,5
LONG BEACH,3850011A,1416,178,N,558,TOTAL,65,8,33,13
LONG BEACH,3850012A,1417,192,N,1552,POLLING PLACE,158,12,85,37
LONG BEACH,3850012A,1417,192,N,0,VBM PORTION,220,6,121,50
LONG BEACH,3850012A,1417,192,N,1552,TOTAL,378,18,206,87
LONG BEACH,3850013A,1418,178,N,1013,POLLING PLACE,64,2,39,11
LONG BEACH,3850013A,1418,178,N,0,VBM PORTION,55,3,31,13
LONG BEACH,3850013A,1418,178,N,1013,TOTAL,119,5,70,24
LONG BEACH,3850015A,1419,178,N,1075,POLLING PLACE,40,6,19,4
LONG BEACH,3850015A,1419,178,N,0,VBM PORTION,40,0,25,3
LONG BEACH,3850015A,1419,178,N,1075,TOTAL,80,6,44,7
LONG BEACH,3850016A,1420,171,N,1155,POLLING PLACE,72,3,46,9
LONG BEACH,3850016A,1420,171,N,0,VBM PORTION,80,6,44,18
LONG BEACH,3850016A,1420,171,N,1155,TOTAL,152,9,90,27
LONG BEACH,3850017B,1421,171,N,897,POLLING PLACE,47,3,32,3
LONG BEACH,3850017B,1421,171,N,0,VBM PORTION,43,1,27,6
LONG BEACH,3850017B,1421,171,N,897,TOTAL,90,4,59,9
LONG BEACH,3850020A,1422,171,N,1870,POLLING PLACE,123,6,62,21
LONG BEACH,3850020A,1422,171,N,0,VBM PORTION,116,13,69,21
LONG BEACH,3850020A,1422,171,N,1870,TOTAL,239,19,131,42
LONG BEACH,3850021A,1423,192,N,1193,POLLING PLACE,75,8,36,8
LONG BEACH,3850021A,1423,192,N,0,VBM PORTION,53,3,35,9
LONG BEACH,3850021A,1423,192,N,1193,TOTAL,128,11,71,17
LONG BEACH,3850024A,1424,171,N,1149,POLLING PLACE,85,5,40,16
LONG BEACH,3850024A,1424,171,N,0,VBM PORTION,76,4,50,12
LONG BEACH,3850024A,1424,171,N,1149,TOTAL,161,9,90,28
LONG BEACH,3850025A,1425,192,N,1071,POLLING PLACE,62,3,32,7
LONG BEACH,3850025A,1425,192,N,0,VBM PORTION,70,3,42,11
LONG BEACH,3850025A,1425,192,N,1071,TOTAL,132,6,74,18
LONG BEACH,3850026A,1426,171,N,1401,POLLING PLACE,117,9,56,20
LONG BEACH,3850026A,1426,171,N,0,VBM PORTION,54,3,27,10
LONG BEACH,3850026A,1426,171,N,1401,TOTAL,171,12,83,30
LONG BEACH,3850029A,1427,171,N,742,POLLING PLACE,38,1,14,10
LONG BEACH,3850029A,1427,171,N,0,VBM PORTION,44,3,25,10
LONG BEACH,3850029A,1427,171,N,742,TOTAL,82,4,39,20
LONG BEACH,3850030A,1428,192,N,1067,POLLING PLACE,94,11,53,4
LONG BEACH,3850030A,1428,192,N,0,VBM PORTION,63,3,36,9
LONG BEACH,3850030A,1428,192,N,1067,TOTAL,157,14,89,13
LONG BEACH,3850031B,1429,171,N,1432,POLLING PLACE,70,7,38,10
LONG BEACH,3850031B,1429,171,N,0,VBM PORTION,47,3,31,8
LONG BEACH,3850031B,1429,171,N,1432,TOTAL,117,10,69,18
LONG BEACH,3850032B,1430,171,N,974,POLLING PLACE,65,8,37,9
LONG BEACH,3850032B,1430,171,N,0,VBM PORTION,33,4,15,7
LONG BEACH,3850032B,1430,171,N,974,TOTAL,98,12,52,16
LONG BEACH,3850034A,1431,192,N,992,POLLING PLACE,39,7,14,3
LONG BEACH,3850034A,1431,192,N,0,VBM PORTION,30,4,16,7
LONG BEACH,3850034A,1431,192,N,992,TOTAL,69,11,30,10
LONG BEACH,3850035A,1432,171,N,841,POLLING PLACE,71,9,26,18
LONG BEACH,3850035A,1432,171,N,0,VBM PORTION,61,2,28,18
LONG BEACH,3850035A,1432,171,N,841,TOTAL,132,11,54,36
LONG BEACH,3850035F,6093,171,Y,41,POLLING PLACE,0,0,0,0
LONG BEACH,3850035F,6093,171,Y,0,VBM PORTION,8,3,3,2
LONG BEACH,3850035F,6093,171,Y,41,TOTAL,8,3,3,2
LONG BEACH,3850036A,1433,192,N,962,POLLING PLACE,104,11,62,5
LONG BEACH,3850036A,1433,192,N,0,VBM PORTION,103,9,68,16
LONG BEACH,3850036A,1433,192,N,962,TOTAL,207,20,130,21
LONG BEACH,3850037A,1434,178,N,1279,POLLING PLACE,61,7,28,12
LONG BEACH,3850037A,1434,178,N,0,VBM PORTION,45,3,27,11
LONG BEACH,3850037A,1434,178,N,1279,TOTAL,106,10,55,23
LONG BEACH,3850037F,6094,178,Y,0,POLLING PLACE,0,0,0,0
LONG BEACH,3850037F,6094,178,Y,0,VBM PORTION,0,0,0,0
LONG BEACH,3850037F,6094,178,Y,0,TOTAL,0,0,0,0
LONG BEACH,3850038A,1435,192,N,971,POLLING PLACE,28,0,12,6
LONG BEACH,3850038A,1435,192,N,0,VBM PORTION,49,6,29,6
LONG BEACH,3850038A,1435,192,N,971,TOTAL,77,6,41,12
LONG BEACH,3850039A,1436,178,N,950,POLLING PLACE,47,5,34,3
LONG BEACH,3850039A,1436,178,N,0,VBM PORTION,30,0,20,8
LONG BEACH,3850039A,1436,178,N,950,TOTAL,77,5,54,11
LONG BEACH,3850040A,1437,192,N,1221,POLLING PLACE,38,2,22,10
LONG BEACH,3850040A,1437,192,N,0,VBM PORTION,31,7,11,3
LONG BEACH,3850040A,1437,192,N,1221,TOTAL,69,9,33,13
LONG BEACH,3850041A,1438,171,N,815,POLLING PLACE,25,0,12,3
LONG BEACH,3850041A,1438,171,N,0,VBM PORTION,43,1,21,3
LONG BEACH,3850041A,1438,171,N,815,TOTAL,68,1,33,6
LONG BEACH,3850041C,6095,171,Y,0,POLLING PLACE,0,0,0,0
LONG BEACH,3850041C,6095,171,Y,0,VBM PORTION,0,0,0,0
LONG BEACH,3850041C,6095,171,Y,0,TOTAL,0,0,0,0
LONG BEACH,3850042A,1439,172,N,854,POLLING PLACE,51,5,31,6
LONG BEACH,3850042A,1439,172,N,0,VBM PORTION,91,3,52,19
LONG BEACH,3850042A,1439,172,N,854,TOTAL,142,8,83,25
LONG BEACH,3850044D,1440,192,N,1137,POLLING PLACE,259,21,133,54
LONG BEACH,3850044D,1440,192,N,0,VBM PORTION,176,5,81,56
LONG BEACH,3850044D,1440,192,N,1137,TOTAL,435,26,214,110
LONG BEACH,3850045A,6096,192,Y,0,POLLING PLACE,0,0,0,0
LONG BEACH,3850045A,6096,192,Y,0,VBM PORTION,0,0,0,0
LONG BEACH,3850045A,6096,192,Y,0,TOTAL,0,0,0,0
LONG BEACH,3850045B,1441,192,N,996,POLLING PLACE,122,10,49,45
LONG BEACH,3850045B,1441,192,N,0,VBM PORTION,82,5,46,17
LONG BEACH,3850045B,1441,192,N,996,TOTAL,204,15,95,62
LONG BEACH,3850045C,6097,192,Y,0,POLLING PLACE,0,0,0,0
LONG BEACH,3850045C,6097,192,Y,0,VBM PORTION,0,0,0,0
LONG BEACH,3850045C,6097,192,Y,0,TOTAL,0,0,0,0
LONG BEACH,3850045J,6098,192,Y,24,POLLING PLACE,0,0,0,0
LONG BEACH,3850045J,6098,192,Y,0,VBM PORTION,7,2,2,1
LONG BEACH,3850045J,6098,192,Y,24,TOTAL,7,2,2,1
LONG BEACH,3850046A,1442,192,N,1506,POLLING PLACE,72,9,33,7
LONG BEACH,3850046A,1442,192,N,0,VBM PORTION,70,8,38,12
LONG BEACH,3850046A,1442,192,N,1506,TOTAL,142,17,71,19
LONG BEACH,3850047A,1443,192,N,1361,POLLING PLACE,52,5,27,7
