LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,PHIL WYMAN,DAVID KING,ORLY TAITZ,KAMALA D HARRIS,JOHN HAGGERTY,JONATHAN JAECH,RONALD GOLD
LADERA HEIGHTS,3430003D,6077,115,Y,0,VBM PORTION,0,0,0,0,0,0,0,0
LADERA HEIGHTS,3430003D,6077,115,Y,1,TOTAL,0,0,0,0,0,0,0,0
LADERA HEIGHTS,3430004A,1261,114,N,1270,POLLING PLACE,221,4,1,0,179,3,1,4
LADERA HEIGHTS,3430004A,1261,114,N,0,VBM PORTION,184,1,2,0,151,3,3,7
LADERA HEIGHTS,3430004A,1261,114,N,1270,TOTAL,405,5,3,0,330,6,4,11
LADERA HEIGHTS,3430007A,1262,114,N,1368,POLLING PLACE,178,1,3,2,148,2,1,1
LADERA HEIGHTS,3430007A,1262,114,N,0,VBM PORTION,163,5,5,1,123,3,1,10
LADERA HEIGHTS,3430007A,1262,114,N,1368,TOTAL,341,6,8,3,271,5,2,11
LADERA HEIGHTS,3430018A,1263,114,N,543,POLLING PLACE,76,1,1,0,61,2,0,6
LADERA HEIGHTS,3430018A,1263,114,N,0,VBM PORTION,50,2,0,0,41,1,1,0
LADERA HEIGHTS,3430018A,1263,114,N,543,TOTAL,126,3,1,0,102,3,1,6
LADERA HEIGHTS,3430020A,1264,114,N,867,POLLING PLACE,80,0,0,1,61,2,0,3
LADERA HEIGHTS,3430020A,1264,114,N,0,VBM PORTION,109,2,2,1,92,0,1,3
LADERA HEIGHTS,3430020A,1264,114,N,867,TOTAL,189,2,2,2,153,2,1,6
LADERA HEIGHTS,3430100C,6078,116,Y,56,POLLING PLACE,0,0,0,0,0,0,0,0
LADERA HEIGHTS,3430100C,6078,116,Y,0,VBM PORTION,7,0,0,0,7,0,0,0
LADERA HEIGHTS,3430100C,6078,116,Y,56,TOTAL,7,0,0,0,7,0,0,0
LAKEWOOD,3450001A,1265,169,N,863,POLLING PLACE,88,3,5,1,39,7,2,20
LAKEWOOD,3450001A,1265,169,N,0,VBM PORTION,53,4,8,1,25,0,0,12
LAKEWOOD,3450001A,1265,169,N,863,TOTAL,141,7,13,2,64,7,2,32
LAKEWOOD,3450002A,1266,166,N,1117,POLLING PLACE,95,11,6,2,35,9,1,24
LAKEWOOD,3450002A,1266,166,N,0,VBM PORTION,78,5,10,3,32,7,4,9
LAKEWOOD,3450002A,1266,166,N,1117,TOTAL,173,16,16,5,67,16,5,33
LAKEWOOD,3450003A,1267,166,N,823,POLLING PLACE,82,10,2,1,30,9,1,20
LAKEWOOD,3450003A,1267,166,N,0,VBM PORTION,58,4,11,1,20,4,0,10
LAKEWOOD,3450003A,1267,166,N,823,TOTAL,140,14,13,2,50,13,1,30
LAKEWOOD,3450004A,1268,166,N,951,POLLING PLACE,82,12,5,2,20,4,1,26
LAKEWOOD,3450004A,1268,166,N,0,VBM PORTION,78,7,14,2,22,1,2,15
LAKEWOOD,3450004A,1268,166,N,951,TOTAL,160,19,19,4,42,5,3,41
LAKEWOOD,3450007A,1269,169,N,960,POLLING PLACE,103,18,4,5,28,12,1,29
LAKEWOOD,3450007A,1269,169,N,0,VBM PORTION,49,2,5,3,19,0,0,15
LAKEWOOD,3450007A,1269,169,N,960,TOTAL,152,20,9,8,47,12,1,44
LAKEWOOD,3450008A,1270,166,N,876,POLLING PLACE,69,10,5,2,21,9,0,15
LAKEWOOD,3450008A,1270,166,N,0,VBM PORTION,58,3,7,0,28,4,1,8
LAKEWOOD,3450008A,1270,166,N,876,TOTAL,127,13,12,2,49,13,1,23
LAKEWOOD,3450009A,1271,166,N,874,POLLING PLACE,81,12,2,2,29,11,2,10
LAKEWOOD,3450009A,1271,166,N,0,VBM PORTION,61,5,7,4,31,2,0,11
LAKEWOOD,3450009A,1271,166,N,874,TOTAL,142,17,9,6,60,13,2,21
LAKEWOOD,3450010A,1272,166,N,1191,POLLING PLACE,137,26,6,3,41,7,1,36
LAKEWOOD,3450010A,1272,166,N,0,VBM PORTION,112,5,11,2,51,3,2,15
LAKEWOOD,3450010A,1272,166,N,1191,TOTAL,249,31,17,5,92,10,3,51
LAKEWOOD,3450013A,1273,169,N,1064,POLLING PLACE,74,2,11,4,35,4,0,12
LAKEWOOD,3450013A,1273,169,N,0,VBM PORTION,106,12,18,3,49,4,2,12
LAKEWOOD,3450013A,1273,169,N,1064,TOTAL,180,14,29,7,84,8,2,24
LAKEWOOD,3450013B,1274,169,N,1258,POLLING PLACE,111,10,6,4,31,12,3,25
LAKEWOOD,3450013B,1274,169,N,0,VBM PORTION,108,8,12,1,50,4,1,15
LAKEWOOD,3450013B,1274,169,N,1258,TOTAL,219,18,18,5,81,16,4,40
LAKEWOOD,3450016A,1275,166,N,1144,POLLING PLACE,102,12,5,3,39,8,0,14
LAKEWOOD,3450016A,1275,166,N,0,VBM PORTION,87,20,11,3,27,5,0,8
LAKEWOOD,3450016A,1275,166,N,1144,TOTAL,189,32,16,6,66,13,0,22
LAKEWOOD,3450019A,1276,166,N,1248,POLLING PLACE,116,16,4,8,53,11,2,14
LAKEWOOD,3450019A,1276,166,N,0,VBM PORTION,136,15,13,2,51,11,4,26
LAKEWOOD,3450019A,1276,166,N,1248,TOTAL,252,31,17,10,104,22,6,40
LAKEWOOD,3450020A,1277,169,N,1123,POLLING PLACE,90,6,9,2,38,7,0,17
LAKEWOOD,3450020A,1277,169,N,0,VBM PORTION,87,4,11,1,36,4,1,17
LAKEWOOD,3450020A,1277,169,N,1123,TOTAL,177,10,20,3,74,11,1,34
LAKEWOOD,3450021A,1278,166,N,1162,POLLING PLACE,112,17,1,3,35,9,2,28
LAKEWOOD,3450021A,1278,166,N,0,VBM PORTION,96,12,11,2,39,11,0,12
LAKEWOOD,3450021A,1278,166,N,1162,TOTAL,208,29,12,5,74,20,2,40
LAKEWOOD,3450023A,1279,166,N,1275,POLLING PLACE,131,31,12,8,39,10,2,25
LAKEWOOD,3450023A,1279,166,N,0,VBM PORTION,131,18,15,4,58,3,6,16
LAKEWOOD,3450023A,1279,166,N,1275,TOTAL,262,49,27,12,97,13,8,41
LAKEWOOD,3450025B,1280,169,N,781,POLLING PLACE,43,3,1,1,21,3,1,7
LAKEWOOD,3450025B,1280,169,N,0,VBM PORTION,42,0,1,1,29,1,1,3
LAKEWOOD,3450025B,1280,169,N,781,TOTAL,85,3,2,2,50,4,2,10
LAKEWOOD,3450028A,1281,166,N,969,POLLING PLACE,117,19,9,0,41,8,0,20
LAKEWOOD,3450028A,1281,166,N,0,VBM PORTION,110,13,3,1,41,9,5,25
LAKEWOOD,3450028A,1281,166,N,969,TOTAL,227,32,12,1,82,17,5,45
LAKEWOOD,3450030A,1282,169,N,893,POLLING PLACE,107,7,5,5,48,9,0,17
LAKEWOOD,3450030A,1282,169,N,0,VBM PORTION,54,3,4,0,24,1,0,15
LAKEWOOD,3450030A,1282,169,N,893,TOTAL,161,10,9,5,72,10,0,32
LAKEWOOD,3450030B,6079,169,Y,16,POLLING PLACE,0,0,0,0,0,0,0,0
LAKEWOOD,3450030B,6079,169,Y,0,VBM PORTION,0,0,0,0,0,0,0,0
LAKEWOOD,3450030B,6079,169,Y,16,TOTAL,0,0,0,0,0,0,0,0
LAKEWOOD,3450031A,1283,169,N,1069,POLLING PLACE,106,1,9,4,50,5,2,22
LAKEWOOD,3450031A,1283,169,N,0,VBM PORTION,87,5,10,5,40,7,0,8
LAKEWOOD,3450031A,1283,169,N,1069,TOTAL,193,6,19,9,90,12,2,30
LAKEWOOD,3450032A,1284,169,N,578,POLLING PLACE,48,1,7,1,21,2,1,7
LAKEWOOD,3450032A,1284,169,N,0,VBM PORTION,44,5,6,2,11,6,3,4
LAKEWOOD,3450032A,1284,169,N,578,TOTAL,92,6,13,3,32,8,4,11
LAKEWOOD,3450034A,1285,169,N,907,POLLING PLACE,82,10,3,0,38,3,3,14
LAKEWOOD,3450034A,1285,169,N,0,VBM PORTION,75,1,10,3,31,3,2,11
LAKEWOOD,3450034A,1285,169,N,907,TOTAL,157,11,13,3,69,6,5,25
LAKEWOOD,3450035A,1286,169,N,923,POLLING PLACE,87,6,11,0,38,6,0,17
LAKEWOOD,3450035A,1286,169,N,0,VBM PORTION,74,2,6,3,38,3,2,8
LAKEWOOD,3450035A,1286,169,N,923,TOTAL,161,8,17,3,76,9,2,25
LAKEWOOD,3450037A,1287,169,N,1006,POLLING PLACE,106,9,5,5,56,3,0,14
LAKEWOOD,3450037A,1287,169,N,0,VBM PORTION,106,4,10,1,56,4,1,19
LAKEWOOD,3450037A,1287,169,N,1006,TOTAL,212,13,15,6,112,7,1,33
LAKEWOOD,3450038A,1288,169,N,971,POLLING PLACE,98,16,11,0,50,5,0,8
LAKEWOOD,3450038A,1288,169,N,0,VBM PORTION,78,2,10,2,36,2,0,11
LAKEWOOD,3450038A,1288,169,N,971,TOTAL,176,18,21,2,86,7,0,19
LAKEWOOD,3450040A,1289,172,N,793,POLLING PLACE,90,6,5,3,36,5,1,24
LAKEWOOD,3450040A,1289,172,N,0,VBM PORTION,84,6,7,4,41,4,4,11
LAKEWOOD,3450040A,1289,172,N,793,TOTAL,174,12,12,7,77,9,5,35
LAKEWOOD,3450042A,1290,172,N,936,POLLING PLACE,99,12,6,3,42,5,2,21
LAKEWOOD,3450042A,1290,172,N,0,VBM PORTION,85,8,9,2,39,6,0,15
LAKEWOOD,3450042A,1290,172,N,936,TOTAL,184,20,15,5,81,11,2,36
LAKEWOOD,3450043A,1291,172,N,1582,POLLING PLACE,168,12,20,1,61,10,6,26
LAKEWOOD,3450043A,1291,172,N,0,VBM PORTION,178,8,18,10,59,19,4,27
LAKEWOOD,3450043A,1291,172,N,1582,TOTAL,346,20,38,11,120,29,10,53
LAKEWOOD,3450045A,1292,172,N,1037,POLLING PLACE,111,4,10,4,48,4,2,25
LAKEWOOD,3450045A,1292,172,N,0,VBM PORTION,84,6,12,2,40,4,2,13
LAKEWOOD,3450045A,1292,172,N,1037,TOTAL,195,10,22,6,88,8,4,38
LAKEWOOD,3450046A,1293,172,N,763,POLLING PLACE,87,12,4,4,34,7,1,12
LAKEWOOD,3450046A,1293,172,N,0,VBM PORTION,66,1,12,2,29,7,1,5
LAKEWOOD,3450046A,1293,172,N,763,TOTAL,153,13,16,6,63,14,2,17
LAKEWOOD,3450048A,1294,172,N,1075,POLLING PLACE,131,9,13,1,44,14,0,29
LAKEWOOD,3450048A,1294,172,N,0,VBM PORTION,103,7,17,2,42,8,0,14
LAKEWOOD,3450048A,1294,172,N,1075,TOTAL,234,16,30,3,86,22,0,43
LAKEWOOD,3450054A,1295,167,N,1678,POLLING PLACE,185,33,16,3,54,14,5,35
LAKEWOOD,3450054A,1295,167,N,0,VBM PORTION,168,19,17,4,73,7,3,33
LAKEWOOD,3450054A,1295,167,N,1678,TOTAL,353,52,33,7,127,21,8,68
LAKEWOOD,3450055A,1296,167,N,1423,POLLING PLACE,132,26,9,2,47,4,3,26
LAKEWOOD,3450055A,1296,167,N,0,VBM PORTION,133,16,11,2,53,13,1,13
LAKEWOOD,3450055A,1296,167,N,1423,TOTAL,265,42,20,4,100,17,4,39
LAKEWOOD,3450059A,1297,166,N,1520,POLLING PLACE,134,17,8,3,43,8,3,35
LAKEWOOD,3450059A,1297,166,N,0,VBM PORTION,168,13,18,4,73,11,1,32
LAKEWOOD,3450059A,1297,166,N,1520,TOTAL,302,30,26,7,116,19,4,67
LAKEWOOD,3450060A,1298,166,N,916,POLLING PLACE,77,2,6,1,32,6,3,16
LAKEWOOD,3450060A,1298,166,N,0,VBM PORTION,97,10,7,2,28,6,1,31
LAKEWOOD,3450060A,1298,166,N,916,TOTAL,174,12,13,3,60,12,4,47
LAKEWOOD,3450062A,1299,167,N,1033,POLLING PLACE,135,20,4,3,59,7,1,24
LAKEWOOD,3450062A,1299,167,N,0,VBM PORTION,90,5,6,4,47,3,3,17
LAKEWOOD,3450062A,1299,167,N,1033,TOTAL,225,25,10,7,106,10,4,41
LAKEWOOD,3450064A,1300,167,N,1587,POLLING PLACE,170,28,12,2,56,22,2,28
LAKEWOOD,3450064A,1300,167,N,0,VBM PORTION,142,14,16,0,49,6,2,31
LAKEWOOD,3450064A,1300,167,N,1587,TOTAL,312,42,28,2,105,28,4,59
LAKEWOOD,3450067A,1301,166,N,1427,POLLING PLACE,165,28,11,7,69,11,3,19
LAKEWOOD,3450067A,1301,166,N,0,VBM PORTION,170,20,26,2,65,6,4,33
LAKEWOOD,3450067A,1301,166,N,1427,TOTAL,335,48,37,9,134,17,7,52
LAKEWOOD,3450070A,1302,166,N,689,POLLING PLACE,49,6,7,5,16,3,1,9
LAKEWOOD,3450070A,1302,166,N,0,VBM PORTION,64,8,4,2,30,3,0,9
LAKEWOOD,3450070A,1302,166,N,689,TOTAL,113,14,11,7,46,6,1,18
LAKEWOOD,3450072A,1303,166,N,1212,POLLING PLACE,85,9,4,1,46,7,1,8
LAKEWOOD,3450072A,1303,166,N,0,VBM PORTION,103,4,18,2,51,5,1,10
LAKEWOOD,3450072A,1303,166,N,1212,TOTAL,188,13,22,3,97,12,2,18
LAKEWOOD,3450073A,1304,166,N,1155,POLLING PLACE,63,4,8,4,24,4,0,9
LAKEWOOD,3450073A,1304,166,N,0,VBM PORTION,49,2,4,3,22,5,3,6
LAKEWOOD,3450073A,1304,166,N,1155,TOTAL,112,6,12,7,46,9,3,15
LAKEWOOD,3450076A,1305,166,N,1035,POLLING PLACE,73,5,7,4,35,2,1,10
LAKEWOOD,3450076A,1305,166,N,0,VBM PORTION,90,10,13,3,34,13,0,8
LAKEWOOD,3450076A,1305,166,N,1035,TOTAL,163,15,20,7,69,15,1,18
LAKEWOOD,3450080A,1306,166,N,1141,POLLING PLACE,93,9,3,2,55,2,0,11
LAKEWOOD,3450080A,1306,166,N,0,VBM PORTION,90,3,9,0,50,0,0,18
LAKEWOOD,3450080A,1306,166,N,1141,TOTAL,183,12,12,2,105,2,0,29
LAKEWOOD,3450090C,1307,166,N,687,POLLING PLACE,16,4,0,0,6,0,0,3
LAKEWOOD,3450090C,1307,166,N,0,VBM PORTION,32,1,1,1,16,3,0,3
LAKEWOOD,3450090C,1307,166,N,687,TOTAL,48,5,1,1,22,3,0,6
LAKEWOOD,3450091A,1308,166,N,1290,POLLING PLACE,74,6,7,1,39,2,2,5
LAKEWOOD,3450091A,1308,166,N,0,VBM PORTION,74,7,7,2,35,1,4,10
LAKEWOOD,3450091A,1308,166,N,1290,TOTAL,148,13,14,3,74,3,6,15
LAKEWOOD,3450092A,1309,166,N,1337,POLLING PLACE,113,10,6,8,54,2,2,10
LAKEWOOD,3450092A,1309,166,N,0,VBM PORTION,79,7,14,4,32,5,2,6
LAKEWOOD,3450092A,1309,166,N,1337,TOTAL,192,17,20,12,86,7,4,16
LAMANDA,3500010B,6080,33,Y,3,POLLING PLACE,0,0,0,0,0,0,0,0
LAMANDA,3500010B,6080,33,Y,0,VBM PORTION,0,0,0,0,0,0,0,0
LAMANDA,3500010B,6080,33,Y,3,TOTAL,0,0,0,0,0,0,0,0
LAMANDA,3500016A,6081,29,Y,24,POLLING PLACE,0,0,0,0,0,0,0,0
LAMANDA,3500016A,6081,29,Y,0,VBM PORTION,2,0,2,0,0,0,0,0
LAMANDA,3500016A,6081,29,Y,24,TOTAL,2,0,2,0,0,0,0,0
LANCASTER,3550001A,1310,2,N,1380,POLLING PLACE,103,22,16,5,29,10,1,13
LANCASTER,3550001A,1310,2,N,0,VBM PORTION,90,8,17,3,36,6,1,11
LANCASTER,3550001A,1310,2,N,1380,TOTAL,193,30,33,8,65,16,2,24
LANCASTER,3550003A,1311,2,N,1124,POLLING PLACE,115,32,14,4,25,9,2,14
LANCASTER,3550003A,1311,2,N,0,VBM PORTION,120,34,22,2,24,3,3,21
LANCASTER,3550003A,1311,2,N,1124,TOTAL,235,66,36,6,49,12,5,35
LANCASTER,3550003D,1312,2,N,1395,POLLING PLACE,62,9,7,1,25,6,0,6
LANCASTER,3550003D,1312,2,N,0,VBM PORTION,111,17,8,6,30,9,1,24
LANCASTER,3550003D,1312,2,N,1395,TOTAL,173,26,15,7,55,15,1,30
LANCASTER,3550004A,1313,2,N,1634,POLLING PLACE,117,8,9,5,60,1,3,7
LANCASTER,3550004A,1313,2,N,0,VBM PORTION,171,12,13,4,88,10,1,20
LANCASTER,3550004A,1313,2,N,1634,TOTAL,288,20,22,9,148,11,4,27
LANCASTER,3550007A,1314,3,N,1240,POLLING PLACE,69,10,8,4,21,8,2,12
LANCASTER,3550007A,1314,3,N,0,VBM PORTION,106,19,4,2,49,10,0,10
LANCASTER,3550007A,1314,3,N,1240,TOTAL,175,29,12,6,70,18,2,22
LANCASTER,3550008A,1315,3,N,1363,POLLING PLACE,78,18,4,3,31,5,3,2
LANCASTER,3550008A,1315,3,N,0,VBM PORTION,90,13,11,1,39,7,0,14
LANCASTER,3550008A,1315,3,N,1363,TOTAL,168,31,15,4,70,12,3,16
LANCASTER,3550009A,1316,3,N,1336,POLLING PLACE,59,14,5,2,22,3,0,4
LANCASTER,3550009A,1316,3,N,0,VBM PORTION,70,15,3,2,31,1,6,7
LANCASTER,3550009A,1316,3,N,1336,TOTAL,129,29,8,4,53,4,6,11
LANCASTER,3550011B,1317,3,N,1314,POLLING PLACE,91,26,11,3,31,4,2,5
LANCASTER,3550011B,1317,3,N,0,VBM PORTION,112,19,9,5,50,8,0,9
LANCASTER,3550011B,1317,3,N,1314,TOTAL,203,45,20,8,81,12,2,14
LANCASTER,3550013A,1318,3,N,1235,POLLING PLACE,81,19,7,2,32,3,2,5
LANCASTER,3550013A,1318,3,N,0,VBM PORTION,71,21,6,2,23,0,3,8
LANCASTER,3550013A,1318,3,N,1235,TOTAL,152,40,13,4,55,3,5,13
LANCASTER,3550015A,1319,3,N,1519,POLLING PLACE,124,30,13,3,37,13,2,13
LANCASTER,3550015A,1319,3,N,0,VBM PORTION,111,19,19,3,35,13,1,15
LANCASTER,3550015A,1319,3,N,1519,TOTAL,235,49,32,6,72,26,3,28
LANCASTER,3550018A,1320,3,N,1211,POLLING PLACE,99,17,3,4,53,5,3,6
LANCASTER,3550018A,1320,3,N,0,VBM PORTION,87,16,9,5,46,4,0,3
LANCASTER,3550018A,1320,3,N,1211,TOTAL,186,33,12,9,99,9,3,9
LANCASTER,3550019D,1321,3,N,1152,POLLING PLACE,80,24,6,0,35,1,2,6
LANCASTER,3550019D,1321,3,N,0,VBM PORTION,132,23,17,5,44,6,2,20
LANCASTER,3550019D,1321,3,N,1152,TOTAL,212,47,23,5,79,7,4,26
LANCASTER,3550020B,1322,2,N,1436,POLLING PLACE,113,28,7,2,35,10,1,17
LANCASTER,3550020B,1322,2,N,0,VBM PORTION,143,26,35,5,39,9,2,19
LANCASTER,3550020B,1322,2,N,1436,TOTAL,256,54,42,7,74,19,3,36
LANCASTER,3550022A,1323,3,N,1340,POLLING PLACE,96,26,4,4,26,9,1,15
LANCASTER,3550022A,1323,3,N,0,VBM PORTION,103,16,11,3,48,11,2,5
LANCASTER,3550022A,1323,3,N,1340,TOTAL,199,42,15,7,74,20,3,20
LANCASTER,3550023A,1324,2,N,974,POLLING PLACE,90,17,13,1,22,4,2,18
LANCASTER,3550023A,1324,2,N,0,VBM PORTION,74,10,6,3,26,5,0,10
LANCASTER,3550023A,1324,2,N,974,TOTAL,164,27,19,4,48,9,2,28
LANCASTER,3550024A,1325,2,N,1299,POLLING PLACE,90,17,8,2,36,3,0,15
LANCASTER,3550024A,1325,2,N,0,VBM PORTION,76,8,6,1,35,3,5,8
LANCASTER,3550024A,1325,2,N,1299,TOTAL,166,25,14,3,71,6,5,23
LANCASTER,3550026A,1326,3,N,1136,POLLING PLACE,103,23,15,2,34,9,2,7
LANCASTER,3550026A,1326,3,N,0,VBM PORTION,73,11,7,5,18,7,3,9
LANCASTER,3550026A,1326,3,N,1136,TOTAL,176,34,22,7,52,16,5,16
LANCASTER,3550029A,1327,2,N,1493,POLLING PLACE,204,53,27,3,56,9,0,34
LANCASTER,3550029A,1327,2,N,0,VBM PORTION,232,63,33,3,62,14,0,36
LANCASTER,3550029A,1327,2,N,1493,TOTAL,436,116,60,6,118,23,0,70
LANCASTER,3550030B,1328,3,N,1244,POLLING PLACE,94,20,12,3,27,6,2,12
LANCASTER,3550030B,1328,3,N,0,VBM PORTION,95,23,4,1,40,7,1,11
LANCASTER,3550030B,1328,3,N,1244,TOTAL,189,43,16,4,67,13,3,23
LANCASTER,3550032A,1329,3,N,945,POLLING PLACE,65,20,6,1,11,9,0,6
LANCASTER,3550032A,1329,3,N,0,VBM PORTION,91,29,10,3,21,3,3,14
LANCASTER,3550032A,1329,3,N,945,TOTAL,156,49,16,4,32,12,3,20
LANCASTER,3550033A,1330,2,N,949,POLLING PLACE,135,34,29,0,29,6,1,19
LANCASTER,3550033A,1330,2,N,0,VBM PORTION,89,11,7,2,35,10,0,20
LANCASTER,3550033A,1330,2,N,949,TOTAL,224,45,36,2,64,16,1,39
LANCASTER,3550034A,1331,3,N,1007,POLLING PLACE,56,6,3,2,29,6,0,4
LANCASTER,3550034A,1331,3,N,0,VBM PORTION,53,13,3,3,24,5,0,2
LANCASTER,3550034A,1331,3,N,1007,TOTAL,109,19,6,5,53,11,0,6
LANCASTER,3550035B,1332,2,N,1368,POLLING PLACE,86,16,18,2,31,7,0,4
LANCASTER,3550035B,1332,2,N,0,VBM PORTION,106,24,9,3,30,12,2,16
LANCASTER,3550035B,1332,2,N,1368,TOTAL,192,40,27,5,61,19,2,20
LANCASTER,3550036A,1333,3,N,820,POLLING PLACE,58,17,5,1,23,2,2,0
LANCASTER,3550036A,1333,3,N,0,VBM PORTION,57,9,5,3,22,1,3,7
LANCASTER,3550036A,1333,3,N,820,TOTAL,115,26,10,4,45,3,5,7
LANCASTER,3550040A,1334,2,N,1389,POLLING PLACE,110,32,6,0,46,1,1,12
LANCASTER,3550040A,1334,2,N,0,VBM PORTION,125,23,19,1,47,9,3,12
LANCASTER,3550040A,1334,2,N,1389,TOTAL,235,55,25,1,93,10,4,24
LANCASTER,3550041A,1335,3,N,1161,POLLING PLACE,85,15,16,4,27,5,0,9
LANCASTER,3550041A,1335,3,N,0,VBM PORTION,103,32,12,5,20,4,0,26
LANCASTER,3550041A,1335,3,N,1161,TOTAL,188,47,28,9,47,9,0,35
LANCASTER,3550042A,1336,3,N,1325,POLLING PLACE,86,16,9,2,29,4,0,13
LANCASTER,3550042A,1336,3,N,0,VBM PORTION,82,24,6,1,35,3,0,10
LANCASTER,3550042A,1336,3,N,1325,TOTAL,168,40,15,3,64,7,0,23
LANCASTER,3550044A,1337,2,N,1178,POLLING PLACE,96,25,9,2,20,7,5,17
LANCASTER,3550044A,1337,2,N,0,VBM PORTION,124,14,21,2,30,13,1,26
LANCASTER,3550044A,1337,2,N,1178,TOTAL,220,39,30,4,50,20,6,43
LANCASTER,3550045A,1338,2,N,1457,POLLING PLACE,90,27,9,1,33,1,0,14
LANCASTER,3550045A,1338,2,N,0,VBM PORTION,127,21,11,0,37,9,3,28
LANCASTER,3550045A,1338,2,N,1457,TOTAL,217,48,20,1,70,10,3,42
LANCASTER,3550047B,1339,2,N,619,POLLING PLACE,27,3,5,1,9,0,3,2
LANCASTER,3550047B,1339,2,N,0,VBM PORTION,52,8,3,1,24,3,0,6
LANCASTER,3550047B,1339,2,N,619,TOTAL,79,11,8,2,33,3,3,8
LANCASTER,3550048A,1340,3,N,1158,POLLING PLACE,66,18,9,0,26,2,0,5
LANCASTER,3550048A,1340,3,N,0,VBM PORTION,87,13,9,6,39,2,0,14
LANCASTER,3550048A,1340,3,N,1158,TOTAL,153,31,18,6,65,4,0,19
LANCASTER,3550050A,1341,3,N,1275,POLLING PLACE,49,16,3,0,20,1,1,6
LANCASTER,3550050A,1341,3,N,0,VBM PORTION,73,12,9,0,34,0,3,11
LANCASTER,3550050A,1341,3,N,1275,TOTAL,122,28,12,0,54,1,4,17
LANCASTER,3550053A,1342,2,N,1272,POLLING PLACE,86,14,7,3,41,6,3,8
LANCASTER,3550053A,1342,2,N,0,VBM PORTION,97,14,16,1,37,3,0,16
LANCASTER,3550053A,1342,2,N,1272,TOTAL,183,28,23,4,78,9,3,24
LANCASTER,3550054A,1343,3,N,1216,POLLING PLACE,79,19,8,4,28,0,1,8
LANCASTER,3550054A,1343,3,N,0,VBM PORTION,77,17,3,2,26,2,2,15
LANCASTER,3550054A,1343,3,N,1216,TOTAL,156,36,11,6,54,2,3,23
LANCASTER,3550058A,1344,3,N,841,POLLING PLACE,87,31,9,4,21,5,0,11
LANCASTER,3550058A,1344,3,N,0,VBM PORTION,92,35,8,1,12,9,0,16
LANCASTER,3550058A,1344,3,N,841,TOTAL,179,66,17,5,33,14,0,27
LANCASTER,3550059A,1345,3,N,984,POLLING PLACE,113,38,9,0,34,4,2,14
LANCASTER,3550059A,1345,3,N,0,VBM PORTION,101,19,10,3,25,12,1,15
LANCASTER,3550059A,1345,3,N,984,TOTAL,214,57,19,3,59,16,3,29
LANCASTER,3550060A,1346,2,N,1099,POLLING PLACE,131,41,9,1,28,12,2,21
LANCASTER,3550060A,1346,2,N,0,VBM PORTION,132,27,13,5,36,11,1,28
LANCASTER,3550060A,1346,2,N,1099,TOTAL,263,68,22,6,64,23,3,49
LANCASTER,3550061A,1347,3,N,1420,POLLING PLACE,145,43,7,4,33,16,3,23
LANCASTER,3550061A,1347,3,N,0,VBM PORTION,109,31,9,1,25,11,2,15
LANCASTER,3550061A,1347,3,N,1420,TOTAL,254,74,16,5,58,27,5,38
LANCASTER,3550064A,1348,2,N,1542,POLLING PLACE,98,25,7,1,27,15,0,17
LANCASTER,3550064A,1348,2,N,0,VBM PORTION,128,27,15,2,44,4,5,17
LANCASTER,3550064A,1348,2,N,1542,TOTAL,226,52,22,3,71,19,5,34
LANCASTER,3550065A,1349,3,N,1377,POLLING PLACE,175,54,20,4,48,12,1,21
LANCASTER,3550065A,1349,3,N,0,VBM PORTION,235,56,45,5,47,15,4,28
LANCASTER,3550065A,1349,3,N,1377,TOTAL,410,110,65,9,95,27,5,49
LANCASTER,3550069A,1350,2,N,894,POLLING PLACE,49,10,8,0,13,4,0,11
LANCASTER,3550069A,1350,2,N,0,VBM PORTION,65,15,3,0,22,4,2,11
LANCASTER,3550069A,1350,2,N,894,TOTAL,114,25,11,0,35,8,2,22
LANCASTER,3550075A,1351,2,N,1231,POLLING PLACE,89,17,5,2,33,8,2,13
LANCASTER,3550075A,1351,2,N,0,VBM PORTION,62,18,10,1,17,5,0,3
LANCASTER,3550075A,1351,2,N,1231,TOTAL,151,35,15,3,50,13,2,16
LANCASTER,3550077A,1352,3,N,1260,POLLING PLACE,86,14,7,3,41,3,2,7
LANCASTER,3550077A,1352,3,N,0,VBM PORTION,87,19,9,7,28,4,1,8
LANCASTER,3550077A,1352,3,N,1260,TOTAL,173,33,16,10,69,7,3,15
LANCASTER,3550079A,1353,3,N,1406,POLLING PLACE,127,32,17,3,35,15,1,17
LANCASTER,3550079A,1353,3,N,0,VBM PORTION,170,36,21,6,54,8,3,17
LANCASTER,3550079A,1353,3,N,1406,TOTAL,297,68,38,9,89,23,4,34
LANCASTER,3550080A,1354,2,N,1075,POLLING PLACE,87,16,11,1,30,4,1,13
LANCASTER,3550080A,1354,2,N,0,VBM PORTION,96,24,13,4,30,3,1,10
LANCASTER,3550080A,1354,2,N,1075,TOTAL,183,40,24,5,60,7,2,23
LANCASTER,3550083A,1355,3,N,1436,POLLING PLACE,74,15,9,2,30,2,1,8
LANCASTER,3550083A,1355,3,N,0,VBM PORTION,90,20,8,3,42,3,0,8
LANCASTER,3550083A,1355,3,N,1436,TOTAL,164,35,17,5,72,5,1,16
