LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,ALAN REYNOLDS,GEORGE YANG,ERIC KOREVAAR,DAVID FENNELL,AMOS JOHNSON,GAVIN NEWSOM,RON NEHRING,JENA F GOODMAN
EL MONTE,2100041C,814,73,N,1102,POLLING PLACE,78,0,5,9,7,0,39,11,2
EL MONTE,2100041C,814,73,N,0,VBM PORTION,55,1,2,5,2,0,36,4,2
EL MONTE,2100041C,814,73,N,1102,TOTAL,133,1,7,14,9,0,75,15,4
EL MONTE,2100047A,815,73,N,1147,POLLING PLACE,81,2,6,9,7,1,25,18,0
EL MONTE,2100047A,815,73,N,0,VBM PORTION,51,0,7,0,6,0,25,6,0
EL MONTE,2100047A,815,73,N,1147,TOTAL,132,2,13,9,13,1,50,24,0
EL MONTE,2100053A,816,73,N,988,POLLING PLACE,45,1,6,5,4,1,20,4,2
EL MONTE,2100053A,816,73,N,0,VBM PORTION,54,0,5,2,3,0,36,6,0
EL MONTE,2100053A,816,73,N,988,TOTAL,99,1,11,7,7,1,56,10,2
EL MONTE,2100101A,817,73,N,1025,POLLING PLACE,110,0,12,16,6,1,39,19,3
EL MONTE,2100101A,817,73,N,0,VBM PORTION,86,2,6,9,6,4,36,18,0
EL MONTE,2100101A,817,73,N,1025,TOTAL,196,2,18,25,12,5,75,37,3
EL MONTE,2100103A,818,73,N,1231,POLLING PLACE,77,4,11,7,5,0,31,9,4
EL MONTE,2100103A,818,73,N,0,VBM PORTION,77,6,5,6,6,0,35,14,2
EL MONTE,2100103A,818,73,N,1231,TOTAL,154,10,16,13,11,0,66,23,6
EL MONTE,2100104A,819,73,N,1237,POLLING PLACE,116,1,11,11,10,1,46,24,4
EL MONTE,2100104A,819,73,N,0,VBM PORTION,83,1,13,4,6,0,39,11,4
EL MONTE,2100104A,819,73,N,1237,TOTAL,199,2,24,15,16,1,85,35,8
EL MONTE,2100105A,820,73,N,1164,POLLING PLACE,118,5,21,4,9,0,43,20,4
EL MONTE,2100105A,820,73,N,0,VBM PORTION,68,3,8,6,7,0,33,7,2
EL MONTE,2100105A,820,73,N,1164,TOTAL,186,8,29,10,16,0,76,27,6
EL MONTE,2100106A,821,73,N,1163,POLLING PLACE,69,4,7,5,4,2,35,8,0
EL MONTE,2100106A,821,73,N,0,VBM PORTION,79,0,8,7,3,1,49,8,0
EL MONTE,2100106A,821,73,N,1163,TOTAL,148,4,15,12,7,3,84,16,0
EL MONTE,2100110A,822,73,N,1048,POLLING PLACE,49,0,3,7,0,0,31,6,1
EL MONTE,2100110A,822,73,N,0,VBM PORTION,69,0,4,5,3,0,36,15,0
EL MONTE,2100110A,822,73,N,1048,TOTAL,118,0,7,12,3,0,67,21,1
EL MONTE,2100112A,823,73,N,977,POLLING PLACE,42,2,8,7,3,1,15,1,0
EL MONTE,2100112A,823,73,N,0,VBM PORTION,71,2,14,2,3,1,33,8,0
EL MONTE,2100112A,823,73,N,977,TOTAL,113,4,22,9,6,2,48,9,0
EL MONTE,2100113A,824,73,N,715,POLLING PLACE,43,1,5,7,3,0,22,3,0
EL MONTE,2100113A,824,73,N,0,VBM PORTION,34,0,7,1,1,0,19,2,1
EL MONTE,2100113A,824,73,N,715,TOTAL,77,1,12,8,4,0,41,5,1
EL MONTE,2100115C,825,73,N,642,POLLING PLACE,25,0,2,1,0,1,19,0,0
EL MONTE,2100115C,825,73,N,0,VBM PORTION,28,0,2,6,3,1,8,2,4
EL MONTE,2100115C,825,73,N,642,TOTAL,53,0,4,7,3,2,27,2,4
EL MONTE,2100119A,826,66,N,1063,POLLING PLACE,89,3,1,16,5,3,40,7,2
EL MONTE,2100119A,826,66,N,0,VBM PORTION,51,0,7,6,3,1,23,5,1
EL MONTE,2100119A,826,66,N,1063,TOTAL,140,3,8,22,8,4,63,12,3
EL MONTE,2100120B,827,66,N,1204,POLLING PLACE,89,5,5,14,2,2,27,3,6
EL MONTE,2100120B,827,66,N,0,VBM PORTION,46,2,5,10,3,1,17,2,2
EL MONTE,2100120B,827,66,N,1204,TOTAL,135,7,10,24,5,3,44,5,8
EL MONTE,2100121A,828,66,N,806,POLLING PLACE,58,1,3,11,1,3,25,6,2
EL MONTE,2100121A,828,66,N,0,VBM PORTION,39,2,2,3,4,0,16,2,1
EL MONTE,2100121A,828,66,N,806,TOTAL,97,3,5,14,5,3,41,8,3
EL MONTE,2100122B,829,66,N,779,POLLING PLACE,58,3,4,6,3,1,33,1,1
EL MONTE,2100122B,829,66,N,0,VBM PORTION,16,0,0,2,0,1,9,4,0
EL MONTE,2100122B,829,66,N,779,TOTAL,74,3,4,8,3,2,42,5,1
EL MONTE,2100125A,830,66,N,500,POLLING PLACE,27,3,0,0,1,0,17,3,1
EL MONTE,2100125A,830,66,N,0,VBM PORTION,8,1,0,2,1,0,3,1,0
EL MONTE,2100125A,830,66,N,500,TOTAL,35,4,0,2,2,0,20,4,1
EL MONTE,2100126A,831,66,N,1053,POLLING PLACE,95,1,8,12,5,0,45,10,4
EL MONTE,2100126A,831,66,N,0,VBM PORTION,41,0,2,2,1,0,25,4,2
EL MONTE,2100126A,831,66,N,1053,TOTAL,136,1,10,14,6,0,70,14,6
EL SEGUNDO,2250001A,832,155,N,866,POLLING PLACE,108,1,9,3,7,1,45,33,3
EL SEGUNDO,2250001A,832,155,N,0,VBM PORTION,95,2,6,5,7,1,42,28,1
EL SEGUNDO,2250001A,832,155,N,866,TOTAL,203,3,15,8,14,2,87,61,4
EL SEGUNDO,2250002A,833,155,N,968,POLLING PLACE,130,1,4,7,8,1,63,36,2
EL SEGUNDO,2250002A,833,155,N,0,VBM PORTION,118,0,7,6,5,0,43,39,4
EL SEGUNDO,2250002A,833,155,N,968,TOTAL,248,1,11,13,13,1,106,75,6
EL SEGUNDO,2250003A,834,155,N,1008,POLLING PLACE,140,1,14,6,16,0,58,37,2
EL SEGUNDO,2250003A,834,155,N,0,VBM PORTION,145,5,9,1,8,0,47,55,1
EL SEGUNDO,2250003A,834,155,N,1008,TOTAL,285,6,23,7,24,0,105,92,3
EL SEGUNDO,2250004A,835,155,N,984,POLLING PLACE,104,0,12,4,5,1,38,38,1
EL SEGUNDO,2250004A,835,155,N,0,VBM PORTION,123,0,9,8,5,3,44,31,5
EL SEGUNDO,2250004A,835,155,N,984,TOTAL,227,0,21,12,10,4,82,69,6
EL SEGUNDO,2250006A,836,155,N,1297,POLLING PLACE,176,3,10,7,13,1,64,52,7
EL SEGUNDO,2250006A,836,155,N,0,VBM PORTION,171,1,7,7,12,0,66,49,1
EL SEGUNDO,2250006A,836,155,N,1297,TOTAL,347,4,17,14,25,1,130,101,8
EL SEGUNDO,2250007A,837,155,N,1020,POLLING PLACE,117,2,7,2,13,1,47,30,3
EL SEGUNDO,2250007A,837,155,N,0,VBM PORTION,109,0,7,4,3,1,47,28,2
EL SEGUNDO,2250007A,837,155,N,1020,TOTAL,226,2,14,6,16,2,94,58,5
EL SEGUNDO,2250009A,838,155,N,1041,POLLING PLACE,149,2,14,4,9,1,54,48,3
EL SEGUNDO,2250009A,838,155,N,0,VBM PORTION,148,2,8,5,15,0,62,44,1
EL SEGUNDO,2250009A,838,155,N,1041,TOTAL,297,4,22,9,24,1,116,92,4
EL SEGUNDO,2250012A,839,155,N,1261,POLLING PLACE,149,4,12,7,18,0,68,29,7
EL SEGUNDO,2250012A,839,155,N,0,VBM PORTION,114,1,5,6,8,1,45,33,3
EL SEGUNDO,2250012A,839,155,N,1261,TOTAL,263,5,17,13,26,1,113,62,10
EL SEGUNDO,2250017A,840,155,N,993,POLLING PLACE,122,3,7,4,8,2,52,35,0
EL SEGUNDO,2250017A,840,155,N,0,VBM PORTION,120,1,7,2,8,5,30,55,2
EL SEGUNDO,2250017A,840,155,N,993,TOTAL,242,4,14,6,16,7,82,90,2
EL SEGUNDO,2250017B,6046,155,Y,7,POLLING PLACE,0,0,0,0,0,0,0,0,0
EL SEGUNDO,2250017B,6046,155,Y,0,VBM PORTION,2,0,0,1,0,0,0,1,0
EL SEGUNDO,2250017B,6046,155,Y,7,TOTAL,2,0,0,1,0,0,0,1,0
EL SEGUNDO,2250020A,841,155,N,879,POLLING PLACE,145,5,13,3,9,0,61,42,1
EL SEGUNDO,2250020A,841,155,N,0,VBM PORTION,118,1,5,4,15,1,35,43,2
EL SEGUNDO,2250020A,841,155,N,879,TOTAL,263,6,18,7,24,1,96,85,3
EL SEGUNDO,2250030A,842,155,N,962,POLLING PLACE,131,2,13,2,5,1,53,40,2
EL SEGUNDO,2250030A,842,155,N,0,VBM PORTION,111,0,4,3,6,0,41,36,3
EL SEGUNDO,2250030A,842,155,N,962,TOTAL,242,2,17,5,11,1,94,76,5
FLORENCE,2300001A,843,153,N,745,POLLING PLACE,47,1,0,9,0,0,30,1,2
FLORENCE,2300001A,843,153,N,0,VBM PORTION,19,0,0,1,1,3,14,0,0
FLORENCE,2300001A,843,153,N,745,TOTAL,66,1,0,10,1,3,44,1,2
FLORENCE,2300002A,844,152,N,1175,POLLING PLACE,63,0,0,13,1,1,34,2,2
FLORENCE,2300002A,844,152,N,0,VBM PORTION,29,2,1,4,0,0,17,2,0
FLORENCE,2300002A,844,152,N,1175,TOTAL,92,2,1,17,1,1,51,4,2
FLORENCE,2300003A,845,152,N,1069,POLLING PLACE,53,0,1,6,3,4,27,3,2
FLORENCE,2300003A,845,152,N,0,VBM PORTION,16,0,0,4,0,0,9,1,0
FLORENCE,2300003A,845,152,N,1069,TOTAL,69,0,1,10,3,4,36,4,2
FLORENCE,2300004A,846,152,N,1057,POLLING PLACE,53,4,1,16,3,2,17,2,0
FLORENCE,2300004A,846,152,N,0,VBM PORTION,37,3,1,10,0,0,17,2,4
FLORENCE,2300004A,846,152,N,1057,TOTAL,90,7,2,26,3,2,34,4,4
FLORENCE,2300005A,847,152,N,679,POLLING PLACE,55,3,1,8,2,0,25,1,2
FLORENCE,2300005A,847,152,N,0,VBM PORTION,12,0,0,3,0,0,6,1,0
FLORENCE,2300005A,847,152,N,679,TOTAL,67,3,1,11,2,0,31,2,2
FLORENCE,2300006A,848,152,N,874,POLLING PLACE,26,0,0,3,1,1,16,0,0
FLORENCE,2300006A,848,152,N,0,VBM PORTION,13,1,0,3,0,0,5,1,0
FLORENCE,2300006A,848,152,N,874,TOTAL,39,1,0,6,1,1,21,1,0
FLORENCE,2300008A,849,152,N,972,POLLING PLACE,27,0,0,3,1,1,15,0,0
FLORENCE,2300008A,849,152,N,0,VBM PORTION,26,0,0,5,1,0,14,1,2
FLORENCE,2300008A,849,152,N,972,TOTAL,53,0,0,8,2,1,29,1,2
FLORENCE,2300009A,850,152,N,766,POLLING PLACE,24,1,1,8,1,0,11,1,0
FLORENCE,2300009A,850,152,N,0,VBM PORTION,20,2,0,4,0,0,13,0,1
FLORENCE,2300009A,850,152,N,766,TOTAL,44,3,1,12,1,0,24,1,1
FLORENCE,2300010A,851,152,N,785,POLLING PLACE,29,1,2,3,0,1,19,1,1
FLORENCE,2300010A,851,152,N,0,VBM PORTION,15,0,0,2,2,1,8,1,0
FLORENCE,2300010A,851,152,N,785,TOTAL,44,1,2,5,2,2,27,2,1
FLORENCE,2300011A,852,152,N,808,POLLING PLACE,40,1,1,6,2,2,19,4,3
FLORENCE,2300011A,852,152,N,0,VBM PORTION,11,1,0,0,0,0,8,1,0
FLORENCE,2300011A,852,152,N,808,TOTAL,51,2,1,6,2,2,27,5,3
FLORENCE,2300012A,853,152,N,1054,POLLING PLACE,43,0,0,8,0,0,31,2,0
FLORENCE,2300012A,853,152,N,0,VBM PORTION,21,0,0,1,0,0,18,0,0
FLORENCE,2300012A,853,152,N,1054,TOTAL,64,0,0,9,0,0,49,2,0
FLORENCE,2300013A,854,152,N,794,POLLING PLACE,36,3,0,4,1,0,20,1,1
FLORENCE,2300013A,854,152,N,0,VBM PORTION,26,1,0,1,0,0,16,2,2
FLORENCE,2300013A,854,152,N,794,TOTAL,62,4,0,5,1,0,36,3,3
FLORENCE,2300016A,855,153,N,920,POLLING PLACE,53,0,1,6,2,3,32,2,1
FLORENCE,2300016A,855,153,N,0,VBM PORTION,35,0,0,3,1,0,24,1,1
FLORENCE,2300016A,855,153,N,920,TOTAL,88,0,1,9,3,3,56,3,2
FLORENCE,2300018A,856,153,N,1226,POLLING PLACE,56,0,1,9,1,3,35,0,1
FLORENCE,2300018A,856,153,N,0,VBM PORTION,33,1,0,5,0,1,19,3,0
FLORENCE,2300018A,856,153,N,1226,TOTAL,89,1,1,14,1,4,54,3,1
FLORENCE,2300019A,857,153,N,827,POLLING PLACE,33,1,1,5,3,1,13,0,1
FLORENCE,2300019A,857,153,N,0,VBM PORTION,12,1,0,3,0,0,7,0,0
FLORENCE,2300019A,857,153,N,827,TOTAL,45,2,1,8,3,1,20,0,1
FLORENCE,2300025A,858,152,N,792,POLLING PLACE,20,0,0,2,1,0,16,0,0
FLORENCE,2300025A,858,152,N,0,VBM PORTION,10,0,0,3,0,1,3,1,0
FLORENCE,2300025A,858,152,N,792,TOTAL,30,0,0,5,1,1,19,1,0
FLORENCE,2300034A,859,153,N,997,POLLING PLACE,29,1,0,4,0,2,17,2,1
FLORENCE,2300034A,859,153,N,0,VBM PORTION,9,0,0,2,0,0,7,0,0
FLORENCE,2300034A,859,153,N,997,TOTAL,38,1,0,6,0,2,24,2,1
FLORENCE,2300040A,860,153,N,993,POLLING PLACE,41,1,1,11,4,1,18,2,1
FLORENCE,2300040A,860,153,N,0,VBM PORTION,18,0,4,2,1,0,7,0,0
FLORENCE,2300040A,860,153,N,993,TOTAL,59,1,5,13,5,1,25,2,1
FLORENCE,2300041B,861,152,N,733,POLLING PLACE,33,0,0,8,2,0,14,1,0
FLORENCE,2300041B,861,152,N,0,VBM PORTION,11,0,0,2,0,0,6,1,0
FLORENCE,2300041B,861,152,N,733,TOTAL,44,0,0,10,2,0,20,2,0
FLORENCE,2300042A,862,153,N,1001,POLLING PLACE,39,2,0,4,1,0,22,0,1
FLORENCE,2300042A,862,153,N,0,VBM PORTION,13,0,0,3,0,2,6,0,1
FLORENCE,2300042A,862,153,N,1001,TOTAL,52,2,0,7,1,2,28,0,2
FLORENCE,2300043A,863,152,N,575,POLLING PLACE,19,2,0,4,0,1,12,0,0
FLORENCE,2300043A,863,152,N,0,VBM PORTION,19,0,0,2,1,0,11,4,0
FLORENCE,2300043A,863,152,N,575,TOTAL,38,2,0,6,1,1,23,4,0
FOOTHILL,2350002A,6047,31,Y,4,POLLING PLACE,0,0,0,0,0,0,0,0,0
FOOTHILL,2350002A,6047,31,Y,0,VBM PORTION,0,0,0,0,0,0,0,0,0
FOOTHILL,2350002A,6047,31,Y,4,TOTAL,0,0,0,0,0,0,0,0,0
FOOTHILL,2350020A,6048,29,Y,94,POLLING PLACE,0,0,0,0,0,0,0,0,0
FOOTHILL,2350020A,6048,29,Y,0,VBM PORTION,23,0,4,0,3,0,6,9,0
FOOTHILL,2350020A,6048,29,Y,94,TOTAL,23,0,4,0,3,0,6,9,0
FOOTHILL,2350021A,6049,31,Y,125,POLLING PLACE,0,0,0,0,0,0,0,0,0
FOOTHILL,2350021A,6049,31,Y,0,VBM PORTION,39,0,0,1,4,0,20,9,1
FOOTHILL,2350021A,6049,31,Y,125,TOTAL,39,0,0,1,4,0,20,9,1
FOOTHILL,2350023A,6050,33,Y,0,POLLING PLACE,0,0,0,0,0,0,0,0,0
FOOTHILL,2350023A,6050,33,Y,0,VBM PORTION,0,0,0,0,0,0,0,0,0
FOOTHILL,2350023A,6050,33,Y,0,TOTAL,0,0,0,0,0,0,0,0,0
FOOTHILL,2350024A,864,35,N,820,POLLING PLACE,81,3,10,5,7,0,33,17,3
FOOTHILL,2350024A,864,35,N,0,VBM PORTION,79,0,3,8,12,0,21,26,0
FOOTHILL,2350024A,864,35,N,820,TOTAL,160,3,13,13,19,0,54,43,3
FOOTHILL,2350025A,6051,35,Y,44,POLLING PLACE,0,0,0,0,0,0,0,0,0
FOOTHILL,2350025A,6051,35,Y,0,VBM PORTION,3,0,0,1,0,0,1,1,0
FOOTHILL,2350025A,6051,35,Y,44,TOTAL,3,0,0,1,0,0,1,1,0
FOOTHILL,2350026A,865,33,N,435,POLLING PLACE,56,1,6,0,3,0,21,18,1
FOOTHILL,2350026A,865,33,N,0,VBM PORTION,45,1,2,0,2,0,22,16,1
FOOTHILL,2350026A,865,33,N,435,TOTAL,101,2,8,0,5,0,43,34,2
FOOTHILL,2350028A,6052,93,Y,149,POLLING PLACE,0,0,0,0,0,0,0,0,0
FOOTHILL,2350028A,6052,93,Y,0,VBM PORTION,25,0,3,1,2,0,11,4,0
FOOTHILL,2350028A,6052,93,Y,149,TOTAL,25,0,3,1,2,0,11,4,0
FOOTHILL,2350029A,6053,93,Y,105,POLLING PLACE,0,0,0,0,0,0,0,0,0
FOOTHILL,2350029A,6053,93,Y,0,VBM PORTION,32,0,3,1,2,2,14,9,1
FOOTHILL,2350029A,6053,93,Y,105,TOTAL,32,0,3,1,2,2,14,9,1
FOOTHILL,2350030A,6054,31,Y,245,POLLING PLACE,0,0,0,0,0,0,0,0,0
FOOTHILL,2350030A,6054,31,Y,0,VBM PORTION,57,1,0,1,7,1,34,11,0
FOOTHILL,2350030A,6054,31,Y,245,TOTAL,57,1,0,1,7,1,34,11,0
FRANKLIN,2400001A,6055,82,Y,2,POLLING PLACE,0,0,0,0,0,0,0,0,0
FRANKLIN,2400001A,6055,82,Y,0,VBM PORTION,1,0,0,0,0,0,1,0,0
FRANKLIN,2400001A,6055,82,Y,2,TOTAL,1,0,0,0,0,0,1,0,0
GARDENA,2500001A,866,163,N,857,POLLING PLACE,140,2,1,7,2,1,104,4,1
GARDENA,2500001A,866,163,N,0,VBM PORTION,69,0,1,1,2,0,51,6,0
GARDENA,2500001A,866,163,N,857,TOTAL,209,2,2,8,4,1,155,10,1
GARDENA,2500002A,867,163,N,1026,POLLING PLACE,189,1,3,8,1,0,150,5,0
GARDENA,2500002A,867,163,N,0,VBM PORTION,94,0,0,2,1,2,83,3,1
GARDENA,2500002A,867,163,N,1026,TOTAL,283,1,3,10,2,2,233,8,1
GARDENA,2500003A,868,186,N,1019,POLLING PLACE,78,1,12,4,4,0,37,15,0
GARDENA,2500003A,868,186,N,0,VBM PORTION,80,0,11,5,8,0,27,20,3
GARDENA,2500003A,868,186,N,1019,TOTAL,158,1,23,9,12,0,64,35,3
GARDENA,2500005A,869,163,N,795,POLLING PLACE,114,2,2,5,2,3,88,3,1
GARDENA,2500005A,869,163,N,0,VBM PORTION,69,0,0,2,0,0,52,3,0
GARDENA,2500005A,869,163,N,795,TOTAL,183,2,2,7,2,3,140,6,1
GARDENA,2500007A,870,163,N,1023,POLLING PLACE,154,1,1,8,1,0,116,3,1
GARDENA,2500007A,870,163,N,0,VBM PORTION,76,2,0,5,0,2,55,2,0
GARDENA,2500007A,870,163,N,1023,TOTAL,230,3,1,13,1,2,171,5,1
GARDENA,2500008A,871,163,N,1156,POLLING PLACE,132,1,3,4,0,2,102,5,5
GARDENA,2500008A,871,163,N,0,VBM PORTION,100,1,2,6,0,2,76,2,2
GARDENA,2500008A,871,163,N,1156,TOTAL,232,2,5,10,0,4,178,7,7
GARDENA,2500010A,872,186,N,1104,POLLING PLACE,110,2,8,6,7,1,53,25,2
GARDENA,2500010A,872,186,N,0,VBM PORTION,92,2,9,6,2,4,42,14,3
GARDENA,2500010A,872,186,N,1104,TOTAL,202,4,17,12,9,5,95,39,5
GARDENA,2500012A,873,186,N,721,POLLING PLACE,54,3,6,5,4,1,25,7,2
GARDENA,2500012A,873,186,N,0,VBM PORTION,58,0,5,14,3,2,23,4,3
GARDENA,2500012A,873,186,N,721,TOTAL,112,3,11,19,7,3,48,11,5
GARDENA,2500013A,874,186,N,1359,POLLING PLACE,107,2,18,6,4,2,53,9,2
GARDENA,2500013A,874,186,N,0,VBM PORTION,102,2,16,10,3,1,45,10,2
GARDENA,2500013A,874,186,N,1359,TOTAL,209,4,34,16,7,3,98,19,4
GARDENA,2500016A,875,186,N,1199,POLLING PLACE,141,1,13,6,7,1,73,27,2
GARDENA,2500016A,875,186,N,0,VBM PORTION,128,5,9,7,9,1,72,11,0
GARDENA,2500016A,875,186,N,1199,TOTAL,269,6,22,13,16,2,145,38,2
GARDENA,2500018A,876,186,N,1236,POLLING PLACE,90,2,15,4,4,2,39,10,4
GARDENA,2500018A,876,186,N,0,VBM PORTION,114,2,4,4,2,1,68,13,0
GARDENA,2500018A,876,186,N,1236,TOTAL,204,4,19,8,6,3,107,23,4
GARDENA,2500019A,877,186,N,1420,POLLING PLACE,87,0,8,8,3,3,38,16,0
GARDENA,2500019A,877,186,N,0,VBM PORTION,96,0,13,12,6,4,47,7,1
GARDENA,2500019A,877,186,N,1420,TOTAL,183,0,21,20,9,7,85,23,1
GARDENA,2500020B,878,186,N,1509,POLLING PLACE,83,1,6,6,4,2,45,12,2
GARDENA,2500020B,878,186,N,0,VBM PORTION,71,2,2,6,4,2,41,9,1
GARDENA,2500020B,878,186,N,1509,TOTAL,154,3,8,12,8,4,86,21,3
GARDENA,2500021C,879,162,N,1056,POLLING PLACE,72,1,3,1,1,2,51,5,1
GARDENA,2500021C,879,162,N,0,VBM PORTION,78,0,4,6,1,3,40,7,0
GARDENA,2500021C,879,162,N,1056,TOTAL,150,1,7,7,2,5,91,12,1
GARDENA,2500021E,880,162,N,724,POLLING PLACE,31,0,3,2,0,0,23,1,1
GARDENA,2500021E,880,162,N,0,VBM PORTION,22,0,1,7,2,0,9,1,1
GARDENA,2500021E,880,162,N,724,TOTAL,53,0,4,9,2,0,32,2,2
GARDENA,2500023A,881,186,N,1501,POLLING PLACE,78,0,5,7,3,1,39,14,2
GARDENA,2500023A,881,186,N,0,VBM PORTION,137,5,14,12,1,2,70,19,1
GARDENA,2500023A,881,186,N,1501,TOTAL,215,5,19,19,4,3,109,33,3
GARDENA,2500026A,882,186,N,987,POLLING PLACE,70,0,12,4,4,0,37,7,0
GARDENA,2500026A,882,186,N,0,VBM PORTION,80,2,14,12,0,1,32,12,1
GARDENA,2500026A,882,186,N,987,TOTAL,150,2,26,16,4,1,69,19,1
GARDENA,2500028A,883,186,N,965,POLLING PLACE,84,2,9,3,4,2,35,16,2
GARDENA,2500028A,883,186,N,0,VBM PORTION,84,1,9,2,5,0,39,20,1
GARDENA,2500028A,883,186,N,965,TOTAL,168,3,18,5,9,2,74,36,3
GARDENA,2500030A,884,186,N,1312,POLLING PLACE,120,0,16,8,3,1,64,15,2
GARDENA,2500030A,884,186,N,0,VBM PORTION,178,5,25,5,6,2,85,13,2
GARDENA,2500030A,884,186,N,1312,TOTAL,298,5,41,13,9,3,149,28,4
GARDENA,2500031A,885,186,N,831,POLLING PLACE,66,0,6,2,0,0,35,8,2
GARDENA,2500031A,885,186,N,0,VBM PORTION,91,0,13,6,1,0,44,10,2
GARDENA,2500031A,885,186,N,831,TOTAL,157,0,19,8,1,0,79,18,4
GARDENA,2500033A,886,186,N,1137,POLLING PLACE,96,1,9,6,1,1,48,14,1
GARDENA,2500033A,886,186,N,0,VBM PORTION,131,1,22,5,9,1,66,15,2
GARDENA,2500033A,886,186,N,1137,TOTAL,227,2,31,11,10,2,114,29,3
GARDENA,2500035A,887,186,N,1388,POLLING PLACE,129,1,20,5,2,0,61,26,2
GARDENA,2500035A,887,186,N,0,VBM PORTION,172,3,24,10,0,0,95,19,1
GARDENA,2500035A,887,186,N,1388,TOTAL,301,4,44,15,2,0,156,45,3
GARDENA,2500036B,888,186,N,1309,POLLING PLACE,100,2,16,3,1,2,45,16,4
GARDENA,2500036B,888,186,N,0,VBM PORTION,131,1,21,9,3,1,60,17,2
GARDENA,2500036B,888,186,N,1309,TOTAL,231,3,37,12,4,3,105,33,6
GARDENA,2500041A,889,163,N,1136,POLLING PLACE,102,1,2,3,1,2,69,10,3
GARDENA,2500041A,889,163,N,0,VBM PORTION,47,2,0,1,1,3,30,3,1
GARDENA,2500041A,889,163,N,1136,TOTAL,149,3,2,4,2,5,99,13,4
GARDENA,2500046A,890,163,N,1099,POLLING PLACE,147,1,2,1,3,2,115,3,2
GARDENA,2500046A,890,163,N,0,VBM PORTION,69,0,1,6,0,1,50,3,0
GARDENA,2500046A,890,163,N,1099,TOTAL,216,1,3,7,3,3,165,6,2
GARDENA,2500063A,891,186,N,969,POLLING PLACE,98,2,16,2,3,1,42,24,1
GARDENA,2500063A,891,186,N,0,VBM PORTION,99,3,13,5,3,2,48,17,1
GARDENA,2500063A,891,186,N,969,TOTAL,197,5,29,7,6,3,90,41,2
GARDENA,2500064A,892,186,N,1162,POLLING PLACE,107,3,9,6,7,0,45,20,4
GARDENA,2500064A,892,186,N,0,VBM PORTION,93,5,5,5,0,0,60,9,2
GARDENA,2500064A,892,186,N,1162,TOTAL,200,8,14,11,7,0,105,29,6
GILMORE,2520001A,6056,82,Y,0,POLLING PLACE,0,0,0,0,0,0,0,0,0
GILMORE,2520001A,6056,82,Y,0,VBM PORTION,0,0,0,0,0,0,0,0,0
GILMORE,2520001A,6056,82,Y,0,TOTAL,0,0,0,0,0,0,0,0,0
GLENDALE,2550002A,893,46,N,1341,POLLING PLACE,216,4,8,8,17,3,95,57,1
GLENDALE,2550002A,893,46,N,0,VBM PORTION,177,0,10,2,9,1,71,56,3
GLENDALE,2550002A,893,46,N,1341,TOTAL,393,4,18,10,26,4,166,113,4
GLENDALE,2550004A,894,46,N,892,POLLING PLACE,84,1,8,4,6,1,32,20,1
GLENDALE,2550004A,894,46,N,0,VBM PORTION,77,0,12,1,9,0,37,12,0
GLENDALE,2550004A,894,46,N,892,TOTAL,161,1,20,5,15,1,69,32,1
GLENDALE,2550006A,895,46,N,1405,POLLING PLACE,178,3,13,9,6,2,85,46,6
GLENDALE,2550006A,895,46,N,0,VBM PORTION,234,0,14,12,26,1,77,69,7
GLENDALE,2550006A,895,46,N,1405,TOTAL,412,3,27,21,32,3,162,115,13
GLENDALE,2550008A,896,46,N,1188,POLLING PLACE,165,1,11,4,16,2,71,46,5
GLENDALE,2550008A,896,46,N,0,VBM PORTION,138,4,6,10,7,1,62,35,2
GLENDALE,2550008A,896,46,N,1188,TOTAL,303,5,17,14,23,3,133,81,7
GLENDALE,2550009A,897,46,N,962,POLLING PLACE,118,1,4,4,11,3,39,37,3
GLENDALE,2550009A,897,46,N,0,VBM PORTION,98,1,1,4,4,1,41,24,2
GLENDALE,2550009A,897,46,N,962,TOTAL,216,2,5,8,15,4,80,61,5
GLENDALE,2550010A,898,46,N,822,POLLING PLACE,139,1,7,3,9,0,52,57,0
GLENDALE,2550010A,898,46,N,0,VBM PORTION,125,1,8,5,13,0,44,38,3
GLENDALE,2550010A,898,46,N,822,TOTAL,264,2,15,8,22,0,96,95,3
GLENDALE,2550011A,899,46,N,1283,POLLING PLACE,123,2,9,6,12,2,58,26,2
GLENDALE,2550011A,899,46,N,0,VBM PORTION,129,2,2,2,14,1,56,26,3
GLENDALE,2550011A,899,46,N,1283,TOTAL,252,4,11,8,26,3,114,52,5
GLENDALE,2550015A,900,46,N,1295,POLLING PLACE,161,3,5,2,16,2,66,45,4
GLENDALE,2550015A,900,46,N,0,VBM PORTION,138,2,16,4,7,0,46,52,2
GLENDALE,2550015A,900,46,N,1295,TOTAL,299,5,21,6,23,2,112,97,6
GLENDALE,2550017A,901,46,N,1356,POLLING PLACE,108,1,3,6,5,1,49,21,0
GLENDALE,2550017A,901,46,N,0,VBM PORTION,104,0,12,9,6,1,39,12,2
GLENDALE,2550017A,901,46,N,1356,TOTAL,212,1,15,15,11,2,88,33,2
GLENDALE,2550018A,902,46,N,1000,POLLING PLACE,106,1,4,10,5,0,42,27,1
