LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,LUIS J RODRIGUEZ,ALMA MARIE WINSTON,EDMUND G BROWN,JANEL H BUYCKS,ANDREW BLOUNT,RAKESH K CHRISTIAN,GLENN CHAMP,NEEL KASHKARI,TIM DONNELLY,"""BO"" B AMBROZEWICZ",AKINYEMI AGBEDE,RICHARD W AGUIRRE,ROBERT NEWMAN,CINDY L SHEEHAN,JOE LEICHT
HUNTINGTON PARK,2850012A,1099,98,N,1226,POLLING PLACE,67,4,3,36,0,0,1,0,4,7,0,3,0,2,3,0
HUNTINGTON PARK,2850012A,1099,98,N,0,VBM PORTION,43,1,0,28,0,0,0,0,11,2,0,1,0,0,0,0
HUNTINGTON PARK,2850012A,1099,98,N,1226,TOTAL,110,5,3,64,0,0,1,0,15,9,0,4,0,2,3,0
HUNTINGTON PARK,2850015A,1100,98,N,1001,POLLING PLACE,62,7,0,36,0,0,0,0,2,3,3,4,0,0,0,0
HUNTINGTON PARK,2850015A,1100,98,N,0,VBM PORTION,38,0,1,25,0,0,0,0,5,2,0,2,0,1,0,0
HUNTINGTON PARK,2850015A,1100,98,N,1001,TOTAL,100,7,1,61,0,0,0,0,7,5,3,6,0,1,0,0
HUNTINGTON PARK,2850017A,1101,98,N,1013,POLLING PLACE,110,8,1,43,1,0,0,1,6,18,1,5,4,3,7,5
HUNTINGTON PARK,2850017A,1101,98,N,0,VBM PORTION,41,0,0,25,0,1,0,0,7,3,0,2,0,0,0,0
HUNTINGTON PARK,2850017A,1101,98,N,1013,TOTAL,151,8,1,68,1,1,0,1,13,21,1,7,4,3,7,5
HUNTINGTON PARK,2850022A,1102,98,N,808,POLLING PLACE,42,1,0,31,0,0,0,0,0,3,1,2,2,0,1,0
HUNTINGTON PARK,2850022A,1102,98,N,0,VBM PORTION,44,1,0,40,0,0,0,0,1,0,0,2,0,0,0,0
HUNTINGTON PARK,2850022A,1102,98,N,808,TOTAL,86,2,0,71,0,0,0,0,1,3,1,4,2,0,1,0
HUNTINGTON PARK,2850025A,1103,98,N,1154,POLLING PLACE,61,3,1,44,0,0,0,0,4,5,0,1,0,0,0,0
HUNTINGTON PARK,2850025A,1103,98,N,0,VBM PORTION,34,1,0,21,0,1,0,0,4,2,0,0,0,0,1,0
HUNTINGTON PARK,2850025A,1103,98,N,1154,TOTAL,95,4,1,65,0,1,0,0,8,7,0,1,0,0,1,0
HUNTINGTON PARK,2850026A,1104,98,N,1196,POLLING PLACE,60,3,0,40,0,1,0,2,5,4,0,1,0,0,2,0
HUNTINGTON PARK,2850026A,1104,98,N,0,VBM PORTION,49,10,0,25,0,0,0,0,7,6,0,1,0,0,0,0
HUNTINGTON PARK,2850026A,1104,98,N,1196,TOTAL,109,13,0,65,0,1,0,2,12,10,0,2,0,0,2,0
HUNTINGTON PARK,2850029A,1105,98,N,1022,POLLING PLACE,67,3,1,42,0,0,1,1,3,10,0,2,0,0,1,0
HUNTINGTON PARK,2850029A,1105,98,N,0,VBM PORTION,23,3,0,13,0,0,0,0,3,1,0,1,0,1,0,0
HUNTINGTON PARK,2850029A,1105,98,N,1022,TOTAL,90,6,1,55,0,0,1,1,6,11,0,3,0,1,1,0
HUNTINGTON PARK,2850050A,1106,98,N,1152,POLLING PLACE,79,2,2,52,0,1,0,0,5,2,0,4,2,1,1,0
HUNTINGTON PARK,2850050A,1106,98,N,0,VBM PORTION,50,1,0,31,0,0,1,0,2,8,0,2,1,1,1,0
HUNTINGTON PARK,2850050A,1106,98,N,1152,TOTAL,129,3,2,83,0,1,1,0,7,10,0,6,3,2,2,0
INDUSTRY,2930003A,6063,129,Y,1,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDUSTRY,2930003A,6063,129,Y,0,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDUSTRY,2930003A,6063,129,Y,1,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDUSTRY,2930006A,6064,123,Y,48,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDUSTRY,2930006A,6064,123,Y,0,VBM PORTION,14,0,0,1,0,0,0,0,5,7,0,0,0,1,0,0
INDUSTRY,2930006A,6064,123,Y,48,TOTAL,14,0,0,1,0,0,0,0,5,7,0,0,0,1,0,0
INDUSTRY,2930010A,6065,123,Y,42,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDUSTRY,2930010A,6065,123,Y,0,VBM PORTION,12,0,0,2,0,0,0,0,1,8,0,0,0,0,0,0
INDUSTRY,2930010A,6065,123,Y,42,TOTAL,12,0,0,2,0,0,0,0,1,8,0,0,0,0,0,0
INDUSTRY,2930011A,6066,125,Y,0,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDUSTRY,2930011A,6066,125,Y,0,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDUSTRY,2930011A,6066,125,Y,0,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDUSTRY,2930012A,6067,125,Y,0,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDUSTRY,2930012A,6067,125,Y,0,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDUSTRY,2930012A,6067,125,Y,0,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDUSTRY,2930015A,6068,66,Y,0,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDUSTRY,2930015A,6068,66,Y,0,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDUSTRY,2930015A,6068,66,Y,0,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDUSTRY,2930016A,6069,120,Y,6,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDUSTRY,2930016A,6069,120,Y,0,VBM PORTION,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
INDUSTRY,2930016A,6069,120,Y,6,TOTAL,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
INDUSTRY,2930062A,6070,123,Y,6,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDUSTRY,2930062A,6070,123,Y,0,VBM PORTION,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
INDUSTRY,2930062A,6070,123,Y,6,TOTAL,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
INDUSTRY,2930067A,6071,123,Y,0,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDUSTRY,2930067A,6071,123,Y,0,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDUSTRY,2930067A,6071,123,Y,0,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDUSTRY,2930068A,6072,123,Y,0,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDUSTRY,2930068A,6072,123,Y,0,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDUSTRY,2930068A,6072,123,Y,0,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INGLEWOOD,2950001A,1107,162,N,994,POLLING PLACE,169,1,3,149,1,0,0,1,1,5,0,2,0,0,0,0
INGLEWOOD,2950001A,1107,162,N,0,VBM PORTION,84,2,1,72,3,0,0,1,2,1,0,0,0,0,1,0
INGLEWOOD,2950001A,1107,162,N,994,TOTAL,253,3,4,221,4,0,0,2,3,6,0,2,0,0,1,0
INGLEWOOD,2950002A,1108,160,N,1133,POLLING PLACE,86,5,0,64,3,0,0,1,3,4,1,1,0,0,1,0
INGLEWOOD,2950002A,1108,160,N,0,VBM PORTION,54,2,2,47,0,0,0,0,0,0,0,0,1,1,0,0
INGLEWOOD,2950002A,1108,160,N,1133,TOTAL,140,7,2,111,3,0,0,1,3,4,1,1,1,1,1,0
INGLEWOOD,2950003A,1109,162,N,599,POLLING PLACE,68,1,1,59,1,1,0,0,1,0,0,1,0,0,0,0
INGLEWOOD,2950003A,1109,162,N,0,VBM PORTION,53,0,1,44,1,0,0,0,1,0,1,2,0,0,0,0
INGLEWOOD,2950003A,1109,162,N,599,TOTAL,121,1,2,103,2,1,0,0,2,0,1,3,0,0,0,0
INGLEWOOD,2950004A,1110,162,N,563,POLLING PLACE,76,0,1,68,0,0,0,0,0,0,0,0,0,1,0,0
INGLEWOOD,2950004A,1110,162,N,0,VBM PORTION,55,0,0,54,0,0,0,0,0,0,1,0,0,0,0,0
INGLEWOOD,2950004A,1110,162,N,563,TOTAL,131,0,1,122,0,0,0,0,0,0,1,0,0,1,0,0
INGLEWOOD,2950005A,1111,162,N,592,POLLING PLACE,25,0,0,20,0,0,0,0,0,1,0,1,0,0,3,0
INGLEWOOD,2950005A,1111,162,N,0,VBM PORTION,22,2,1,8,0,0,0,0,5,3,0,1,0,1,0,0
INGLEWOOD,2950005A,1111,162,N,592,TOTAL,47,2,1,28,0,0,0,0,5,4,0,2,0,1,3,0
INGLEWOOD,2950006B,1112,162,N,817,POLLING PLACE,80,1,2,73,0,0,0,0,1,1,0,0,0,0,0,0
INGLEWOOD,2950006B,1112,162,N,0,VBM PORTION,70,0,0,55,0,1,0,0,1,3,0,5,0,0,1,1
INGLEWOOD,2950006B,1112,162,N,817,TOTAL,150,1,2,128,0,1,0,0,2,4,0,5,0,0,1,1
INGLEWOOD,2950007A,1113,162,N,1140,POLLING PLACE,69,3,1,50,0,0,1,0,3,2,0,2,1,3,2,0
INGLEWOOD,2950007A,1113,162,N,0,VBM PORTION,53,1,1,41,1,2,0,0,2,0,0,1,0,0,0,0
INGLEWOOD,2950007A,1113,162,N,1140,TOTAL,122,4,2,91,1,2,1,0,5,2,0,3,1,3,2,0
INGLEWOOD,2950008A,1114,162,N,955,POLLING PLACE,160,0,1,144,0,1,0,0,1,1,2,0,0,0,2,1
INGLEWOOD,2950008A,1114,162,N,0,VBM PORTION,68,4,0,54,0,3,0,0,2,0,0,0,0,0,0,0
INGLEWOOD,2950008A,1114,162,N,955,TOTAL,228,4,1,198,0,4,0,0,3,1,2,0,0,0,2,1
INGLEWOOD,2950009B,1115,162,N,1096,POLLING PLACE,139,2,1,122,0,0,0,0,3,2,0,2,0,0,0,0
INGLEWOOD,2950009B,1115,162,N,0,VBM PORTION,109,0,2,90,0,0,0,2,4,0,0,8,0,0,0,0
INGLEWOOD,2950009B,1115,162,N,1096,TOTAL,248,2,3,212,0,0,0,2,7,2,0,10,0,0,0,0
INGLEWOOD,2950010A,1116,162,N,1114,POLLING PLACE,145,0,2,128,1,0,0,0,1,4,0,5,0,0,0,0
INGLEWOOD,2950010A,1116,162,N,0,VBM PORTION,99,0,2,89,0,0,0,0,1,1,0,1,0,0,0,0
INGLEWOOD,2950010A,1116,162,N,1114,TOTAL,244,0,4,217,1,0,0,0,2,5,0,6,0,0,0,0
INGLEWOOD,2950011A,1117,162,N,787,POLLING PLACE,186,0,3,170,1,0,0,1,3,2,0,1,0,0,1,0
INGLEWOOD,2950011A,1117,162,N,0,VBM PORTION,87,0,0,80,0,0,0,0,1,1,0,1,0,0,0,0
INGLEWOOD,2950011A,1117,162,N,787,TOTAL,273,0,3,250,1,0,0,1,4,3,0,2,0,0,1,0
INGLEWOOD,2950013B,1118,162,N,950,POLLING PLACE,91,1,3,76,2,2,0,0,0,2,0,0,1,0,0,0
INGLEWOOD,2950013B,1118,162,N,0,VBM PORTION,62,0,3,48,0,2,1,0,2,0,0,3,0,1,0,0
INGLEWOOD,2950013B,1118,162,N,950,TOTAL,153,1,6,124,2,4,1,0,2,2,0,3,1,1,0,0
INGLEWOOD,2950014B,1119,162,N,926,POLLING PLACE,126,0,2,110,3,0,0,0,2,2,0,2,0,0,0,0
INGLEWOOD,2950014B,1119,162,N,0,VBM PORTION,83,0,2,71,0,1,0,0,2,4,0,0,0,0,0,0
INGLEWOOD,2950014B,1119,162,N,926,TOTAL,209,0,4,181,3,1,0,0,4,6,0,2,0,0,0,0
INGLEWOOD,2950015B,1120,162,N,626,POLLING PLACE,68,0,0,65,0,1,0,0,1,0,0,0,0,0,0,0
INGLEWOOD,2950015B,1120,162,N,0,VBM PORTION,51,0,0,47,0,1,0,0,2,0,0,1,0,0,0,0
INGLEWOOD,2950015B,1120,162,N,626,TOTAL,119,0,0,112,0,2,0,0,3,0,0,1,0,0,0,0
INGLEWOOD,2950016B,1121,162,N,816,POLLING PLACE,91,0,0,84,1,0,0,1,0,0,0,1,0,1,1,0
INGLEWOOD,2950016B,1121,162,N,0,VBM PORTION,66,0,2,61,0,0,0,0,1,0,0,0,0,0,0,0
INGLEWOOD,2950016B,1121,162,N,816,TOTAL,157,0,2,145,1,0,0,1,1,0,0,1,0,1,1,0
INGLEWOOD,2950017A,1122,162,N,952,POLLING PLACE,58,4,1,45,2,0,0,0,1,2,0,1,1,1,0,0
INGLEWOOD,2950017A,1122,162,N,0,VBM PORTION,56,0,1,42,0,2,0,0,3,1,0,1,0,1,1,0
INGLEWOOD,2950017A,1122,162,N,952,TOTAL,114,4,2,87,2,2,0,0,4,3,0,2,1,2,1,0
INGLEWOOD,2950018A,1123,162,N,1197,POLLING PLACE,187,0,0,173,3,0,0,0,1,1,0,2,0,0,0,0
INGLEWOOD,2950018A,1123,162,N,0,VBM PORTION,130,1,2,101,3,1,0,0,3,1,0,5,0,1,1,0
INGLEWOOD,2950018A,1123,162,N,1197,TOTAL,317,1,2,274,6,1,0,0,4,2,0,7,0,1,1,0
INGLEWOOD,2950019A,1124,162,N,1243,POLLING PLACE,27,2,1,18,0,0,0,1,0,1,0,4,0,0,0,0
INGLEWOOD,2950019A,1124,162,N,0,VBM PORTION,30,1,0,21,1,0,1,0,0,2,0,0,0,0,1,0
INGLEWOOD,2950019A,1124,162,N,1243,TOTAL,57,3,1,39,1,0,1,1,0,3,0,4,0,0,1,0
INGLEWOOD,2950020A,1125,162,N,1078,POLLING PLACE,136,0,2,115,0,0,1,1,5,2,0,1,0,0,0,0
INGLEWOOD,2950020A,1125,162,N,0,VBM PORTION,95,1,1,77,7,0,0,0,3,0,0,1,0,0,0,0
INGLEWOOD,2950020A,1125,162,N,1078,TOTAL,231,1,3,192,7,0,1,1,8,2,0,2,0,0,0,0
INGLEWOOD,2950022A,1126,162,N,970,POLLING PLACE,144,1,2,126,2,1,0,0,4,0,0,2,0,1,0,0
INGLEWOOD,2950022A,1126,162,N,0,VBM PORTION,82,1,0,71,0,0,1,0,3,1,0,0,0,0,2,0
INGLEWOOD,2950022A,1126,162,N,970,TOTAL,226,2,2,197,2,1,1,0,7,1,0,2,0,1,2,0
INGLEWOOD,2950022B,1127,163,N,256,POLLING PLACE,30,0,0,27,0,0,0,1,1,0,0,1,0,0,0,0
INGLEWOOD,2950022B,1127,163,N,0,VBM PORTION,27,0,0,23,0,0,0,0,0,2,0,0,0,0,1,0
INGLEWOOD,2950022B,1127,163,N,256,TOTAL,57,0,0,50,0,0,0,1,1,2,0,1,0,0,1,0
INGLEWOOD,2950023A,1128,162,N,723,POLLING PLACE,83,1,1,68,0,1,0,0,2,5,0,3,0,0,1,0
INGLEWOOD,2950023A,1128,162,N,0,VBM PORTION,77,0,2,58,3,0,1,0,2,4,0,0,0,0,1,0
INGLEWOOD,2950023A,1128,162,N,723,TOTAL,160,1,3,126,3,1,1,0,4,9,0,3,0,0,2,0
INGLEWOOD,2950024A,1129,162,N,840,POLLING PLACE,81,0,1,74,0,0,0,1,1,1,0,1,0,0,0,0
INGLEWOOD,2950024A,1129,162,N,0,VBM PORTION,59,0,1,46,0,0,1,0,0,3,0,2,0,0,0,0
INGLEWOOD,2950024A,1129,162,N,840,TOTAL,140,0,2,120,0,0,1,1,1,4,0,3,0,0,0,0
INGLEWOOD,2950025A,1130,160,N,1014,POLLING PLACE,83,2,4,63,1,1,0,0,1,0,0,1,0,0,3,0
INGLEWOOD,2950025A,1130,160,N,0,VBM PORTION,44,1,5,31,0,0,0,0,2,1,0,1,0,1,0,0
INGLEWOOD,2950025A,1130,160,N,1014,TOTAL,127,3,9,94,1,1,0,0,3,1,0,2,0,1,3,0
INGLEWOOD,2950026A,1131,162,N,925,POLLING PLACE,107,0,0,99,0,0,0,0,1,0,0,2,0,0,0,0
INGLEWOOD,2950026A,1131,162,N,0,VBM PORTION,53,0,2,42,0,0,0,0,3,2,0,2,0,0,0,0
INGLEWOOD,2950026A,1131,162,N,925,TOTAL,160,0,2,141,0,0,0,0,4,2,0,4,0,0,0,0
INGLEWOOD,2950026B,6073,163,Y,79,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INGLEWOOD,2950026B,6073,163,Y,0,VBM PORTION,6,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0
INGLEWOOD,2950026B,6073,163,Y,79,TOTAL,6,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0
INGLEWOOD,2950028A,1132,162,N,557,POLLING PLACE,46,0,0,38,1,0,0,0,4,1,0,0,0,0,1,0
INGLEWOOD,2950028A,1132,162,N,0,VBM PORTION,27,0,0,24,1,0,0,0,1,0,0,0,0,1,0,0
INGLEWOOD,2950028A,1132,162,N,557,TOTAL,73,0,0,62,2,0,0,0,5,1,0,0,0,1,1,0
INGLEWOOD,2950029A,1133,162,N,932,POLLING PLACE,65,0,0,58,0,0,0,0,4,1,0,0,0,0,0,0
INGLEWOOD,2950029A,1133,162,N,0,VBM PORTION,71,0,2,64,0,0,0,0,0,1,0,0,0,0,1,0
INGLEWOOD,2950029A,1133,162,N,932,TOTAL,136,0,2,122,0,0,0,0,4,2,0,0,0,0,1,0
INGLEWOOD,2950030A,1134,162,N,1061,POLLING PLACE,49,1,1,44,0,0,0,0,0,2,0,1,0,0,0,0
INGLEWOOD,2950030A,1134,162,N,0,VBM PORTION,59,1,0,44,0,0,0,0,4,2,0,4,0,0,1,0
INGLEWOOD,2950030A,1134,162,N,1061,TOTAL,108,2,1,88,0,0,0,0,4,4,0,5,0,0,1,0
INGLEWOOD,2950031A,1135,162,N,803,POLLING PLACE,46,2,0,33,1,1,0,1,0,3,0,2,1,0,0,0
INGLEWOOD,2950031A,1135,162,N,0,VBM PORTION,26,0,4,17,0,0,0,0,1,0,1,1,0,0,0,0
INGLEWOOD,2950031A,1135,162,N,803,TOTAL,72,2,4,50,1,1,0,1,1,3,1,3,1,0,0,0
INGLEWOOD,2950033A,1136,162,N,1008,POLLING PLACE,32,1,4,22,0,0,0,0,1,1,0,0,0,0,0,0
INGLEWOOD,2950033A,1136,162,N,0,VBM PORTION,28,1,1,18,0,0,0,1,1,3,0,2,0,0,0,0
INGLEWOOD,2950033A,1136,162,N,1008,TOTAL,60,2,5,40,0,0,0,1,2,4,0,2,0,0,0,0
INGLEWOOD,2950037C,1137,162,N,676,POLLING PLACE,36,3,3,23,0,1,0,0,0,0,0,1,0,0,0,0
INGLEWOOD,2950037C,1137,162,N,0,VBM PORTION,22,3,0,8,1,0,0,0,7,0,0,0,0,0,0,0
INGLEWOOD,2950037C,1137,162,N,676,TOTAL,58,6,3,31,1,1,0,0,7,0,0,1,0,0,0,0
INGLEWOOD,2950039A,1138,162,N,1260,POLLING PLACE,77,1,4,59,0,0,0,0,3,2,0,2,0,0,0,0
INGLEWOOD,2950039A,1138,162,N,0,VBM PORTION,53,1,1,42,0,0,0,0,3,1,0,2,0,1,0,0
INGLEWOOD,2950039A,1138,162,N,1260,TOTAL,130,2,5,101,0,0,0,0,6,3,0,4,0,1,0,0
INGLEWOOD,2950040A,1139,162,N,1138,POLLING PLACE,62,4,1,49,0,0,0,1,1,0,0,2,1,0,1,0
INGLEWOOD,2950040A,1139,162,N,0,VBM PORTION,32,4,1,20,0,0,0,0,0,3,0,0,0,0,1,0
INGLEWOOD,2950040A,1139,162,N,1138,TOTAL,94,8,2,69,0,0,0,1,1,3,0,2,1,0,2,0
INGLEWOOD,2950041A,1140,162,N,1142,POLLING PLACE,74,2,2,59,0,0,0,1,0,2,0,3,0,1,1,0
INGLEWOOD,2950041A,1140,162,N,0,VBM PORTION,57,1,0,47,0,0,0,0,0,4,0,2,0,0,0,0
INGLEWOOD,2950041A,1140,162,N,1142,TOTAL,131,3,2,106,0,0,0,1,0,6,0,5,0,1,1,0
INGLEWOOD,2950042A,1141,162,N,1091,POLLING PLACE,80,0,1,72,0,1,0,0,2,2,0,0,0,0,0,0
INGLEWOOD,2950042A,1141,162,N,0,VBM PORTION,53,1,1,41,0,0,1,1,2,2,0,1,0,0,0,0
INGLEWOOD,2950042A,1141,162,N,1091,TOTAL,133,1,2,113,0,1,1,1,4,4,0,1,0,0,0,0
INGLEWOOD,2950044A,1142,162,N,915,POLLING PLACE,44,1,0,37,0,0,0,1,1,1,0,0,0,0,0,0
INGLEWOOD,2950044A,1142,162,N,0,VBM PORTION,32,1,0,23,1,1,0,0,3,0,0,0,0,1,1,0
INGLEWOOD,2950044A,1142,162,N,915,TOTAL,76,2,0,60,1,1,0,1,4,1,0,0,0,1,1,0
INGLEWOOD,2950047B,1143,162,N,1034,POLLING PLACE,42,3,0,26,0,1,0,0,7,2,0,2,0,1,0,0
INGLEWOOD,2950047B,1143,162,N,0,VBM PORTION,38,4,1,25,0,1,0,0,2,2,0,0,0,1,0,0
INGLEWOOD,2950047B,1143,162,N,1034,TOTAL,80,7,1,51,0,2,0,0,9,4,0,2,0,2,0,0
INGLEWOOD,2950048A,1144,162,N,1014,POLLING PLACE,52,3,1,35,0,0,0,0,5,1,0,2,0,0,3,0
INGLEWOOD,2950048A,1144,162,N,0,VBM PORTION,32,0,2,19,1,0,0,0,8,0,0,1,0,0,0,0
INGLEWOOD,2950048A,1144,162,N,1014,TOTAL,84,3,3,54,1,0,0,0,13,1,0,3,0,0,3,0
INGLEWOOD,2950050A,1145,162,N,1059,POLLING PLACE,54,4,1,36,2,0,0,0,4,1,0,1,1,0,0,1
INGLEWOOD,2950050A,1145,162,N,0,VBM PORTION,45,1,3,26,0,3,0,1,5,4,0,1,0,0,0,0
INGLEWOOD,2950050A,1145,162,N,1059,TOTAL,99,5,4,62,2,3,0,1,9,5,0,2,1,0,0,1
INGLEWOOD,2950052A,1146,162,N,1082,POLLING PLACE,76,0,3,56,2,1,0,0,3,0,0,4,0,2,1,0
INGLEWOOD,2950052A,1146,162,N,0,VBM PORTION,33,0,1,26,0,0,0,0,3,2,0,0,1,0,0,0
INGLEWOOD,2950052A,1146,162,N,1082,TOTAL,109,0,4,82,2,1,0,0,6,2,0,4,1,2,1,0
INGLEWOOD,2950057A,1147,162,N,1021,POLLING PLACE,100,3,3,78,0,0,1,0,1,4,1,0,0,0,2,0
INGLEWOOD,2950057A,1147,162,N,0,VBM PORTION,44,1,1,38,1,0,1,0,0,1,0,0,0,0,0,0
INGLEWOOD,2950057A,1147,162,N,1021,TOTAL,144,4,4,116,1,0,2,0,1,5,1,0,0,0,2,0
INGLEWOOD,2950063A,1148,162,N,984,POLLING PLACE,118,0,1,95,0,1,0,1,5,2,0,5,0,0,2,0
INGLEWOOD,2950063A,1148,162,N,0,VBM PORTION,89,1,1,69,1,0,0,0,2,3,0,6,1,0,1,0
INGLEWOOD,2950063A,1148,162,N,984,TOTAL,207,1,2,164,1,1,0,1,7,5,0,11,1,0,3,0
INGLEWOOD,2950067A,1149,162,N,1130,POLLING PLACE,102,3,1,88,0,0,0,0,4,3,0,1,0,2,0,0
INGLEWOOD,2950067A,1149,162,N,0,VBM PORTION,78,1,2,65,2,2,0,0,0,0,0,3,0,0,0,0
INGLEWOOD,2950067A,1149,162,N,1130,TOTAL,180,4,3,153,2,2,0,0,4,3,0,4,0,2,0,0
INGLEWOOD,2950072A,1150,162,N,966,POLLING PLACE,61,0,2,57,0,0,0,0,0,1,0,0,0,0,0,0
INGLEWOOD,2950072A,1150,162,N,0,VBM PORTION,48,0,2,42,0,0,0,0,1,2,0,0,0,0,0,0
INGLEWOOD,2950072A,1150,162,N,966,TOTAL,109,0,4,99,0,0,0,0,1,3,0,0,0,0,0,0
INGLEWOOD,2950073A,1151,160,N,888,POLLING PLACE,65,1,3,53,0,1,0,0,2,1,0,2,0,1,0,0
INGLEWOOD,2950073A,1151,160,N,0,VBM PORTION,68,0,2,57,0,0,0,0,1,4,0,1,0,0,0,0
INGLEWOOD,2950073A,1151,160,N,888,TOTAL,133,1,5,110,0,1,0,0,3,5,0,3,0,1,0,0
INGLEWOOD,2950075A,1152,162,N,1310,POLLING PLACE,85,0,2,64,4,4,0,0,0,2,0,1,0,0,1,1
INGLEWOOD,2950075A,1152,162,N,0,VBM PORTION,54,0,3,43,1,0,0,0,0,0,0,2,0,0,1,0
INGLEWOOD,2950075A,1152,162,N,1310,TOTAL,139,0,5,107,5,4,0,0,0,2,0,3,0,0,2,1
INGLEWOOD,2950076A,1153,162,N,1104,POLLING PLACE,77,1,2,68,0,0,0,0,1,0,0,1,0,1,0,0
INGLEWOOD,2950076A,1153,162,N,0,VBM PORTION,58,2,1,46,2,0,1,0,1,1,0,0,0,0,0,0
INGLEWOOD,2950076A,1153,162,N,1104,TOTAL,135,3,3,114,2,0,1,0,2,1,0,1,0,1,0,0
INGLEWOOD,2950080A,1154,160,N,957,POLLING PLACE,87,3,1,67,0,0,1,0,0,3,1,4,1,0,1,0
INGLEWOOD,2950080A,1154,160,N,0,VBM PORTION,43,2,0,29,0,0,0,4,2,3,0,1,0,0,0,0
INGLEWOOD,2950080A,1154,160,N,957,TOTAL,130,5,1,96,0,0,1,4,2,6,1,5,1,0,1,0
INGLEWOOD,2950084A,1155,160,N,808,POLLING PLACE,46,3,0,34,0,0,0,0,2,1,0,2,0,2,1,0
INGLEWOOD,2950084A,1155,160,N,0,VBM PORTION,44,0,1,25,1,0,0,3,7,6,0,0,0,0,0,0
INGLEWOOD,2950084A,1155,160,N,808,TOTAL,90,3,1,59,1,0,0,3,9,7,0,2,0,2,1,0
INGLEWOOD,2950087A,1156,160,N,968,POLLING PLACE,77,2,2,60,1,0,0,1,4,2,0,1,0,0,0,0
INGLEWOOD,2950087A,1156,160,N,0,VBM PORTION,85,3,1,59,0,0,0,0,8,3,0,0,0,0,0,2
INGLEWOOD,2950087A,1156,160,N,968,TOTAL,162,5,3,119,1,0,0,1,12,5,0,1,0,0,0,2
INGLEWOOD,2950088A,1157,160,N,1312,POLLING PLACE,172,1,1,134,0,0,0,0,12,9,0,1,0,1,1,1
INGLEWOOD,2950088A,1157,160,N,0,VBM PORTION,157,1,2,119,2,2,0,1,10,13,0,1,0,2,2,0
INGLEWOOD,2950088A,1157,160,N,1312,TOTAL,329,2,3,253,2,2,0,1,22,22,0,2,0,3,3,1
INGLEWOOD,2950090A,1158,114,N,229,POLLING PLACE,38,0,0,34,0,0,0,0,1,1,0,0,1,0,0,0
INGLEWOOD,2950090A,1158,114,N,0,VBM PORTION,35,1,0,29,0,0,0,0,0,2,1,1,0,0,0,0
INGLEWOOD,2950090A,1158,114,N,229,TOTAL,73,1,0,63,0,0,0,0,1,3,1,1,1,0,0,0
INGLEWOOD,2950092A,1159,162,N,995,POLLING PLACE,59,2,1,52,0,0,0,0,0,1,0,1,0,0,0,0
INGLEWOOD,2950092A,1159,162,N,0,VBM PORTION,48,1,2,38,0,0,1,0,1,1,0,0,0,0,0,0
INGLEWOOD,2950092A,1159,162,N,995,TOTAL,107,3,3,90,0,0,1,0,1,2,0,1,0,0,0,0
INGLEWOOD,2950095A,1160,162,N,935,POLLING PLACE,106,1,3,91,0,0,0,0,3,2,0,3,0,0,0,0
