LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,SHANNON L KNIGHT,DEBRA L LOSNICK
DOWNEY,1850102A,716,138,N,1117,TOTAL,245,134,66
DOWNEY,1850138A,717,138,N,820,POLLING PLACE,102,57,21
DOWNEY,1850138A,717,138,N,0,VBM PORTION,56,27,15
DOWNEY,1850138A,717,138,N,820,TOTAL,158,84,36
DOWNEY,1850150A,718,138,N,689,POLLING PLACE,65,34,18
DOWNEY,1850150A,718,138,N,0,VBM PORTION,21,10,7
DOWNEY,1850150A,718,138,N,689,TOTAL,86,44,25
DOWNEY,1850151A,719,138,N,1068,POLLING PLACE,143,62,34
DOWNEY,1850151A,719,138,N,0,VBM PORTION,126,69,20
DOWNEY,1850151A,719,138,N,1068,TOTAL,269,131,54
DUARTE,1900001A,720,70,N,1385,POLLING PLACE,58,32,15
DUARTE,1900001A,720,70,N,0,VBM PORTION,66,31,28
DUARTE,1900001A,720,70,N,1385,TOTAL,124,63,43
DUARTE,1900002A,721,70,N,954,POLLING PLACE,99,47,24
DUARTE,1900002A,721,70,N,0,VBM PORTION,76,34,22
DUARTE,1900002A,721,70,N,954,TOTAL,175,81,46
DUARTE,1900004A,722,70,N,624,POLLING PLACE,34,22,5
DUARTE,1900004A,722,70,N,0,VBM PORTION,32,13,13
DUARTE,1900004A,722,70,N,624,TOTAL,66,35,18
DUARTE,1900005A,723,70,N,868,POLLING PLACE,56,30,17
DUARTE,1900005A,723,70,N,0,VBM PORTION,101,61,22
DUARTE,1900005A,723,70,N,868,TOTAL,157,91,39
DUARTE,1900006A,724,70,N,1172,POLLING PLACE,98,48,25
DUARTE,1900006A,724,70,N,0,VBM PORTION,154,70,49
DUARTE,1900006A,724,70,N,1172,TOTAL,252,118,74
DUARTE,1900007A,725,70,N,1384,POLLING PLACE,140,63,43
DUARTE,1900007A,725,70,N,0,VBM PORTION,157,66,51
DUARTE,1900007A,725,70,N,1384,TOTAL,297,129,94
DUARTE,1900008A,726,70,N,968,POLLING PLACE,78,46,14
DUARTE,1900008A,726,70,N,0,VBM PORTION,91,45,28
DUARTE,1900008A,726,70,N,968,TOTAL,169,91,42
DUARTE,1900009A,727,70,N,1322,POLLING PLACE,97,48,26
DUARTE,1900009A,727,70,N,0,VBM PORTION,122,64,36
DUARTE,1900009A,727,70,N,1322,TOTAL,219,112,62
DUARTE,1900012B,728,70,N,1264,POLLING PLACE,172,91,44
DUARTE,1900012B,728,70,N,0,VBM PORTION,126,70,25
DUARTE,1900012B,728,70,N,1264,TOTAL,298,161,69
DUARTE,1900015B,729,70,N,806,POLLING PLACE,36,22,9
DUARTE,1900015B,729,70,N,0,VBM PORTION,66,30,17
DUARTE,1900015B,729,70,N,806,TOTAL,102,52,26
DUARTE,1900021C,730,70,N,995,POLLING PLACE,92,42,30
DUARTE,1900021C,730,70,N,0,VBM PORTION,108,56,31
DUARTE,1900021C,730,70,N,995,TOTAL,200,98,61
EAST ARCADIA,1940001A,731,68,N,1015,POLLING PLACE,54,26,22
EAST ARCADIA,1940001A,731,68,N,0,VBM PORTION,23,11,8
EAST ARCADIA,1940001A,731,68,N,1015,TOTAL,77,37,30
EAST ARCADIA,1940002A,732,68,N,987,POLLING PLACE,110,66,25
EAST ARCADIA,1940002A,732,68,N,0,VBM PORTION,71,36,21
EAST ARCADIA,1940002A,732,68,N,987,TOTAL,181,102,46
EAST ARCADIA,1940004A,733,68,N,445,POLLING PLACE,66,39,14
EAST ARCADIA,1940004A,733,68,N,0,VBM PORTION,45,14,14
EAST ARCADIA,1940004A,733,68,N,445,TOTAL,111,53,28
EAST ARCADIA,1940005A,734,77,N,1048,POLLING PLACE,105,55,24
EAST ARCADIA,1940005A,734,77,N,0,VBM PORTION,102,39,35
EAST ARCADIA,1940005A,734,77,N,1048,TOTAL,207,94,59
EAST ARCADIA,1940007A,735,77,N,555,POLLING PLACE,47,19,19
EAST ARCADIA,1940007A,735,77,N,0,VBM PORTION,37,18,13
EAST ARCADIA,1940007A,735,77,N,555,TOTAL,84,37,32
EAST ARCADIA,1940008A,736,68,N,870,POLLING PLACE,51,20,18
EAST ARCADIA,1940008A,736,68,N,0,VBM PORTION,21,6,5
EAST ARCADIA,1940008A,736,68,N,870,TOTAL,72,26,23
EAST ARCADIA,1940010A,737,76,N,1151,POLLING PLACE,120,73,20
EAST ARCADIA,1940010A,737,76,N,0,VBM PORTION,116,53,39
EAST ARCADIA,1940010A,737,76,N,1151,TOTAL,236,126,59
EAST ARCADIA,1940011A,738,68,N,1013,POLLING PLACE,117,60,27
EAST ARCADIA,1940011A,738,68,N,0,VBM PORTION,86,50,16
EAST ARCADIA,1940011A,738,68,N,1013,TOTAL,203,110,43
EAST ARCADIA,1940013A,739,76,N,891,POLLING PLACE,88,41,23
EAST ARCADIA,1940013A,739,76,N,0,VBM PORTION,108,44,36
EAST ARCADIA,1940013A,739,76,N,891,TOTAL,196,85,59
EAST COMPTON,1960001A,740,178,N,514,POLLING PLACE,16,10,4
EAST COMPTON,1960001A,740,178,N,0,VBM PORTION,8,7,0
EAST COMPTON,1960001A,740,178,N,514,TOTAL,24,17,4
EAST COMPTON,1960003A,741,178,N,1162,POLLING PLACE,47,29,7
EAST COMPTON,1960003A,741,178,N,0,VBM PORTION,28,16,9
EAST COMPTON,1960003A,741,178,N,1162,TOTAL,75,45,16
EAST COMPTON,1960006A,6044,178,Y,0,POLLING PLACE,0,0,0
EAST COMPTON,1960006A,6044,178,Y,0,VBM PORTION,0,0,0
EAST COMPTON,1960006A,6044,178,Y,0,TOTAL,0,0,0
EAST COMPTON,1960007A,742,178,N,826,POLLING PLACE,57,37,8
EAST COMPTON,1960007A,742,178,N,0,VBM PORTION,24,15,6
EAST COMPTON,1960007A,742,178,N,826,TOTAL,81,52,14
EAST COMPTON,1960010A,743,178,N,722,POLLING PLACE,31,18,6
EAST COMPTON,1960010A,743,178,N,0,VBM PORTION,34,14,14
EAST COMPTON,1960010A,743,178,N,722,TOTAL,65,32,20
EAST COMPTON,1960011A,744,178,N,754,POLLING PLACE,62,39,9
EAST COMPTON,1960011A,744,178,N,0,VBM PORTION,21,14,2
EAST COMPTON,1960011A,744,178,N,754,TOTAL,83,53,11
EAST COMPTON,1960030A,6045,171,Y,0,POLLING PLACE,0,0,0
EAST COMPTON,1960030A,6045,171,Y,0,VBM PORTION,0,0,0
EAST COMPTON,1960030A,6045,171,Y,0,TOTAL,0,0,0
EAST COMPTON,1960032A,745,178,N,1133,POLLING PLACE,66,37,16
EAST COMPTON,1960032A,745,178,N,0,VBM PORTION,20,10,4
EAST COMPTON,1960032A,745,178,N,1133,TOTAL,86,47,20
EAST LOS ANGELES,2000001A,746,91,N,869,POLLING PLACE,55,22,25
EAST LOS ANGELES,2000001A,746,91,N,0,VBM PORTION,25,11,11
EAST LOS ANGELES,2000001A,746,91,N,869,TOTAL,80,33,36
EAST LOS ANGELES,2000002A,747,91,N,1134,POLLING PLACE,73,30,27
EAST LOS ANGELES,2000002A,747,91,N,0,VBM PORTION,40,14,21
EAST LOS ANGELES,2000002A,747,91,N,1134,TOTAL,113,44,48
EAST LOS ANGELES,2000003A,748,91,N,1218,POLLING PLACE,111,45,45
EAST LOS ANGELES,2000003A,748,91,N,0,VBM PORTION,53,20,24
EAST LOS ANGELES,2000003A,748,91,N,1218,TOTAL,164,65,69
EAST LOS ANGELES,2000005A,749,91,N,904,POLLING PLACE,94,49,32
EAST LOS ANGELES,2000005A,749,91,N,0,VBM PORTION,17,7,9
EAST LOS ANGELES,2000005A,749,91,N,904,TOTAL,111,56,41
EAST LOS ANGELES,2000007A,750,91,N,468,POLLING PLACE,19,9,6
EAST LOS ANGELES,2000007A,750,91,N,0,VBM PORTION,11,6,4
EAST LOS ANGELES,2000007A,750,91,N,468,TOTAL,30,15,10
EAST LOS ANGELES,2000011A,751,91,N,1167,POLLING PLACE,83,37,39
EAST LOS ANGELES,2000011A,751,91,N,0,VBM PORTION,45,23,18
EAST LOS ANGELES,2000011A,751,91,N,1167,TOTAL,128,60,57
EAST LOS ANGELES,2000013A,752,91,N,883,POLLING PLACE,51,24,18
EAST LOS ANGELES,2000013A,752,91,N,0,VBM PORTION,24,17,7
EAST LOS ANGELES,2000013A,752,91,N,883,TOTAL,75,41,25
EAST LOS ANGELES,2000018C,753,91,N,1195,POLLING PLACE,87,48,24
EAST LOS ANGELES,2000018C,753,91,N,0,VBM PORTION,35,10,19
EAST LOS ANGELES,2000018C,753,91,N,1195,TOTAL,122,58,43
EAST LOS ANGELES,2000024A,754,91,N,910,POLLING PLACE,87,34,34
EAST LOS ANGELES,2000024A,754,91,N,0,VBM PORTION,27,10,13
EAST LOS ANGELES,2000024A,754,91,N,910,TOTAL,114,44,47
EAST LOS ANGELES,2000025A,755,91,N,1083,POLLING PLACE,60,23,24
EAST LOS ANGELES,2000025A,755,91,N,0,VBM PORTION,26,10,13
EAST LOS ANGELES,2000025A,755,91,N,1083,TOTAL,86,33,37
EAST LOS ANGELES,2000028A,756,91,N,1098,POLLING PLACE,75,37,22
EAST LOS ANGELES,2000028A,756,91,N,0,VBM PORTION,43,20,22
EAST LOS ANGELES,2000028A,756,91,N,1098,TOTAL,118,57,44
EAST LOS ANGELES,2000028B,757,91,N,1082,POLLING PLACE,79,31,33
EAST LOS ANGELES,2000028B,757,91,N,0,VBM PORTION,27,10,13
EAST LOS ANGELES,2000028B,757,91,N,1082,TOTAL,106,41,46
EAST LOS ANGELES,2000030A,758,91,N,790,POLLING PLACE,57,26,17
EAST LOS ANGELES,2000030A,758,91,N,0,VBM PORTION,47,23,21
EAST LOS ANGELES,2000030A,758,91,N,790,TOTAL,104,49,38
EAST LOS ANGELES,2000032A,759,91,N,1014,POLLING PLACE,79,31,33
EAST LOS ANGELES,2000032A,759,91,N,0,VBM PORTION,24,8,12
EAST LOS ANGELES,2000032A,759,91,N,1014,TOTAL,103,39,45
EAST LOS ANGELES,2000034B,760,91,N,771,POLLING PLACE,51,24,18
EAST LOS ANGELES,2000034B,760,91,N,0,VBM PORTION,26,13,12
EAST LOS ANGELES,2000034B,760,91,N,771,TOTAL,77,37,30
EAST LOS ANGELES,2000038B,761,91,N,930,POLLING PLACE,56,21,27
EAST LOS ANGELES,2000038B,761,91,N,0,VBM PORTION,15,6,5
EAST LOS ANGELES,2000038B,761,91,N,930,TOTAL,71,27,32
EAST LOS ANGELES,2000040A,762,91,N,1006,POLLING PLACE,68,37,21
EAST LOS ANGELES,2000040A,762,91,N,0,VBM PORTION,24,16,7
EAST LOS ANGELES,2000040A,762,91,N,1006,TOTAL,92,53,28
EAST LOS ANGELES,2000045A,763,91,N,943,POLLING PLACE,79,38,27
EAST LOS ANGELES,2000045A,763,91,N,0,VBM PORTION,34,14,12
EAST LOS ANGELES,2000045A,763,91,N,943,TOTAL,113,52,39
EAST LOS ANGELES,2000045B,764,91,N,1133,POLLING PLACE,93,41,33
EAST LOS ANGELES,2000045B,764,91,N,0,VBM PORTION,30,19,9
EAST LOS ANGELES,2000045B,764,91,N,1133,TOTAL,123,60,42
EAST LOS ANGELES,2000053A,765,91,N,1138,POLLING PLACE,85,39,29
EAST LOS ANGELES,2000053A,765,91,N,0,VBM PORTION,29,12,10
EAST LOS ANGELES,2000053A,765,91,N,1138,TOTAL,114,51,39
EAST LOS ANGELES,2000062A,766,91,N,760,POLLING PLACE,81,25,34
EAST LOS ANGELES,2000062A,766,91,N,0,VBM PORTION,54,24,20
EAST LOS ANGELES,2000062A,766,91,N,760,TOTAL,135,49,54
EAST LOS ANGELES,2000065A,767,91,N,855,POLLING PLACE,72,30,24
EAST LOS ANGELES,2000065A,767,91,N,0,VBM PORTION,46,26,11
EAST LOS ANGELES,2000065A,767,91,N,855,TOTAL,118,56,35
EAST LOS ANGELES,2000081A,768,91,N,1044,POLLING PLACE,66,24,21
EAST LOS ANGELES,2000081A,768,91,N,0,VBM PORTION,61,25,23
EAST LOS ANGELES,2000081A,768,91,N,1044,TOTAL,127,49,44
EAST LOS ANGELES,2000082A,769,91,N,1020,POLLING PLACE,68,28,19
EAST LOS ANGELES,2000082A,769,91,N,0,VBM PORTION,42,20,19
EAST LOS ANGELES,2000082A,769,91,N,1020,TOTAL,110,48,38
EAST LOS ANGELES,2000083A,770,91,N,1123,POLLING PLACE,85,43,26
EAST LOS ANGELES,2000083A,770,91,N,0,VBM PORTION,23,12,8
EAST LOS ANGELES,2000083A,770,91,N,1123,TOTAL,108,55,34
EAST LOS ANGELES,2000084A,771,91,N,1025,POLLING PLACE,74,35,26
EAST LOS ANGELES,2000084A,771,91,N,0,VBM PORTION,28,9,17
EAST LOS ANGELES,2000084A,771,91,N,1025,TOTAL,102,44,43
EAST LOS ANGELES,2000085A,772,91,N,1257,POLLING PLACE,96,45,31
EAST LOS ANGELES,2000085A,772,91,N,0,VBM PORTION,43,21,16
EAST LOS ANGELES,2000085A,772,91,N,1257,TOTAL,139,66,47
EAST LOS ANGELES,2000088A,773,91,N,946,POLLING PLACE,61,26,24
EAST LOS ANGELES,2000088A,773,91,N,0,VBM PORTION,34,16,12
EAST LOS ANGELES,2000088A,773,91,N,946,TOTAL,95,42,36
EAST PASADENA,2020001A,774,32,N,734,POLLING PLACE,54,17,13
EAST PASADENA,2020001A,774,32,N,0,VBM PORTION,66,32,23
EAST PASADENA,2020001A,774,32,N,734,TOTAL,120,49,36
EAST PASADENA,2020003A,775,32,N,439,POLLING PLACE,43,27,10
EAST PASADENA,2020003A,775,32,N,0,VBM PORTION,71,21,29
EAST PASADENA,2020003A,775,32,N,439,TOTAL,114,48,39
EAST PASADENA,2020004A,776,32,N,447,POLLING PLACE,30,14,8
EAST PASADENA,2020004A,776,32,N,0,VBM PORTION,61,28,11
EAST PASADENA,2020004A,776,32,N,447,TOTAL,91,42,19
EAST PASADENA,2020006A,777,33,N,720,POLLING PLACE,102,40,40
EAST PASADENA,2020006A,777,33,N,0,VBM PORTION,92,35,33
EAST PASADENA,2020006A,777,33,N,720,TOTAL,194,75,73
EAST PASADENA,2020007A,778,32,N,1138,POLLING PLACE,88,32,23
EAST PASADENA,2020007A,778,32,N,0,VBM PORTION,97,28,48
EAST PASADENA,2020007A,778,32,N,1138,TOTAL,185,60,71
EAST PASADENA,2020012A,779,32,N,620,POLLING PLACE,46,19,22
EAST PASADENA,2020012A,779,32,N,0,VBM PORTION,44,20,12
EAST PASADENA,2020012A,779,32,N,620,TOTAL,90,39,34
EAST PASADENA,2020016A,780,33,N,574,POLLING PLACE,73,33,28
EAST PASADENA,2020016A,780,33,N,0,VBM PORTION,52,26,16
EAST PASADENA,2020016A,780,33,N,574,TOTAL,125,59,44
EAST SAN GABRIEL,2040001A,781,76,N,1153,POLLING PLACE,42,21,13
EAST SAN GABRIEL,2040001A,781,76,N,0,VBM PORTION,104,49,37
EAST SAN GABRIEL,2040001A,781,76,N,1153,TOTAL,146,70,50
EAST SAN GABRIEL,2040003A,782,76,N,1312,POLLING PLACE,72,36,16
EAST SAN GABRIEL,2040003A,782,76,N,0,VBM PORTION,82,43,26
EAST SAN GABRIEL,2040003A,782,76,N,1312,TOTAL,154,79,42
EAST SAN GABRIEL,2040004A,783,76,N,1105,POLLING PLACE,86,30,34
EAST SAN GABRIEL,2040004A,783,76,N,0,VBM PORTION,112,50,31
EAST SAN GABRIEL,2040004A,783,76,N,1105,TOTAL,198,80,65
EAST SAN GABRIEL,2040010A,784,76,N,1179,POLLING PLACE,77,37,26
EAST SAN GABRIEL,2040010A,784,76,N,0,VBM PORTION,98,38,33
EAST SAN GABRIEL,2040010A,784,76,N,1179,TOTAL,175,75,59
EAST SAN GABRIEL,2040012A,785,76,N,1290,POLLING PLACE,93,47,23
EAST SAN GABRIEL,2040012A,785,76,N,0,VBM PORTION,116,51,36
EAST SAN GABRIEL,2040012A,785,76,N,1290,TOTAL,209,98,59
EAST SAN GABRIEL,2040015A,786,76,N,1106,POLLING PLACE,109,53,32
EAST SAN GABRIEL,2040015A,786,76,N,0,VBM PORTION,128,53,35
EAST SAN GABRIEL,2040015A,786,76,N,1106,TOTAL,237,106,67
EAST SAN GABRIEL,2040016B,787,76,N,977,POLLING PLACE,72,33,25
EAST SAN GABRIEL,2040016B,787,76,N,0,VBM PORTION,96,34,39
EAST SAN GABRIEL,2040016B,787,76,N,977,TOTAL,168,67,64
EAST SAN GABRIEL,2040019A,788,76,N,1273,POLLING PLACE,111,59,34
EAST SAN GABRIEL,2040019A,788,76,N,0,VBM PORTION,127,51,52
EAST SAN GABRIEL,2040019A,788,76,N,1273,TOTAL,238,110,86
EAST SAN GABRIEL,2040021A,789,76,N,1023,POLLING PLACE,105,43,38
EAST SAN GABRIEL,2040021A,789,76,N,0,VBM PORTION,126,59,36
EAST SAN GABRIEL,2040021A,789,76,N,1023,TOTAL,231,102,74
EAST WHITTIER,2050048A,790,133,N,470,POLLING PLACE,70,39,14
EAST WHITTIER,2050048A,790,133,N,0,VBM PORTION,69,28,21
EAST WHITTIER,2050048A,790,133,N,470,TOTAL,139,67,35
EL CAMINO VILLAGE,2080002A,791,186,N,1285,POLLING PLACE,48,31,9
EL CAMINO VILLAGE,2080002A,791,186,N,0,VBM PORTION,65,34,18
EL CAMINO VILLAGE,2080002A,791,186,N,1285,TOTAL,113,65,27
EL CAMINO VILLAGE,2080003A,792,186,N,649,POLLING PLACE,102,67,28
EL CAMINO VILLAGE,2080003A,792,186,N,0,VBM PORTION,41,23,8
EL CAMINO VILLAGE,2080003A,792,186,N,649,TOTAL,143,90,36
EL CAMINO VILLAGE,2080004A,793,186,N,1138,POLLING PLACE,85,52,27
EL CAMINO VILLAGE,2080004A,793,186,N,0,VBM PORTION,122,71,29
EL CAMINO VILLAGE,2080004A,793,186,N,1138,TOTAL,207,123,56
EL CAMINO VILLAGE,2080005A,794,186,N,969,POLLING PLACE,125,73,32
EL CAMINO VILLAGE,2080005A,794,186,N,0,VBM PORTION,48,25,10
EL CAMINO VILLAGE,2080005A,794,186,N,969,TOTAL,173,98,42
EL MONTE,2100001A,795,73,N,1136,POLLING PLACE,69,33,23
EL MONTE,2100001A,795,73,N,0,VBM PORTION,94,47,33
EL MONTE,2100001A,795,73,N,1136,TOTAL,163,80,56
EL MONTE,2100005A,796,73,N,1064,POLLING PLACE,44,20,12
EL MONTE,2100005A,796,73,N,0,VBM PORTION,60,14,27
EL MONTE,2100005A,796,73,N,1064,TOTAL,104,34,39
EL MONTE,2100006B,797,73,N,1075,POLLING PLACE,106,58,31
EL MONTE,2100006B,797,73,N,0,VBM PORTION,52,13,22
EL MONTE,2100006B,797,73,N,1075,TOTAL,158,71,53
EL MONTE,2100008B,798,73,N,1295,POLLING PLACE,55,26,16
EL MONTE,2100008B,798,73,N,0,VBM PORTION,69,24,29
EL MONTE,2100008B,798,73,N,1295,TOTAL,124,50,45
EL MONTE,2100013A,799,73,N,717,POLLING PLACE,35,17,14
EL MONTE,2100013A,799,73,N,0,VBM PORTION,35,7,21
EL MONTE,2100013A,799,73,N,717,TOTAL,70,24,35
EL MONTE,2100014A,800,66,N,730,POLLING PLACE,30,12,12
EL MONTE,2100014A,800,66,N,0,VBM PORTION,16,5,9
EL MONTE,2100014A,800,66,N,730,TOTAL,46,17,21
EL MONTE,2100016A,801,73,N,598,POLLING PLACE,39,18,8
EL MONTE,2100016A,801,73,N,0,VBM PORTION,53,26,18
EL MONTE,2100016A,801,73,N,598,TOTAL,92,44,26
EL MONTE,2100017A,802,73,N,1011,POLLING PLACE,62,19,26
EL MONTE,2100017A,802,73,N,0,VBM PORTION,62,24,21
EL MONTE,2100017A,802,73,N,1011,TOTAL,124,43,47
EL MONTE,2100018A,803,73,N,1257,POLLING PLACE,68,29,22
EL MONTE,2100018A,803,73,N,0,VBM PORTION,79,22,37
EL MONTE,2100018A,803,73,N,1257,TOTAL,147,51,59
EL MONTE,2100018C,804,73,N,701,POLLING PLACE,26,10,9
EL MONTE,2100018C,804,73,N,0,VBM PORTION,18,4,11
EL MONTE,2100018C,804,73,N,701,TOTAL,44,14,20
EL MONTE,2100019B,805,66,N,774,POLLING PLACE,69,29,18
EL MONTE,2100019B,805,66,N,0,VBM PORTION,42,12,17
EL MONTE,2100019B,805,66,N,774,TOTAL,111,41,35
EL MONTE,2100021A,806,66,N,1168,POLLING PLACE,90,52,24
EL MONTE,2100021A,806,66,N,0,VBM PORTION,60,35,17
EL MONTE,2100021A,806,66,N,1168,TOTAL,150,87,41
EL MONTE,2100024A,807,73,N,919,POLLING PLACE,61,37,13
EL MONTE,2100024A,807,73,N,0,VBM PORTION,45,18,15
EL MONTE,2100024A,807,73,N,919,TOTAL,106,55,28
EL MONTE,2100027A,808,66,N,1060,POLLING PLACE,40,16,16
EL MONTE,2100027A,808,66,N,0,VBM PORTION,50,23,19
EL MONTE,2100027A,808,66,N,1060,TOTAL,90,39,35
EL MONTE,2100029A,809,66,N,715,POLLING PLACE,43,25,9
EL MONTE,2100029A,809,66,N,0,VBM PORTION,30,7,14
EL MONTE,2100029A,809,66,N,715,TOTAL,73,32,23
EL MONTE,2100033A,810,66,N,954,POLLING PLACE,48,25,11
EL MONTE,2100033A,810,66,N,0,VBM PORTION,43,21,11
EL MONTE,2100033A,810,66,N,954,TOTAL,91,46,22
EL MONTE,2100034A,811,66,N,968,POLLING PLACE,29,11,14
EL MONTE,2100034A,811,66,N,0,VBM PORTION,40,14,19
EL MONTE,2100034A,811,66,N,968,TOTAL,69,25,33
EL MONTE,2100039C,812,73,N,927,POLLING PLACE,44,23,13
EL MONTE,2100039C,812,73,N,0,VBM PORTION,33,16,8
EL MONTE,2100039C,812,73,N,927,TOTAL,77,39,21
EL MONTE,2100040A,813,73,N,1123,POLLING PLACE,95,37,31
EL MONTE,2100040A,813,73,N,0,VBM PORTION,36,14,12
EL MONTE,2100040A,813,73,N,1123,TOTAL,131,51,43
EL MONTE,2100041C,814,73,N,1102,POLLING PLACE,78,35,35
EL MONTE,2100041C,814,73,N,0,VBM PORTION,55,20,28
EL MONTE,2100041C,814,73,N,1102,TOTAL,133,55,63
EL MONTE,2100047A,815,73,N,1147,POLLING PLACE,81,34,27
EL MONTE,2100047A,815,73,N,0,VBM PORTION,51,25,9
EL MONTE,2100047A,815,73,N,1147,TOTAL,132,59,36
EL MONTE,2100053A,816,73,N,988,POLLING PLACE,45,25,13
EL MONTE,2100053A,816,73,N,0,VBM PORTION,54,21,24
EL MONTE,2100053A,816,73,N,988,TOTAL,99,46,37
EL MONTE,2100101A,817,73,N,1025,POLLING PLACE,110,56,29
EL MONTE,2100101A,817,73,N,0,VBM PORTION,86,36,35
EL MONTE,2100101A,817,73,N,1025,TOTAL,196,92,64
EL MONTE,2100103A,818,73,N,1231,POLLING PLACE,77,40,26
EL MONTE,2100103A,818,73,N,0,VBM PORTION,77,37,28
EL MONTE,2100103A,818,73,N,1231,TOTAL,154,77,54
EL MONTE,2100104A,819,73,N,1237,POLLING PLACE,116,66,32
EL MONTE,2100104A,819,73,N,0,VBM PORTION,83,27,34
EL MONTE,2100104A,819,73,N,1237,TOTAL,199,93,66
EL MONTE,2100105A,820,73,N,1164,POLLING PLACE,118,66,26
EL MONTE,2100105A,820,73,N,0,VBM PORTION,68,33,22
EL MONTE,2100105A,820,73,N,1164,TOTAL,186,99,48
EL MONTE,2100106A,821,73,N,1163,POLLING PLACE,69,40,19
EL MONTE,2100106A,821,73,N,0,VBM PORTION,79,42,27
EL MONTE,2100106A,821,73,N,1163,TOTAL,148,82,46
EL MONTE,2100110A,822,73,N,1048,POLLING PLACE,49,23,16
EL MONTE,2100110A,822,73,N,0,VBM PORTION,69,34,24
EL MONTE,2100110A,822,73,N,1048,TOTAL,118,57,40
EL MONTE,2100112A,823,73,N,977,POLLING PLACE,42,17,18
EL MONTE,2100112A,823,73,N,0,VBM PORTION,71,29,33
EL MONTE,2100112A,823,73,N,977,TOTAL,113,46,51
EL MONTE,2100113A,824,73,N,715,POLLING PLACE,43,20,20
EL MONTE,2100113A,824,73,N,0,VBM PORTION,34,10,15
EL MONTE,2100113A,824,73,N,715,TOTAL,77,30,35
EL MONTE,2100115C,825,73,N,642,POLLING PLACE,25,12,13
EL MONTE,2100115C,825,73,N,0,VBM PORTION,28,6,18
EL MONTE,2100115C,825,73,N,642,TOTAL,53,18,31
EL MONTE,2100119A,826,66,N,1063,POLLING PLACE,89,38,28
EL MONTE,2100119A,826,66,N,0,VBM PORTION,51,28,18
EL MONTE,2100119A,826,66,N,1063,TOTAL,140,66,46
EL MONTE,2100120B,827,66,N,1204,POLLING PLACE,89,40,21
EL MONTE,2100120B,827,66,N,0,VBM PORTION,46,26,16
EL MONTE,2100120B,827,66,N,1204,TOTAL,135,66,37
EL MONTE,2100121A,828,66,N,806,POLLING PLACE,58,25,18
EL MONTE,2100121A,828,66,N,0,VBM PORTION,39,19,10
EL MONTE,2100121A,828,66,N,806,TOTAL,97,44,28
EL MONTE,2100122B,829,66,N,779,POLLING PLACE,58,22,24
EL MONTE,2100122B,829,66,N,0,VBM PORTION,16,9,5
EL MONTE,2100122B,829,66,N,779,TOTAL,74,31,29
EL MONTE,2100125A,830,66,N,500,POLLING PLACE,27,14,12
EL MONTE,2100125A,830,66,N,0,VBM PORTION,8,5,2
EL MONTE,2100125A,830,66,N,500,TOTAL,35,19,14
EL MONTE,2100126A,831,66,N,1053,POLLING PLACE,95,51,28
EL MONTE,2100126A,831,66,N,0,VBM PORTION,41,19,13
EL MONTE,2100126A,831,66,N,1053,TOTAL,136,70,41
EL SEGUNDO,2250001A,832,155,N,866,POLLING PLACE,108,54,34
EL SEGUNDO,2250001A,832,155,N,0,VBM PORTION,95,52,26
EL SEGUNDO,2250001A,832,155,N,866,TOTAL,203,106,60
EL SEGUNDO,2250002A,833,155,N,968,POLLING PLACE,130,60,40
EL SEGUNDO,2250002A,833,155,N,0,VBM PORTION,118,59,24
EL SEGUNDO,2250002A,833,155,N,968,TOTAL,248,119,64
EL SEGUNDO,2250003A,834,155,N,1008,POLLING PLACE,140,73,38
EL SEGUNDO,2250003A,834,155,N,0,VBM PORTION,145,75,25
EL SEGUNDO,2250003A,834,155,N,1008,TOTAL,285,148,63
EL SEGUNDO,2250004A,835,155,N,984,POLLING PLACE,104,60,14
EL SEGUNDO,2250004A,835,155,N,0,VBM PORTION,123,46,28
EL SEGUNDO,2250004A,835,155,N,984,TOTAL,227,106,42
EL SEGUNDO,2250006A,836,155,N,1297,POLLING PLACE,176,79,52
EL SEGUNDO,2250006A,836,155,N,0,VBM PORTION,171,72,47
EL SEGUNDO,2250006A,836,155,N,1297,TOTAL,347,151,99
EL SEGUNDO,2250007A,837,155,N,1020,POLLING PLACE,117,55,28
EL SEGUNDO,2250007A,837,155,N,0,VBM PORTION,109,54,31
EL SEGUNDO,2250007A,837,155,N,1020,TOTAL,226,109,59
EL SEGUNDO,2250009A,838,155,N,1041,POLLING PLACE,149,75,29
EL SEGUNDO,2250009A,838,155,N,0,VBM PORTION,148,68,39
EL SEGUNDO,2250009A,838,155,N,1041,TOTAL,297,143,68
EL SEGUNDO,2250012A,839,155,N,1261,POLLING PLACE,149,70,47
EL SEGUNDO,2250012A,839,155,N,0,VBM PORTION,114,54,26
EL SEGUNDO,2250012A,839,155,N,1261,TOTAL,263,124,73
EL SEGUNDO,2250017A,840,155,N,993,POLLING PLACE,122,69,26
EL SEGUNDO,2250017A,840,155,N,0,VBM PORTION,120,65,21
EL SEGUNDO,2250017A,840,155,N,993,TOTAL,242,134,47
EL SEGUNDO,2250017B,6046,155,Y,7,POLLING PLACE,0,0,0
EL SEGUNDO,2250017B,6046,155,Y,0,VBM PORTION,2,1,0
