LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,PAMALA F MATSUMOTO,AMY CARTER
CULVER CITY,1600022A,600,115,N,0,VBM PORTION,78,34,27
CULVER CITY,1600022A,600,115,N,673,TOTAL,203,75,60
CULVER CITY,1600024A,601,115,N,1275,POLLING PLACE,147,58,45
CULVER CITY,1600024A,601,115,N,0,VBM PORTION,138,51,56
CULVER CITY,1600024A,601,115,N,1275,TOTAL,285,109,101
CULVER CITY,1600025A,602,115,N,999,POLLING PLACE,216,92,59
CULVER CITY,1600025A,602,115,N,0,VBM PORTION,170,73,51
CULVER CITY,1600025A,602,115,N,999,TOTAL,386,165,110
CULVER CITY,1600027C,603,115,N,664,POLLING PLACE,102,39,28
CULVER CITY,1600027C,603,115,N,0,VBM PORTION,93,43,15
CULVER CITY,1600027C,603,115,N,664,TOTAL,195,82,43
CULVER CITY,1600028A,604,115,N,1291,POLLING PLACE,167,60,65
CULVER CITY,1600028A,604,115,N,0,VBM PORTION,198,94,63
CULVER CITY,1600028A,604,115,N,1291,TOTAL,365,154,128
CULVER CITY,1600031C,605,115,N,1064,POLLING PLACE,152,77,39
CULVER CITY,1600031C,605,115,N,0,VBM PORTION,148,79,47
CULVER CITY,1600031C,605,115,N,1064,TOTAL,300,156,86
CULVER CITY,1600034A,606,115,N,1195,POLLING PLACE,220,94,65
CULVER CITY,1600034A,606,115,N,0,VBM PORTION,198,89,44
CULVER CITY,1600034A,606,115,N,1195,TOTAL,418,183,109
CULVER CITY,1600042A,607,115,N,794,POLLING PLACE,173,84,49
CULVER CITY,1600042A,607,115,N,0,VBM PORTION,137,62,39
CULVER CITY,1600042A,607,115,N,794,TOTAL,310,146,88
CULVER CITY,1600045A,608,115,N,1024,POLLING PLACE,105,40,35
CULVER CITY,1600045A,608,115,N,0,VBM PORTION,110,43,34
CULVER CITY,1600045A,608,115,N,1024,TOTAL,215,83,69
CULVER CITY,1600055A,609,115,N,1182,POLLING PLACE,153,67,46
CULVER CITY,1600055A,609,115,N,0,VBM PORTION,86,40,24
CULVER CITY,1600055A,609,115,N,1182,TOTAL,239,107,70
CULVER CITY,1600071C,6040,114,Y,1,POLLING PLACE,0,0,0
CULVER CITY,1600071C,6040,114,Y,0,VBM PORTION,0,0,0
CULVER CITY,1600071C,6040,114,Y,1,TOTAL,0,0,0
CULVER CITY,1600073A,610,115,N,1290,POLLING PLACE,138,56,52
CULVER CITY,1600073A,610,115,N,0,VBM PORTION,88,34,38
CULVER CITY,1600073A,610,115,N,1290,TOTAL,226,90,90
CULVER CITY,1600074B,611,115,N,1163,POLLING PLACE,129,49,60
CULVER CITY,1600074B,611,115,N,0,VBM PORTION,127,60,41
CULVER CITY,1600074B,611,115,N,1163,TOTAL,256,109,101
CULVER CITY,1600076A,612,115,N,1199,POLLING PLACE,133,66,42
CULVER CITY,1600076A,612,115,N,0,VBM PORTION,133,50,53
CULVER CITY,1600076A,612,115,N,1199,TOTAL,266,116,95
DEL AIRE,1680001A,613,162,N,889,POLLING PLACE,81,20,38
DEL AIRE,1680001A,613,162,N,0,VBM PORTION,58,21,27
DEL AIRE,1680001A,613,162,N,889,TOTAL,139,41,65
DEL AIRE,1680002B,614,162,N,1004,POLLING PLACE,121,28,67
DEL AIRE,1680002B,614,162,N,0,VBM PORTION,90,23,46
DEL AIRE,1680002B,614,162,N,1004,TOTAL,211,51,113
DEL AIRE,1680003A,615,162,N,917,POLLING PLACE,69,12,44
DEL AIRE,1680003A,615,162,N,0,VBM PORTION,78,23,40
DEL AIRE,1680003A,615,162,N,917,TOTAL,147,35,84
DEL AIRE,1680004A,616,162,N,807,POLLING PLACE,81,21,48
DEL AIRE,1680004A,616,162,N,0,VBM PORTION,59,7,42
DEL AIRE,1680004A,616,162,N,807,TOTAL,140,28,90
DEL AIRE,1680005A,617,162,N,432,POLLING PLACE,34,9,20
DEL AIRE,1680005A,617,162,N,0,VBM PORTION,32,3,22
DEL AIRE,1680005A,617,162,N,432,TOTAL,66,12,42
DEL AIRE,1680006C,618,162,N,673,POLLING PLACE,55,11,38
DEL AIRE,1680006C,618,162,N,0,VBM PORTION,45,15,19
DEL AIRE,1680006C,618,162,N,673,TOTAL,100,26,57
DEL AIRE,1680007A,619,162,N,1032,POLLING PLACE,99,19,57
DEL AIRE,1680007A,619,162,N,0,VBM PORTION,52,6,26
DEL AIRE,1680007A,619,162,N,1032,TOTAL,151,25,83
DEL SUR,1750001A,620,3,N,1021,POLLING PLACE,128,26,78
DEL SUR,1750001A,620,3,N,0,VBM PORTION,104,22,56
DEL SUR,1750001A,620,3,N,1021,TOTAL,232,48,134
DEL SUR,1750052A,6041,2,Y,279,POLLING PLACE,0,0,0
DEL SUR,1750052A,6041,2,Y,0,VBM PORTION,132,33,80
DEL SUR,1750052A,6041,2,Y,279,TOTAL,132,33,80
DEL SUR,1750054A,621,3,N,705,POLLING PLACE,99,19,59
DEL SUR,1750054A,621,3,N,0,VBM PORTION,91,14,60
DEL SUR,1750054A,621,3,N,705,TOTAL,190,33,119
DEL SUR,1750055A,622,2,N,1325,POLLING PLACE,208,27,140
DEL SUR,1750055A,622,2,N,0,VBM PORTION,138,27,94
DEL SUR,1750055A,622,2,N,1325,TOTAL,346,54,234
DEL SUR,1750061D,6042,2,Y,90,POLLING PLACE,0,0,0
DEL SUR,1750061D,6042,2,Y,0,VBM PORTION,27,7,12
DEL SUR,1750061D,6042,2,Y,90,TOTAL,27,7,12
DESERT,1770001A,623,3,N,1173,POLLING PLACE,122,27,67
DESERT,1770001A,623,3,N,0,VBM PORTION,59,9,33
DESERT,1770001A,623,3,N,1173,TOTAL,181,36,100
DESERT,1770004A,624,3,N,1193,POLLING PLACE,144,18,92
DESERT,1770004A,624,3,N,0,VBM PORTION,173,44,104
DESERT,1770004A,624,3,N,1193,TOTAL,317,62,196
DESERT,1770015A,625,3,N,977,POLLING PLACE,87,23,43
DESERT,1770015A,625,3,N,0,VBM PORTION,150,23,103
DESERT,1770015A,625,3,N,977,TOTAL,237,46,146
DESERT,1770016A,626,3,N,419,POLLING PLACE,42,5,29
DESERT,1770016A,626,3,N,0,VBM PORTION,51,8,34
DESERT,1770016A,626,3,N,419,TOTAL,93,13,63
DESERT,1770063A,6043,3,Y,2,POLLING PLACE,0,0,0
DESERT,1770063A,6043,3,Y,0,VBM PORTION,0,0,0
DESERT,1770063A,6043,3,Y,2,TOTAL,0,0,0
DIAMOND BAR,1780001A,627,122,N,1214,POLLING PLACE,92,25,40
DIAMOND BAR,1780001A,627,122,N,0,VBM PORTION,113,40,47
DIAMOND BAR,1780001A,627,122,N,1214,TOTAL,205,65,87
DIAMOND BAR,1780002A,628,122,N,1233,POLLING PLACE,118,28,66
DIAMOND BAR,1780002A,628,122,N,0,VBM PORTION,108,26,62
DIAMOND BAR,1780002A,628,122,N,1233,TOTAL,226,54,128
DIAMOND BAR,1780004A,629,122,N,1243,POLLING PLACE,89,14,59
DIAMOND BAR,1780004A,629,122,N,0,VBM PORTION,124,27,65
DIAMOND BAR,1780004A,629,122,N,1243,TOTAL,213,41,124
DIAMOND BAR,1780006A,630,122,N,1139,POLLING PLACE,78,21,41
DIAMOND BAR,1780006A,630,122,N,0,VBM PORTION,112,25,66
DIAMOND BAR,1780006A,630,122,N,1139,TOTAL,190,46,107
DIAMOND BAR,1780007B,631,122,N,1132,POLLING PLACE,96,22,51
DIAMOND BAR,1780007B,631,122,N,0,VBM PORTION,99,29,45
DIAMOND BAR,1780007B,631,122,N,1132,TOTAL,195,51,96
DIAMOND BAR,1780008A,632,122,N,1256,POLLING PLACE,85,21,48
DIAMOND BAR,1780008A,632,122,N,0,VBM PORTION,159,19,87
DIAMOND BAR,1780008A,632,122,N,1256,TOTAL,244,40,135
DIAMOND BAR,1780014A,633,122,N,1277,POLLING PLACE,93,23,61
DIAMOND BAR,1780014A,633,122,N,0,VBM PORTION,119,28,70
DIAMOND BAR,1780014A,633,122,N,1277,TOTAL,212,51,131
DIAMOND BAR,1780020A,634,122,N,1147,POLLING PLACE,108,25,51
DIAMOND BAR,1780020A,634,122,N,0,VBM PORTION,139,36,79
DIAMOND BAR,1780020A,634,122,N,1147,TOTAL,247,61,130
DIAMOND BAR,1780021A,635,122,N,1087,POLLING PLACE,87,18,48
DIAMOND BAR,1780021A,635,122,N,0,VBM PORTION,108,25,48
DIAMOND BAR,1780021A,635,122,N,1087,TOTAL,195,43,96
DIAMOND BAR,1780041A,636,122,N,1222,POLLING PLACE,124,22,70
DIAMOND BAR,1780041A,636,122,N,0,VBM PORTION,112,24,58
DIAMOND BAR,1780041A,636,122,N,1222,TOTAL,236,46,128
DIAMOND BAR,1780043B,637,122,N,1231,POLLING PLACE,113,34,52
DIAMOND BAR,1780043B,637,122,N,0,VBM PORTION,119,32,50
DIAMOND BAR,1780043B,637,122,N,1231,TOTAL,232,66,102
DIAMOND BAR,1780063A,638,122,N,613,POLLING PLACE,58,10,40
DIAMOND BAR,1780063A,638,122,N,0,VBM PORTION,71,10,35
DIAMOND BAR,1780063A,638,122,N,613,TOTAL,129,20,75
DIAMOND BAR,1780063B,639,122,N,928,POLLING PLACE,108,25,61
DIAMOND BAR,1780063B,639,122,N,0,VBM PORTION,79,16,47
DIAMOND BAR,1780063B,639,122,N,928,TOTAL,187,41,108
DIAMOND BAR,1780065B,640,122,N,957,POLLING PLACE,114,18,74
DIAMOND BAR,1780065B,640,122,N,0,VBM PORTION,115,21,62
DIAMOND BAR,1780065B,640,122,N,957,TOTAL,229,39,136
DIAMOND BAR,1780066A,641,122,N,898,POLLING PLACE,71,23,36
DIAMOND BAR,1780066A,641,122,N,0,VBM PORTION,88,22,36
DIAMOND BAR,1780066A,641,122,N,898,TOTAL,159,45,72
DIAMOND BAR,1780067A,642,122,N,906,POLLING PLACE,112,22,60
DIAMOND BAR,1780067A,642,122,N,0,VBM PORTION,81,19,50
DIAMOND BAR,1780067A,642,122,N,906,TOTAL,193,41,110
DIAMOND BAR,1780068A,643,122,N,1129,POLLING PLACE,96,19,61
DIAMOND BAR,1780068A,643,122,N,0,VBM PORTION,88,15,41
DIAMOND BAR,1780068A,643,122,N,1129,TOTAL,184,34,102
DIAMOND BAR,1780069A,644,122,N,1066,POLLING PLACE,64,9,42
DIAMOND BAR,1780069A,644,122,N,0,VBM PORTION,102,16,66
DIAMOND BAR,1780069A,644,122,N,1066,TOTAL,166,25,108
DIAMOND BAR,1780070A,645,122,N,1129,POLLING PLACE,99,21,55
DIAMOND BAR,1780070A,645,122,N,0,VBM PORTION,135,45,69
DIAMOND BAR,1780070A,645,122,N,1129,TOTAL,234,66,124
DIAMOND BAR,1780071C,646,122,N,1082,POLLING PLACE,61,16,26
DIAMOND BAR,1780071C,646,122,N,0,VBM PORTION,108,20,62
DIAMOND BAR,1780071C,646,122,N,1082,TOTAL,169,36,88
DIAMOND BAR,1780072A,647,122,N,883,POLLING PLACE,95,21,56
DIAMOND BAR,1780072A,647,122,N,0,VBM PORTION,73,17,39
DIAMOND BAR,1780072A,647,122,N,883,TOTAL,168,38,95
DIAMOND BAR,1780073A,648,122,N,921,POLLING PLACE,96,21,57
DIAMOND BAR,1780073A,648,122,N,0,VBM PORTION,100,18,57
DIAMOND BAR,1780073A,648,122,N,921,TOTAL,196,39,114
DIAMOND BAR,1780075A,649,122,N,950,POLLING PLACE,58,19,31
DIAMOND BAR,1780075A,649,122,N,0,VBM PORTION,88,22,54
DIAMOND BAR,1780075A,649,122,N,950,TOTAL,146,41,85
DIAMOND BAR,1780077A,650,122,N,922,POLLING PLACE,63,17,36
DIAMOND BAR,1780077A,650,122,N,0,VBM PORTION,80,25,36
DIAMOND BAR,1780077A,650,122,N,922,TOTAL,143,42,72
DIAMOND BAR,1780078A,651,122,N,1014,POLLING PLACE,66,20,35
DIAMOND BAR,1780078A,651,122,N,0,VBM PORTION,96,29,44
DIAMOND BAR,1780078A,651,122,N,1014,TOTAL,162,49,79
DIAMOND BAR,1780081A,652,122,N,654,POLLING PLACE,48,6,27
DIAMOND BAR,1780081A,652,122,N,0,VBM PORTION,56,9,31
DIAMOND BAR,1780081A,652,122,N,654,TOTAL,104,15,58
DIAMOND BAR,1780085A,653,122,N,774,POLLING PLACE,63,13,35
DIAMOND BAR,1780085A,653,122,N,0,VBM PORTION,58,13,28
DIAMOND BAR,1780085A,653,122,N,774,TOTAL,121,26,63
DIAMOND BAR,1780087A,654,122,N,608,POLLING PLACE,52,11,32
DIAMOND BAR,1780087A,654,122,N,0,VBM PORTION,58,10,38
DIAMOND BAR,1780087A,654,122,N,608,TOTAL,110,21,70
DIAMOND BAR,1780091E,655,122,N,984,POLLING PLACE,92,26,55
DIAMOND BAR,1780091E,655,122,N,0,VBM PORTION,103,20,62
DIAMOND BAR,1780091E,655,122,N,984,TOTAL,195,46,117
DIAMOND BAR,1780092A,656,122,N,741,POLLING PLACE,52,7,34
DIAMOND BAR,1780092A,656,122,N,0,VBM PORTION,88,21,41
DIAMOND BAR,1780092A,656,122,N,741,TOTAL,140,28,75
DIAMOND BAR,1780094A,657,122,N,1136,POLLING PLACE,95,29,49
DIAMOND BAR,1780094A,657,122,N,0,VBM PORTION,84,17,47
DIAMOND BAR,1780094A,657,122,N,1136,TOTAL,179,46,96
DOMINGUEZ,1800020B,658,178,N,774,POLLING PLACE,101,36,50
DOMINGUEZ,1800020B,658,178,N,0,VBM PORTION,46,12,24
DOMINGUEZ,1800020B,658,178,N,774,TOTAL,147,48,74
DOMINGUEZ,1800021A,659,178,N,834,POLLING PLACE,122,31,66
DOMINGUEZ,1800021A,659,178,N,0,VBM PORTION,58,9,40
DOMINGUEZ,1800021A,659,178,N,834,TOTAL,180,40,106
DOWNEY,1850001A,660,138,N,1115,POLLING PLACE,80,22,46
DOWNEY,1850001A,660,138,N,0,VBM PORTION,74,15,45
DOWNEY,1850001A,660,138,N,1115,TOTAL,154,37,91
DOWNEY,1850002A,661,138,N,451,POLLING PLACE,26,8,14
DOWNEY,1850002A,661,138,N,0,VBM PORTION,14,5,7
DOWNEY,1850002A,661,138,N,451,TOTAL,40,13,21
DOWNEY,1850002C,662,138,N,596,POLLING PLACE,48,16,26
DOWNEY,1850002C,662,138,N,0,VBM PORTION,28,4,14
DOWNEY,1850002C,662,138,N,596,TOTAL,76,20,40
DOWNEY,1850006B,663,138,N,709,POLLING PLACE,23,7,13
DOWNEY,1850006B,663,138,N,0,VBM PORTION,19,2,14
DOWNEY,1850006B,663,138,N,709,TOTAL,42,9,27
DOWNEY,1850008A,664,138,N,994,POLLING PLACE,122,20,81
DOWNEY,1850008A,664,138,N,0,VBM PORTION,48,5,32
DOWNEY,1850008A,664,138,N,994,TOTAL,170,25,113
DOWNEY,1850009A,665,138,N,1056,POLLING PLACE,98,32,54
DOWNEY,1850009A,665,138,N,0,VBM PORTION,81,19,48
DOWNEY,1850009A,665,138,N,1056,TOTAL,179,51,102
DOWNEY,1850010A,666,138,N,626,POLLING PLACE,56,10,37
DOWNEY,1850010A,666,138,N,0,VBM PORTION,37,4,25
DOWNEY,1850010A,666,138,N,626,TOTAL,93,14,62
DOWNEY,1850011A,667,138,N,668,POLLING PLACE,46,7,34
DOWNEY,1850011A,667,138,N,0,VBM PORTION,22,2,15
DOWNEY,1850011A,667,138,N,668,TOTAL,68,9,49
DOWNEY,1850011B,668,138,N,670,POLLING PLACE,33,9,18
DOWNEY,1850011B,668,138,N,0,VBM PORTION,25,8,14
DOWNEY,1850011B,668,138,N,670,TOTAL,58,17,32
DOWNEY,1850012A,669,138,N,794,POLLING PLACE,92,32,46
DOWNEY,1850012A,669,138,N,0,VBM PORTION,37,6,24
DOWNEY,1850012A,669,138,N,794,TOTAL,129,38,70
DOWNEY,1850013A,670,138,N,1025,POLLING PLACE,105,28,61
DOWNEY,1850013A,670,138,N,0,VBM PORTION,46,12,25
DOWNEY,1850013A,670,138,N,1025,TOTAL,151,40,86
DOWNEY,1850015A,671,138,N,1094,POLLING PLACE,119,35,63
DOWNEY,1850015A,671,138,N,0,VBM PORTION,65,9,46
DOWNEY,1850015A,671,138,N,1094,TOTAL,184,44,109
DOWNEY,1850016A,672,138,N,1168,POLLING PLACE,182,42,100
DOWNEY,1850016A,672,138,N,0,VBM PORTION,62,8,39
DOWNEY,1850016A,672,138,N,1168,TOTAL,244,50,139
DOWNEY,1850017A,673,138,N,1263,POLLING PLACE,96,19,62
DOWNEY,1850017A,673,138,N,0,VBM PORTION,69,12,46
DOWNEY,1850017A,673,138,N,1263,TOTAL,165,31,108
DOWNEY,1850019A,674,138,N,1291,POLLING PLACE,106,28,56
DOWNEY,1850019A,674,138,N,0,VBM PORTION,77,15,40
DOWNEY,1850019A,674,138,N,1291,TOTAL,183,43,96
DOWNEY,1850023A,675,138,N,880,POLLING PLACE,63,11,41
DOWNEY,1850023A,675,138,N,0,VBM PORTION,45,13,22
DOWNEY,1850023A,675,138,N,880,TOTAL,108,24,63
DOWNEY,1850024A,676,138,N,975,POLLING PLACE,101,24,63
DOWNEY,1850024A,676,138,N,0,VBM PORTION,74,13,42
DOWNEY,1850024A,676,138,N,975,TOTAL,175,37,105
DOWNEY,1850025A,677,138,N,831,POLLING PLACE,95,15,62
DOWNEY,1850025A,677,138,N,0,VBM PORTION,62,16,38
DOWNEY,1850025A,677,138,N,831,TOTAL,157,31,100
DOWNEY,1850027A,678,138,N,1012,POLLING PLACE,78,17,46
DOWNEY,1850027A,678,138,N,0,VBM PORTION,49,16,23
DOWNEY,1850027A,678,138,N,1012,TOTAL,127,33,69
DOWNEY,1850028A,679,138,N,1213,POLLING PLACE,126,23,66
DOWNEY,1850028A,679,138,N,0,VBM PORTION,85,19,42
DOWNEY,1850028A,679,138,N,1213,TOTAL,211,42,108
DOWNEY,1850029B,680,138,N,767,POLLING PLACE,102,29,59
DOWNEY,1850029B,680,138,N,0,VBM PORTION,75,12,52
DOWNEY,1850029B,680,138,N,767,TOTAL,177,41,111
DOWNEY,1850030A,681,138,N,1253,POLLING PLACE,145,26,99
DOWNEY,1850030A,681,138,N,0,VBM PORTION,71,17,41
DOWNEY,1850030A,681,138,N,1253,TOTAL,216,43,140
DOWNEY,1850031A,682,138,N,797,POLLING PLACE,55,8,39
DOWNEY,1850031A,682,138,N,0,VBM PORTION,42,6,31
DOWNEY,1850031A,682,138,N,797,TOTAL,97,14,70
DOWNEY,1850032A,683,138,N,986,POLLING PLACE,85,25,46
DOWNEY,1850032A,683,138,N,0,VBM PORTION,66,11,32
DOWNEY,1850032A,683,138,N,986,TOTAL,151,36,78
DOWNEY,1850033A,684,138,N,987,POLLING PLACE,110,22,71
DOWNEY,1850033A,684,138,N,0,VBM PORTION,58,12,37
DOWNEY,1850033A,684,138,N,987,TOTAL,168,34,108
DOWNEY,1850034B,685,138,N,807,POLLING PLACE,66,17,38
DOWNEY,1850034B,685,138,N,0,VBM PORTION,26,5,15
DOWNEY,1850034B,685,138,N,807,TOTAL,92,22,53
DOWNEY,1850038A,686,138,N,1086,POLLING PLACE,123,22,83
DOWNEY,1850038A,686,138,N,0,VBM PORTION,79,22,42
DOWNEY,1850038A,686,138,N,1086,TOTAL,202,44,125
DOWNEY,1850040A,687,138,N,895,POLLING PLACE,101,22,65
DOWNEY,1850040A,687,138,N,0,VBM PORTION,47,10,26
DOWNEY,1850040A,687,138,N,895,TOTAL,148,32,91
DOWNEY,1850041A,688,138,N,1227,POLLING PLACE,91,16,55
DOWNEY,1850041A,688,138,N,0,VBM PORTION,64,12,42
DOWNEY,1850041A,688,138,N,1227,TOTAL,155,28,97
DOWNEY,1850043A,689,138,N,944,POLLING PLACE,124,24,68
DOWNEY,1850043A,689,138,N,0,VBM PORTION,84,13,50
DOWNEY,1850043A,689,138,N,944,TOTAL,208,37,118
DOWNEY,1850045A,690,138,N,584,POLLING PLACE,82,15,43
DOWNEY,1850045A,690,138,N,0,VBM PORTION,49,12,34
DOWNEY,1850045A,690,138,N,584,TOTAL,131,27,77
DOWNEY,1850046A,691,138,N,623,POLLING PLACE,63,9,39
DOWNEY,1850046A,691,138,N,0,VBM PORTION,43,14,25
DOWNEY,1850046A,691,138,N,623,TOTAL,106,23,64
DOWNEY,1850047A,692,138,N,927,POLLING PLACE,129,15,76
DOWNEY,1850047A,692,138,N,0,VBM PORTION,72,8,50
DOWNEY,1850047A,692,138,N,927,TOTAL,201,23,126
DOWNEY,1850050A,693,138,N,946,POLLING PLACE,109,27,61
DOWNEY,1850050A,693,138,N,0,VBM PORTION,59,16,30
DOWNEY,1850050A,693,138,N,946,TOTAL,168,43,91
DOWNEY,1850051B,694,138,N,861,POLLING PLACE,130,34,65
DOWNEY,1850051B,694,138,N,0,VBM PORTION,73,16,43
DOWNEY,1850051B,694,138,N,861,TOTAL,203,50,108
DOWNEY,1850055A,695,138,N,762,POLLING PLACE,95,19,54
DOWNEY,1850055A,695,138,N,0,VBM PORTION,66,18,35
DOWNEY,1850055A,695,138,N,762,TOTAL,161,37,89
DOWNEY,1850056C,696,138,N,1176,POLLING PLACE,86,22,46
DOWNEY,1850056C,696,138,N,0,VBM PORTION,46,13,25
DOWNEY,1850056C,696,138,N,1176,TOTAL,132,35,71
DOWNEY,1850057A,697,138,N,773,POLLING PLACE,36,9,24
DOWNEY,1850057A,697,138,N,0,VBM PORTION,22,4,16
DOWNEY,1850057A,697,138,N,773,TOTAL,58,13,40
DOWNEY,1850058A,698,138,N,844,POLLING PLACE,57,14,33
DOWNEY,1850058A,698,138,N,0,VBM PORTION,31,9,17
DOWNEY,1850058A,698,138,N,844,TOTAL,88,23,50
DOWNEY,1850059A,699,138,N,438,POLLING PLACE,68,15,28
DOWNEY,1850059A,699,138,N,0,VBM PORTION,22,6,12
DOWNEY,1850059A,699,138,N,438,TOTAL,90,21,40
DOWNEY,1850062A,700,138,N,1029,POLLING PLACE,129,28,68
DOWNEY,1850062A,700,138,N,0,VBM PORTION,84,13,48
DOWNEY,1850062A,700,138,N,1029,TOTAL,213,41,116
DOWNEY,1850063A,701,138,N,805,POLLING PLACE,69,19,39
DOWNEY,1850063A,701,138,N,0,VBM PORTION,40,8,26
DOWNEY,1850063A,701,138,N,805,TOTAL,109,27,65
DOWNEY,1850064A,702,138,N,816,POLLING PLACE,45,12,25
DOWNEY,1850064A,702,138,N,0,VBM PORTION,40,11,25
DOWNEY,1850064A,702,138,N,816,TOTAL,85,23,50
DOWNEY,1850065A,703,138,N,1051,POLLING PLACE,122,36,64
DOWNEY,1850065A,703,138,N,0,VBM PORTION,70,16,44
DOWNEY,1850065A,703,138,N,1051,TOTAL,192,52,108
DOWNEY,1850067A,704,138,N,791,POLLING PLACE,112,28,62
DOWNEY,1850067A,704,138,N,0,VBM PORTION,57,20,25
DOWNEY,1850067A,704,138,N,791,TOTAL,169,48,87
DOWNEY,1850071A,705,138,N,964,POLLING PLACE,141,27,77
DOWNEY,1850071A,705,138,N,0,VBM PORTION,90,24,47
DOWNEY,1850071A,705,138,N,964,TOTAL,231,51,124
DOWNEY,1850073A,706,138,N,858,POLLING PLACE,139,27,85
DOWNEY,1850073A,706,138,N,0,VBM PORTION,85,27,42
DOWNEY,1850073A,706,138,N,858,TOTAL,224,54,127
DOWNEY,1850074B,707,138,N,708,POLLING PLACE,91,16,59
DOWNEY,1850074B,707,138,N,0,VBM PORTION,45,13,22
DOWNEY,1850074B,707,138,N,708,TOTAL,136,29,81
DOWNEY,1850076A,708,138,N,1131,POLLING PLACE,157,33,81
DOWNEY,1850076A,708,138,N,0,VBM PORTION,79,19,33
DOWNEY,1850076A,708,138,N,1131,TOTAL,236,52,114
DOWNEY,1850079A,709,138,N,1085,POLLING PLACE,191,63,96
DOWNEY,1850079A,709,138,N,0,VBM PORTION,73,13,44
DOWNEY,1850079A,709,138,N,1085,TOTAL,264,76,140
DOWNEY,1850080A,710,138,N,914,POLLING PLACE,127,34,68
DOWNEY,1850080A,710,138,N,0,VBM PORTION,62,14,33
DOWNEY,1850080A,710,138,N,914,TOTAL,189,48,101
DOWNEY,1850081A,711,138,N,1245,POLLING PLACE,116,29,64
DOWNEY,1850081A,711,138,N,0,VBM PORTION,88,14,41
DOWNEY,1850081A,711,138,N,1245,TOTAL,204,43,105
DOWNEY,1850082B,712,138,N,1080,POLLING PLACE,103,19,52
DOWNEY,1850082B,712,138,N,0,VBM PORTION,95,24,53
DOWNEY,1850082B,712,138,N,1080,TOTAL,198,43,105
DOWNEY,1850083A,713,138,N,1101,POLLING PLACE,132,22,79
DOWNEY,1850083A,713,138,N,0,VBM PORTION,73,10,49
DOWNEY,1850083A,713,138,N,1101,TOTAL,205,32,128
DOWNEY,1850089A,714,138,N,915,POLLING PLACE,72,16,47
DOWNEY,1850089A,714,138,N,0,VBM PORTION,53,8,35
DOWNEY,1850089A,714,138,N,915,TOTAL,125,24,82
DOWNEY,1850094A,715,138,N,412,POLLING PLACE,57,8,31
DOWNEY,1850094A,715,138,N,0,VBM PORTION,30,5,20
DOWNEY,1850094A,715,138,N,412,TOTAL,87,13,51
DOWNEY,1850102A,716,138,N,1117,POLLING PLACE,176,32,117
DOWNEY,1850102A,716,138,N,0,VBM PORTION,69,17,39
DOWNEY,1850102A,716,138,N,1117,TOTAL,245,49,156
DOWNEY,1850138A,717,138,N,820,POLLING PLACE,102,15,61
DOWNEY,1850138A,717,138,N,0,VBM PORTION,56,11,35
DOWNEY,1850138A,717,138,N,820,TOTAL,158,26,96
DOWNEY,1850150A,718,138,N,689,POLLING PLACE,65,22,31
DOWNEY,1850150A,718,138,N,0,VBM PORTION,21,7,10
DOWNEY,1850150A,718,138,N,689,TOTAL,86,29,41
DOWNEY,1850151A,719,138,N,1068,POLLING PLACE,143,34,68
DOWNEY,1850151A,719,138,N,0,VBM PORTION,126,16,80
DOWNEY,1850151A,719,138,N,1068,TOTAL,269,50,148
DUARTE,1900001A,720,70,N,1385,POLLING PLACE,58,25,24
DUARTE,1900001A,720,70,N,0,VBM PORTION,66,18,39
DUARTE,1900001A,720,70,N,1385,TOTAL,124,43,63
DUARTE,1900002A,721,70,N,954,POLLING PLACE,99,23,51
DUARTE,1900002A,721,70,N,0,VBM PORTION,76,22,35
DUARTE,1900002A,721,70,N,954,TOTAL,175,45,86
DUARTE,1900004A,722,70,N,624,POLLING PLACE,34,6,22
DUARTE,1900004A,722,70,N,0,VBM PORTION,32,15,15
DUARTE,1900004A,722,70,N,624,TOTAL,66,21,37
DUARTE,1900005A,723,70,N,868,POLLING PLACE,56,17,30
DUARTE,1900005A,723,70,N,0,VBM PORTION,101,23,64
DUARTE,1900005A,723,70,N,868,TOTAL,157,40,94
DUARTE,1900006A,724,70,N,1172,POLLING PLACE,98,22,50
DUARTE,1900006A,724,70,N,0,VBM PORTION,154,52,71
DUARTE,1900006A,724,70,N,1172,TOTAL,252,74,121
DUARTE,1900007A,725,70,N,1384,POLLING PLACE,140,36,73
DUARTE,1900007A,725,70,N,0,VBM PORTION,157,54,67
DUARTE,1900007A,725,70,N,1384,TOTAL,297,90,140
DUARTE,1900008A,726,70,N,968,POLLING PLACE,78,19,43
DUARTE,1900008A,726,70,N,0,VBM PORTION,91,32,40
DUARTE,1900008A,726,70,N,968,TOTAL,169,51,83
DUARTE,1900009A,727,70,N,1322,POLLING PLACE,97,29,45
DUARTE,1900009A,727,70,N,0,VBM PORTION,122,48,54
DUARTE,1900009A,727,70,N,1322,TOTAL,219,77,99
DUARTE,1900012B,728,70,N,1264,POLLING PLACE,172,50,89
DUARTE,1900012B,728,70,N,0,VBM PORTION,126,39,62
DUARTE,1900012B,728,70,N,1264,TOTAL,298,89,151
DUARTE,1900015B,729,70,N,806,POLLING PLACE,36,8,23
DUARTE,1900015B,729,70,N,0,VBM PORTION,66,20,27
