LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,TRACY OKIDA,JOHN Y WONG,JOHN MORRIS,B E MANYERE,KRISH KUMAR,NESTOR VALENCIA,JEFFREY PRANG,OMAR HAROON,FRANK DIAZ JR,YVONNE AUSTIN,SANDY SUN,JOHN LOEW
LAKEWOOD,3450043A,1291,172,N,1582,POLLING PLACE,168,3,8,18,2,5,3,26,17,18,10,5,11
LAKEWOOD,3450043A,1291,172,N,0,VBM PORTION,178,2,11,32,1,7,2,29,11,12,8,18,7
LAKEWOOD,3450043A,1291,172,N,1582,TOTAL,346,5,19,50,3,12,5,55,28,30,18,23,18
LAKEWOOD,3450045A,1292,172,N,1037,POLLING PLACE,111,3,6,18,1,4,4,8,18,14,3,4,5
LAKEWOOD,3450045A,1292,172,N,0,VBM PORTION,84,4,7,10,0,3,3,10,5,11,8,7,4
LAKEWOOD,3450045A,1292,172,N,1037,TOTAL,195,7,13,28,1,7,7,18,23,25,11,11,9
LAKEWOOD,3450046A,1293,172,N,763,POLLING PLACE,87,2,5,12,1,2,5,6,8,8,8,7,8
LAKEWOOD,3450046A,1293,172,N,0,VBM PORTION,66,3,4,14,1,0,0,11,13,7,1,3,3
LAKEWOOD,3450046A,1293,172,N,763,TOTAL,153,5,9,26,2,2,5,17,21,15,9,10,11
LAKEWOOD,3450048A,1294,172,N,1075,POLLING PLACE,131,2,12,16,0,1,2,20,13,16,5,2,10
LAKEWOOD,3450048A,1294,172,N,0,VBM PORTION,103,0,4,11,0,2,2,15,7,13,5,4,8
LAKEWOOD,3450048A,1294,172,N,1075,TOTAL,234,2,16,27,0,3,4,35,20,29,10,6,18
LAKEWOOD,3450054A,1295,167,N,1678,POLLING PLACE,185,9,26,21,1,5,2,18,14,15,5,8,18
LAKEWOOD,3450054A,1295,167,N,0,VBM PORTION,168,4,11,16,0,7,1,16,9,10,12,17,22
LAKEWOOD,3450054A,1295,167,N,1678,TOTAL,353,13,37,37,1,12,3,34,23,25,17,25,40
LAKEWOOD,3450055A,1296,167,N,1423,POLLING PLACE,132,2,16,21,0,3,3,12,8,8,6,4,22
LAKEWOOD,3450055A,1296,167,N,0,VBM PORTION,133,2,24,12,0,1,4,7,4,14,11,3,17
LAKEWOOD,3450055A,1296,167,N,1423,TOTAL,265,4,40,33,0,4,7,19,12,22,17,7,39
LAKEWOOD,3450059A,1297,166,N,1520,POLLING PLACE,134,5,17,25,2,2,2,6,6,8,6,4,9
LAKEWOOD,3450059A,1297,166,N,0,VBM PORTION,168,9,22,17,2,3,5,19,8,17,12,5,14
LAKEWOOD,3450059A,1297,166,N,1520,TOTAL,302,14,39,42,4,5,7,25,14,25,18,9,23
LAKEWOOD,3450060A,1298,166,N,916,POLLING PLACE,77,0,8,11,2,1,1,9,7,9,5,7,9
LAKEWOOD,3450060A,1298,166,N,0,VBM PORTION,97,3,7,5,1,5,2,13,7,8,4,6,12
LAKEWOOD,3450060A,1298,166,N,916,TOTAL,174,3,15,16,3,6,3,22,14,17,9,13,21
LAKEWOOD,3450062A,1299,167,N,1033,POLLING PLACE,135,3,15,13,1,4,2,13,11,14,8,4,16
LAKEWOOD,3450062A,1299,167,N,0,VBM PORTION,90,0,0,13,2,1,2,17,4,12,2,7,10
LAKEWOOD,3450062A,1299,167,N,1033,TOTAL,225,3,15,26,3,5,4,30,15,26,10,11,26
LAKEWOOD,3450064A,1300,167,N,1587,POLLING PLACE,170,3,31,19,1,8,3,9,10,18,1,10,16
LAKEWOOD,3450064A,1300,167,N,0,VBM PORTION,142,1,15,13,0,0,2,11,14,15,13,11,10
LAKEWOOD,3450064A,1300,167,N,1587,TOTAL,312,4,46,32,1,8,5,20,24,33,14,21,26
LAKEWOOD,3450067A,1301,166,N,1427,POLLING PLACE,165,4,26,29,2,3,4,17,5,11,8,10,15
LAKEWOOD,3450067A,1301,166,N,0,VBM PORTION,170,3,21,19,0,4,2,16,9,24,8,18,24
LAKEWOOD,3450067A,1301,166,N,1427,TOTAL,335,7,47,48,2,7,6,33,14,35,16,28,39
LAKEWOOD,3450070A,1302,166,N,689,POLLING PLACE,49,5,11,4,0,1,2,2,1,7,1,5,4
LAKEWOOD,3450070A,1302,166,N,0,VBM PORTION,64,1,16,4,0,3,0,3,4,11,4,6,1
LAKEWOOD,3450070A,1302,166,N,689,TOTAL,113,6,27,8,0,4,2,5,5,18,5,11,5
LAKEWOOD,3450072A,1303,166,N,1212,POLLING PLACE,85,2,11,6,3,1,5,10,9,9,4,5,6
LAKEWOOD,3450072A,1303,166,N,0,VBM PORTION,103,2,11,10,2,0,3,3,8,26,9,7,4
LAKEWOOD,3450072A,1303,166,N,1212,TOTAL,188,4,22,16,5,1,8,13,17,35,13,12,10
LAKEWOOD,3450073A,1304,166,N,1155,POLLING PLACE,63,3,5,7,0,3,3,5,4,16,4,3,5
LAKEWOOD,3450073A,1304,166,N,0,VBM PORTION,49,0,11,7,1,1,1,2,2,5,0,2,5
LAKEWOOD,3450073A,1304,166,N,1155,TOTAL,112,3,16,14,1,4,4,7,6,21,4,5,10
LAKEWOOD,3450076A,1305,166,N,1035,POLLING PLACE,73,3,8,10,2,3,2,6,7,6,6,4,4
LAKEWOOD,3450076A,1305,166,N,0,VBM PORTION,90,3,7,12,0,0,4,3,5,12,7,8,4
LAKEWOOD,3450076A,1305,166,N,1035,TOTAL,163,6,15,22,2,3,6,9,12,18,13,12,8
LAKEWOOD,3450080A,1306,166,N,1141,POLLING PLACE,93,0,12,1,0,4,6,10,9,19,7,4,6
LAKEWOOD,3450080A,1306,166,N,0,VBM PORTION,90,2,7,7,1,3,3,6,10,8,10,5,7
LAKEWOOD,3450080A,1306,166,N,1141,TOTAL,183,2,19,8,1,7,9,16,19,27,17,9,13
LAKEWOOD,3450090C,1307,166,N,687,POLLING PLACE,16,0,1,1,0,1,0,2,0,2,0,1,5
LAKEWOOD,3450090C,1307,166,N,0,VBM PORTION,32,3,6,0,0,0,1,6,1,3,3,3,1
LAKEWOOD,3450090C,1307,166,N,687,TOTAL,48,3,7,1,0,1,1,8,1,5,3,4,6
LAKEWOOD,3450091A,1308,166,N,1290,POLLING PLACE,74,3,13,4,1,2,3,9,3,18,2,2,7
LAKEWOOD,3450091A,1308,166,N,0,VBM PORTION,74,6,7,7,0,2,2,6,6,12,8,7,4
LAKEWOOD,3450091A,1308,166,N,1290,TOTAL,148,9,20,11,1,4,5,15,9,30,10,9,11
LAKEWOOD,3450092A,1309,166,N,1337,POLLING PLACE,113,4,6,13,2,3,2,13,8,22,6,1,13
LAKEWOOD,3450092A,1309,166,N,0,VBM PORTION,79,2,10,12,7,2,0,5,5,9,3,4,6
LAKEWOOD,3450092A,1309,166,N,1337,TOTAL,192,6,16,25,9,5,2,18,13,31,9,5,19
LAMANDA,3500010B,6080,33,Y,3,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0
LAMANDA,3500010B,6080,33,Y,0,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0
LAMANDA,3500010B,6080,33,Y,3,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
LAMANDA,3500016A,6081,29,Y,24,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0
LAMANDA,3500016A,6081,29,Y,0,VBM PORTION,2,0,2,0,0,0,0,0,0,0,0,0,0
LAMANDA,3500016A,6081,29,Y,24,TOTAL,2,0,2,0,0,0,0,0,0,0,0,0,0
LANCASTER,3550001A,1310,2,N,1380,POLLING PLACE,103,0,8,17,2,3,3,16,4,8,4,10,14
LANCASTER,3550001A,1310,2,N,0,VBM PORTION,90,6,15,10,2,5,2,15,4,1,2,4,7
LANCASTER,3550001A,1310,2,N,1380,TOTAL,193,6,23,27,4,8,5,31,8,9,6,14,21
LANCASTER,3550003A,1311,2,N,1124,POLLING PLACE,115,4,4,26,1,6,3,13,9,6,4,5,17
LANCASTER,3550003A,1311,2,N,0,VBM PORTION,120,4,7,14,0,6,5,21,10,2,6,5,14
LANCASTER,3550003A,1311,2,N,1124,TOTAL,235,8,11,40,1,12,8,34,19,8,10,10,31
LANCASTER,3550003D,1312,2,N,1395,POLLING PLACE,62,3,9,3,0,2,4,11,4,2,2,1,8
LANCASTER,3550003D,1312,2,N,0,VBM PORTION,111,1,12,20,0,3,1,15,6,6,3,8,26
LANCASTER,3550003D,1312,2,N,1395,TOTAL,173,4,21,23,0,5,5,26,10,8,5,9,34
LANCASTER,3550004A,1313,2,N,1634,POLLING PLACE,117,3,17,10,3,7,8,10,11,5,7,2,14
LANCASTER,3550004A,1313,2,N,0,VBM PORTION,171,5,9,21,4,10,2,19,9,16,12,13,14
LANCASTER,3550004A,1313,2,N,1634,TOTAL,288,8,26,31,7,17,10,29,20,21,19,15,28
LANCASTER,3550007A,1314,3,N,1240,POLLING PLACE,69,3,5,17,1,1,2,8,3,5,2,3,12
LANCASTER,3550007A,1314,3,N,0,VBM PORTION,106,9,13,9,3,2,2,10,4,3,7,13,15
LANCASTER,3550007A,1314,3,N,1240,TOTAL,175,12,18,26,4,3,4,18,7,8,9,16,27
LANCASTER,3550008A,1315,3,N,1363,POLLING PLACE,78,4,7,7,1,2,7,10,3,6,5,4,9
LANCASTER,3550008A,1315,3,N,0,VBM PORTION,90,1,7,13,1,0,1,16,4,5,8,11,10
LANCASTER,3550008A,1315,3,N,1363,TOTAL,168,5,14,20,2,2,8,26,7,11,13,15,19
LANCASTER,3550009A,1316,3,N,1336,POLLING PLACE,59,6,0,7,2,3,4,2,2,3,10,7,5
LANCASTER,3550009A,1316,3,N,0,VBM PORTION,70,3,4,8,0,3,2,8,4,3,5,7,11
LANCASTER,3550009A,1316,3,N,1336,TOTAL,129,9,4,15,2,6,6,10,6,6,15,14,16
LANCASTER,3550011B,1317,3,N,1314,POLLING PLACE,91,2,6,9,3,5,4,13,5,6,8,6,10
LANCASTER,3550011B,1317,3,N,0,VBM PORTION,112,3,13,8,4,10,7,15,6,3,2,4,15
LANCASTER,3550011B,1317,3,N,1314,TOTAL,203,5,19,17,7,15,11,28,11,9,10,10,25
LANCASTER,3550013A,1318,3,N,1235,POLLING PLACE,81,1,5,8,1,3,3,15,4,6,5,5,10
LANCASTER,3550013A,1318,3,N,0,VBM PORTION,71,8,6,5,1,2,0,7,6,0,3,1,12
LANCASTER,3550013A,1318,3,N,1235,TOTAL,152,9,11,13,2,5,3,22,10,6,8,6,22
LANCASTER,3550015A,1319,3,N,1519,POLLING PLACE,124,4,24,15,2,5,5,25,5,8,3,3,11
LANCASTER,3550015A,1319,3,N,0,VBM PORTION,111,7,18,0,2,4,1,21,4,4,10,5,18
LANCASTER,3550015A,1319,3,N,1519,TOTAL,235,11,42,15,4,9,6,46,9,12,13,8,29
LANCASTER,3550018A,1320,3,N,1211,POLLING PLACE,99,4,8,7,2,10,7,10,3,11,8,12,7
LANCASTER,3550018A,1320,3,N,0,VBM PORTION,87,7,4,3,1,4,5,8,13,4,4,5,7
LANCASTER,3550018A,1320,3,N,1211,TOTAL,186,11,12,10,3,14,12,18,16,15,12,17,14
LANCASTER,3550019D,1321,3,N,1152,POLLING PLACE,80,4,8,13,1,1,1,12,2,4,9,1,13
LANCASTER,3550019D,1321,3,N,0,VBM PORTION,132,2,11,18,3,0,3,24,1,5,10,9,19
LANCASTER,3550019D,1321,3,N,1152,TOTAL,212,6,19,31,4,1,4,36,3,9,19,10,32
LANCASTER,3550020B,1322,2,N,1436,POLLING PLACE,113,6,12,19,1,6,5,16,6,4,4,4,14
LANCASTER,3550020B,1322,2,N,0,VBM PORTION,143,2,16,17,2,5,1,20,10,5,9,12,23
LANCASTER,3550020B,1322,2,N,1436,TOTAL,256,8,28,36,3,11,6,36,16,9,13,16,37
LANCASTER,3550022A,1323,3,N,1340,POLLING PLACE,96,4,12,11,1,0,2,11,9,1,8,4,23
LANCASTER,3550022A,1323,3,N,0,VBM PORTION,103,2,11,15,2,2,3,13,9,3,5,7,15
LANCASTER,3550022A,1323,3,N,1340,TOTAL,199,6,23,26,3,2,5,24,18,4,13,11,38
LANCASTER,3550023A,1324,2,N,974,POLLING PLACE,90,3,7,14,1,1,1,12,7,3,6,10,6
LANCASTER,3550023A,1324,2,N,0,VBM PORTION,74,8,5,8,2,0,1,10,2,2,3,7,6
LANCASTER,3550023A,1324,2,N,974,TOTAL,164,11,12,22,3,1,2,22,9,5,9,17,12
LANCASTER,3550024A,1325,2,N,1299,POLLING PLACE,90,2,9,14,0,4,2,10,12,10,2,2,11
LANCASTER,3550024A,1325,2,N,0,VBM PORTION,76,3,3,2,0,5,1,12,9,4,8,1,16
LANCASTER,3550024A,1325,2,N,1299,TOTAL,166,5,12,16,0,9,3,22,21,14,10,3,27
LANCASTER,3550026A,1326,3,N,1136,POLLING PLACE,103,6,14,11,2,3,1,5,7,7,9,7,14
LANCASTER,3550026A,1326,3,N,0,VBM PORTION,73,1,4,2,0,0,3,9,1,5,7,5,8
LANCASTER,3550026A,1326,3,N,1136,TOTAL,176,7,18,13,2,3,4,14,8,12,16,12,22
LANCASTER,3550029A,1327,2,N,1493,POLLING PLACE,204,3,18,44,1,7,4,33,16,10,1,6,26
LANCASTER,3550029A,1327,2,N,0,VBM PORTION,232,7,19,40,3,1,3,46,18,6,6,15,18
LANCASTER,3550029A,1327,2,N,1493,TOTAL,436,10,37,84,4,8,7,79,34,16,7,21,44
LANCASTER,3550030B,1328,3,N,1244,POLLING PLACE,94,4,11,12,0,6,4,15,3,5,6,5,13
LANCASTER,3550030B,1328,3,N,0,VBM PORTION,95,6,6,15,1,3,3,6,2,7,7,5,12
LANCASTER,3550030B,1328,3,N,1244,TOTAL,189,10,17,27,1,9,7,21,5,12,13,10,25
LANCASTER,3550032A,1329,3,N,945,POLLING PLACE,65,4,7,4,2,1,2,5,2,3,3,3,16
LANCASTER,3550032A,1329,3,N,0,VBM PORTION,91,2,7,10,0,0,3,12,6,6,1,5,19
LANCASTER,3550032A,1329,3,N,945,TOTAL,156,6,14,14,2,1,5,17,8,9,4,8,35
LANCASTER,3550033A,1330,2,N,949,POLLING PLACE,135,7,8,14,4,5,3,16,10,3,13,3,31
LANCASTER,3550033A,1330,2,N,0,VBM PORTION,89,0,6,7,2,4,0,17,2,4,7,5,18
LANCASTER,3550033A,1330,2,N,949,TOTAL,224,7,14,21,6,9,3,33,12,7,20,8,49
LANCASTER,3550034A,1331,3,N,1007,POLLING PLACE,56,1,1,9,0,3,1,13,5,6,4,2,5
LANCASTER,3550034A,1331,3,N,0,VBM PORTION,53,3,4,7,0,1,1,6,1,4,7,1,9
LANCASTER,3550034A,1331,3,N,1007,TOTAL,109,4,5,16,0,4,2,19,6,10,11,3,14
LANCASTER,3550035B,1332,2,N,1368,POLLING PLACE,86,3,10,8,0,3,5,15,3,5,4,8,11
LANCASTER,3550035B,1332,2,N,0,VBM PORTION,106,2,11,9,2,2,2,12,10,1,5,7,19
LANCASTER,3550035B,1332,2,N,1368,TOTAL,192,5,21,17,2,5,7,27,13,6,9,15,30
LANCASTER,3550036A,1333,3,N,820,POLLING PLACE,58,1,9,6,2,0,0,6,5,10,2,2,6
LANCASTER,3550036A,1333,3,N,0,VBM PORTION,57,0,3,9,1,2,0,3,2,5,10,6,6
LANCASTER,3550036A,1333,3,N,820,TOTAL,115,1,12,15,3,2,0,9,7,15,12,8,12
LANCASTER,3550040A,1334,2,N,1389,POLLING PLACE,110,7,8,15,1,3,2,16,5,11,2,5,12
LANCASTER,3550040A,1334,2,N,0,VBM PORTION,125,1,9,14,2,5,0,20,11,5,1,4,22
LANCASTER,3550040A,1334,2,N,1389,TOTAL,235,8,17,29,3,8,2,36,16,16,3,9,34
LANCASTER,3550041A,1335,3,N,1161,POLLING PLACE,85,8,5,5,0,3,5,14,7,2,4,4,16
LANCASTER,3550041A,1335,3,N,0,VBM PORTION,103,4,10,13,3,3,2,17,7,7,7,5,12
LANCASTER,3550041A,1335,3,N,1161,TOTAL,188,12,15,18,3,6,7,31,14,9,11,9,28
LANCASTER,3550042A,1336,3,N,1325,POLLING PLACE,86,4,10,13,3,2,0,10,2,3,5,5,16
LANCASTER,3550042A,1336,3,N,0,VBM PORTION,82,4,6,7,2,5,0,14,4,7,5,5,8
LANCASTER,3550042A,1336,3,N,1325,TOTAL,168,8,16,20,5,7,0,24,6,10,10,10,24
LANCASTER,3550044A,1337,2,N,1178,POLLING PLACE,96,2,10,13,1,2,1,7,4,7,4,6,20
LANCASTER,3550044A,1337,2,N,0,VBM PORTION,124,3,9,12,1,4,0,15,7,10,7,8,19
LANCASTER,3550044A,1337,2,N,1178,TOTAL,220,5,19,25,2,6,1,22,11,17,11,14,39
LANCASTER,3550045A,1338,2,N,1457,POLLING PLACE,90,2,7,12,2,6,1,9,10,5,4,3,18
LANCASTER,3550045A,1338,2,N,0,VBM PORTION,127,2,12,12,2,5,1,27,5,7,4,6,13
LANCASTER,3550045A,1338,2,N,1457,TOTAL,217,4,19,24,4,11,2,36,15,12,8,9,31
LANCASTER,3550047B,1339,2,N,619,POLLING PLACE,27,2,2,1,1,0,2,6,2,0,1,0,4
LANCASTER,3550047B,1339,2,N,0,VBM PORTION,52,1,8,5,0,4,0,11,4,1,2,1,9
LANCASTER,3550047B,1339,2,N,619,TOTAL,79,3,10,6,1,4,2,17,6,1,3,1,13
LANCASTER,3550048A,1340,3,N,1158,POLLING PLACE,66,5,9,6,1,2,1,13,9,2,4,2,4
LANCASTER,3550048A,1340,3,N,0,VBM PORTION,87,5,10,7,0,5,3,14,5,4,12,4,9
LANCASTER,3550048A,1340,3,N,1158,TOTAL,153,10,19,13,1,7,4,27,14,6,16,6,13
LANCASTER,3550050A,1341,3,N,1275,POLLING PLACE,49,1,6,3,0,0,6,3,2,4,3,2,10
LANCASTER,3550050A,1341,3,N,0,VBM PORTION,73,1,12,4,1,3,2,7,4,4,7,4,10
LANCASTER,3550050A,1341,3,N,1275,TOTAL,122,2,18,7,1,3,8,10,6,8,10,6,20
LANCASTER,3550053A,1342,2,N,1272,POLLING PLACE,86,5,8,6,0,4,5,15,5,6,5,3,13
LANCASTER,3550053A,1342,2,N,0,VBM PORTION,97,7,5,11,0,6,1,13,7,5,8,10,12
LANCASTER,3550053A,1342,2,N,1272,TOTAL,183,12,13,17,0,10,6,28,12,11,13,13,25
LANCASTER,3550054A,1343,3,N,1216,POLLING PLACE,79,4,12,9,2,2,2,14,1,2,2,5,8
LANCASTER,3550054A,1343,3,N,0,VBM PORTION,77,4,7,11,1,5,1,5,6,7,3,3,9
LANCASTER,3550054A,1343,3,N,1216,TOTAL,156,8,19,20,3,7,3,19,7,9,5,8,17
LANCASTER,3550058A,1344,3,N,841,POLLING PLACE,87,4,8,8,1,7,2,7,2,1,3,4,20
LANCASTER,3550058A,1344,3,N,0,VBM PORTION,92,4,9,12,2,5,1,11,2,3,4,1,16
LANCASTER,3550058A,1344,3,N,841,TOTAL,179,8,17,20,3,12,3,18,4,4,7,5,36
LANCASTER,3550059A,1345,3,N,984,POLLING PLACE,113,5,21,20,4,8,1,14,3,3,2,3,17
LANCASTER,3550059A,1345,3,N,0,VBM PORTION,101,8,6,29,1,5,0,7,6,3,6,1,12
LANCASTER,3550059A,1345,3,N,984,TOTAL,214,13,27,49,5,13,1,21,9,6,8,4,29
LANCASTER,3550060A,1346,2,N,1099,POLLING PLACE,131,2,16,18,1,6,4,14,10,7,2,2,26
LANCASTER,3550060A,1346,2,N,0,VBM PORTION,132,8,12,18,0,3,0,22,12,2,3,5,17
LANCASTER,3550060A,1346,2,N,1099,TOTAL,263,10,28,36,1,9,4,36,22,9,5,7,43
LANCASTER,3550061A,1347,3,N,1420,POLLING PLACE,145,5,26,15,0,6,3,18,5,3,6,6,19
LANCASTER,3550061A,1347,3,N,0,VBM PORTION,109,7,8,12,2,3,1,7,7,8,3,11,13
LANCASTER,3550061A,1347,3,N,1420,TOTAL,254,12,34,27,2,9,4,25,12,11,9,17,32
LANCASTER,3550064A,1348,2,N,1542,POLLING PLACE,98,5,19,21,3,3,2,3,4,6,6,0,15
LANCASTER,3550064A,1348,2,N,0,VBM PORTION,128,5,6,13,1,6,2,17,12,11,7,5,18
LANCASTER,3550064A,1348,2,N,1542,TOTAL,226,10,25,34,4,9,4,20,16,17,13,5,33
LANCASTER,3550065A,1349,3,N,1377,POLLING PLACE,175,3,17,23,0,13,0,20,15,5,4,10,23
LANCASTER,3550065A,1349,3,N,0,VBM PORTION,235,11,39,35,2,5,3,36,6,6,5,8,30
LANCASTER,3550065A,1349,3,N,1377,TOTAL,410,14,56,58,2,18,3,56,21,11,9,18,53
LANCASTER,3550069A,1350,2,N,894,POLLING PLACE,49,1,6,8,1,2,0,4,2,4,1,0,7
LANCASTER,3550069A,1350,2,N,0,VBM PORTION,65,1,1,8,0,2,0,13,5,2,1,1,12
LANCASTER,3550069A,1350,2,N,894,TOTAL,114,2,7,16,1,4,0,17,7,6,2,1,19
LANCASTER,3550075A,1351,2,N,1231,POLLING PLACE,89,2,7,11,1,4,2,12,7,5,9,4,19
LANCASTER,3550075A,1351,2,N,0,VBM PORTION,62,8,3,10,0,0,1,4,4,2,3,4,10
LANCASTER,3550075A,1351,2,N,1231,TOTAL,151,10,10,21,1,4,3,16,11,7,12,8,29
LANCASTER,3550077A,1352,3,N,1260,POLLING PLACE,86,5,5,12,1,3,6,13,7,5,2,4,8
LANCASTER,3550077A,1352,3,N,0,VBM PORTION,87,3,3,8,1,6,2,12,1,3,4,6,19
LANCASTER,3550077A,1352,3,N,1260,TOTAL,173,8,8,20,2,9,8,25,8,8,6,10,27
LANCASTER,3550079A,1353,3,N,1406,POLLING PLACE,127,6,16,16,1,7,6,17,7,2,6,2,17
LANCASTER,3550079A,1353,3,N,0,VBM PORTION,170,4,14,22,1,10,2,26,9,3,11,4,28
LANCASTER,3550079A,1353,3,N,1406,TOTAL,297,10,30,38,2,17,8,43,16,5,17,6,45
LANCASTER,3550080A,1354,2,N,1075,POLLING PLACE,87,2,6,15,1,2,1,11,4,4,9,4,16
LANCASTER,3550080A,1354,2,N,0,VBM PORTION,96,1,10,12,2,3,0,13,14,2,1,6,12
LANCASTER,3550080A,1354,2,N,1075,TOTAL,183,3,16,27,3,5,1,24,18,6,10,10,28
LANCASTER,3550083A,1355,3,N,1436,POLLING PLACE,74,5,6,10,1,3,4,8,6,8,3,3,6
LANCASTER,3550083A,1355,3,N,0,VBM PORTION,90,4,7,11,0,2,6,12,3,5,4,6,18
LANCASTER,3550083A,1355,3,N,1436,TOTAL,164,9,13,21,1,5,10,20,9,13,7,9,24
LANCASTER,3550085A,6082,3,Y,0,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0
LANCASTER,3550085A,6082,3,Y,0,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0
LANCASTER,3550085A,6082,3,Y,0,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
LANCASTER,3550086B,1356,2,N,1194,POLLING PLACE,71,3,6,8,1,5,2,7,3,3,1,6,10
LANCASTER,3550086B,1356,2,N,0,VBM PORTION,92,4,8,9,2,2,1,9,11,7,3,8,11
LANCASTER,3550086B,1356,2,N,1194,TOTAL,163,7,14,17,3,7,3,16,14,10,4,14,21
LANCASTER,3550087A,1357,3,N,1238,POLLING PLACE,42,1,3,3,1,6,0,4,3,1,2,8,3
LANCASTER,3550087A,1357,3,N,0,VBM PORTION,33,3,2,2,2,1,1,3,0,0,2,1,8
LANCASTER,3550087A,1357,3,N,1238,TOTAL,75,4,5,5,3,7,1,7,3,1,4,9,11
LANCASTER,3550088A,1358,3,N,1266,POLLING PLACE,88,3,8,23,2,1,4,13,2,2,4,6,12
LANCASTER,3550088A,1358,3,N,0,VBM PORTION,128,4,6,20,2,3,3,21,3,3,4,10,12
LANCASTER,3550088A,1358,3,N,1266,TOTAL,216,7,14,43,4,4,7,34,5,5,8,16,24
LANCASTER,3550089B,1359,3,N,1405,POLLING PLACE,102,5,10,20,2,2,7,9,11,2,4,4,11
LANCASTER,3550089B,1359,3,N,0,VBM PORTION,116,7,5,13,0,11,2,16,11,5,9,10,12
LANCASTER,3550089B,1359,3,N,1405,TOTAL,218,12,15,33,2,13,9,25,22,7,13,14,23
LANCASTER,3550093B,1360,3,N,930,POLLING PLACE,52,3,2,3,2,4,1,8,2,3,2,4,10
LANCASTER,3550093B,1360,3,N,0,VBM PORTION,53,1,2,4,1,2,3,15,0,2,1,0,13
LANCASTER,3550093B,1360,3,N,930,TOTAL,105,4,4,7,3,6,4,23,2,5,3,4,23
LANCASTER,3550094A,1361,2,N,1526,POLLING PLACE,126,9,10,28,1,3,3,13,6,6,6,8,13
LANCASTER,3550094A,1361,2,N,0,VBM PORTION,175,13,8,28,1,6,3,22,16,6,5,7,24
LANCASTER,3550094A,1361,2,N,1526,TOTAL,301,22,18,56,2,9,6,35,22,12,11,15,37
LANCASTER,3550095A,1362,3,N,1504,POLLING PLACE,93,9,7,9,0,8,2,7,6,5,7,5,9
LANCASTER,3550095A,1362,3,N,0,VBM PORTION,113,2,5,12,3,6,2,14,2,9,7,5,17
LANCASTER,3550095A,1362,3,N,1504,TOTAL,206,11,12,21,3,14,4,21,8,14,14,10,26
LANCASTER,3550096A,1363,3,N,1396,POLLING PLACE,77,3,11,8,0,9,4,5,3,4,4,5,9
LANCASTER,3550096A,1363,3,N,0,VBM PORTION,73,4,5,7,2,1,3,5,4,3,3,8,14
LANCASTER,3550096A,1363,3,N,1396,TOTAL,150,7,16,15,2,10,7,10,7,7,7,13,23
LANCASTER,3550097A,1364,2,N,1296,POLLING PLACE,102,2,13,11,2,7,3,13,12,4,3,2,10
LANCASTER,3550097A,1364,2,N,0,VBM PORTION,161,5,12,23,1,10,2,24,16,7,6,12,13
LANCASTER,3550097A,1364,2,N,1296,TOTAL,263,7,25,34,3,17,5,37,28,11,9,14,23
LANCASTER,3550098A,1365,3,N,1439,POLLING PLACE,82,7,7,12,0,1,6,10,5,3,3,3,15
LANCASTER,3550098A,1365,3,N,0,VBM PORTION,95,3,3,9,4,8,3,9,4,5,9,6,14
LANCASTER,3550098A,1365,3,N,1439,TOTAL,177,10,10,21,4,9,9,19,9,8,12,9,29
LANCASTER,3550099B,1366,3,N,1109,POLLING PLACE,45,1,7,4,1,1,1,4,3,5,5,0,5
LANCASTER,3550099B,1366,3,N,0,VBM PORTION,59,1,4,5,3,3,2,12,0,8,2,3,5
LANCASTER,3550099B,1366,3,N,1109,TOTAL,104,2,11,9,4,4,3,16,3,13,7,3,10
LANCASTER,3550101A,6083,2,Y,54,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0
LANCASTER,3550101A,6083,2,Y,0,VBM PORTION,20,1,4,1,0,0,0,2,0,0,0,0,4
LANCASTER,3550101A,6083,2,Y,54,TOTAL,20,1,4,1,0,0,0,2,0,0,0,0,4
LANCASTER,3550101B,1367,2,N,669,POLLING PLACE,51,1,6,8,1,3,2,4,2,3,4,1,6
LANCASTER,3550101B,1367,2,N,0,VBM PORTION,57,2,6,6,1,0,2,8,1,3,4,2,9
LANCASTER,3550101B,1367,2,N,669,TOTAL,108,3,12,14,2,3,4,12,3,6,8,3,15
LANCASTER,3550101E,1368,2,N,830,POLLING PLACE,71,3,7,4,0,3,0,12,7,6,3,5,11
LANCASTER,3550101E,1368,2,N,0,VBM PORTION,66,6,3,3,2,0,0,14,6,3,4,2,7
LANCASTER,3550101E,1368,2,N,830,TOTAL,137,9,10,7,2,3,0,26,13,9,7,7,18
LANCASTER,3550107A,1369,2,N,1333,POLLING PLACE,88,5,11,11,0,5,0,11,6,6,3,6,11
LANCASTER,3550107A,1369,2,N,0,VBM PORTION,96,1,7,18,1,4,3,17,8,8,3,3,11
