SALE_YEAR,COUNTY_CODE,GUN_TYPE,LAST_STATUS,REC_TYPE,SUM(CNT)
2015,30,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,11
2015,30,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,48
2015,31,HANDGUN,APPROVED,CRIS,674
2015,31,HANDGUN,APPROVED,DROS,9610
2015,31,HANDGUN,DENIED,CRIS,8
2015,31,HANDGUN,DENIED,DROS,115
2015,31,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,11
2015,31,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,7
2015,31,LONGGUN,APPROVED,CRIS,689
2015,31,LONGGUN,APPROVED,DROS,7872
2015,31,LONGGUN,DENIED,CRIS,13
2015,31,LONGGUN,DENIED,DROS,61
2015,31,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,4
2015,31,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,10
2015,32,HANDGUN,APPROVED,CRIS,45
2015,32,HANDGUN,APPROVED,DROS,488
2015,32,HANDGUN,DENIED,CRIS,1
2015,32,HANDGUN,DENIED,DROS,6
2015,32,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,1
2015,32,LONGGUN,APPROVED,CRIS,32
2015,32,LONGGUN,APPROVED,DROS,490
2015,32,LONGGUN,DENIED,DROS,6
2015,33,HANDGUN,APPROVED,CRIS,1992
2015,33,HANDGUN,APPROVED,DROS,33805
2015,33,HANDGUN,DENIED,CRIS,61
2015,33,HANDGUN,DENIED,DROS,591
2015,33,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,36
2015,33,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,75
2015,33,LONGGUN,APPROVED,CRIS,1686
2015,33,LONGGUN,APPROVED,DROS,27316
2015,33,LONGGUN,DENIED,CRIS,32
2015,33,LONGGUN,DENIED,DROS,308
2015,33,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,18
2015,33,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,68
2015,34,HANDGUN,APPROVED,CRIS,1392
2015,34,HANDGUN,APPROVED,DROS,24054
2015,34,HANDGUN,DENIED,CRIS,36
2015,34,HANDGUN,DENIED,DROS,333
2015,34,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,18
2015,34,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,48
2015,34,LONGGUN,APPROVED,CRIS,1148
2015,34,LONGGUN,APPROVED,DROS,17580
2015,34,LONGGUN,DENIED,CRIS,33
2015,34,LONGGUN,DENIED,DROS,141
2015,34,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,19
2015,34,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,38
2015,35,HANDGUN,APPROVED,CRIS,29
2015,35,HANDGUN,APPROVED,DROS,831
2015,35,HANDGUN,DENIED,DROS,8
2015,35,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,1
2015,35,LONGGUN,APPROVED,CRIS,27
2015,35,LONGGUN,APPROVED,DROS,1010
2015,35,LONGGUN,DENIED,CRIS,4
2015,35,LONGGUN,DENIED,DROS,7
2015,35,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,5
2015,36,HANDGUN,APPROVED,CRIS,1681
2015,36,HANDGUN,APPROVED,DROS,31816
2015,36,HANDGUN,DENIED,CRIS,61
2015,36,HANDGUN,DENIED,DROS,583
2015,36,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,33
2015,36,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,90
2015,36,LONGGUN,APPROVED,CRIS,1188
2015,36,LONGGUN,APPROVED,DROS,24562
2015,36,LONGGUN,DENIED,CRIS,56
2015,36,LONGGUN,DENIED,DROS,302
2015,36,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,24
2015,36,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,68
2015,37,HANDGUN,APPROVED,CRIS,2438
2015,37,HANDGUN,APPROVED,DROS,35764
2015,37,HANDGUN,DENIED,CRIS,53
2015,37,HANDGUN,DENIED,DROS,393
2015,37,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,28
2015,37,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,69
2015,37,LONGGUN,APPROVED,CRIS,1854
2015,37,LONGGUN,APPROVED,DROS,30997
2015,37,LONGGUN,DENIED,CRIS,43
2015,37,LONGGUN,DENIED,DROS,196
2015,37,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,45
2015,37,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,61
2015,38,HANDGUN,APPROVED,CRIS,269
2015,38,HANDGUN,APPROVED,DROS,3835
2015,38,HANDGUN,DENIED,CRIS,10
2015,38,HANDGUN,DENIED,DROS,49
2015,38,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,4
2015,38,LONGGUN,APPROVED,CRIS,174
2015,38,LONGGUN,APPROVED,DROS,2985
2015,38,LONGGUN,DENIED,CRIS,12
2015,38,LONGGUN,DENIED,DROS,14
2015,38,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,1
2015,39,HANDGUN,APPROVED,CRIS,598
2015,39,HANDGUN,APPROVED,DROS,12404
2015,39,HANDGUN,DENIED,CRIS,14
2015,39,HANDGUN,DENIED,DROS,184
2015,39,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,19
2015,39,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,25
2015,39,LONGGUN,APPROVED,CRIS,393
2015,39,LONGGUN,APPROVED,DROS,9417
2015,39,LONGGUN,DENIED,CRIS,11
2015,39,LONGGUN,DENIED,DROS,66
2015,39,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,10
2015,39,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,16
2015,4,HANDGUN,APPROVED,CRIS,275
2015,4,HANDGUN,APPROVED,DROS,5668
2015,4,HANDGUN,DENIED,CRIS,4
2015,4,HANDGUN,DENIED,DROS,84
2015,4,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,5
2015,4,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,11
2015,4,LONGGUN,APPROVED,CRIS,275
2015,4,LONGGUN,APPROVED,DROS,5656
2015,4,LONGGUN,DENIED,CRIS,5
2015,4,LONGGUN,DENIED,DROS,36
2015,4,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,4
2015,4,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,8
2015,40,HANDGUN,APPROVED,CRIS,295
2015,40,HANDGUN,APPROVED,DROS,4430
2015,40,HANDGUN,DENIED,CRIS,12
2015,40,HANDGUN,DENIED,DROS,53
2015,40,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,3
2015,40,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,9
2015,40,LONGGUN,APPROVED,CRIS,266
2015,40,LONGGUN,APPROVED,DROS,4598
2015,40,LONGGUN,DENIED,CRIS,17
2015,40,LONGGUN,DENIED,DROS,42
2015,40,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,1
2015,40,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,17
2015,41,HANDGUN,APPROVED,CRIS,496
2015,41,HANDGUN,APPROVED,DROS,6918
2015,41,HANDGUN,DENIED,CRIS,13
2015,41,HANDGUN,DENIED,DROS,103
2015,41,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,2
2015,41,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,13
2015,41,LONGGUN,APPROVED,CRIS,417
2015,41,LONGGUN,APPROVED,DROS,5487
2015,41,LONGGUN,DENIED,CRIS,9
2015,41,LONGGUN,DENIED,DROS,47
2015,41,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,5
2015,42,HANDGUN,APPROVED,CRIS,251
2015,42,HANDGUN,APPROVED,DROS,4081
2015,42,HANDGUN,DENIED,CRIS,7
2015,42,HANDGUN,DENIED,DROS,65
2015,42,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,1
2015,42,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,11
2015,42,LONGGUN,APPROVED,CRIS,234
2015,42,LONGGUN,APPROVED,DROS,4253
2015,42,LONGGUN,DENIED,CRIS,5
2015,42,LONGGUN,DENIED,DROS,31
2015,42,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,2
2015,42,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,9
2015,43,HANDGUN,APPROVED,CRIS,868
2015,43,HANDGUN,APPROVED,DROS,14681
2015,43,HANDGUN,DENIED,CRIS,11
2015,43,HANDGUN,DENIED,DROS,133
2015,43,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,4
2015,43,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,27
2015,43,LONGGUN,APPROVED,CRIS,822
2015,43,LONGGUN,APPROVED,DROS,12452
2015,43,LONGGUN,DENIED,CRIS,5
2015,43,LONGGUN,DENIED,DROS,95
2015,43,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,1
2015,43,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,16
2015,44,HANDGUN,APPROVED,CRIS,168
2015,44,HANDGUN,APPROVED,DROS,2586
2015,44,HANDGUN,DENIED,CRIS,6
2015,44,HANDGUN,DENIED,DROS,47
2015,44,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,10
2015,44,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,9
2015,44,LONGGUN,APPROVED,CRIS,110
2015,44,LONGGUN,APPROVED,DROS,2607
2015,44,LONGGUN,DENIED,CRIS,9
2015,44,LONGGUN,DENIED,DROS,22
2015,44,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,5
2015,44,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,5
2015,45,HANDGUN,APPROVED,CRIS,333
2015,45,HANDGUN,APPROVED,DROS,6486
2015,45,HANDGUN,DENIED,CRIS,6
2015,45,HANDGUN,DENIED,DROS,100
2015,45,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,3
2015,45,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,57
2015,45,LONGGUN,APPROVED,CRIS,256
2015,45,LONGGUN,APPROVED,DROS,6526
2015,45,LONGGUN,DENIED,CRIS,13
2015,45,LONGGUN,DENIED,DROS,51
2015,45,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,19
2015,46,HANDGUN,APPROVED,CRIS,4
2015,46,HANDGUN,APPROVED,DROS,64
2015,46,HANDGUN,DENIED,CRIS,2
2015,46,LONGGUN,APPROVED,CRIS,5
2015,46,LONGGUN,APPROVED,DROS,74
2015,46,LONGGUN,DENIED,DROS,3
2015,47,HANDGUN,APPROVED,CRIS,91
2015,47,HANDGUN,APPROVED,DROS,1190
2015,47,HANDGUN,DENIED,DROS,19
2015,47,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,1
2015,47,LONGGUN,APPROVED,CRIS,85
2015,47,LONGGUN,APPROVED,DROS,1392
2015,47,LONGGUN,DENIED,CRIS,4
2015,47,LONGGUN,DENIED,DROS,13
2015,47,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,2
2015,48,HANDGUN,APPROVED,CRIS,492
2015,48,HANDGUN,APPROVED,DROS,7917
2015,48,HANDGUN,DENIED,CRIS,12
2015,48,HANDGUN,DENIED,DROS,113
2015,48,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,16
2015,48,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,12
2015,48,LONGGUN,APPROVED,CRIS,372
2015,48,LONGGUN,APPROVED,DROS,5850
2015,48,LONGGUN,DENIED,CRIS,5
2015,48,LONGGUN,DENIED,DROS,55
2015,48,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,7
2015,48,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,5
2015,49,HANDGUN,APPROVED,CRIS,298
2015,49,HANDGUN,APPROVED,DROS,5585
2015,49,HANDGUN,DENIED,CRIS,7
2015,49,HANDGUN,DENIED,DROS,72
2015,49,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,1
2015,49,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,8
2015,49,LONGGUN,APPROVED,CRIS,416
2015,49,LONGGUN,APPROVED,DROS,6567
2015,49,LONGGUN,DENIED,CRIS,13
2015,49,LONGGUN,DENIED,DROS,50
2015,49,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,10
2015,5,HANDGUN,APPROVED,CRIS,135
2015,5,HANDGUN,APPROVED,DROS,1662
2015,5,HANDGUN,DENIED,CRIS,2
2015,5,HANDGUN,DENIED,DROS,18
2015,5,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,3
2015,5,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,2
2015,5,LONGGUN,APPROVED,CRIS,102
2015,5,LONGGUN,APPROVED,DROS,1407
2015,5,LONGGUN,DENIED,CRIS,5
2015,5,LONGGUN,DENIED,DROS,6
2015,5,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,3
2015,5,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,1
2015,50,HANDGUN,APPROVED,CRIS,491
2015,50,HANDGUN,APPROVED,DROS,10847
2015,50,HANDGUN,DENIED,CRIS,18
2015,50,HANDGUN,DENIED,DROS,194
2015,50,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,8
2015,50,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,25
2015,50,LONGGUN,APPROVED,CRIS,401
2015,50,LONGGUN,APPROVED,DROS,8539
2015,50,LONGGUN,DENIED,CRIS,24
2015,50,LONGGUN,DENIED,DROS,73
2015,50,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,1
2015,50,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,20
2015,51,HANDGUN,APPROVED,CRIS,146
2015,51,HANDGUN,APPROVED,DROS,2445
2015,51,HANDGUN,DENIED,CRIS,3
2015,51,HANDGUN,DENIED,DROS,26
2015,51,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,1
2015,51,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,2
2015,51,LONGGUN,APPROVED,CRIS,80
2015,51,LONGGUN,APPROVED,DROS,2205
2015,51,LONGGUN,DENIED,CRIS,3
2015,51,LONGGUN,DENIED,DROS,12
2015,51,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,2
2015,51,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,3
2015,52,HANDGUN,APPROVED,CRIS,100
2015,52,HANDGUN,APPROVED,DROS,1595
2015,52,HANDGUN,DENIED,CRIS,2
2015,52,HANDGUN,DENIED,DROS,20
2015,52,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,7
2015,52,LONGGUN,APPROVED,CRIS,118
2015,52,LONGGUN,APPROVED,DROS,1908
2015,52,LONGGUN,DENIED,CRIS,2
2015,52,LONGGUN,DENIED,DROS,22
2015,52,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,7
2015,53,HANDGUN,APPROVED,CRIS,13
2015,53,HANDGUN,APPROVED,DROS,449
2015,53,HANDGUN,DENIED,CRIS,4
2015,53,HANDGUN,DENIED,DROS,5
2015,53,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,4
2015,53,LONGGUN,APPROVED,CRIS,13
2015,53,LONGGUN,APPROVED,DROS,573
2015,53,LONGGUN,DENIED,CRIS,3
2015,53,LONGGUN,DENIED,DROS,5
2015,53,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,4
2015,54,HANDGUN,APPROVED,CRIS,374
2015,54,HANDGUN,APPROVED,DROS,8581
2015,54,HANDGUN,DENIED,CRIS,11
2015,54,HANDGUN,DENIED,DROS,130
2015,54,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,3
2015,54,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,21
2015,54,LONGGUN,APPROVED,CRIS,298
2015,54,LONGGUN,APPROVED,DROS,6627
2015,54,LONGGUN,DENIED,CRIS,5
2015,54,LONGGUN,DENIED,DROS,49
2015,54,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,2
2015,54,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,12
2015,55,HANDGUN,APPROVED,CRIS,61
2015,55,HANDGUN,APPROVED,DROS,1445
2015,55,HANDGUN,DENIED,CRIS,8
2015,55,HANDGUN,DENIED,DROS,11
2015,55,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,4
2015,55,LONGGUN,APPROVED,CRIS,34
2015,55,LONGGUN,APPROVED,DROS,1300
2015,55,LONGGUN,DENIED,CRIS,1
2015,55,LONGGUN,DENIED,DROS,12
2015,55,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,4
2015,56,HANDGUN,APPROVED,CRIS,853
2015,56,HANDGUN,APPROVED,DROS,12191
2015,56,HANDGUN,DENIED,CRIS,15
2015,56,HANDGUN,DENIED,DROS,146
2015,56,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,6
2015,56,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,21
2015,56,LONGGUN,APPROVED,CRIS,439
2015,56,LONGGUN,APPROVED,DROS,9823
2015,56,LONGGUN,DENIED,CRIS,8
2015,56,LONGGUN,DENIED,DROS,78
2015,56,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,1
2015,56,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,13
2015,57,HANDGUN,APPROVED,CRIS,171
2015,57,HANDGUN,APPROVED,DROS,2149
2015,57,HANDGUN,DENIED,CRIS,7
2015,57,HANDGUN,DENIED,DROS,21
2015,57,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,2
2015,57,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,3
2015,57,LONGGUN,APPROVED,CRIS,220
2015,57,LONGGUN,APPROVED,DROS,2538
2015,57,LONGGUN,DENIED,DROS,12
2015,57,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,2
2015,57,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,2
2015,58,HANDGUN,APPROVED,CRIS,124
2015,58,HANDGUN,APPROVED,DROS,1953
2015,58,HANDGUN,DENIED,CRIS,1
2015,58,HANDGUN,DENIED,DROS,22
2015,58,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,7
2015,58,LONGGUN,APPROVED,CRIS,103
2015,58,LONGGUN,APPROVED,DROS,1990
2015,58,LONGGUN,DENIED,CRIS,2
2015,58,LONGGUN,DENIED,DROS,19
2015,58,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,2
2015,58,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,5
2015,6,HANDGUN,APPROVED,CRIS,36
2015,6,HANDGUN,APPROVED,DROS,491
2015,6,HANDGUN,DENIED,CRIS,1
2015,6,HANDGUN,DENIED,DROS,5
2015,6,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,1
2015,6,LONGGUN,APPROVED,CRIS,33
2015,6,LONGGUN,APPROVED,DROS,783
2015,6,LONGGUN,DENIED,DROS,4
2015,7,HANDGUN,APPROVED,CRIS,760
2015,7,HANDGUN,APPROVED,DROS,13091
2015,7,HANDGUN,DENIED,CRIS,21
2015,7,HANDGUN,DENIED,DROS,180
2015,7,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,15
2015,7,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,25
2015,7,LONGGUN,APPROVED,CRIS,558
2015,7,LONGGUN,APPROVED,DROS,11318
2015,7,LONGGUN,DENIED,CRIS,22
2015,7,LONGGUN,DENIED,DROS,88
2015,7,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,9
2015,7,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,20
2015,8,HANDGUN,APPROVED,CRIS,34
2015,8,HANDGUN,APPROVED,DROS,666
2015,8,HANDGUN,DENIED,DROS,3
2015,8,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,2
2015,8,LONGGUN,APPROVED,CRIS,23
2015,8,LONGGUN,APPROVED,DROS,800
2015,8,LONGGUN,DENIED,DROS,11
2015,8,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,1
2015,8,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,2
2015,9,HANDGUN,APPROVED,CRIS,362
2015,9,HANDGUN,APPROVED,DROS,5048
2015,9,HANDGUN,DENIED,CRIS,13
2015,9,HANDGUN,DENIED,DROS,52
2015,9,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,7
2015,9,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,4
2015,9,LONGGUN,APPROVED,CRIS,262
2015,9,LONGGUN,APPROVED,DROS,4181
2015,9,LONGGUN,DENIED,CRIS,13
2015,9,LONGGUN,DENIED,DROS,20
2015,9,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,10
2015,9,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,8
