LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,BOBBY SHRIVER,SHEILA KUEHL,
LOS ANGELES,9001283C,6281,223,Y,,VBM PORTION,1,,,
LOS ANGELES,9001283C,6281,223,Y,16,TOTAL,1,,,
LOS ANGELES,9001284A,3656,222,N,1225,POLLING PLACE,222,66,114,
LOS ANGELES,9001284A,3656,222,N,,VBM PORTION,80,26,38,
LOS ANGELES,9001284A,3656,222,N,1225,TOTAL,302,92,152,
LOS ANGELES,9001296A,3660,185,N,1135,POLLING PLACE,195,65,99,
LOS ANGELES,9001296A,3660,185,N,,VBM PORTION,74,33,28,
LOS ANGELES,9001296A,3660,185,N,1135,TOTAL,269,98,127,
LOS ANGELES,9001299B,3661,185,N,1192,POLLING PLACE,195,65,98,
LOS ANGELES,9001299B,3661,185,N,,VBM PORTION,111,42,42,
LOS ANGELES,9001299B,3661,185,N,1192,TOTAL,306,107,140,
LOS ANGELES,9001303A,3662,185,N,1211,POLLING PLACE,217,61,112,
LOS ANGELES,9001303A,3662,185,N,,VBM PORTION,75,24,32,
LOS ANGELES,9001303A,3662,185,N,1211,TOTAL,292,85,144,
LOS ANGELES,9001306A,3663,183,N,1138,POLLING PLACE,312,157,115,
LOS ANGELES,9001306A,3663,183,N,,VBM PORTION,163,92,50,
LOS ANGELES,9001306A,3663,183,N,1138,TOTAL,475,249,165,
LOS ANGELES,9001307A,3664,183,N,1197,POLLING PLACE,279,121,135,
LOS ANGELES,9001307A,3664,183,N,,VBM PORTION,145,55,71,
LOS ANGELES,9001307A,3664,183,N,1197,TOTAL,424,176,206,
LOS ANGELES,9001310A,3666,183,N,1132,POLLING PLACE,242,95,112,
LOS ANGELES,9001310A,3666,183,N,,VBM PORTION,132,56,49,
LOS ANGELES,9001310A,3666,183,N,1132,TOTAL,374,151,161,
LOS ANGELES,9001312A,3667,183,N,779,POLLING PLACE,161,66,70,
LOS ANGELES,9001312A,3667,183,N,,VBM PORTION,53,16,26,
LOS ANGELES,9001312A,3667,183,N,779,TOTAL,214,82,96,
LOS ANGELES,9001316A,3669,183,N,1177,POLLING PLACE,239,90,105,
LOS ANGELES,9001316A,3669,183,N,,VBM PORTION,93,31,37,
LOS ANGELES,9001316A,3669,183,N,1177,TOTAL,332,121,142,
LOS ANGELES,9001318A,3670,183,N,1242,POLLING PLACE,197,77,81,
LOS ANGELES,9001318A,3670,183,N,,VBM PORTION,90,35,41,
LOS ANGELES,9001318A,3670,183,N,1242,TOTAL,287,112,122,
LOS ANGELES,9001326A,3674,183,N,1107,POLLING PLACE,141,62,54,
LOS ANGELES,9001326A,3674,183,N,,VBM PORTION,99,54,33,
LOS ANGELES,9001326A,3674,183,N,1107,TOTAL,240,116,87,
LOS ANGELES,9001329A,3675,220,N,1303,POLLING PLACE,310,137,137,
LOS ANGELES,9001329A,3675,220,N,,VBM PORTION,162,68,72,
LOS ANGELES,9001329A,3675,220,N,1303,TOTAL,472,205,209,
LOS ANGELES,9001330A,3676,220,N,697,POLLING PLACE,41,15,10,
LOS ANGELES,9001330A,3676,220,N,,VBM PORTION,,,,
LOS ANGELES,9001330A,3676,220,N,697,TOTAL,41,15,10,
LOS ANGELES,9001331A,3677,220,N,890,POLLING PLACE,185,76,82,
LOS ANGELES,9001331A,3677,220,N,,VBM PORTION,93,52,30,
LOS ANGELES,9001331A,3677,220,N,890,TOTAL,278,128,112,
LOS ANGELES,9001332A,3678,220,N,965,POLLING PLACE,230,110,86,
LOS ANGELES,9001332A,3678,220,N,,VBM PORTION,139,79,38,
LOS ANGELES,9001332A,3678,220,N,965,TOTAL,369,189,124,
LOS ANGELES,9001334A,3679,220,N,1419,POLLING PLACE,225,82,97,
LOS ANGELES,9001334A,3679,220,N,,VBM PORTION,230,101,79,
LOS ANGELES,9001334A,3679,220,N,1419,TOTAL,455,183,176,
LOS ANGELES,9001336A,3680,220,N,907,POLLING PLACE,39,12,19,
LOS ANGELES,9001336A,3680,220,N,,VBM PORTION,8,1,5,
LOS ANGELES,9001336A,3680,220,N,907,TOTAL,47,13,24,
LOS ANGELES,9001338A,3681,220,N,950,POLLING PLACE,91,29,42,
LOS ANGELES,9001338A,3681,220,N,,VBM PORTION,27,9,15,
LOS ANGELES,9001338A,3681,220,N,950,TOTAL,118,38,57,
LOS ANGELES,9001341A,3682,220,N,988,POLLING PLACE,138,35,60,
LOS ANGELES,9001341A,3682,220,N,,VBM PORTION,26,6,12,
LOS ANGELES,9001341A,3682,220,N,988,TOTAL,164,41,72,
LOS ANGELES,9001342A,3683,183,N,724,POLLING PLACE,225,97,105,
LOS ANGELES,9001342A,3683,183,N,,VBM PORTION,58,28,19,
LOS ANGELES,9001342A,3683,183,N,724,TOTAL,283,125,124,
LOS ANGELES,9001343A,3684,183,N,1434,POLLING PLACE,318,126,144,
LOS ANGELES,9001343A,3684,183,N,,VBM PORTION,186,83,71,
LOS ANGELES,9001343A,3684,183,N,1434,TOTAL,504,209,215,
LOS ANGELES,9001346A,3686,220,N,710,POLLING PLACE,20,4,8,
LOS ANGELES,9001346A,3686,220,N,,VBM PORTION,1,1,,
LOS ANGELES,9001346A,3686,220,N,710,TOTAL,21,5,8,
LOS ANGELES,9001350A,3688,183,N,1045,POLLING PLACE,194,89,89,
LOS ANGELES,9001350A,3688,183,N,,VBM PORTION,144,64,52,
LOS ANGELES,9001350A,3688,183,N,1045,TOTAL,338,153,141,
LOS ANGELES,9001352A,3689,183,N,1298,POLLING PLACE,274,130,106,
LOS ANGELES,9001352A,3689,183,N,,VBM PORTION,148,63,48,
LOS ANGELES,9001352A,3689,183,N,1298,TOTAL,422,193,154,
LOS ANGELES,9001354A,3691,183,N,460,POLLING PLACE,115,61,42,
LOS ANGELES,9001354A,3691,183,N,,VBM PORTION,76,30,35,
LOS ANGELES,9001354A,3691,183,N,460,TOTAL,191,91,77,
LOS ANGELES,9001355A,3692,183,N,574,POLLING PLACE,124,54,50,
LOS ANGELES,9001355A,3692,183,N,,VBM PORTION,87,34,36,
LOS ANGELES,9001355A,3692,183,N,574,TOTAL,211,88,86,
LOS ANGELES,9001357A,3693,183,N,972,POLLING PLACE,287,130,120,
LOS ANGELES,9001357A,3693,183,N,,VBM PORTION,136,54,54,
LOS ANGELES,9001357A,3693,183,N,972,TOTAL,423,184,174,
LOS ANGELES,9001358A,3694,183,N,846,POLLING PLACE,184,80,74,
LOS ANGELES,9001358A,3694,183,N,,VBM PORTION,141,72,42,
LOS ANGELES,9001358A,3694,183,N,846,TOTAL,325,152,116,
LOS ANGELES,9001361A,3695,183,N,875,POLLING PLACE,252,100,121,
LOS ANGELES,9001361A,3695,183,N,,VBM PORTION,89,35,39,
LOS ANGELES,9001361A,3695,183,N,875,TOTAL,341,135,160,
LOS ANGELES,9001364A,3696,183,N,745,POLLING PLACE,109,50,42,
LOS ANGELES,9001364A,3696,183,N,,VBM PORTION,150,62,51,
LOS ANGELES,9001364A,3696,183,N,745,TOTAL,259,112,93,
LOS ANGELES,9001366A,3697,183,N,829,POLLING PLACE,155,61,75,
LOS ANGELES,9001366A,3697,183,N,,VBM PORTION,125,59,42,
LOS ANGELES,9001366A,3697,183,N,829,TOTAL,280,120,117,
LOS ANGELES,9001374A,3700,183,N,1135,POLLING PLACE,356,142,173,
LOS ANGELES,9001374A,3700,183,N,,VBM PORTION,152,51,65,
LOS ANGELES,9001374A,3700,183,N,1135,TOTAL,508,193,238,
LOS ANGELES,9001382A,3702,183,N,1083,POLLING PLACE,311,117,160,
LOS ANGELES,9001382A,3702,183,N,,VBM PORTION,106,46,43,
LOS ANGELES,9001382A,3702,183,N,1083,TOTAL,417,163,203,
LOS ANGELES,9001391A,3705,183,N,1019,POLLING PLACE,203,84,97,
LOS ANGELES,9001391A,3705,183,N,,VBM PORTION,98,46,32,
LOS ANGELES,9001391A,3705,183,N,1019,TOTAL,301,130,129,
LOS ANGELES,9001402A,3707,183,N,755,POLLING PLACE,101,36,56,
LOS ANGELES,9001402A,3707,183,N,,VBM PORTION,125,54,46,
LOS ANGELES,9001402A,3707,183,N,755,TOTAL,226,90,102,
LOS ANGELES,9001408A,3710,183,N,628,POLLING PLACE,119,50,51,
LOS ANGELES,9001408A,3710,183,N,,VBM PORTION,78,32,31,
LOS ANGELES,9001408A,3710,183,N,628,TOTAL,197,82,82,
LOS ANGELES,9001413A,3712,183,N,1187,POLLING PLACE,198,88,84,
LOS ANGELES,9001413A,3712,183,N,,VBM PORTION,179,66,67,
LOS ANGELES,9001413A,3712,183,N,1187,TOTAL,377,154,151,
LOS ANGELES,9001418A,3713,183,N,938,POLLING PLACE,210,110,82,
LOS ANGELES,9001418A,3713,183,N,,VBM PORTION,117,62,37,
LOS ANGELES,9001418A,3713,183,N,938,TOTAL,327,172,119,
LOS ANGELES,9001418G,6284,183,Y,14,POLLING PLACE,,,,
LOS ANGELES,9001418G,6284,183,Y,,VBM PORTION,3,1,,
LOS ANGELES,9001418G,6284,183,Y,14,TOTAL,3,1,,
LOS ANGELES,9001421A,3715,179,N,1223,POLLING PLACE,230,78,124,
LOS ANGELES,9001421A,3715,179,N,,VBM PORTION,40,16,12,
LOS ANGELES,9001421A,3715,179,N,1223,TOTAL,270,94,136,
LOS ANGELES,9001426A,3717,179,N,1186,POLLING PLACE,182,67,83,
LOS ANGELES,9001426A,3717,179,N,,VBM PORTION,60,25,21,
LOS ANGELES,9001426A,3717,179,N,1186,TOTAL,242,92,104,
LOS ANGELES,9001428A,3718,179,N,1168,POLLING PLACE,234,74,118,
LOS ANGELES,9001428A,3718,179,N,,VBM PORTION,85,22,45,
LOS ANGELES,9001428A,3718,179,N,1168,TOTAL,319,96,163,
LOS ANGELES,9001429A,3719,179,N,1192,POLLING PLACE,260,70,148,
LOS ANGELES,9001429A,3719,179,N,,VBM PORTION,84,35,35,
LOS ANGELES,9001429A,3719,179,N,1192,TOTAL,344,105,183,
LOS ANGELES,9001433A,3720,179,N,1203,POLLING PLACE,219,82,108,
LOS ANGELES,9001433A,3720,179,N,,VBM PORTION,83,17,37,
LOS ANGELES,9001433A,3720,179,N,1203,TOTAL,302,99,145,
LOS ANGELES,9001435C,3722,179,N,1115,POLLING PLACE,237,80,128,
LOS ANGELES,9001435C,3722,179,N,,VBM PORTION,74,24,42,
LOS ANGELES,9001435C,3722,179,N,1115,TOTAL,311,104,170,
LOS ANGELES,9001436A,3723,179,N,1077,POLLING PLACE,228,70,120,
LOS ANGELES,9001436A,3723,179,N,,VBM PORTION,46,18,20,
LOS ANGELES,9001436A,3723,179,N,1077,TOTAL,274,88,140,
LOS ANGELES,9001436B,3724,179,N,847,POLLING PLACE,195,57,103,
LOS ANGELES,9001436B,3724,179,N,,VBM PORTION,39,14,23,
LOS ANGELES,9001436B,3724,179,N,847,TOTAL,234,71,126,
LOS ANGELES,9001438A,3725,183,N,1155,POLLING PLACE,149,53,74,
LOS ANGELES,9001438A,3725,183,N,,VBM PORTION,115,47,49,
LOS ANGELES,9001438A,3725,183,N,1155,TOTAL,264,100,123,
LOS ANGELES,9001441A,3727,183,N,1061,POLLING PLACE,155,59,65,
LOS ANGELES,9001441A,3727,183,N,,VBM PORTION,78,24,39,
LOS ANGELES,9001441A,3727,183,N,1061,TOTAL,233,83,104,
LOS ANGELES,9001442A,3728,183,N,815,POLLING PLACE,102,40,38,
LOS ANGELES,9001442A,3728,183,N,,VBM PORTION,80,28,31,
LOS ANGELES,9001442A,3728,183,N,815,TOTAL,182,68,69,
LOS ANGELES,9001444A,3729,185,N,1222,POLLING PLACE,177,74,74,
LOS ANGELES,9001444A,3729,185,N,,VBM PORTION,77,28,34,
LOS ANGELES,9001444A,3729,185,N,1222,TOTAL,254,102,108,
LOS ANGELES,9001449A,3730,185,N,1204,POLLING PLACE,187,64,91,
LOS ANGELES,9001449A,3730,185,N,,VBM PORTION,89,30,34,
LOS ANGELES,9001449A,3730,185,N,1204,TOTAL,276,94,125,
LOS ANGELES,9001451A,3732,59,N,1115,POLLING PLACE,212,75,111,
LOS ANGELES,9001451A,3732,59,N,,VBM PORTION,38,14,17,
LOS ANGELES,9001451A,3732,59,N,1115,TOTAL,250,89,128,
LOS ANGELES,9001452A,3733,226,N,1302,POLLING PLACE,351,130,178,
LOS ANGELES,9001452A,3733,226,N,,VBM PORTION,124,40,62,
LOS ANGELES,9001452A,3733,226,N,1302,TOTAL,475,170,240,
LOS ANGELES,9001454A,3735,226,N,1060,POLLING PLACE,277,96,158,
LOS ANGELES,9001454A,3735,226,N,,VBM PORTION,118,40,64,
LOS ANGELES,9001454A,3735,226,N,1060,TOTAL,395,136,222,
LOS ANGELES,9001480A,3748,185,N,1116,POLLING PLACE,215,82,90,
LOS ANGELES,9001480A,3748,185,N,,VBM PORTION,49,15,23,
LOS ANGELES,9001480A,3748,185,N,1116,TOTAL,264,97,113,
LOS ANGELES,9001541A,3768,212,N,1282,POLLING PLACE,205,57,117,
LOS ANGELES,9001541A,3768,212,N,,VBM PORTION,101,24,47,
LOS ANGELES,9001541A,3768,212,N,1282,TOTAL,306,81,164,
LOS ANGELES,9001542A,3769,320,N,752,POLLING PLACE,153,47,83,
LOS ANGELES,9001542A,3769,320,N,,VBM PORTION,39,5,20,
LOS ANGELES,9001542A,3769,320,N,752,TOTAL,192,52,103,
LOS ANGELES,9001545A,3771,320,N,852,POLLING PLACE,170,58,78,
LOS ANGELES,9001545A,3771,320,N,,VBM PORTION,35,15,13,
LOS ANGELES,9001545A,3771,320,N,852,TOTAL,205,73,91,
LOS ANGELES,9001546A,3772,320,N,864,POLLING PLACE,184,70,83,
LOS ANGELES,9001546A,3772,320,N,,VBM PORTION,25,10,11,
LOS ANGELES,9001546A,3772,320,N,864,TOTAL,209,80,94,
LOS ANGELES,9001547A,3773,320,N,844,POLLING PLACE,214,66,128,
LOS ANGELES,9001547A,3773,320,N,,VBM PORTION,55,19,31,
LOS ANGELES,9001547A,3773,320,N,844,TOTAL,269,85,159,
LOS ANGELES,9001549A,3774,320,N,878,POLLING PLACE,224,85,113,
LOS ANGELES,9001549A,3774,320,N,,VBM PORTION,72,28,36,
LOS ANGELES,9001549A,3774,320,N,878,TOTAL,296,113,149,
LOS ANGELES,9001553B,3776,320,N,796,POLLING PLACE,231,83,113,
LOS ANGELES,9001553B,3776,320,N,,VBM PORTION,47,9,31,
LOS ANGELES,9001553B,3776,320,N,796,TOTAL,278,92,144,
LOS ANGELES,9001554A,3777,324,N,991,POLLING PLACE,269,67,167,
LOS ANGELES,9001554A,3777,324,N,,VBM PORTION,61,19,28,
LOS ANGELES,9001554A,3777,324,N,991,TOTAL,330,86,195,
LOS ANGELES,9001573A,3789,179,N,667,POLLING PLACE,61,24,33,
LOS ANGELES,9001573A,3789,179,N,,VBM PORTION,43,11,26,
LOS ANGELES,9001573A,3789,179,N,667,TOTAL,104,35,59,
LOS ANGELES,9001575A,3790,179,N,1068,POLLING PLACE,127,40,58,
LOS ANGELES,9001575A,3790,179,N,,VBM PORTION,64,13,34,
LOS ANGELES,9001575A,3790,179,N,1068,TOTAL,191,53,92,
LOS ANGELES,9001576A,3791,179,N,913,POLLING PLACE,121,36,61,
LOS ANGELES,9001576A,3791,179,N,,VBM PORTION,37,12,20,
LOS ANGELES,9001576A,3791,179,N,913,TOTAL,158,48,81,
LOS ANGELES,9001578A,3793,179,N,841,POLLING PLACE,67,20,38,
LOS ANGELES,9001578A,3793,179,N,,VBM PORTION,37,7,15,
LOS ANGELES,9001578A,3793,179,N,841,TOTAL,104,27,53,
LOS ANGELES,9001600A,3800,179,N,855,POLLING PLACE,114,32,64,
LOS ANGELES,9001600A,3800,179,N,,VBM PORTION,37,6,25,
LOS ANGELES,9001600A,3800,179,N,855,TOTAL,151,38,89,
LOS ANGELES,9001603A,3802,179,N,1233,POLLING PLACE,214,60,126,
LOS ANGELES,9001603A,3802,179,N,,VBM PORTION,86,32,34,
LOS ANGELES,9001603A,3802,179,N,1233,TOTAL,300,92,160,
LOS ANGELES,9001605B,3803,179,N,1199,POLLING PLACE,206,73,99,
LOS ANGELES,9001605B,3803,179,N,,VBM PORTION,91,42,37,
LOS ANGELES,9001605B,3803,179,N,1199,TOTAL,297,115,136,
LOS ANGELES,9001608A,3804,183,N,1289,POLLING PLACE,327,115,163,
LOS ANGELES,9001608A,3804,183,N,,VBM PORTION,87,36,37,
LOS ANGELES,9001608A,3804,183,N,1289,TOTAL,414,151,200,
LOS ANGELES,9001613D,3806,183,N,602,POLLING PLACE,115,47,56,
LOS ANGELES,9001613D,3806,183,N,,VBM PORTION,83,48,16,
LOS ANGELES,9001613D,3806,183,N,602,TOTAL,198,95,72,
LOS ANGELES,9001621A,3808,212,N,1217,POLLING PLACE,430,166,210,
LOS ANGELES,9001621A,3808,212,N,,VBM PORTION,84,32,28,
LOS ANGELES,9001621A,3808,212,N,1217,TOTAL,514,198,238,
LOS ANGELES,9001623A,3810,183,N,834,POLLING PLACE,203,95,75,
LOS ANGELES,9001623A,3810,183,N,,VBM PORTION,77,39,26,
LOS ANGELES,9001623A,3810,183,N,834,TOTAL,280,134,101,
LOS ANGELES,9001624A,3811,212,N,1075,POLLING PLACE,210,70,91,
LOS ANGELES,9001624A,3811,212,N,,VBM PORTION,81,34,30,
LOS ANGELES,9001624A,3811,212,N,1075,TOTAL,291,104,121,
LOS ANGELES,9001630A,3813,179,N,840,POLLING PLACE,135,54,65,
LOS ANGELES,9001630A,3813,179,N,,VBM PORTION,31,10,18,
LOS ANGELES,9001630A,3813,179,N,840,TOTAL,166,64,83,
LOS ANGELES,9001640A,3817,121,N,1077,POLLING PLACE,162,66,78,
LOS ANGELES,9001640A,3817,121,N,,VBM PORTION,48,19,26,
LOS ANGELES,9001640A,3817,121,N,1077,TOTAL,210,85,104,
LOS ANGELES,9001647A,3818,98,N,1262,POLLING PLACE,201,70,97,
LOS ANGELES,9001647A,3818,98,N,,VBM PORTION,77,36,26,
LOS ANGELES,9001647A,3818,98,N,1262,TOTAL,278,106,123,
LOS ANGELES,9001665A,3822,124,N,1089,POLLING PLACE,203,87,87,
LOS ANGELES,9001665A,3822,124,N,,VBM PORTION,89,28,40,
LOS ANGELES,9001665A,3822,124,N,1089,TOTAL,292,115,127,
LOS ANGELES,9001666A,3823,125,N,1237,POLLING PLACE,181,56,81,
LOS ANGELES,9001666A,3823,125,N,,VBM PORTION,100,46,36,
LOS ANGELES,9001666A,3823,125,N,1237,TOTAL,281,102,117,
LOS ANGELES,9001690B,3829,115,N,990,POLLING PLACE,156,77,65,
LOS ANGELES,9001690B,3829,115,N,,VBM PORTION,79,33,37,
LOS ANGELES,9001690B,3829,115,N,990,TOTAL,235,110,102,
LOS ANGELES,9001695A,3831,115,N,996,POLLING PLACE,180,87,67,
LOS ANGELES,9001695A,3831,115,N,,VBM PORTION,82,36,38,
LOS ANGELES,9001695A,3831,115,N,996,TOTAL,262,123,105,
LOS ANGELES,9001700D,3832,55,N,674,POLLING PLACE,133,54,59,
LOS ANGELES,9001700D,3832,55,N,,VBM PORTION,21,9,7,
LOS ANGELES,9001700D,3832,55,N,674,TOTAL,154,63,66,
LOS ANGELES,9001714A,3840,212,N,1013,POLLING PLACE,214,60,124,
LOS ANGELES,9001714A,3840,212,N,,VBM PORTION,66,33,23,
LOS ANGELES,9001714A,3840,212,N,1013,TOTAL,280,93,147,
LOS ANGELES,9001733A,3850,179,N,1108,POLLING PLACE,227,79,119,
LOS ANGELES,9001733A,3850,179,N,,VBM PORTION,74,21,38,
LOS ANGELES,9001733A,3850,179,N,1108,TOTAL,301,100,157,
LOS ANGELES,9001758A,3860,113,N,1039,POLLING PLACE,129,54,49,
LOS ANGELES,9001758A,3860,113,N,,VBM PORTION,74,22,35,
LOS ANGELES,9001758A,3860,113,N,1039,TOTAL,203,76,84,
LOS ANGELES,9001791A,3881,210,N,811,POLLING PLACE,149,51,76,
LOS ANGELES,9001791A,3881,210,N,,VBM PORTION,33,12,15,
LOS ANGELES,9001791A,3881,210,N,811,TOTAL,182,63,91,
LOS ANGELES,9001796B,3882,98,N,1092,POLLING PLACE,141,46,77,
LOS ANGELES,9001796B,3882,98,N,,VBM PORTION,48,16,21,
LOS ANGELES,9001796B,3882,98,N,1092,TOTAL,189,62,98,
LOS ANGELES,9001808A,3889,115,N,1191,POLLING PLACE,221,113,88,
LOS ANGELES,9001808A,3889,115,N,,VBM PORTION,105,47,43,
LOS ANGELES,9001808A,3889,115,N,1191,TOTAL,326,160,131,
LOS ANGELES,9001824A,3892,102,N,1097,POLLING PLACE,289,99,151,
LOS ANGELES,9001824A,3892,102,N,,VBM PORTION,117,46,50,
LOS ANGELES,9001824A,3892,102,N,1097,TOTAL,406,145,201,
LOS ANGELES,9001825B,3893,115,N,1235,POLLING PLACE,228,104,103,
LOS ANGELES,9001825B,3893,115,N,,VBM PORTION,82,44,31,
LOS ANGELES,9001825B,3893,115,N,1235,TOTAL,310,148,134,
LOS ANGELES,9001832B,3895,59,N,538,POLLING PLACE,76,20,40,
LOS ANGELES,9001832B,3895,59,N,,VBM PORTION,31,17,6,
LOS ANGELES,9001832B,3895,59,N,538,TOTAL,107,37,46,
LOS ANGELES,9001857A,3904,220,N,1264,POLLING PLACE,125,47,53,
LOS ANGELES,9001857A,3904,220,N,,VBM PORTION,207,108,70,
LOS ANGELES,9001857A,3904,220,N,1264,TOTAL,332,155,123,
LOS ANGELES,9001861A,3906,124,N,1189,POLLING PLACE,262,90,130,
LOS ANGELES,9001861A,3906,124,N,,VBM PORTION,89,24,42,
LOS ANGELES,9001861A,3906,124,N,1189,TOTAL,351,114,172,
LOS ANGELES,9001877B,3911,115,N,1287,POLLING PLACE,164,57,82,
LOS ANGELES,9001877B,3911,115,N,,VBM PORTION,63,26,25,
LOS ANGELES,9001877B,3911,115,N,1287,TOTAL,227,83,107,
LOS ANGELES,9001884A,3912,320,N,788,POLLING PLACE,151,65,61,
LOS ANGELES,9001884A,3912,320,N,,VBM PORTION,60,24,22,
LOS ANGELES,9001884A,3912,320,N,788,TOTAL,211,89,83,
LOS ANGELES,9001884C,6287,321,Y,124,POLLING PLACE,,,,
LOS ANGELES,9001884C,6287,321,Y,,VBM PORTION,28,11,10,
LOS ANGELES,9001884C,6287,321,Y,124,TOTAL,28,11,10,
LOS ANGELES,9001892A,3916,115,N,1434,POLLING PLACE,206,74,95,
LOS ANGELES,9001892A,3916,115,N,,VBM PORTION,132,50,61,
LOS ANGELES,9001892A,3916,115,N,1434,TOTAL,338,124,156,
LOS ANGELES,9001893A,3917,115,N,1272,POLLING PLACE,191,82,88,
LOS ANGELES,9001893A,3917,115,N,,VBM PORTION,117,49,47,
LOS ANGELES,9001893A,3917,115,N,1272,TOTAL,308,131,135,
LOS ANGELES,9001900B,3920,121,N,1021,POLLING PLACE,117,54,51,
LOS ANGELES,9001900B,3920,121,N,,VBM PORTION,69,33,24,
LOS ANGELES,9001900B,3920,121,N,1021,TOTAL,186,87,75,
LOS ANGELES,9001907A,3923,55,N,613,POLLING PLACE,106,43,47,
LOS ANGELES,9001907A,3923,55,N,,VBM PORTION,16,8,7,
LOS ANGELES,9001907A,3923,55,N,613,TOTAL,122,51,54,
LOS ANGELES,9001917A,3925,59,N,907,POLLING PLACE,136,61,60,
LOS ANGELES,9001917A,3925,59,N,,VBM PORTION,29,11,17,
LOS ANGELES,9001917A,3925,59,N,907,TOTAL,165,72,77,
LOS ANGELES,9001924B,3927,125,N,1215,POLLING PLACE,227,77,116,
LOS ANGELES,9001924B,3927,125,N,,VBM PORTION,61,22,19,
LOS ANGELES,9001924B,3927,125,N,1215,TOTAL,288,99,135,
LOS ANGELES,9001926C,3928,125,N,1314,POLLING PLACE,296,122,131,
LOS ANGELES,9001926C,3928,125,N,,VBM PORTION,159,59,70,
LOS ANGELES,9001926C,3928,125,N,1314,TOTAL,455,181,201,
LOS ANGELES,9001928B,3930,125,N,1132,POLLING PLACE,276,111,124,
LOS ANGELES,9001928B,3930,125,N,,VBM PORTION,83,26,36,
LOS ANGELES,9001928B,3930,125,N,1132,TOTAL,359,137,160,
LOS ANGELES,9001931A,3933,125,N,1028,POLLING PLACE,262,88,144,
LOS ANGELES,9001931A,3933,125,N,,VBM PORTION,95,25,52,
LOS ANGELES,9001931A,3933,125,N,1028,TOTAL,357,113,196,
LOS ANGELES,9001938A,3935,320,N,742,POLLING PLACE,138,40,72,
LOS ANGELES,9001938A,3935,320,N,,VBM PORTION,37,14,15,
LOS ANGELES,9001938A,3935,320,N,742,TOTAL,175,54,87,
LOS ANGELES,9001951A,3941,179,N,922,POLLING PLACE,152,46,83,
LOS ANGELES,9001951A,3941,179,N,,VBM PORTION,52,16,32,
LOS ANGELES,9001951A,3941,179,N,922,TOTAL,204,62,115,
LOS ANGELES,9001999A,3958,115,N,763,POLLING PLACE,170,70,79,
LOS ANGELES,9001999A,3958,115,N,,VBM PORTION,82,27,39,
LOS ANGELES,9001999A,3958,115,N,763,TOTAL,252,97,118,
LOS ANGELES,9002123A,4021,115,N,794,POLLING PLACE,133,54,56,
LOS ANGELES,9002123A,4021,115,N,,VBM PORTION,87,36,34,
LOS ANGELES,9002123A,4021,115,N,794,TOTAL,220,90,90,
LOS ANGELES,9002125B,4023,113,N,886,POLLING PLACE,121,51,53,
LOS ANGELES,9002125B,4023,113,N,,VBM PORTION,55,18,28,
LOS ANGELES,9002125B,4023,113,N,886,TOTAL,176,69,81,
LOS ANGELES,9002131A,4028,121,N,1201,POLLING PLACE,197,86,88,
LOS ANGELES,9002131A,4028,121,N,,VBM PORTION,76,28,43,
LOS ANGELES,9002131A,4028,121,N,1201,TOTAL,273,114,131,
LOS ANGELES,9002176A,4050,59,N,743,POLLING PLACE,123,55,49,
LOS ANGELES,9002176A,4050,59,N,,VBM PORTION,62,27,22,
LOS ANGELES,9002176A,4050,59,N,743,TOTAL,185,82,71,
LOS ANGELES,9002222A,4068,59,N,1046,POLLING PLACE,145,61,59,
LOS ANGELES,9002222A,4068,59,N,,VBM PORTION,38,20,10,
LOS ANGELES,9002222A,4068,59,N,1046,TOTAL,183,81,69,
LOS ANGELES,9002225A,4069,179,N,948,POLLING PLACE,169,50,94,
LOS ANGELES,9002225A,4069,179,N,,VBM PORTION,52,11,32,
LOS ANGELES,9002225A,4069,179,N,948,TOTAL,221,61,126,
LOS ANGELES,9002231A,4070,183,N,947,POLLING PLACE,160,75,65,
LOS ANGELES,9002231A,4070,183,N,,VBM PORTION,62,34,17,
LOS ANGELES,9002231A,4070,183,N,947,TOTAL,222,109,82,
LOS ANGELES,9002232A,4071,183,N,990,POLLING PLACE,219,56,117,
LOS ANGELES,9002232A,4071,183,N,,VBM PORTION,36,12,18,
LOS ANGELES,9002232A,4071,183,N,990,TOTAL,255,68,135,
LOS ANGELES,9002234A,4072,183,N,820,POLLING PLACE,181,52,98,
LOS ANGELES,9002234A,4072,183,N,,VBM PORTION,30,10,15,
LOS ANGELES,9002234A,4072,183,N,820,TOTAL,211,62,113,
LOS ANGELES,9002237A,4073,183,N,712,POLLING PLACE,115,41,57,
LOS ANGELES,9002237A,4073,183,N,,VBM PORTION,47,16,22,
LOS ANGELES,9002237A,4073,183,N,712,TOTAL,162,57,79,
LOS ANGELES,9002238A,4074,183,N,1000,POLLING PLACE,240,65,129,
LOS ANGELES,9002238A,4074,183,N,,VBM PORTION,73,34,31,
LOS ANGELES,9002238A,4074,183,N,1000,TOTAL,313,99,160,
LOS ANGELES,9002238C,6291,184,Y,,POLLING PLACE,,,,
LOS ANGELES,9002238C,6291,184,Y,,VBM PORTION,,,,
LOS ANGELES,9002238C,6291,184,Y,,TOTAL,,,,
LOS ANGELES,9002239A,4075,183,N,360,POLLING PLACE,101,40,48,
