LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,BETTY T YEE,LAURA WELLS,TAMMY D BLAIR,JOHN A PEREZ,DAVID EVANS,ASHLEY SWEARENGIN
LONG BEACH,3850004A,1410,178,N,0,VBM PORTION,57,13,8,7,14,3,3
LONG BEACH,3850004A,1410,178,N,1206,TOTAL,156,25,13,20,57,13,6
LONG BEACH,3850005A,1411,178,N,1062,POLLING PLACE,86,16,3,5,43,3,6
LONG BEACH,3850005A,1411,178,N,0,VBM PORTION,43,12,4,2,18,2,0
LONG BEACH,3850005A,1411,178,N,1062,TOTAL,129,28,7,7,61,5,6
LONG BEACH,3850007A,1412,192,N,1295,POLLING PLACE,108,17,6,3,43,8,7
LONG BEACH,3850007A,1412,192,N,0,VBM PORTION,101,24,9,7,22,14,12
LONG BEACH,3850007A,1412,192,N,1295,TOTAL,209,41,15,10,65,22,19
LONG BEACH,3850008A,1413,178,N,1194,POLLING PLACE,162,33,7,7,57,11,13
LONG BEACH,3850008A,1413,178,N,0,VBM PORTION,70,18,5,5,19,5,9
LONG BEACH,3850008A,1413,178,N,1194,TOTAL,232,51,12,12,76,16,22
LONG BEACH,3850009A,1414,171,N,1107,POLLING PLACE,64,11,3,6,33,4,1
LONG BEACH,3850009A,1414,171,N,0,VBM PORTION,41,7,2,4,13,11,4
LONG BEACH,3850009A,1414,171,N,1107,TOTAL,105,18,5,10,46,15,5
LONG BEACH,3850010A,1415,192,N,1548,POLLING PLACE,134,24,13,5,53,6,5
LONG BEACH,3850010A,1415,192,N,0,VBM PORTION,76,13,7,1,22,9,13
LONG BEACH,3850010A,1415,192,N,1548,TOTAL,210,37,20,6,75,15,18
LONG BEACH,3850011A,1416,178,N,558,POLLING PLACE,38,2,0,3,12,10,5
LONG BEACH,3850011A,1416,178,N,0,VBM PORTION,27,1,1,7,10,0,6
LONG BEACH,3850011A,1416,178,N,558,TOTAL,65,3,1,10,22,10,11
LONG BEACH,3850012A,1417,192,N,1552,POLLING PLACE,158,39,9,2,47,23,20
LONG BEACH,3850012A,1417,192,N,0,VBM PORTION,220,52,15,5,52,28,35
LONG BEACH,3850012A,1417,192,N,1552,TOTAL,378,91,24,7,99,51,55
LONG BEACH,3850013A,1418,178,N,1013,POLLING PLACE,64,8,4,3,33,4,7
LONG BEACH,3850013A,1418,178,N,0,VBM PORTION,55,9,2,8,19,7,5
LONG BEACH,3850013A,1418,178,N,1013,TOTAL,119,17,6,11,52,11,12
LONG BEACH,3850015A,1419,178,N,1075,POLLING PLACE,40,6,5,1,14,4,5
LONG BEACH,3850015A,1419,178,N,0,VBM PORTION,40,6,1,6,17,2,2
LONG BEACH,3850015A,1419,178,N,1075,TOTAL,80,12,6,7,31,6,7
LONG BEACH,3850016A,1420,171,N,1155,POLLING PLACE,72,11,6,9,23,10,5
LONG BEACH,3850016A,1420,171,N,0,VBM PORTION,80,18,1,19,16,10,10
LONG BEACH,3850016A,1420,171,N,1155,TOTAL,152,29,7,28,39,20,15
LONG BEACH,3850017B,1421,171,N,897,POLLING PLACE,47,12,0,4,21,6,0
LONG BEACH,3850017B,1421,171,N,0,VBM PORTION,43,10,1,9,12,4,3
LONG BEACH,3850017B,1421,171,N,897,TOTAL,90,22,1,13,33,10,3
LONG BEACH,3850020A,1422,171,N,1870,POLLING PLACE,123,19,6,14,41,14,15
LONG BEACH,3850020A,1422,171,N,0,VBM PORTION,116,24,4,14,27,18,14
LONG BEACH,3850020A,1422,171,N,1870,TOTAL,239,43,10,28,68,32,29
LONG BEACH,3850021A,1423,192,N,1193,POLLING PLACE,75,17,4,2,30,2,4
LONG BEACH,3850021A,1423,192,N,0,VBM PORTION,53,14,2,5,11,13,2
LONG BEACH,3850021A,1423,192,N,1193,TOTAL,128,31,6,7,41,15,6
LONG BEACH,3850024A,1424,171,N,1149,POLLING PLACE,85,10,8,12,27,6,10
LONG BEACH,3850024A,1424,171,N,0,VBM PORTION,76,11,1,11,25,10,10
LONG BEACH,3850024A,1424,171,N,1149,TOTAL,161,21,9,23,52,16,20
LONG BEACH,3850025A,1425,192,N,1071,POLLING PLACE,62,13,1,3,26,6,5
LONG BEACH,3850025A,1425,192,N,0,VBM PORTION,70,25,1,3,24,7,4
LONG BEACH,3850025A,1425,192,N,1071,TOTAL,132,38,2,6,50,13,9
LONG BEACH,3850026A,1426,171,N,1401,POLLING PLACE,117,12,5,18,37,8,20
LONG BEACH,3850026A,1426,171,N,0,VBM PORTION,54,8,5,9,11,10,4
LONG BEACH,3850026A,1426,171,N,1401,TOTAL,171,20,10,27,48,18,24
LONG BEACH,3850029A,1427,171,N,742,POLLING PLACE,38,7,0,4,8,2,9
LONG BEACH,3850029A,1427,171,N,0,VBM PORTION,44,8,1,4,14,6,7
LONG BEACH,3850029A,1427,171,N,742,TOTAL,82,15,1,8,22,8,16
LONG BEACH,3850030A,1428,192,N,1067,POLLING PLACE,94,26,5,9,25,5,3
LONG BEACH,3850030A,1428,192,N,0,VBM PORTION,63,18,3,7,17,3,4
LONG BEACH,3850030A,1428,192,N,1067,TOTAL,157,44,8,16,42,8,7
LONG BEACH,3850031B,1429,171,N,1432,POLLING PLACE,70,12,3,9,27,6,6
LONG BEACH,3850031B,1429,171,N,0,VBM PORTION,47,8,2,7,14,5,8
LONG BEACH,3850031B,1429,171,N,1432,TOTAL,117,20,5,16,41,11,14
LONG BEACH,3850032B,1430,171,N,974,POLLING PLACE,65,13,4,6,19,5,6
LONG BEACH,3850032B,1430,171,N,0,VBM PORTION,33,11,1,4,7,5,4
LONG BEACH,3850032B,1430,171,N,974,TOTAL,98,24,5,10,26,10,10
LONG BEACH,3850034A,1431,192,N,992,POLLING PLACE,39,5,1,0,16,5,1
LONG BEACH,3850034A,1431,192,N,0,VBM PORTION,30,9,6,1,5,2,3
LONG BEACH,3850034A,1431,192,N,992,TOTAL,69,14,7,1,21,7,4
LONG BEACH,3850035A,1432,171,N,841,POLLING PLACE,71,5,4,6,22,11,14
LONG BEACH,3850035A,1432,171,N,0,VBM PORTION,61,10,1,3,11,16,11
LONG BEACH,3850035A,1432,171,N,841,TOTAL,132,15,5,9,33,27,25
LONG BEACH,3850035F,6093,171,Y,41,POLLING PLACE,0,0,0,0,0,0,0
LONG BEACH,3850035F,6093,171,Y,0,VBM PORTION,8,0,0,5,2,1,0
LONG BEACH,3850035F,6093,171,Y,41,TOTAL,8,0,0,5,2,1,0
LONG BEACH,3850036A,1433,192,N,962,POLLING PLACE,104,31,5,3,41,4,4
LONG BEACH,3850036A,1433,192,N,0,VBM PORTION,103,27,12,4,26,11,11
LONG BEACH,3850036A,1433,192,N,962,TOTAL,207,58,17,7,67,15,15
LONG BEACH,3850037A,1434,178,N,1279,POLLING PLACE,61,13,4,3,15,8,6
LONG BEACH,3850037A,1434,178,N,0,VBM PORTION,45,9,3,3,14,3,8
LONG BEACH,3850037A,1434,178,N,1279,TOTAL,106,22,7,6,29,11,14
LONG BEACH,3850037F,6094,178,Y,0,POLLING PLACE,0,0,0,0,0,0,0
LONG BEACH,3850037F,6094,178,Y,0,VBM PORTION,0,0,0,0,0,0,0
LONG BEACH,3850037F,6094,178,Y,0,TOTAL,0,0,0,0,0,0,0
LONG BEACH,3850038A,1435,192,N,971,POLLING PLACE,28,1,1,0,12,6,4
LONG BEACH,3850038A,1435,192,N,0,VBM PORTION,49,9,1,4,19,5,4
LONG BEACH,3850038A,1435,192,N,971,TOTAL,77,10,2,4,31,11,8
LONG BEACH,3850039A,1436,178,N,950,POLLING PLACE,47,7,1,6,24,5,3
LONG BEACH,3850039A,1436,178,N,0,VBM PORTION,30,4,1,2,8,5,7
LONG BEACH,3850039A,1436,178,N,950,TOTAL,77,11,2,8,32,10,10
LONG BEACH,3850040A,1437,192,N,1221,POLLING PLACE,38,6,1,2,13,3,8
LONG BEACH,3850040A,1437,192,N,0,VBM PORTION,31,5,5,4,8,1,3
LONG BEACH,3850040A,1437,192,N,1221,TOTAL,69,11,6,6,21,4,11
LONG BEACH,3850041A,1438,171,N,815,POLLING PLACE,25,3,3,5,6,2,1
LONG BEACH,3850041A,1438,171,N,0,VBM PORTION,43,10,1,4,17,3,1
LONG BEACH,3850041A,1438,171,N,815,TOTAL,68,13,4,9,23,5,2
LONG BEACH,3850041C,6095,171,Y,0,POLLING PLACE,0,0,0,0,0,0,0
LONG BEACH,3850041C,6095,171,Y,0,VBM PORTION,0,0,0,0,0,0,0
LONG BEACH,3850041C,6095,171,Y,0,TOTAL,0,0,0,0,0,0,0
LONG BEACH,3850042A,1439,172,N,854,POLLING PLACE,51,11,1,4,21,4,3
LONG BEACH,3850042A,1439,172,N,0,VBM PORTION,91,14,5,5,27,14,12
LONG BEACH,3850042A,1439,172,N,854,TOTAL,142,25,6,9,48,18,15
LONG BEACH,3850044D,1440,192,N,1137,POLLING PLACE,259,67,11,7,64,37,37
LONG BEACH,3850044D,1440,192,N,0,VBM PORTION,176,40,5,2,30,16,62
LONG BEACH,3850044D,1440,192,N,1137,TOTAL,435,107,16,9,94,53,99
LONG BEACH,3850045A,6096,192,Y,0,POLLING PLACE,0,0,0,0,0,0,0
LONG BEACH,3850045A,6096,192,Y,0,VBM PORTION,0,0,0,0,0,0,0
LONG BEACH,3850045A,6096,192,Y,0,TOTAL,0,0,0,0,0,0,0
LONG BEACH,3850045B,1441,192,N,996,POLLING PLACE,122,18,10,4,29,26,26
LONG BEACH,3850045B,1441,192,N,0,VBM PORTION,82,21,6,3,20,8,12
LONG BEACH,3850045B,1441,192,N,996,TOTAL,204,39,16,7,49,34,38
LONG BEACH,3850045C,6097,192,Y,0,POLLING PLACE,0,0,0,0,0,0,0
LONG BEACH,3850045C,6097,192,Y,0,VBM PORTION,0,0,0,0,0,0,0
LONG BEACH,3850045C,6097,192,Y,0,TOTAL,0,0,0,0,0,0,0
LONG BEACH,3850045J,6098,192,Y,24,POLLING PLACE,0,0,0,0,0,0,0
LONG BEACH,3850045J,6098,192,Y,0,VBM PORTION,7,1,2,0,1,1,2
LONG BEACH,3850045J,6098,192,Y,24,TOTAL,7,1,2,0,1,1,2
LONG BEACH,3850046A,1442,192,N,1506,POLLING PLACE,72,11,7,3,27,5,4
LONG BEACH,3850046A,1442,192,N,0,VBM PORTION,70,9,4,7,29,6,7
LONG BEACH,3850046A,1442,192,N,1506,TOTAL,142,20,11,10,56,11,11
LONG BEACH,3850047A,1443,192,N,1361,POLLING PLACE,52,14,6,2,13,3,4
LONG BEACH,3850047A,1443,192,N,0,VBM PORTION,36,14,2,2,7,3,3
LONG BEACH,3850047A,1443,192,N,1361,TOTAL,88,28,8,4,20,6,7
LONG BEACH,3850048A,1444,189,N,769,POLLING PLACE,104,28,2,5,22,16,23
LONG BEACH,3850048A,1444,189,N,0,VBM PORTION,98,23,3,7,21,8,23
LONG BEACH,3850048A,1444,189,N,769,TOTAL,202,51,5,12,43,24,46
LONG BEACH,3850049A,1445,192,N,1146,POLLING PLACE,82,16,10,2,22,10,8
LONG BEACH,3850049A,1445,192,N,0,VBM PORTION,53,8,8,3,18,4,4
LONG BEACH,3850049A,1445,192,N,1146,TOTAL,135,24,18,5,40,14,12
LONG BEACH,3850052A,1446,189,N,837,POLLING PLACE,132,13,5,2,29,30,24
LONG BEACH,3850052A,1446,189,N,0,VBM PORTION,132,19,9,1,27,23,32
LONG BEACH,3850052A,1446,189,N,837,TOTAL,264,32,14,3,56,53,56
LONG BEACH,3850052C,6099,189,Y,22,POLLING PLACE,0,0,0,0,0,0,0
LONG BEACH,3850052C,6099,189,Y,0,VBM PORTION,6,0,0,1,0,5,0
LONG BEACH,3850052C,6099,189,Y,22,TOTAL,6,0,0,1,0,5,0
LONG BEACH,3850053A,1447,192,N,1105,POLLING PLACE,105,25,6,6,29,10,8
LONG BEACH,3850053A,1447,192,N,0,VBM PORTION,115,31,4,9,27,13,19
LONG BEACH,3850053A,1447,192,N,1105,TOTAL,220,56,10,15,56,23,27
LONG BEACH,3850055A,1448,192,N,981,POLLING PLACE,102,14,7,4,28,17,19
LONG BEACH,3850055A,1448,192,N,0,VBM PORTION,127,25,5,10,22,18,27
LONG BEACH,3850055A,1448,192,N,981,TOTAL,229,39,12,14,50,35,46
LONG BEACH,3850057C,1449,171,N,487,POLLING PLACE,75,10,5,19,16,8,6
LONG BEACH,3850057C,1449,171,N,0,VBM PORTION,54,13,5,5,12,9,4
LONG BEACH,3850057C,1449,171,N,487,TOTAL,129,23,10,24,28,17,10
LONG BEACH,3850058A,1450,171,N,841,POLLING PLACE,42,3,8,9,11,2,3
LONG BEACH,3850058A,1450,171,N,0,VBM PORTION,49,6,1,10,12,7,4
LONG BEACH,3850058A,1450,171,N,841,TOTAL,91,9,9,19,23,9,7
LONG BEACH,3850059A,1451,172,N,1336,POLLING PLACE,68,8,6,7,25,2,9
LONG BEACH,3850059A,1451,172,N,0,VBM PORTION,87,13,8,11,23,14,10
LONG BEACH,3850059A,1451,172,N,1336,TOTAL,155,21,14,18,48,16,19
LONG BEACH,3850060A,1452,178,N,1621,POLLING PLACE,66,9,2,3,23,13,11
LONG BEACH,3850060A,1452,178,N,0,VBM PORTION,67,16,6,10,10,9,7
LONG BEACH,3850060A,1452,178,N,1621,TOTAL,133,25,8,13,33,22,18
LONG BEACH,3850065A,1453,192,N,984,POLLING PLACE,146,21,8,10,31,16,42
LONG BEACH,3850065A,1453,192,N,0,VBM PORTION,153,18,12,2,20,35,50
LONG BEACH,3850065A,1453,192,N,984,TOTAL,299,39,20,12,51,51,92
LONG BEACH,3850067B,1454,192,N,695,POLLING PLACE,113,15,3,3,29,29,19
LONG BEACH,3850067B,1454,192,N,0,VBM PORTION,130,16,3,4,22,30,34
LONG BEACH,3850067B,1454,192,N,695,TOTAL,243,31,6,7,51,59,53
LONG BEACH,3850069A,1455,171,N,1376,POLLING PLACE,102,15,6,11,19,20,18
LONG BEACH,3850069A,1455,171,N,0,VBM PORTION,94,19,2,16,18,15,12
LONG BEACH,3850069A,1455,171,N,1376,TOTAL,196,34,8,27,37,35,30
LONG BEACH,3850070A,1456,192,N,978,POLLING PLACE,147,29,7,4,39,12,29
LONG BEACH,3850070A,1456,192,N,0,VBM PORTION,133,27,12,2,29,22,19
LONG BEACH,3850070A,1456,192,N,978,TOTAL,280,56,19,6,68,34,48
LONG BEACH,3850071A,1457,192,N,923,POLLING PLACE,150,28,7,8,48,16,17
LONG BEACH,3850071A,1457,192,N,0,VBM PORTION,101,26,7,3,24,6,14
LONG BEACH,3850071A,1457,192,N,923,TOTAL,251,54,14,11,72,22,31
LONG BEACH,3850072A,1458,192,N,1061,POLLING PLACE,101,24,7,3,28,11,15
LONG BEACH,3850072A,1458,192,N,0,VBM PORTION,82,26,7,0,11,10,12
LONG BEACH,3850072A,1458,192,N,1061,TOTAL,183,50,14,3,39,21,27
LONG BEACH,3850075A,1459,192,N,929,POLLING PLACE,154,25,8,4,43,24,29
LONG BEACH,3850075A,1459,192,N,0,VBM PORTION,112,21,5,4,20,21,22
LONG BEACH,3850075A,1459,192,N,929,TOTAL,266,46,13,8,63,45,51
LONG BEACH,3850076A,1460,192,N,927,POLLING PLACE,94,30,5,4,28,9,5
LONG BEACH,3850076A,1460,192,N,0,VBM PORTION,114,25,8,3,33,18,16
LONG BEACH,3850076A,1460,192,N,927,TOTAL,208,55,13,7,61,27,21
LONG BEACH,3850081A,1461,192,N,1507,POLLING PLACE,233,58,6,7,67,28,35
LONG BEACH,3850081A,1461,192,N,0,VBM PORTION,291,58,14,7,62,45,53
LONG BEACH,3850081A,1461,192,N,1507,TOTAL,524,116,20,14,129,73,88
LONG BEACH,3850082A,1462,192,N,753,POLLING PLACE,142,28,6,4,46,25,17
LONG BEACH,3850082A,1462,192,N,0,VBM PORTION,96,28,5,1,26,17,13
LONG BEACH,3850082A,1462,192,N,753,TOTAL,238,56,11,5,72,42,30
LONG BEACH,3850082B,6100,192,Y,35,POLLING PLACE,0,0,0,0,0,0,0
LONG BEACH,3850082B,6100,192,Y,0,VBM PORTION,5,0,1,1,1,0,2
LONG BEACH,3850082B,6100,192,Y,35,TOTAL,5,0,1,1,1,0,2
LONG BEACH,3850084A,1463,192,N,869,POLLING PLACE,155,40,6,2,48,21,20
LONG BEACH,3850084A,1463,192,N,0,VBM PORTION,145,27,12,9,29,25,26
LONG BEACH,3850084A,1463,192,N,869,TOTAL,300,67,18,11,77,46,46
LONG BEACH,3850085A,1464,192,N,1072,POLLING PLACE,165,30,7,3,37,24,38
LONG BEACH,3850085A,1464,192,N,0,VBM PORTION,168,37,6,5,41,26,29
LONG BEACH,3850085A,1464,192,N,1072,TOTAL,333,67,13,8,78,50,67
LONG BEACH,3850088A,1465,192,N,598,POLLING PLACE,62,25,5,3,13,3,8
LONG BEACH,3850088A,1465,192,N,0,VBM PORTION,67,19,4,3,21,7,7
LONG BEACH,3850088A,1465,192,N,598,TOTAL,129,44,9,6,34,10,15
LONG BEACH,3850091A,1466,192,N,1114,POLLING PLACE,39,7,4,0,10,7,5
LONG BEACH,3850091A,1466,192,N,0,VBM PORTION,43,10,4,1,11,7,7
LONG BEACH,3850091A,1466,192,N,1114,TOTAL,82,17,8,1,21,14,12
LONG BEACH,3850091C,6101,192,Y,82,POLLING PLACE,0,0,0,0,0,0,0
LONG BEACH,3850091C,6101,192,Y,0,VBM PORTION,7,1,0,0,2,1,3
LONG BEACH,3850091C,6101,192,Y,82,TOTAL,7,1,0,0,2,1,3
LONG BEACH,3850092A,1467,192,N,1017,POLLING PLACE,107,27,6,11,39,5,0
LONG BEACH,3850092A,1467,192,N,0,VBM PORTION,85,19,3,7,25,4,13
LONG BEACH,3850092A,1467,192,N,1017,TOTAL,192,46,9,18,64,9,13
LONG BEACH,3850093A,1468,192,N,710,POLLING PLACE,67,11,3,2,23,9,13
LONG BEACH,3850093A,1468,192,N,0,VBM PORTION,80,20,7,0,19,12,14
LONG BEACH,3850093A,1468,192,N,710,TOTAL,147,31,10,2,42,21,27
LONG BEACH,3850097A,1469,192,N,1308,POLLING PLACE,135,19,5,7,37,14,7
LONG BEACH,3850097A,1469,192,N,0,VBM PORTION,98,26,5,6,26,15,11
LONG BEACH,3850097A,1469,192,N,1308,TOTAL,233,45,10,13,63,29,18
LONG BEACH,3850099A,1470,192,N,1110,POLLING PLACE,116,14,7,5,56,10,4
LONG BEACH,3850099A,1470,192,N,0,VBM PORTION,68,17,3,5,27,5,3
LONG BEACH,3850099A,1470,192,N,1110,TOTAL,184,31,10,10,83,15,7
LONG BEACH,3850100A,1471,192,N,845,POLLING PLACE,75,27,3,5,25,3,5
LONG BEACH,3850100A,1471,192,N,0,VBM PORTION,57,12,1,5,16,3,10
LONG BEACH,3850100A,1471,192,N,845,TOTAL,132,39,4,10,41,6,15
LONG BEACH,3850101A,1472,192,N,1008,POLLING PLACE,92,31,5,2,28,8,7
LONG BEACH,3850101A,1472,192,N,0,VBM PORTION,82,22,7,4,27,4,7
LONG BEACH,3850101A,1472,192,N,1008,TOTAL,174,53,12,6,55,12,14
LONG BEACH,3850102A,1473,178,N,1225,POLLING PLACE,71,16,1,3,32,6,6
LONG BEACH,3850102A,1473,178,N,0,VBM PORTION,57,7,3,10,13,7,12
LONG BEACH,3850102A,1473,178,N,1225,TOTAL,128,23,4,13,45,13,18
LONG BEACH,3850103A,1474,192,N,1015,POLLING PLACE,75,16,2,7,25,9,4
LONG BEACH,3850103A,1474,192,N,0,VBM PORTION,87,19,3,4,22,15,17
LONG BEACH,3850103A,1474,192,N,1015,TOTAL,162,35,5,11,47,24,21
LONG BEACH,3850108A,1475,192,N,818,POLLING PLACE,32,4,2,1,9,8,3
LONG BEACH,3850108A,1475,192,N,0,VBM PORTION,115,28,9,6,23,15,21
LONG BEACH,3850108A,1475,192,N,818,TOTAL,147,32,11,7,32,23,24
LONG BEACH,3850110A,1476,192,N,1607,POLLING PLACE,164,47,13,5,54,11,13
LONG BEACH,3850110A,1476,192,N,0,VBM PORTION,193,52,13,2,54,17,32
LONG BEACH,3850110A,1476,192,N,1607,TOTAL,357,99,26,7,108,28,45
LONG BEACH,3850113B,1477,192,N,1077,POLLING PLACE,53,10,3,5,16,2,4
LONG BEACH,3850113B,1477,192,N,0,VBM PORTION,56,12,1,5,14,7,6
LONG BEACH,3850113B,1477,192,N,1077,TOTAL,109,22,4,10,30,9,10
LONG BEACH,3850113D,6102,192,Y,31,POLLING PLACE,0,0,0,0,0,0,0
LONG BEACH,3850113D,6102,192,Y,0,VBM PORTION,0,0,0,0,0,0,0
LONG BEACH,3850113D,6102,192,Y,31,TOTAL,0,0,0,0,0,0,0
LONG BEACH,3850117A,1478,192,N,1305,POLLING PLACE,65,13,0,4,24,10,3
LONG BEACH,3850117A,1478,192,N,0,VBM PORTION,73,20,8,1,17,10,6
LONG BEACH,3850117A,1478,192,N,1305,TOTAL,138,33,8,5,41,20,9
LONG BEACH,3850120A,1479,192,N,946,POLLING PLACE,118,22,9,7,44,9,7
LONG BEACH,3850120A,1479,192,N,0,VBM PORTION,107,27,1,8,30,15,11
LONG BEACH,3850120A,1479,192,N,946,TOTAL,225,49,10,15,74,24,18
LONG BEACH,3850122A,1480,192,N,903,POLLING PLACE,58,15,3,0,28,1,1
LONG BEACH,3850122A,1480,192,N,0,VBM PORTION,52,12,5,1,18,4,5
LONG BEACH,3850122A,1480,192,N,903,TOTAL,110,27,8,1,46,5,6
LONG BEACH,3850123A,1481,192,N,938,POLLING PLACE,63,9,3,4,28,6,4
LONG BEACH,3850123A,1481,192,N,0,VBM PORTION,43,8,0,5,14,6,7
LONG BEACH,3850123A,1481,192,N,938,TOTAL,106,17,3,9,42,12,11
LONG BEACH,3850126A,1482,192,N,624,POLLING PLACE,92,24,7,6,25,5,11
LONG BEACH,3850126A,1482,192,N,0,VBM PORTION,45,12,5,1,11,6,2
LONG BEACH,3850126A,1482,192,N,624,TOTAL,137,36,12,7,36,11,13
LONG BEACH,3850128A,1483,192,N,613,POLLING PLACE,27,4,0,1,16,1,3
LONG BEACH,3850128A,1483,192,N,0,VBM PORTION,34,6,1,1,15,4,5
LONG BEACH,3850128A,1483,192,N,613,TOTAL,61,10,1,2,31,5,8
LONG BEACH,3850133A,1484,192,N,1199,POLLING PLACE,64,18,5,2,19,6,10
LONG BEACH,3850133A,1484,192,N,0,VBM PORTION,66,15,5,7,16,8,5
LONG BEACH,3850133A,1484,192,N,1199,TOTAL,130,33,10,9,35,14,15
LONG BEACH,3850134A,1485,192,N,1305,POLLING PLACE,53,11,5,2,19,7,0
LONG BEACH,3850134A,1485,192,N,0,VBM PORTION,31,6,0,3,14,2,1
LONG BEACH,3850134A,1485,192,N,1305,TOTAL,84,17,5,5,33,9,1
LONG BEACH,3850135A,1486,192,N,1372,POLLING PLACE,146,52,9,6,42,12,9
LONG BEACH,3850135A,1486,192,N,0,VBM PORTION,132,37,13,4,27,15,12
LONG BEACH,3850135A,1486,192,N,1372,TOTAL,278,89,22,10,69,27,21
LONG BEACH,3850137A,1487,192,N,1253,POLLING PLACE,81,14,5,6,25,5,1
LONG BEACH,3850137A,1487,192,N,0,VBM PORTION,55,6,7,7,19,7,1
LONG BEACH,3850137A,1487,192,N,1253,TOTAL,136,20,12,13,44,12,2
LONG BEACH,3850138A,1488,192,N,1032,POLLING PLACE,45,18,4,2,10,4,0
LONG BEACH,3850138A,1488,192,N,0,VBM PORTION,41,10,0,3,14,3,3
LONG BEACH,3850138A,1488,192,N,1032,TOTAL,86,28,4,5,24,7,3
LONG BEACH,3850144A,1489,192,N,933,POLLING PLACE,31,5,1,1,12,2,1
LONG BEACH,3850144A,1489,192,N,0,VBM PORTION,35,13,3,3,12,1,1
LONG BEACH,3850144A,1489,192,N,933,TOTAL,66,18,4,4,24,3,2
LONG BEACH,3850145A,1490,192,N,970,POLLING PLACE,40,9,1,4,13,2,3
LONG BEACH,3850145A,1490,192,N,0,VBM PORTION,37,9,1,1,17,6,0
LONG BEACH,3850145A,1490,192,N,970,TOTAL,77,18,2,5,30,8,3
LONG BEACH,3850146A,1491,192,N,1146,POLLING PLACE,49,9,2,2,10,8,3
LONG BEACH,3850146A,1491,192,N,0,VBM PORTION,53,6,1,5,19,12,0
LONG BEACH,3850146A,1491,192,N,1146,TOTAL,102,15,3,7,29,20,3
LONG BEACH,3850147A,1492,192,N,914,POLLING PLACE,118,10,11,5,31,27,16
LONG BEACH,3850147A,1492,192,N,0,VBM PORTION,85,15,8,3,8,18,19
LONG BEACH,3850147A,1492,192,N,914,TOTAL,203,25,19,8,39,45,35
LONG BEACH,3850149A,1493,192,N,1126,POLLING PLACE,93,18,7,6,37,6,6
LONG BEACH,3850149A,1493,192,N,0,VBM PORTION,76,7,9,7,28,11,5
LONG BEACH,3850149A,1493,192,N,1126,TOTAL,169,25,16,13,65,17,11
LONG BEACH,3850151A,1494,192,N,737,POLLING PLACE,48,5,5,7,20,2,3
LONG BEACH,3850151A,1494,192,N,0,VBM PORTION,22,3,3,2,9,2,2
LONG BEACH,3850151A,1494,192,N,737,TOTAL,70,8,8,9,29,4,5
LONG BEACH,3850151C,1495,192,N,517,POLLING PLACE,44,10,2,3,6,3,0
LONG BEACH,3850151C,1495,192,N,0,VBM PORTION,27,6,1,1,9,3,4
LONG BEACH,3850151C,1495,192,N,517,TOTAL,71,16,3,4,15,6,4
LONG BEACH,3850152A,1496,192,N,886,POLLING PLACE,106,35,11,2,29,8,7
LONG BEACH,3850152A,1496,192,N,0,VBM PORTION,63,14,5,5,19,4,7
LONG BEACH,3850152A,1496,192,N,886,TOTAL,169,49,16,7,48,12,14
LONG BEACH,3850153A,1497,189,N,1101,POLLING PLACE,216,40,10,3,62,26,42
LONG BEACH,3850153A,1497,189,N,0,VBM PORTION,169,36,8,0,30,39,28
LONG BEACH,3850153A,1497,189,N,1101,TOTAL,385,76,18,3,92,65,70
LONG BEACH,3850154A,1498,192,N,544,POLLING PLACE,51,11,3,4,14,4,2
LONG BEACH,3850154A,1498,192,N,0,VBM PORTION,27,5,2,4,6,2,1
LONG BEACH,3850154A,1498,192,N,544,TOTAL,78,16,5,8,20,6,3
LONG BEACH,3850154B,1499,192,N,547,POLLING PLACE,24,7,1,3,5,0,3
LONG BEACH,3850154B,1499,192,N,0,VBM PORTION,14,4,3,1,4,2,0
LONG BEACH,3850154B,1499,192,N,547,TOTAL,38,11,4,4,9,2,3
LONG BEACH,3850156A,1500,192,N,440,POLLING PLACE,22,5,0,2,11,0,2
LONG BEACH,3850156A,1500,192,N,0,VBM PORTION,15,1,1,1,8,3,0
LONG BEACH,3850156A,1500,192,N,440,TOTAL,37,6,1,3,19,3,2
LONG BEACH,3850157A,1501,192,N,1215,POLLING PLACE,93,31,12,3,28,4,9
LONG BEACH,3850157A,1501,192,N,0,VBM PORTION,79,28,6,9,17,8,3
LONG BEACH,3850157A,1501,192,N,1215,TOTAL,172,59,18,12,45,12,12
LONG BEACH,3850158A,1502,192,N,1071,POLLING PLACE,74,14,3,6,31,7,4
LONG BEACH,3850158A,1502,192,N,0,VBM PORTION,53,14,3,3,16,5,7
LONG BEACH,3850158A,1502,192,N,1071,TOTAL,127,28,6,9,47,12,11
LONG BEACH,3850159A,1503,192,N,853,POLLING PLACE,24,7,1,0,8,1,2
LONG BEACH,3850159A,1503,192,N,0,VBM PORTION,41,9,2,3,15,3,1
LONG BEACH,3850159A,1503,192,N,853,TOTAL,65,16,3,3,23,4,3
LONG BEACH,3850163A,1504,192,N,1011,POLLING PLACE,89,18,5,5,22,12,10
LONG BEACH,3850163A,1504,192,N,0,VBM PORTION,95,35,4,4,19,12,11
LONG BEACH,3850163A,1504,192,N,1011,TOTAL,184,53,9,9,41,24,21
