LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,YES,NO
LONG BEACH,3850338A,6108,192,Y,5,POLLING PLACE,0,0,0
LONG BEACH,3850338A,6108,192,Y,0,VBM PORTION,2,1,1
LONG BEACH,3850338A,6108,192,Y,5,TOTAL,2,1,1
LONG BEACH,3850345A,1576,171,N,1110,POLLING PLACE,75,50,17
LONG BEACH,3850345A,1576,171,N,0,VBM PORTION,47,27,14
LONG BEACH,3850345A,1576,171,N,1110,TOTAL,122,77,31
LONG BEACH,3850346A,1577,192,N,946,POLLING PLACE,151,71,56
LONG BEACH,3850346A,1577,192,N,0,VBM PORTION,114,65,28
LONG BEACH,3850346A,1577,192,N,946,TOTAL,265,136,84
LONG BEACH,3850348A,1578,192,N,899,POLLING PLACE,165,105,49
LONG BEACH,3850348A,1578,192,N,0,VBM PORTION,129,66,48
LONG BEACH,3850348A,1578,192,N,899,TOTAL,294,171,97
LONG BEACH,3850349A,1579,192,N,640,POLLING PLACE,109,45,40
LONG BEACH,3850349A,1579,192,N,0,VBM PORTION,82,44,30
LONG BEACH,3850349A,1579,192,N,640,TOTAL,191,89,70
LONG BEACH,3850351A,1580,192,N,1006,POLLING PLACE,167,98,52
LONG BEACH,3850351A,1580,192,N,0,VBM PORTION,139,67,58
LONG BEACH,3850351A,1580,192,N,1006,TOTAL,306,165,110
LONG BEACH,3850355C,1581,192,N,673,POLLING PLACE,103,70,25
LONG BEACH,3850355C,1581,192,N,0,VBM PORTION,124,54,52
LONG BEACH,3850355C,1581,192,N,673,TOTAL,227,124,77
LONG BEACH,3850356A,1582,192,N,797,POLLING PLACE,103,60,35
LONG BEACH,3850356A,1582,192,N,0,VBM PORTION,147,78,55
LONG BEACH,3850356A,1582,192,N,797,TOTAL,250,138,90
LONG BEACH,3850360A,1583,192,N,1667,POLLING PLACE,76,53,16
LONG BEACH,3850360A,1583,192,N,0,VBM PORTION,71,42,18
LONG BEACH,3850360A,1583,192,N,1667,TOTAL,147,95,34
LONG BEACH,3850361A,1584,192,N,974,POLLING PLACE,94,60,25
LONG BEACH,3850361A,1584,192,N,0,VBM PORTION,90,52,26
LONG BEACH,3850361A,1584,192,N,974,TOTAL,184,112,51
LONG BEACH,3850362A,1585,192,N,964,POLLING PLACE,65,33,22
LONG BEACH,3850362A,1585,192,N,0,VBM PORTION,89,52,29
LONG BEACH,3850362A,1585,192,N,964,TOTAL,154,85,51
LONG BEACH,3850363A,1586,192,N,802,POLLING PLACE,155,82,52
LONG BEACH,3850363A,1586,192,N,0,VBM PORTION,131,61,47
LONG BEACH,3850363A,1586,192,N,802,TOTAL,286,143,99
LONG BEACH,3850366A,1587,192,N,957,POLLING PLACE,174,94,61
LONG BEACH,3850366A,1587,192,N,0,VBM PORTION,136,80,39
LONG BEACH,3850366A,1587,192,N,957,TOTAL,310,174,100
LONG BEACH,3850367A,1588,192,N,722,POLLING PLACE,117,66,39
LONG BEACH,3850367A,1588,192,N,0,VBM PORTION,96,51,33
LONG BEACH,3850367A,1588,192,N,722,TOTAL,213,117,72
LONG BEACH,3850368A,1589,192,N,966,POLLING PLACE,73,48,18
LONG BEACH,3850368A,1589,192,N,0,VBM PORTION,63,36,14
LONG BEACH,3850368A,1589,192,N,966,TOTAL,136,84,32
LONG BEACH,3850369A,1590,189,N,565,POLLING PLACE,73,43,22
LONG BEACH,3850369A,1590,189,N,0,VBM PORTION,88,40,31
LONG BEACH,3850369A,1590,189,N,565,TOTAL,161,83,53
LONG BEACH,3850370C,1591,192,N,892,POLLING PLACE,114,65,32
LONG BEACH,3850370C,1591,192,N,0,VBM PORTION,123,59,43
LONG BEACH,3850370C,1591,192,N,892,TOTAL,237,124,75
LONG BEACH,3850371A,1592,192,N,865,POLLING PLACE,163,88,52
LONG BEACH,3850371A,1592,192,N,0,VBM PORTION,124,58,47
LONG BEACH,3850371A,1592,192,N,865,TOTAL,287,146,99
LONG BEACH,3850372A,1593,192,N,747,POLLING PLACE,157,99,43
LONG BEACH,3850372A,1593,192,N,0,VBM PORTION,89,51,27
LONG BEACH,3850372A,1593,192,N,747,TOTAL,246,150,70
LONG BEACH,3850373A,1594,192,N,957,POLLING PLACE,191,99,71
LONG BEACH,3850373A,1594,192,N,0,VBM PORTION,121,53,49
LONG BEACH,3850373A,1594,192,N,957,TOTAL,312,152,120
LONG BEACH,3850374A,1595,192,N,1019,POLLING PLACE,161,91,50
LONG BEACH,3850374A,1595,192,N,0,VBM PORTION,171,83,68
LONG BEACH,3850374A,1595,192,N,1019,TOTAL,332,174,118
LONG BEACH,3850376A,1596,192,N,851,POLLING PLACE,153,74,54
LONG BEACH,3850376A,1596,192,N,0,VBM PORTION,127,68,47
LONG BEACH,3850376A,1596,192,N,851,TOTAL,280,142,101
LONG BEACH,3850377A,1597,192,N,660,POLLING PLACE,79,52,22
LONG BEACH,3850377A,1597,192,N,0,VBM PORTION,65,28,27
LONG BEACH,3850377A,1597,192,N,660,TOTAL,144,80,49
LONG BEACH,3850378A,1598,192,N,964,POLLING PLACE,160,96,42
LONG BEACH,3850378A,1598,192,N,0,VBM PORTION,120,51,53
LONG BEACH,3850378A,1598,192,N,964,TOTAL,280,147,95
LONG BEACH,3850379A,1599,192,N,921,POLLING PLACE,50,29,14
LONG BEACH,3850379A,1599,192,N,0,VBM PORTION,43,31,9
LONG BEACH,3850379A,1599,192,N,921,TOTAL,93,60,23
LONG BEACH,3850380A,1600,189,N,430,POLLING PLACE,35,23,10
LONG BEACH,3850380A,1600,189,N,0,VBM PORTION,36,24,6
LONG BEACH,3850380A,1600,189,N,430,TOTAL,71,47,16
LONG BEACH,3850384A,1601,192,N,917,POLLING PLACE,60,47,9
LONG BEACH,3850384A,1601,192,N,0,VBM PORTION,67,45,14
LONG BEACH,3850384A,1601,192,N,917,TOTAL,127,92,23
LONG BEACH,3850386A,1602,178,N,1197,POLLING PLACE,150,97,36
LONG BEACH,3850386A,1602,178,N,0,VBM PORTION,79,42,21
LONG BEACH,3850386A,1602,178,N,1197,TOTAL,229,139,57
LONG BEACH,3850389A,6109,192,Y,1,POLLING PLACE,0,0,0
LONG BEACH,3850389A,6109,192,Y,0,VBM PORTION,0,0,0
LONG BEACH,3850389A,6109,192,Y,1,TOTAL,0,0,0
LONG BEACH,3850390A,6110,192,Y,1,POLLING PLACE,0,0,0
LONG BEACH,3850390A,6110,192,Y,0,VBM PORTION,0,0,0
LONG BEACH,3850390A,6110,192,Y,1,TOTAL,0,0,0
LONG BEACH,3850393A,1603,172,N,396,POLLING PLACE,36,23,9
LONG BEACH,3850393A,1603,172,N,0,VBM PORTION,17,12,3
LONG BEACH,3850393A,1603,172,N,396,TOTAL,53,35,12
LONG BEACH,3850395A,1604,172,N,460,POLLING PLACE,23,13,9
LONG BEACH,3850395A,1604,172,N,0,VBM PORTION,23,13,8
LONG BEACH,3850395A,1604,172,N,460,TOTAL,46,26,17
LONG BEACH,3850399A,1605,192,N,965,POLLING PLACE,168,89,61
LONG BEACH,3850399A,1605,192,N,0,VBM PORTION,141,65,55
LONG BEACH,3850399A,1605,192,N,965,TOTAL,309,154,116
LONG BEACH,3850400A,1606,192,N,973,POLLING PLACE,59,39,14
LONG BEACH,3850400A,1606,192,N,0,VBM PORTION,88,46,33
LONG BEACH,3850400A,1606,192,N,973,TOTAL,147,85,47
LONG BEACH,3850402A,1607,178,N,898,POLLING PLACE,90,40,35
LONG BEACH,3850402A,1607,178,N,0,VBM PORTION,57,32,21
LONG BEACH,3850402A,1607,178,N,898,TOTAL,147,72,56
LONG BEACH,3850415A,1608,172,N,1131,POLLING PLACE,48,32,10
LONG BEACH,3850415A,1608,172,N,0,VBM PORTION,59,26,23
LONG BEACH,3850415A,1608,172,N,1131,TOTAL,107,58,33
LONG BEACH,3850445A,1609,189,N,1310,POLLING PLACE,211,118,65
LONG BEACH,3850445A,1609,189,N,0,VBM PORTION,300,156,112
LONG BEACH,3850445A,1609,189,N,1310,TOTAL,511,274,177
LONG BEACH,3850447A,1610,189,N,1591,POLLING PLACE,326,171,109
LONG BEACH,3850447A,1610,189,N,0,VBM PORTION,302,169,90
LONG BEACH,3850447A,1610,189,N,1591,TOTAL,628,340,199
LONG BEACH,3850481A,1611,189,N,801,POLLING PLACE,115,71,30
LONG BEACH,3850481A,1611,189,N,0,VBM PORTION,144,76,50
LONG BEACH,3850481A,1611,189,N,801,TOTAL,259,147,80
LONG BEACH,3850517A,1612,192,N,833,POLLING PLACE,77,46,18
LONG BEACH,3850517A,1612,192,N,0,VBM PORTION,95,48,33
LONG BEACH,3850517A,1612,192,N,833,TOTAL,172,94,51
LONG BEACH,3850530A,1613,192,N,902,POLLING PLACE,86,42,29
LONG BEACH,3850530A,1613,192,N,0,VBM PORTION,92,47,32
LONG BEACH,3850530A,1613,192,N,902,TOTAL,178,89,61
LONG BEACH,3850533A,1614,192,N,925,POLLING PLACE,144,96,32
LONG BEACH,3850533A,1614,192,N,0,VBM PORTION,114,62,38
LONG BEACH,3850533A,1614,192,N,925,TOTAL,258,158,70
LONG BEACH,3850535A,1615,189,N,890,POLLING PLACE,157,82,54
LONG BEACH,3850535A,1615,189,N,0,VBM PORTION,129,67,38
LONG BEACH,3850535A,1615,189,N,890,TOTAL,286,149,92
LONG BEACH,3850539A,1616,189,N,919,POLLING PLACE,164,102,46
LONG BEACH,3850539A,1616,189,N,0,VBM PORTION,181,86,61
LONG BEACH,3850539A,1616,189,N,919,TOTAL,345,188,107
LONG BEACH,3850541A,1617,192,N,594,POLLING PLACE,78,47,25
LONG BEACH,3850541A,1617,192,N,0,VBM PORTION,81,48,22
LONG BEACH,3850541A,1617,192,N,594,TOTAL,159,95,47
LONG BEACH,3850545A,1618,192,N,709,POLLING PLACE,43,28,12
LONG BEACH,3850545A,1618,192,N,0,VBM PORTION,80,54,17
LONG BEACH,3850545A,1618,192,N,709,TOTAL,123,82,29
LONG BEACH,3850547A,1619,171,N,1749,POLLING PLACE,128,82,30
LONG BEACH,3850547A,1619,171,N,0,VBM PORTION,89,46,33
LONG BEACH,3850547A,1619,171,N,1749,TOTAL,217,128,63
LONG BEACH,3850549A,1620,192,N,1586,POLLING PLACE,164,94,51
LONG BEACH,3850549A,1620,192,N,0,VBM PORTION,255,122,94
LONG BEACH,3850549A,1620,192,N,1586,TOTAL,419,216,145
LONG BEACH,3850551B,1621,171,N,802,POLLING PLACE,51,33,9
LONG BEACH,3850551B,1621,171,N,0,VBM PORTION,42,22,14
LONG BEACH,3850551B,1621,171,N,802,TOTAL,93,55,23
LONG BEACH,3850552A,1622,171,N,695,POLLING PLACE,56,32,17
LONG BEACH,3850552A,1622,171,N,0,VBM PORTION,37,19,14
LONG BEACH,3850552A,1622,171,N,695,TOTAL,93,51,31
LONG BEACH,3850552B,1623,171,N,847,POLLING PLACE,71,48,12
LONG BEACH,3850552B,1623,171,N,0,VBM PORTION,43,24,14
LONG BEACH,3850552B,1623,171,N,847,TOTAL,114,72,26
LONG BEACH,3850553A,1624,171,N,1123,POLLING PLACE,67,34,19
LONG BEACH,3850553A,1624,171,N,0,VBM PORTION,70,40,17
LONG BEACH,3850553A,1624,171,N,1123,TOTAL,137,74,36
LONG BEACH,3850554A,1625,172,N,702,POLLING PLACE,35,19,13
LONG BEACH,3850554A,1625,172,N,0,VBM PORTION,50,32,14
LONG BEACH,3850554A,1625,172,N,702,TOTAL,85,51,27
LONG BEACH,3850558B,1626,192,N,926,POLLING PLACE,96,44,40
LONG BEACH,3850558B,1626,192,N,0,VBM PORTION,95,50,30
LONG BEACH,3850558B,1626,192,N,926,TOTAL,191,94,70
LONG BEACH,3850559A,1627,192,N,1378,POLLING PLACE,170,107,51
LONG BEACH,3850559A,1627,192,N,0,VBM PORTION,177,97,53
LONG BEACH,3850559A,1627,192,N,1378,TOTAL,347,204,104
LONG BEACH,3850562A,1628,192,N,1172,POLLING PLACE,282,142,94
LONG BEACH,3850562A,1628,192,N,0,VBM PORTION,248,143,75
LONG BEACH,3850562A,1628,192,N,1172,TOTAL,530,285,169
LONG BEACH,3850563A,1629,192,N,959,POLLING PLACE,138,75,44
LONG BEACH,3850563A,1629,192,N,0,VBM PORTION,127,56,47
LONG BEACH,3850563A,1629,192,N,959,TOTAL,265,131,91
LONG BEACH,3850564B,1630,192,N,921,POLLING PLACE,108,70,30
LONG BEACH,3850564B,1630,192,N,0,VBM PORTION,87,51,22
LONG BEACH,3850564B,1630,192,N,921,TOTAL,195,121,52
LONG BEACH,3850568A,1631,192,N,968,POLLING PLACE,126,87,22
LONG BEACH,3850568A,1631,192,N,0,VBM PORTION,99,58,25
LONG BEACH,3850568A,1631,192,N,968,TOTAL,225,145,47
LONG BEACH,3850572A,1632,192,N,1271,POLLING PLACE,101,70,23
LONG BEACH,3850572A,1632,192,N,0,VBM PORTION,125,63,41
LONG BEACH,3850572A,1632,192,N,1271,TOTAL,226,133,64
LONG BEACH,3850577A,1633,192,N,1466,POLLING PLACE,71,47,13
LONG BEACH,3850577A,1633,192,N,0,VBM PORTION,71,50,14
LONG BEACH,3850577A,1633,192,N,1466,TOTAL,142,97,27
LONG BEACH,3850591A,1634,192,N,1027,POLLING PLACE,71,44,19
LONG BEACH,3850591A,1634,192,N,0,VBM PORTION,56,23,24
LONG BEACH,3850591A,1634,192,N,1027,TOTAL,127,67,43
LONG BEACH,3850593A,1635,192,N,800,POLLING PLACE,47,24,19
LONG BEACH,3850593A,1635,192,N,0,VBM PORTION,21,13,3
LONG BEACH,3850593A,1635,192,N,800,TOTAL,68,37,22
LONG BEACH,3850594A,1636,192,N,1294,POLLING PLACE,85,59,18
LONG BEACH,3850594A,1636,192,N,0,VBM PORTION,84,44,32
LONG BEACH,3850594A,1636,192,N,1294,TOTAL,169,103,50
LONG BEACH,3850610A,1637,192,N,1074,POLLING PLACE,102,54,26
LONG BEACH,3850610A,1637,192,N,0,VBM PORTION,78,61,12
LONG BEACH,3850610A,1637,192,N,1074,TOTAL,180,115,38
LONG BEACH,3850611A,1638,192,N,1214,POLLING PLACE,69,39,20
LONG BEACH,3850611A,1638,192,N,0,VBM PORTION,72,47,14
LONG BEACH,3850611A,1638,192,N,1214,TOTAL,141,86,34
LONG BEACH,3850614A,1639,192,N,1044,POLLING PLACE,57,42,8
LONG BEACH,3850614A,1639,192,N,0,VBM PORTION,50,29,15
LONG BEACH,3850614A,1639,192,N,1044,TOTAL,107,71,23
LONG BEACH,3850616A,1640,192,N,1125,POLLING PLACE,80,56,16
LONG BEACH,3850616A,1640,192,N,0,VBM PORTION,95,56,28
LONG BEACH,3850616A,1640,192,N,1125,TOTAL,175,112,44
LONG BEACH,3850617A,1641,192,N,918,POLLING PLACE,79,44,24
LONG BEACH,3850617A,1641,192,N,0,VBM PORTION,100,59,26
LONG BEACH,3850617A,1641,192,N,918,TOTAL,179,103,50
LONG BEACH,3850618A,1642,192,N,943,POLLING PLACE,72,39,21
LONG BEACH,3850618A,1642,192,N,0,VBM PORTION,70,37,17
LONG BEACH,3850618A,1642,192,N,943,TOTAL,142,76,38
LONG BEACH,3850620A,1643,192,N,1134,POLLING PLACE,110,70,23
LONG BEACH,3850620A,1643,192,N,0,VBM PORTION,75,38,23
LONG BEACH,3850620A,1643,192,N,1134,TOTAL,185,108,46
LONG BEACH,3850621A,1644,192,N,835,POLLING PLACE,51,32,17
LONG BEACH,3850621A,1644,192,N,0,VBM PORTION,44,22,11
LONG BEACH,3850621A,1644,192,N,835,TOTAL,95,54,28
LONG BEACH,3850624A,1645,192,N,846,POLLING PLACE,42,25,10
LONG BEACH,3850624A,1645,192,N,0,VBM PORTION,65,43,14
LONG BEACH,3850624A,1645,192,N,846,TOTAL,107,68,24
LONG BEACH,3850625A,1646,192,N,1169,POLLING PLACE,70,45,18
LONG BEACH,3850625A,1646,192,N,0,VBM PORTION,101,56,26
LONG BEACH,3850625A,1646,192,N,1169,TOTAL,171,101,44
LONG BEACH,3850630C,1647,192,N,749,POLLING PLACE,132,70,46
LONG BEACH,3850630C,1647,192,N,0,VBM PORTION,109,59,32
LONG BEACH,3850630C,1647,192,N,749,TOTAL,241,129,78
LONG BEACH,3850632B,1648,192,N,837,POLLING PLACE,118,58,46
LONG BEACH,3850632B,1648,192,N,0,VBM PORTION,94,50,33
LONG BEACH,3850632B,1648,192,N,837,TOTAL,212,108,79
LONG BEACH,3850636A,1649,192,N,972,POLLING PLACE,149,83,42
LONG BEACH,3850636A,1649,192,N,0,VBM PORTION,143,74,45
LONG BEACH,3850636A,1649,192,N,972,TOTAL,292,157,87
LONG BEACH,3850637A,1650,189,N,847,POLLING PLACE,144,85,41
LONG BEACH,3850637A,1650,189,N,0,VBM PORTION,124,63,44
LONG BEACH,3850637A,1650,189,N,847,TOTAL,268,148,85
LONG BEACH,3850639A,1651,189,N,997,POLLING PLACE,196,85,68
LONG BEACH,3850639A,1651,189,N,0,VBM PORTION,128,58,51
LONG BEACH,3850639A,1651,189,N,997,TOTAL,324,143,119
LONG BEACH,3850645A,1652,189,N,852,POLLING PLACE,13,6,4
LONG BEACH,3850645A,1652,189,N,0,VBM PORTION,3,1,2
LONG BEACH,3850645A,1652,189,N,852,TOTAL,16,7,6
LONG BEACH,3850648A,1653,189,N,1506,POLLING PLACE,312,183,93
LONG BEACH,3850648A,1653,189,N,0,VBM PORTION,300,135,115
LONG BEACH,3850648A,1653,189,N,1506,TOTAL,612,318,208
LONG BEACH,3850649E,6111,189,Y,0,POLLING PLACE,0,0,0
LONG BEACH,3850649E,6111,189,Y,0,VBM PORTION,0,0,0
LONG BEACH,3850649E,6111,189,Y,0,TOTAL,0,0,0
LONG BEACH,3850650A,1654,168,N,881,POLLING PLACE,106,41,38
LONG BEACH,3850650A,1654,168,N,0,VBM PORTION,105,47,39
LONG BEACH,3850650A,1654,168,N,881,TOTAL,211,88,77
LONG BEACH,3850660A,1655,190,N,1495,POLLING PLACE,68,41,19
LONG BEACH,3850660A,1655,190,N,0,VBM PORTION,71,43,17
LONG BEACH,3850660A,1655,190,N,1495,TOTAL,139,84,36
LONG BEACH,3850660B,6112,190,Y,0,POLLING PLACE,0,0,0
LONG BEACH,3850660B,6112,190,Y,0,VBM PORTION,0,0,0
LONG BEACH,3850660B,6112,190,Y,0,TOTAL,0,0,0
LONG BEACH,3850671A,1656,192,N,1102,POLLING PLACE,64,33,17
LONG BEACH,3850671A,1656,192,N,0,VBM PORTION,60,30,25
LONG BEACH,3850671A,1656,192,N,1102,TOTAL,124,63,42
LONG BEACH,3850680A,1657,189,N,737,POLLING PLACE,97,52,32
LONG BEACH,3850680A,1657,189,N,0,VBM PORTION,125,65,40
LONG BEACH,3850680A,1657,189,N,737,TOTAL,222,117,72
LONG BEACH,3850686A,1658,171,N,1144,POLLING PLACE,26,19,4
LONG BEACH,3850686A,1658,171,N,0,VBM PORTION,25,14,4
LONG BEACH,3850686A,1658,171,N,1144,TOTAL,51,33,8
LONG BEACH,3850688A,1659,189,N,1088,POLLING PLACE,127,88,30
LONG BEACH,3850688A,1659,189,N,0,VBM PORTION,231,110,79
LONG BEACH,3850688A,1659,189,N,1088,TOTAL,358,198,109
LONG BEACH,3850701A,1660,192,N,825,POLLING PLACE,83,51,15
LONG BEACH,3850701A,1660,192,N,0,VBM PORTION,67,34,26
LONG BEACH,3850701A,1660,192,N,825,TOTAL,150,85,41
LONG BEACH,3850702A,1661,192,N,1440,POLLING PLACE,68,32,22
LONG BEACH,3850702A,1661,192,N,0,VBM PORTION,45,17,20
LONG BEACH,3850702A,1661,192,N,1440,TOTAL,113,49,42
LOS NIETOS,3900005A,1662,132,N,642,POLLING PLACE,60,46,11
LOS NIETOS,3900005A,1662,132,N,0,VBM PORTION,26,18,5
LOS NIETOS,3900005A,1662,132,N,642,TOTAL,86,64,16
LOS NIETOS,3900006A,1663,132,N,1084,POLLING PLACE,88,56,22
LOS NIETOS,3900006A,1663,132,N,0,VBM PORTION,70,42,14
LOS NIETOS,3900006A,1663,132,N,1084,TOTAL,158,98,36
LOS NIETOS,3900007A,1664,132,N,1096,POLLING PLACE,64,35,21
LOS NIETOS,3900007A,1664,132,N,0,VBM PORTION,48,26,13
LOS NIETOS,3900007A,1664,132,N,1096,TOTAL,112,61,34
LOS NIETOS,3900008A,1665,132,N,619,POLLING PLACE,34,24,9
LOS NIETOS,3900008A,1665,132,N,0,VBM PORTION,33,17,8
LOS NIETOS,3900008A,1665,132,N,619,TOTAL,67,41,17
LOS NIETOS,3900009A,1666,132,N,1209,POLLING PLACE,106,65,32
LOS NIETOS,3900009A,1666,132,N,0,VBM PORTION,39,23,10
LOS NIETOS,3900009A,1666,132,N,1209,TOTAL,145,88,42
LOS NIETOS,3900061A,1667,132,N,383,POLLING PLACE,36,29,5
LOS NIETOS,3900061A,1667,132,N,0,VBM PORTION,16,11,3
LOS NIETOS,3900061A,1667,132,N,383,TOTAL,52,40,8
LOS NIETOS,3900062A,1668,132,N,1199,POLLING PLACE,82,40,32
LOS NIETOS,3900062A,1668,132,N,0,VBM PORTION,43,29,4
LOS NIETOS,3900062A,1668,132,N,1199,TOTAL,125,69,36
LOS NIETOS,3900063A,1669,132,N,643,POLLING PLACE,49,31,14
LOS NIETOS,3900063A,1669,132,N,0,VBM PORTION,11,4,4
LOS NIETOS,3900063A,1669,132,N,643,TOTAL,60,35,18
LOS NIETOS,3900066A,1670,132,N,1092,POLLING PLACE,91,53,26
LOS NIETOS,3900066A,1670,132,N,0,VBM PORTION,72,43,21
LOS NIETOS,3900066A,1670,132,N,1092,TOTAL,163,96,47
LOS NIETOS,3900067A,1671,132,N,1109,POLLING PLACE,101,68,24
LOS NIETOS,3900067A,1671,132,N,0,VBM PORTION,73,37,31
LOS NIETOS,3900067A,1671,132,N,1109,TOTAL,174,105,55
LOS NIETOS,3900070A,1672,132,N,949,POLLING PLACE,50,33,12
LOS NIETOS,3900070A,1672,132,N,0,VBM PORTION,45,22,14
LOS NIETOS,3900070A,1672,132,N,949,TOTAL,95,55,26
LOS NIETOS,3900071C,1673,132,N,376,POLLING PLACE,16,10,4
LOS NIETOS,3900071C,1673,132,N,0,VBM PORTION,23,16,5
LOS NIETOS,3900071C,1673,132,N,376,TOTAL,39,26,9
LOS NIETOS,3900073A,1674,132,N,908,POLLING PLACE,66,34,27
LOS NIETOS,3900073A,1674,132,N,0,VBM PORTION,67,38,17
LOS NIETOS,3900073A,1674,132,N,908,TOTAL,133,72,44
LOS NIETOS,3900080B,1675,132,N,782,POLLING PLACE,50,29,14
LOS NIETOS,3900080B,1675,132,N,0,VBM PORTION,30,14,13
LOS NIETOS,3900080B,1675,132,N,782,TOTAL,80,43,27
LOS NIETOS,3900082A,1676,132,N,1129,POLLING PLACE,74,45,19
LOS NIETOS,3900082A,1676,132,N,0,VBM PORTION,45,20,20
LOS NIETOS,3900082A,1676,132,N,1129,TOTAL,119,65,39
LOS NIETOS,3900088A,1677,132,N,562,POLLING PLACE,53,26,21
LOS NIETOS,3900088A,1677,132,N,0,VBM PORTION,50,26,17
LOS NIETOS,3900088A,1677,132,N,562,TOTAL,103,52,38
LYNWOOD,3990001A,1678,171,N,1056,POLLING PLACE,31,17,11
LYNWOOD,3990001A,1678,171,N,0,VBM PORTION,30,20,8
LYNWOOD,3990001A,1678,171,N,1056,TOTAL,61,37,19
LYNWOOD,3990002A,1679,171,N,884,POLLING PLACE,42,25,13
LYNWOOD,3990002A,1679,171,N,0,VBM PORTION,30,15,12
LYNWOOD,3990002A,1679,171,N,884,TOTAL,72,40,25
LYNWOOD,3990003A,1680,171,N,1002,POLLING PLACE,28,12,11
LYNWOOD,3990003A,1680,171,N,0,VBM PORTION,29,10,12
LYNWOOD,3990003A,1680,171,N,1002,TOTAL,57,22,23
LYNWOOD,3990004A,1681,171,N,779,POLLING PLACE,45,27,12
LYNWOOD,3990004A,1681,171,N,0,VBM PORTION,27,11,8
LYNWOOD,3990004A,1681,171,N,779,TOTAL,72,38,20
LYNWOOD,3990005A,1682,171,N,1088,POLLING PLACE,54,29,19
LYNWOOD,3990005A,1682,171,N,0,VBM PORTION,16,12,3
LYNWOOD,3990005A,1682,171,N,1088,TOTAL,70,41,22
LYNWOOD,3990006A,1683,171,N,1218,POLLING PLACE,58,33,16
LYNWOOD,3990006A,1683,171,N,0,VBM PORTION,50,21,21
LYNWOOD,3990006A,1683,171,N,1218,TOTAL,108,54,37
LYNWOOD,3990007A,1684,171,N,1072,POLLING PLACE,36,17,11
LYNWOOD,3990007A,1684,171,N,0,VBM PORTION,31,14,14
LYNWOOD,3990007A,1684,171,N,1072,TOTAL,67,31,25
LYNWOOD,3990009A,1685,171,N,1196,POLLING PLACE,59,37,15
LYNWOOD,3990009A,1685,171,N,0,VBM PORTION,33,19,8
LYNWOOD,3990009A,1685,171,N,1196,TOTAL,92,56,23
LYNWOOD,3990010A,1686,171,N,1139,POLLING PLACE,23,11,9
LYNWOOD,3990010A,1686,171,N,0,VBM PORTION,40,28,10
LYNWOOD,3990010A,1686,171,N,1139,TOTAL,63,39,19
LYNWOOD,3990015A,1687,171,N,1211,POLLING PLACE,38,29,8
LYNWOOD,3990015A,1687,171,N,0,VBM PORTION,34,23,9
LYNWOOD,3990015A,1687,171,N,1211,TOTAL,72,52,17
LYNWOOD,3990016B,1688,171,N,1112,POLLING PLACE,43,28,10
LYNWOOD,3990016B,1688,171,N,0,VBM PORTION,41,18,12
LYNWOOD,3990016B,1688,171,N,1112,TOTAL,84,46,22
LYNWOOD,3990017A,1689,171,N,1143,POLLING PLACE,23,18,3
LYNWOOD,3990017A,1689,171,N,0,VBM PORTION,18,11,6
LYNWOOD,3990017A,1689,171,N,1143,TOTAL,41,29,9
LYNWOOD,3990018A,1690,171,N,1252,POLLING PLACE,75,42,19
LYNWOOD,3990018A,1690,171,N,0,VBM PORTION,41,20,14
LYNWOOD,3990018A,1690,171,N,1252,TOTAL,116,62,33
LYNWOOD,3990019A,1691,171,N,1253,POLLING PLACE,54,38,10
LYNWOOD,3990019A,1691,171,N,0,VBM PORTION,28,15,8
LYNWOOD,3990019A,1691,171,N,1253,TOTAL,82,53,18
LYNWOOD,3990028B,1692,171,N,1142,POLLING PLACE,53,34,11
LYNWOOD,3990028B,1692,171,N,0,VBM PORTION,23,13,8
LYNWOOD,3990028B,1692,171,N,1142,TOTAL,76,47,19
LYNWOOD,3990030A,1693,171,N,1144,POLLING PLACE,41,27,8
LYNWOOD,3990030A,1693,171,N,0,VBM PORTION,18,14,3
LYNWOOD,3990030A,1693,171,N,1144,TOTAL,59,41,11
LYNWOOD,3990033A,1694,171,N,928,POLLING PLACE,26,17,3
LYNWOOD,3990033A,1694,171,N,0,VBM PORTION,41,25,9
LYNWOOD,3990033A,1694,171,N,928,TOTAL,67,42,12
LYNWOOD,3990061A,1695,171,N,1102,POLLING PLACE,39,24,10
LYNWOOD,3990061A,1695,171,N,0,VBM PORTION,33,18,8
LYNWOOD,3990061A,1695,171,N,1102,TOTAL,72,42,18
LYNWOOD,3990062A,1696,171,N,1271,POLLING PLACE,61,32,17
LYNWOOD,3990062A,1696,171,N,0,VBM PORTION,57,29,13
LYNWOOD,3990062A,1696,171,N,1271,TOTAL,118,61,30
LYNWOOD,3990063A,1697,171,N,1225,POLLING PLACE,57,35,16
LYNWOOD,3990063A,1697,171,N,0,VBM PORTION,48,22,12
LYNWOOD,3990063A,1697,171,N,1225,TOTAL,105,57,28
LYNWOOD,3990064A,1698,171,N,1193,POLLING PLACE,35,17,13
LYNWOOD,3990064A,1698,171,N,0,VBM PORTION,47,20,19
LYNWOOD,3990064A,1698,171,N,1193,TOTAL,82,37,32
LYNWOOD,3990065B,1699,171,N,1093,POLLING PLACE,36,16,12
