LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,HELEN KIM,ALISON M ESTRADA
LA VERNE,3400009A,1242,35,N,0,VBM PORTION,69,23,32
LA VERNE,3400009A,1242,35,N,928,TOTAL,173,60,91
LA VERNE,3400010A,1243,35,N,702,POLLING PLACE,75,25,36
LA VERNE,3400010A,1243,35,N,0,VBM PORTION,75,29,29
LA VERNE,3400010A,1243,35,N,702,TOTAL,150,54,65
LA VERNE,3400011A,1244,35,N,993,POLLING PLACE,94,38,44
LA VERNE,3400011A,1244,35,N,0,VBM PORTION,49,10,22
LA VERNE,3400011A,1244,35,N,993,TOTAL,143,48,66
LA VERNE,3400012A,1245,35,N,758,POLLING PLACE,68,25,36
LA VERNE,3400012A,1245,35,N,0,VBM PORTION,50,10,27
LA VERNE,3400012A,1245,35,N,758,TOTAL,118,35,63
LA VERNE,3400013A,6076,30,Y,0,POLLING PLACE,0,0,0
LA VERNE,3400013A,6076,30,Y,0,VBM PORTION,0,0,0
LA VERNE,3400013A,6076,30,Y,0,TOTAL,0,0,0
LA VERNE,3400014A,1246,35,N,599,POLLING PLACE,61,24,31
LA VERNE,3400014A,1246,35,N,0,VBM PORTION,59,13,30
LA VERNE,3400014A,1246,35,N,599,TOTAL,120,37,61
LA VERNE,3400015A,1247,35,N,749,POLLING PLACE,140,60,51
LA VERNE,3400015A,1247,35,N,0,VBM PORTION,144,42,64
LA VERNE,3400015A,1247,35,N,749,TOTAL,284,102,115
LA VERNE,3400016A,1248,35,N,907,POLLING PLACE,96,36,46
LA VERNE,3400016A,1248,35,N,0,VBM PORTION,119,38,64
LA VERNE,3400016A,1248,35,N,907,TOTAL,215,74,110
LA VERNE,3400017A,1249,35,N,792,POLLING PLACE,95,34,44
LA VERNE,3400017A,1249,35,N,0,VBM PORTION,92,27,47
LA VERNE,3400017A,1249,35,N,792,TOTAL,187,61,91
LA VERNE,3400018A,1250,35,N,1198,POLLING PLACE,109,43,39
LA VERNE,3400018A,1250,35,N,0,VBM PORTION,177,63,75
LA VERNE,3400018A,1250,35,N,1198,TOTAL,286,106,114
LA VERNE,3400019A,1251,35,N,927,POLLING PLACE,142,49,54
LA VERNE,3400019A,1251,35,N,0,VBM PORTION,124,34,56
LA VERNE,3400019A,1251,35,N,927,TOTAL,266,83,110
LA VERNE,3400021A,1252,35,N,1042,POLLING PLACE,207,85,92
LA VERNE,3400021A,1252,35,N,0,VBM PORTION,141,35,68
LA VERNE,3400021A,1252,35,N,1042,TOTAL,348,120,160
LA VERNE,3400022A,1253,35,N,751,POLLING PLACE,154,66,60
LA VERNE,3400022A,1253,35,N,0,VBM PORTION,138,39,69
LA VERNE,3400022A,1253,35,N,751,TOTAL,292,105,129
LA VERNE,3400023A,1254,35,N,1046,POLLING PLACE,98,33,40
LA VERNE,3400023A,1254,35,N,0,VBM PORTION,82,27,41
LA VERNE,3400023A,1254,35,N,1046,TOTAL,180,60,81
LA VERNE,3400024A,1255,35,N,955,POLLING PLACE,132,50,61
LA VERNE,3400024A,1255,35,N,0,VBM PORTION,73,20,36
LA VERNE,3400024A,1255,35,N,955,TOTAL,205,70,97
LA VERNE,3400025A,1256,35,N,885,POLLING PLACE,101,34,48
LA VERNE,3400025A,1256,35,N,0,VBM PORTION,55,22,24
LA VERNE,3400025A,1256,35,N,885,TOTAL,156,56,72
LA VERNE,3400052A,1257,35,N,944,POLLING PLACE,136,46,57
LA VERNE,3400052A,1257,35,N,0,VBM PORTION,113,20,71
LA VERNE,3400052A,1257,35,N,944,TOTAL,249,66,128
LA VERNE,3400053A,1258,35,N,801,POLLING PLACE,83,33,35
LA VERNE,3400053A,1258,35,N,0,VBM PORTION,73,17,35
LA VERNE,3400053A,1258,35,N,801,TOTAL,156,50,70
LADERA HEIGHTS,3430001A,1259,114,N,767,POLLING PLACE,86,40,32
LADERA HEIGHTS,3430001A,1259,114,N,0,VBM PORTION,66,31,18
LADERA HEIGHTS,3430001A,1259,114,N,767,TOTAL,152,71,50
LADERA HEIGHTS,3430003A,1260,114,N,1163,POLLING PLACE,198,91,70
LADERA HEIGHTS,3430003A,1260,114,N,0,VBM PORTION,131,37,56
LADERA HEIGHTS,3430003A,1260,114,N,1163,TOTAL,329,128,126
LADERA HEIGHTS,3430003D,6077,115,Y,1,POLLING PLACE,0,0,0
LADERA HEIGHTS,3430003D,6077,115,Y,0,VBM PORTION,0,0,0
LADERA HEIGHTS,3430003D,6077,115,Y,1,TOTAL,0,0,0
LADERA HEIGHTS,3430004A,1261,114,N,1270,POLLING PLACE,221,119,55
LADERA HEIGHTS,3430004A,1261,114,N,0,VBM PORTION,184,58,66
LADERA HEIGHTS,3430004A,1261,114,N,1270,TOTAL,405,177,121
LADERA HEIGHTS,3430007A,1262,114,N,1368,POLLING PLACE,178,84,56
LADERA HEIGHTS,3430007A,1262,114,N,0,VBM PORTION,163,54,68
LADERA HEIGHTS,3430007A,1262,114,N,1368,TOTAL,341,138,124
LADERA HEIGHTS,3430018A,1263,114,N,543,POLLING PLACE,76,44,19
LADERA HEIGHTS,3430018A,1263,114,N,0,VBM PORTION,50,7,30
LADERA HEIGHTS,3430018A,1263,114,N,543,TOTAL,126,51,49
LADERA HEIGHTS,3430020A,1264,114,N,867,POLLING PLACE,80,42,18
LADERA HEIGHTS,3430020A,1264,114,N,0,VBM PORTION,109,46,42
LADERA HEIGHTS,3430020A,1264,114,N,867,TOTAL,189,88,60
LADERA HEIGHTS,3430100C,6078,116,Y,56,POLLING PLACE,0,0,0
LADERA HEIGHTS,3430100C,6078,116,Y,0,VBM PORTION,7,2,4
LADERA HEIGHTS,3430100C,6078,116,Y,56,TOTAL,7,2,4
LAKEWOOD,3450001A,1265,169,N,863,POLLING PLACE,88,39,33
LAKEWOOD,3450001A,1265,169,N,0,VBM PORTION,53,19,24
LAKEWOOD,3450001A,1265,169,N,863,TOTAL,141,58,57
LAKEWOOD,3450002A,1266,166,N,1117,POLLING PLACE,95,42,43
LAKEWOOD,3450002A,1266,166,N,0,VBM PORTION,78,31,38
LAKEWOOD,3450002A,1266,166,N,1117,TOTAL,173,73,81
LAKEWOOD,3450003A,1267,166,N,823,POLLING PLACE,82,31,35
LAKEWOOD,3450003A,1267,166,N,0,VBM PORTION,58,27,23
LAKEWOOD,3450003A,1267,166,N,823,TOTAL,140,58,58
LAKEWOOD,3450004A,1268,166,N,951,POLLING PLACE,82,41,25
LAKEWOOD,3450004A,1268,166,N,0,VBM PORTION,78,26,45
LAKEWOOD,3450004A,1268,166,N,951,TOTAL,160,67,70
LAKEWOOD,3450007A,1269,169,N,960,POLLING PLACE,103,37,40
LAKEWOOD,3450007A,1269,169,N,0,VBM PORTION,49,14,25
LAKEWOOD,3450007A,1269,169,N,960,TOTAL,152,51,65
LAKEWOOD,3450008A,1270,166,N,876,POLLING PLACE,69,30,21
LAKEWOOD,3450008A,1270,166,N,0,VBM PORTION,58,20,28
LAKEWOOD,3450008A,1270,166,N,876,TOTAL,127,50,49
LAKEWOOD,3450009A,1271,166,N,874,POLLING PLACE,81,35,32
LAKEWOOD,3450009A,1271,166,N,0,VBM PORTION,61,28,27
LAKEWOOD,3450009A,1271,166,N,874,TOTAL,142,63,59
LAKEWOOD,3450010A,1272,166,N,1191,POLLING PLACE,137,64,34
LAKEWOOD,3450010A,1272,166,N,0,VBM PORTION,112,36,44
LAKEWOOD,3450010A,1272,166,N,1191,TOTAL,249,100,78
LAKEWOOD,3450013A,1273,169,N,1064,POLLING PLACE,74,26,37
LAKEWOOD,3450013A,1273,169,N,0,VBM PORTION,106,36,50
LAKEWOOD,3450013A,1273,169,N,1064,TOTAL,180,62,87
LAKEWOOD,3450013B,1274,169,N,1258,POLLING PLACE,111,26,61
LAKEWOOD,3450013B,1274,169,N,0,VBM PORTION,108,31,49
LAKEWOOD,3450013B,1274,169,N,1258,TOTAL,219,57,110
LAKEWOOD,3450016A,1275,166,N,1144,POLLING PLACE,102,37,34
LAKEWOOD,3450016A,1275,166,N,0,VBM PORTION,87,28,35
LAKEWOOD,3450016A,1275,166,N,1144,TOTAL,189,65,69
LAKEWOOD,3450019A,1276,166,N,1248,POLLING PLACE,116,45,50
LAKEWOOD,3450019A,1276,166,N,0,VBM PORTION,136,43,63
LAKEWOOD,3450019A,1276,166,N,1248,TOTAL,252,88,113
LAKEWOOD,3450020A,1277,169,N,1123,POLLING PLACE,90,36,39
LAKEWOOD,3450020A,1277,169,N,0,VBM PORTION,87,33,40
LAKEWOOD,3450020A,1277,169,N,1123,TOTAL,177,69,79
LAKEWOOD,3450021A,1278,166,N,1162,POLLING PLACE,112,48,46
LAKEWOOD,3450021A,1278,166,N,0,VBM PORTION,96,33,40
LAKEWOOD,3450021A,1278,166,N,1162,TOTAL,208,81,86
LAKEWOOD,3450023A,1279,166,N,1275,POLLING PLACE,131,57,61
LAKEWOOD,3450023A,1279,166,N,0,VBM PORTION,131,35,72
LAKEWOOD,3450023A,1279,166,N,1275,TOTAL,262,92,133
LAKEWOOD,3450025B,1280,169,N,781,POLLING PLACE,43,9,29
LAKEWOOD,3450025B,1280,169,N,0,VBM PORTION,42,17,14
LAKEWOOD,3450025B,1280,169,N,781,TOTAL,85,26,43
LAKEWOOD,3450028A,1281,166,N,969,POLLING PLACE,117,51,52
LAKEWOOD,3450028A,1281,166,N,0,VBM PORTION,110,39,49
LAKEWOOD,3450028A,1281,166,N,969,TOTAL,227,90,101
LAKEWOOD,3450030A,1282,169,N,893,POLLING PLACE,107,34,49
LAKEWOOD,3450030A,1282,169,N,0,VBM PORTION,54,21,21
LAKEWOOD,3450030A,1282,169,N,893,TOTAL,161,55,70
LAKEWOOD,3450030B,6079,169,Y,16,POLLING PLACE,0,0,0
LAKEWOOD,3450030B,6079,169,Y,0,VBM PORTION,0,0,0
LAKEWOOD,3450030B,6079,169,Y,16,TOTAL,0,0,0
LAKEWOOD,3450031A,1283,169,N,1069,POLLING PLACE,106,48,42
LAKEWOOD,3450031A,1283,169,N,0,VBM PORTION,87,26,47
LAKEWOOD,3450031A,1283,169,N,1069,TOTAL,193,74,89
LAKEWOOD,3450032A,1284,169,N,578,POLLING PLACE,48,19,15
LAKEWOOD,3450032A,1284,169,N,0,VBM PORTION,44,15,19
LAKEWOOD,3450032A,1284,169,N,578,TOTAL,92,34,34
LAKEWOOD,3450034A,1285,169,N,907,POLLING PLACE,82,38,34
LAKEWOOD,3450034A,1285,169,N,0,VBM PORTION,75,27,33
LAKEWOOD,3450034A,1285,169,N,907,TOTAL,157,65,67
LAKEWOOD,3450035A,1286,169,N,923,POLLING PLACE,87,44,32
LAKEWOOD,3450035A,1286,169,N,0,VBM PORTION,74,28,28
LAKEWOOD,3450035A,1286,169,N,923,TOTAL,161,72,60
LAKEWOOD,3450037A,1287,169,N,1006,POLLING PLACE,106,45,42
LAKEWOOD,3450037A,1287,169,N,0,VBM PORTION,106,33,49
LAKEWOOD,3450037A,1287,169,N,1006,TOTAL,212,78,91
LAKEWOOD,3450038A,1288,169,N,971,POLLING PLACE,98,41,43
LAKEWOOD,3450038A,1288,169,N,0,VBM PORTION,78,24,35
LAKEWOOD,3450038A,1288,169,N,971,TOTAL,176,65,78
LAKEWOOD,3450040A,1289,172,N,793,POLLING PLACE,90,40,35
LAKEWOOD,3450040A,1289,172,N,0,VBM PORTION,84,25,46
LAKEWOOD,3450040A,1289,172,N,793,TOTAL,174,65,81
LAKEWOOD,3450042A,1290,172,N,936,POLLING PLACE,99,37,46
LAKEWOOD,3450042A,1290,172,N,0,VBM PORTION,85,32,28
LAKEWOOD,3450042A,1290,172,N,936,TOTAL,184,69,74
LAKEWOOD,3450043A,1291,172,N,1582,POLLING PLACE,168,65,60
LAKEWOOD,3450043A,1291,172,N,0,VBM PORTION,178,70,70
LAKEWOOD,3450043A,1291,172,N,1582,TOTAL,346,135,130
LAKEWOOD,3450045A,1292,172,N,1037,POLLING PLACE,111,50,34
LAKEWOOD,3450045A,1292,172,N,0,VBM PORTION,84,28,40
LAKEWOOD,3450045A,1292,172,N,1037,TOTAL,195,78,74
LAKEWOOD,3450046A,1293,172,N,763,POLLING PLACE,87,33,37
LAKEWOOD,3450046A,1293,172,N,0,VBM PORTION,66,18,43
LAKEWOOD,3450046A,1293,172,N,763,TOTAL,153,51,80
LAKEWOOD,3450048A,1294,172,N,1075,POLLING PLACE,131,53,46
LAKEWOOD,3450048A,1294,172,N,0,VBM PORTION,103,32,49
LAKEWOOD,3450048A,1294,172,N,1075,TOTAL,234,85,95
LAKEWOOD,3450054A,1295,167,N,1678,POLLING PLACE,185,66,77
LAKEWOOD,3450054A,1295,167,N,0,VBM PORTION,168,57,74
LAKEWOOD,3450054A,1295,167,N,1678,TOTAL,353,123,151
LAKEWOOD,3450055A,1296,167,N,1423,POLLING PLACE,132,48,62
LAKEWOOD,3450055A,1296,167,N,0,VBM PORTION,133,50,59
LAKEWOOD,3450055A,1296,167,N,1423,TOTAL,265,98,121
LAKEWOOD,3450059A,1297,166,N,1520,POLLING PLACE,134,47,48
LAKEWOOD,3450059A,1297,166,N,0,VBM PORTION,168,65,70
LAKEWOOD,3450059A,1297,166,N,1520,TOTAL,302,112,118
LAKEWOOD,3450060A,1298,166,N,916,POLLING PLACE,77,39,30
LAKEWOOD,3450060A,1298,166,N,0,VBM PORTION,97,31,30
LAKEWOOD,3450060A,1298,166,N,916,TOTAL,174,70,60
LAKEWOOD,3450062A,1299,167,N,1033,POLLING PLACE,135,53,52
LAKEWOOD,3450062A,1299,167,N,0,VBM PORTION,90,22,49
LAKEWOOD,3450062A,1299,167,N,1033,TOTAL,225,75,101
LAKEWOOD,3450064A,1300,167,N,1587,POLLING PLACE,170,74,61
LAKEWOOD,3450064A,1300,167,N,0,VBM PORTION,142,42,51
LAKEWOOD,3450064A,1300,167,N,1587,TOTAL,312,116,112
LAKEWOOD,3450067A,1301,166,N,1427,POLLING PLACE,165,64,65
LAKEWOOD,3450067A,1301,166,N,0,VBM PORTION,170,62,77
LAKEWOOD,3450067A,1301,166,N,1427,TOTAL,335,126,142
LAKEWOOD,3450070A,1302,166,N,689,POLLING PLACE,49,28,12
LAKEWOOD,3450070A,1302,166,N,0,VBM PORTION,64,30,20
LAKEWOOD,3450070A,1302,166,N,689,TOTAL,113,58,32
LAKEWOOD,3450072A,1303,166,N,1212,POLLING PLACE,85,35,39
LAKEWOOD,3450072A,1303,166,N,0,VBM PORTION,103,39,45
LAKEWOOD,3450072A,1303,166,N,1212,TOTAL,188,74,84
LAKEWOOD,3450073A,1304,166,N,1155,POLLING PLACE,63,23,27
LAKEWOOD,3450073A,1304,166,N,0,VBM PORTION,49,22,18
LAKEWOOD,3450073A,1304,166,N,1155,TOTAL,112,45,45
LAKEWOOD,3450076A,1305,166,N,1035,POLLING PLACE,73,22,34
LAKEWOOD,3450076A,1305,166,N,0,VBM PORTION,90,35,32
LAKEWOOD,3450076A,1305,166,N,1035,TOTAL,163,57,66
LAKEWOOD,3450080A,1306,166,N,1141,POLLING PLACE,93,49,28
LAKEWOOD,3450080A,1306,166,N,0,VBM PORTION,90,42,33
LAKEWOOD,3450080A,1306,166,N,1141,TOTAL,183,91,61
LAKEWOOD,3450090C,1307,166,N,687,POLLING PLACE,16,9,4
LAKEWOOD,3450090C,1307,166,N,0,VBM PORTION,32,10,16
LAKEWOOD,3450090C,1307,166,N,687,TOTAL,48,19,20
LAKEWOOD,3450091A,1308,166,N,1290,POLLING PLACE,74,35,32
LAKEWOOD,3450091A,1308,166,N,0,VBM PORTION,74,24,42
LAKEWOOD,3450091A,1308,166,N,1290,TOTAL,148,59,74
LAKEWOOD,3450092A,1309,166,N,1337,POLLING PLACE,113,41,47
LAKEWOOD,3450092A,1309,166,N,0,VBM PORTION,79,31,31
LAKEWOOD,3450092A,1309,166,N,1337,TOTAL,192,72,78
LAMANDA,3500010B,6080,33,Y,3,POLLING PLACE,0,0,0
LAMANDA,3500010B,6080,33,Y,0,VBM PORTION,0,0,0
LAMANDA,3500010B,6080,33,Y,3,TOTAL,0,0,0
LAMANDA,3500016A,6081,29,Y,24,POLLING PLACE,0,0,0
LAMANDA,3500016A,6081,29,Y,0,VBM PORTION,2,0,2
LAMANDA,3500016A,6081,29,Y,24,TOTAL,2,0,2
LANCASTER,3550001A,1310,2,N,1380,POLLING PLACE,103,47,44
LANCASTER,3550001A,1310,2,N,0,VBM PORTION,90,35,30
LANCASTER,3550001A,1310,2,N,1380,TOTAL,193,82,74
LANCASTER,3550003A,1311,2,N,1124,POLLING PLACE,115,49,39
LANCASTER,3550003A,1311,2,N,0,VBM PORTION,120,40,58
LANCASTER,3550003A,1311,2,N,1124,TOTAL,235,89,97
LANCASTER,3550003D,1312,2,N,1395,POLLING PLACE,62,24,26
LANCASTER,3550003D,1312,2,N,0,VBM PORTION,111,41,45
LANCASTER,3550003D,1312,2,N,1395,TOTAL,173,65,71
LANCASTER,3550004A,1313,2,N,1634,POLLING PLACE,117,46,52
LANCASTER,3550004A,1313,2,N,0,VBM PORTION,171,66,62
LANCASTER,3550004A,1313,2,N,1634,TOTAL,288,112,114
LANCASTER,3550007A,1314,3,N,1240,POLLING PLACE,69,37,28
LANCASTER,3550007A,1314,3,N,0,VBM PORTION,106,44,45
LANCASTER,3550007A,1314,3,N,1240,TOTAL,175,81,73
LANCASTER,3550008A,1315,3,N,1363,POLLING PLACE,78,36,28
LANCASTER,3550008A,1315,3,N,0,VBM PORTION,90,32,40
LANCASTER,3550008A,1315,3,N,1363,TOTAL,168,68,68
LANCASTER,3550009A,1316,3,N,1336,POLLING PLACE,59,26,23
LANCASTER,3550009A,1316,3,N,0,VBM PORTION,70,24,30
LANCASTER,3550009A,1316,3,N,1336,TOTAL,129,50,53
LANCASTER,3550011B,1317,3,N,1314,POLLING PLACE,91,43,35
LANCASTER,3550011B,1317,3,N,0,VBM PORTION,112,36,51
LANCASTER,3550011B,1317,3,N,1314,TOTAL,203,79,86
LANCASTER,3550013A,1318,3,N,1235,POLLING PLACE,81,36,22
LANCASTER,3550013A,1318,3,N,0,VBM PORTION,71,24,27
LANCASTER,3550013A,1318,3,N,1235,TOTAL,152,60,49
LANCASTER,3550015A,1319,3,N,1519,POLLING PLACE,124,40,62
LANCASTER,3550015A,1319,3,N,0,VBM PORTION,111,49,42
LANCASTER,3550015A,1319,3,N,1519,TOTAL,235,89,104
LANCASTER,3550018A,1320,3,N,1211,POLLING PLACE,99,32,50
LANCASTER,3550018A,1320,3,N,0,VBM PORTION,87,41,23
LANCASTER,3550018A,1320,3,N,1211,TOTAL,186,73,73
LANCASTER,3550019D,1321,3,N,1152,POLLING PLACE,80,35,32
LANCASTER,3550019D,1321,3,N,0,VBM PORTION,132,44,62
LANCASTER,3550019D,1321,3,N,1152,TOTAL,212,79,94
LANCASTER,3550020B,1322,2,N,1436,POLLING PLACE,113,42,50
LANCASTER,3550020B,1322,2,N,0,VBM PORTION,143,69,49
LANCASTER,3550020B,1322,2,N,1436,TOTAL,256,111,99
LANCASTER,3550022A,1323,3,N,1340,POLLING PLACE,96,39,31
LANCASTER,3550022A,1323,3,N,0,VBM PORTION,103,36,51
LANCASTER,3550022A,1323,3,N,1340,TOTAL,199,75,82
LANCASTER,3550023A,1324,2,N,974,POLLING PLACE,90,42,32
LANCASTER,3550023A,1324,2,N,0,VBM PORTION,74,28,22
LANCASTER,3550023A,1324,2,N,974,TOTAL,164,70,54
LANCASTER,3550024A,1325,2,N,1299,POLLING PLACE,90,36,42
LANCASTER,3550024A,1325,2,N,0,VBM PORTION,76,28,32
LANCASTER,3550024A,1325,2,N,1299,TOTAL,166,64,74
LANCASTER,3550026A,1326,3,N,1136,POLLING PLACE,103,45,45
LANCASTER,3550026A,1326,3,N,0,VBM PORTION,73,29,24
LANCASTER,3550026A,1326,3,N,1136,TOTAL,176,74,69
LANCASTER,3550029A,1327,2,N,1493,POLLING PLACE,204,84,82
LANCASTER,3550029A,1327,2,N,0,VBM PORTION,232,75,106
LANCASTER,3550029A,1327,2,N,1493,TOTAL,436,159,188
LANCASTER,3550030B,1328,3,N,1244,POLLING PLACE,94,40,36
LANCASTER,3550030B,1328,3,N,0,VBM PORTION,95,44,34
LANCASTER,3550030B,1328,3,N,1244,TOTAL,189,84,70
LANCASTER,3550032A,1329,3,N,945,POLLING PLACE,65,27,24
LANCASTER,3550032A,1329,3,N,0,VBM PORTION,91,24,41
LANCASTER,3550032A,1329,3,N,945,TOTAL,156,51,65
LANCASTER,3550033A,1330,2,N,949,POLLING PLACE,135,71,41
LANCASTER,3550033A,1330,2,N,0,VBM PORTION,89,36,41
LANCASTER,3550033A,1330,2,N,949,TOTAL,224,107,82
LANCASTER,3550034A,1331,3,N,1007,POLLING PLACE,56,24,23
LANCASTER,3550034A,1331,3,N,0,VBM PORTION,53,26,18
LANCASTER,3550034A,1331,3,N,1007,TOTAL,109,50,41
LANCASTER,3550035B,1332,2,N,1368,POLLING PLACE,86,32,43
LANCASTER,3550035B,1332,2,N,0,VBM PORTION,106,30,51
LANCASTER,3550035B,1332,2,N,1368,TOTAL,192,62,94
LANCASTER,3550036A,1333,3,N,820,POLLING PLACE,58,15,28
LANCASTER,3550036A,1333,3,N,0,VBM PORTION,57,26,19
LANCASTER,3550036A,1333,3,N,820,TOTAL,115,41,47
LANCASTER,3550040A,1334,2,N,1389,POLLING PLACE,110,46,46
LANCASTER,3550040A,1334,2,N,0,VBM PORTION,125,34,64
LANCASTER,3550040A,1334,2,N,1389,TOTAL,235,80,110
LANCASTER,3550041A,1335,3,N,1161,POLLING PLACE,85,23,45
LANCASTER,3550041A,1335,3,N,0,VBM PORTION,103,41,44
LANCASTER,3550041A,1335,3,N,1161,TOTAL,188,64,89
LANCASTER,3550042A,1336,3,N,1325,POLLING PLACE,86,40,34
LANCASTER,3550042A,1336,3,N,0,VBM PORTION,82,39,28
LANCASTER,3550042A,1336,3,N,1325,TOTAL,168,79,62
LANCASTER,3550044A,1337,2,N,1178,POLLING PLACE,96,38,40
LANCASTER,3550044A,1337,2,N,0,VBM PORTION,124,39,49
LANCASTER,3550044A,1337,2,N,1178,TOTAL,220,77,89
LANCASTER,3550045A,1338,2,N,1457,POLLING PLACE,90,40,37
LANCASTER,3550045A,1338,2,N,0,VBM PORTION,127,40,48
LANCASTER,3550045A,1338,2,N,1457,TOTAL,217,80,85
LANCASTER,3550047B,1339,2,N,619,POLLING PLACE,27,9,10
LANCASTER,3550047B,1339,2,N,0,VBM PORTION,52,18,23
LANCASTER,3550047B,1339,2,N,619,TOTAL,79,27,33
LANCASTER,3550048A,1340,3,N,1158,POLLING PLACE,66,28,27
LANCASTER,3550048A,1340,3,N,0,VBM PORTION,87,29,49
LANCASTER,3550048A,1340,3,N,1158,TOTAL,153,57,76
LANCASTER,3550050A,1341,3,N,1275,POLLING PLACE,49,15,25
LANCASTER,3550050A,1341,3,N,0,VBM PORTION,73,29,37
LANCASTER,3550050A,1341,3,N,1275,TOTAL,122,44,62
LANCASTER,3550053A,1342,2,N,1272,POLLING PLACE,86,39,34
LANCASTER,3550053A,1342,2,N,0,VBM PORTION,97,37,44
LANCASTER,3550053A,1342,2,N,1272,TOTAL,183,76,78
LANCASTER,3550054A,1343,3,N,1216,POLLING PLACE,79,40,26
LANCASTER,3550054A,1343,3,N,0,VBM PORTION,77,33,30
LANCASTER,3550054A,1343,3,N,1216,TOTAL,156,73,56
LANCASTER,3550058A,1344,3,N,841,POLLING PLACE,87,38,24
LANCASTER,3550058A,1344,3,N,0,VBM PORTION,92,25,38
LANCASTER,3550058A,1344,3,N,841,TOTAL,179,63,62
LANCASTER,3550059A,1345,3,N,984,POLLING PLACE,113,44,45
LANCASTER,3550059A,1345,3,N,0,VBM PORTION,101,48,24
LANCASTER,3550059A,1345,3,N,984,TOTAL,214,92,69
LANCASTER,3550060A,1346,2,N,1099,POLLING PLACE,131,63,43
LANCASTER,3550060A,1346,2,N,0,VBM PORTION,132,44,58
LANCASTER,3550060A,1346,2,N,1099,TOTAL,263,107,101
LANCASTER,3550061A,1347,3,N,1420,POLLING PLACE,145,68,54
LANCASTER,3550061A,1347,3,N,0,VBM PORTION,109,35,49
LANCASTER,3550061A,1347,3,N,1420,TOTAL,254,103,103
LANCASTER,3550064A,1348,2,N,1542,POLLING PLACE,98,22,60
LANCASTER,3550064A,1348,2,N,0,VBM PORTION,128,37,56
LANCASTER,3550064A,1348,2,N,1542,TOTAL,226,59,116
LANCASTER,3550065A,1349,3,N,1377,POLLING PLACE,175,81,64
LANCASTER,3550065A,1349,3,N,0,VBM PORTION,235,79,102
LANCASTER,3550065A,1349,3,N,1377,TOTAL,410,160,166
LANCASTER,3550069A,1350,2,N,894,POLLING PLACE,49,20,19
LANCASTER,3550069A,1350,2,N,0,VBM PORTION,65,20,28
LANCASTER,3550069A,1350,2,N,894,TOTAL,114,40,47
LANCASTER,3550075A,1351,2,N,1231,POLLING PLACE,89,38,44
LANCASTER,3550075A,1351,2,N,0,VBM PORTION,62,22,29
LANCASTER,3550075A,1351,2,N,1231,TOTAL,151,60,73
LANCASTER,3550077A,1352,3,N,1260,POLLING PLACE,86,32,35
LANCASTER,3550077A,1352,3,N,0,VBM PORTION,87,32,39
LANCASTER,3550077A,1352,3,N,1260,TOTAL,173,64,74
LANCASTER,3550079A,1353,3,N,1406,POLLING PLACE,127,52,43
LANCASTER,3550079A,1353,3,N,0,VBM PORTION,170,57,68
LANCASTER,3550079A,1353,3,N,1406,TOTAL,297,109,111
LANCASTER,3550080A,1354,2,N,1075,POLLING PLACE,87,40,37
LANCASTER,3550080A,1354,2,N,0,VBM PORTION,96,29,43
LANCASTER,3550080A,1354,2,N,1075,TOTAL,183,69,80
LANCASTER,3550083A,1355,3,N,1436,POLLING PLACE,74,31,36
LANCASTER,3550083A,1355,3,N,0,VBM PORTION,90,45,31
LANCASTER,3550083A,1355,3,N,1436,TOTAL,164,76,67
LANCASTER,3550085A,6082,3,Y,0,POLLING PLACE,0,0,0
LANCASTER,3550085A,6082,3,Y,0,VBM PORTION,0,0,0
LANCASTER,3550085A,6082,3,Y,0,TOTAL,0,0,0
LANCASTER,3550086B,1356,2,N,1194,POLLING PLACE,71,31,23
LANCASTER,3550086B,1356,2,N,0,VBM PORTION,92,34,35
LANCASTER,3550086B,1356,2,N,1194,TOTAL,163,65,58
LANCASTER,3550087A,1357,3,N,1238,POLLING PLACE,42,14,22
LANCASTER,3550087A,1357,3,N,0,VBM PORTION,33,12,11
LANCASTER,3550087A,1357,3,N,1238,TOTAL,75,26,33
LANCASTER,3550088A,1358,3,N,1266,POLLING PLACE,88,36,43
LANCASTER,3550088A,1358,3,N,0,VBM PORTION,128,41,46
LANCASTER,3550088A,1358,3,N,1266,TOTAL,216,77,89
LANCASTER,3550089B,1359,3,N,1405,POLLING PLACE,102,39,41
LANCASTER,3550089B,1359,3,N,0,VBM PORTION,116,54,41
LANCASTER,3550089B,1359,3,N,1405,TOTAL,218,93,82
LANCASTER,3550093B,1360,3,N,930,POLLING PLACE,52,20,25
LANCASTER,3550093B,1360,3,N,0,VBM PORTION,53,23,24
LANCASTER,3550093B,1360,3,N,930,TOTAL,105,43,49
LANCASTER,3550094A,1361,2,N,1526,POLLING PLACE,126,53,47
LANCASTER,3550094A,1361,2,N,0,VBM PORTION,175,71,57
LANCASTER,3550094A,1361,2,N,1526,TOTAL,301,124,104
LANCASTER,3550095A,1362,3,N,1504,POLLING PLACE,93,41,32
LANCASTER,3550095A,1362,3,N,0,VBM PORTION,113,39,38
LANCASTER,3550095A,1362,3,N,1504,TOTAL,206,80,70
LANCASTER,3550096A,1363,3,N,1396,POLLING PLACE,77,31,29
