LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,JUVENTINO GOMEZ,HILDA L SOLIS,A  A SAUCEDO HOOD
AVOCADO HEIGHTS,0520001A,129,123,N,1083,POLLING PLACE,80,10,57,8
AVOCADO HEIGHTS,0520001A,129,123,N,0,VBM PORTION,75,7,45,12
AVOCADO HEIGHTS,0520001A,129,123,N,1083,TOTAL,155,17,102,20
AVOCADO HEIGHTS,0520002A,130,123,N,709,POLLING PLACE,51,6,37,6
AVOCADO HEIGHTS,0520002A,130,123,N,0,VBM PORTION,20,1,14,2
AVOCADO HEIGHTS,0520002A,130,123,N,709,TOTAL,71,7,51,8
AVOCADO HEIGHTS,0520003A,6015,126,Y,0,POLLING PLACE,0,0,0,0
AVOCADO HEIGHTS,0520003A,6015,126,Y,0,VBM PORTION,0,0,0,0
AVOCADO HEIGHTS,0520003A,6015,126,Y,0,TOTAL,0,0,0,0
AVOCADO HEIGHTS,0520004A,131,124,N,784,POLLING PLACE,97,9,52,18
AVOCADO HEIGHTS,0520004A,131,124,N,0,VBM PORTION,70,3,39,14
AVOCADO HEIGHTS,0520004A,131,124,N,784,TOTAL,167,12,91,32
AVOCADO HEIGHTS,0520005B,132,123,N,788,POLLING PLACE,55,5,41,6
AVOCADO HEIGHTS,0520005B,132,123,N,0,VBM PORTION,25,1,16,5
AVOCADO HEIGHTS,0520005B,132,123,N,788,TOTAL,80,6,57,11
AVOCADO HEIGHTS,0520007A,133,124,N,525,POLLING PLACE,19,5,9,1
AVOCADO HEIGHTS,0520007A,133,124,N,0,VBM PORTION,19,1,15,2
AVOCADO HEIGHTS,0520007A,133,124,N,525,TOTAL,38,6,24,3
AVOCADO HEIGHTS,0520008A,134,123,N,866,POLLING PLACE,67,12,36,13
AVOCADO HEIGHTS,0520008A,134,123,N,0,VBM PORTION,30,0,24,2
AVOCADO HEIGHTS,0520008A,134,123,N,866,TOTAL,97,12,60,15
AVOCADO HEIGHTS,0520009A,135,123,N,759,POLLING PLACE,63,9,27,17
AVOCADO HEIGHTS,0520009A,135,123,N,0,VBM PORTION,55,12,27,5
AVOCADO HEIGHTS,0520009A,135,123,N,759,TOTAL,118,21,54,22
AVOCADO HEIGHTS,0520010A,136,123,N,757,POLLING PLACE,50,10,30,4
AVOCADO HEIGHTS,0520010A,136,123,N,0,VBM PORTION,44,6,28,3
AVOCADO HEIGHTS,0520010A,136,123,N,757,TOTAL,94,16,58,7
AVOCADO HEIGHTS,0520012A,137,123,N,484,POLLING PLACE,48,3,29,8
AVOCADO HEIGHTS,0520012A,137,123,N,0,VBM PORTION,30,5,19,5
AVOCADO HEIGHTS,0520012A,137,123,N,484,TOTAL,78,8,48,13
AVOCADO HEIGHTS,0520016A,6016,123,Y,0,POLLING PLACE,0,0,0,0
AVOCADO HEIGHTS,0520016A,6016,123,Y,0,VBM PORTION,0,0,0,0
AVOCADO HEIGHTS,0520016A,6016,123,Y,0,TOTAL,0,0,0,0
AVOCADO HEIGHTS,0520017A,138,123,N,582,POLLING PLACE,21,6,10,1
AVOCADO HEIGHTS,0520017A,138,123,N,0,VBM PORTION,19,2,8,5
AVOCADO HEIGHTS,0520017A,138,123,N,582,TOTAL,40,8,18,6
AZUSA,0550001A,139,66,N,624,POLLING PLACE,26,2,11,6
AZUSA,0550001A,139,66,N,0,VBM PORTION,22,2,9,5
AZUSA,0550001A,139,66,N,624,TOTAL,48,4,20,11
AZUSA,0550002A,140,66,N,790,POLLING PLACE,56,5,26,11
AZUSA,0550002A,140,66,N,0,VBM PORTION,32,1,20,5
AZUSA,0550002A,140,66,N,790,TOTAL,88,6,46,16
AZUSA,0550008A,141,66,N,1080,POLLING PLACE,95,10,61,15
AZUSA,0550008A,141,66,N,0,VBM PORTION,52,5,30,8
AZUSA,0550008A,141,66,N,1080,TOTAL,147,15,91,23
AZUSA,0550009A,142,66,N,1205,POLLING PLACE,88,12,57,13
AZUSA,0550009A,142,66,N,0,VBM PORTION,58,6,30,13
AZUSA,0550009A,142,66,N,1205,TOTAL,146,18,87,26
AZUSA,0550010B,143,66,N,818,POLLING PLACE,27,2,18,4
AZUSA,0550010B,143,66,N,0,VBM PORTION,25,2,9,8
AZUSA,0550010B,143,66,N,818,TOTAL,52,4,27,12
AZUSA,0550011A,144,66,N,796,POLLING PLACE,57,7,30,13
AZUSA,0550011A,144,66,N,0,VBM PORTION,99,5,54,29
AZUSA,0550011A,144,66,N,796,TOTAL,156,12,84,42
AZUSA,0550012A,145,66,N,630,POLLING PLACE,35,5,19,8
AZUSA,0550012A,145,66,N,0,VBM PORTION,16,3,7,6
AZUSA,0550012A,145,66,N,630,TOTAL,51,8,26,14
AZUSA,0550012B,146,66,N,939,POLLING PLACE,82,10,44,13
AZUSA,0550012B,146,66,N,0,VBM PORTION,45,4,27,7
AZUSA,0550012B,146,66,N,939,TOTAL,127,14,71,20
AZUSA,0550023F,147,66,N,451,POLLING PLACE,24,3,13,7
AZUSA,0550023F,147,66,N,0,VBM PORTION,31,2,19,8
AZUSA,0550023F,147,66,N,451,TOTAL,55,5,32,15
AZUSA,0550025A,148,66,N,1185,POLLING PLACE,77,11,45,14
AZUSA,0550025A,148,66,N,0,VBM PORTION,59,1,44,5
AZUSA,0550025A,148,66,N,1185,TOTAL,136,12,89,19
AZUSA,0550025B,149,66,N,510,POLLING PLACE,25,6,10,4
AZUSA,0550025B,149,66,N,0,VBM PORTION,24,3,17,4
AZUSA,0550025B,149,66,N,510,TOTAL,49,9,27,8
AZUSA,0550073A,150,66,N,884,POLLING PLACE,63,10,45,4
AZUSA,0550073A,150,66,N,0,VBM PORTION,67,7,39,10
AZUSA,0550073A,150,66,N,884,TOTAL,130,17,84,14
AZUSA,0550074A,151,66,N,1181,POLLING PLACE,75,8,43,11
AZUSA,0550074A,151,66,N,0,VBM PORTION,73,9,36,13
AZUSA,0550074A,151,66,N,1181,TOTAL,148,17,79,24
AZUSA,0550076A,152,66,N,673,POLLING PLACE,42,9,17,9
AZUSA,0550076A,152,66,N,0,VBM PORTION,28,3,14,3
AZUSA,0550076A,152,66,N,673,TOTAL,70,12,31,12
AZUSA,0550078A,153,66,N,1268,POLLING PLACE,77,6,48,4
AZUSA,0550078A,153,66,N,0,VBM PORTION,54,9,32,10
AZUSA,0550078A,153,66,N,1268,TOTAL,131,15,80,14
AZUSA,0550079A,154,66,N,852,POLLING PLACE,60,11,24,14
AZUSA,0550079A,154,66,N,0,VBM PORTION,137,14,64,24
AZUSA,0550079A,154,66,N,852,TOTAL,197,25,88,38
AZUSA,0550080A,155,66,N,1246,POLLING PLACE,116,15,65,19
AZUSA,0550080A,155,66,N,0,VBM PORTION,93,5,51,23
AZUSA,0550080A,155,66,N,1246,TOTAL,209,20,116,42
AZUSA,0550081A,156,66,N,793,POLLING PLACE,60,10,29,12
AZUSA,0550081A,156,66,N,0,VBM PORTION,88,4,37,20
AZUSA,0550081A,156,66,N,793,TOTAL,148,14,66,32
AZUSA,0550084B,157,66,N,927,POLLING PLACE,75,9,39,11
AZUSA,0550084B,157,66,N,0,VBM PORTION,72,2,32,21
AZUSA,0550084B,157,66,N,927,TOTAL,147,11,71,32
AZUSA,0550085A,158,66,N,959,POLLING PLACE,73,7,47,13
AZUSA,0550085A,158,66,N,0,VBM PORTION,78,4,49,10
AZUSA,0550085A,158,66,N,959,TOTAL,151,11,96,23
AZUSA,0550086A,159,66,N,631,POLLING PLACE,75,5,37,15
AZUSA,0550086A,159,66,N,0,VBM PORTION,46,2,29,11
AZUSA,0550086A,159,66,N,631,TOTAL,121,7,66,26
BALDWIN PARK,0600001A,160,66,N,1066,POLLING PLACE,53,8,42,2
BALDWIN PARK,0600001A,160,66,N,0,VBM PORTION,35,5,20,3
BALDWIN PARK,0600001A,160,66,N,1066,TOTAL,88,13,62,5
BALDWIN PARK,0600002A,161,66,N,1150,POLLING PLACE,52,2,42,4
BALDWIN PARK,0600002A,161,66,N,0,VBM PORTION,50,4,32,4
BALDWIN PARK,0600002A,161,66,N,1150,TOTAL,102,6,74,8
BALDWIN PARK,0600006A,162,66,N,1109,POLLING PLACE,76,11,52,5
BALDWIN PARK,0600006A,162,66,N,0,VBM PORTION,42,2,25,8
BALDWIN PARK,0600006A,162,66,N,1109,TOTAL,118,13,77,13
BALDWIN PARK,0600007A,163,66,N,904,POLLING PLACE,49,5,41,2
BALDWIN PARK,0600007A,163,66,N,0,VBM PORTION,45,5,32,5
BALDWIN PARK,0600007A,163,66,N,904,TOTAL,94,10,73,7
BALDWIN PARK,0600008A,164,66,N,1061,POLLING PLACE,84,13,56,9
BALDWIN PARK,0600008A,164,66,N,0,VBM PORTION,54,7,34,6
BALDWIN PARK,0600008A,164,66,N,1061,TOTAL,138,20,90,15
BALDWIN PARK,0600009A,165,66,N,1176,POLLING PLACE,57,7,43,4
BALDWIN PARK,0600009A,165,66,N,0,VBM PORTION,43,1,36,3
BALDWIN PARK,0600009A,165,66,N,1176,TOTAL,100,8,79,7
BALDWIN PARK,0600010A,166,66,N,1008,POLLING PLACE,75,6,49,10
BALDWIN PARK,0600010A,166,66,N,0,VBM PORTION,56,6,34,9
BALDWIN PARK,0600010A,166,66,N,1008,TOTAL,131,12,83,19
BALDWIN PARK,0600012A,167,66,N,1214,POLLING PLACE,60,6,43,7
BALDWIN PARK,0600012A,167,66,N,0,VBM PORTION,52,8,29,12
BALDWIN PARK,0600012A,167,66,N,1214,TOTAL,112,14,72,19
BALDWIN PARK,0600013A,168,66,N,1224,POLLING PLACE,76,3,62,7
BALDWIN PARK,0600013A,168,66,N,0,VBM PORTION,75,9,48,15
BALDWIN PARK,0600013A,168,66,N,1224,TOTAL,151,12,110,22
BALDWIN PARK,0600014A,169,66,N,1227,POLLING PLACE,78,10,47,15
BALDWIN PARK,0600014A,169,66,N,0,VBM PORTION,72,9,44,9
BALDWIN PARK,0600014A,169,66,N,1227,TOTAL,150,19,91,24
BALDWIN PARK,0600016A,170,66,N,1135,POLLING PLACE,61,7,37,8
BALDWIN PARK,0600016A,170,66,N,0,VBM PORTION,67,5,40,11
BALDWIN PARK,0600016A,170,66,N,1135,TOTAL,128,12,77,19
BALDWIN PARK,0600017A,171,66,N,505,POLLING PLACE,29,7,19,2
BALDWIN PARK,0600017A,171,66,N,0,VBM PORTION,31,2,15,7
BALDWIN PARK,0600017A,171,66,N,505,TOTAL,60,9,34,9
BALDWIN PARK,0600019A,172,66,N,1233,POLLING PLACE,81,8,56,10
BALDWIN PARK,0600019A,172,66,N,0,VBM PORTION,60,8,37,8
BALDWIN PARK,0600019A,172,66,N,1233,TOTAL,141,16,93,18
BALDWIN PARK,0600020A,173,66,N,1200,POLLING PLACE,67,5,46,10
BALDWIN PARK,0600020A,173,66,N,0,VBM PORTION,45,3,26,10
BALDWIN PARK,0600020A,173,66,N,1200,TOTAL,112,8,72,20
BALDWIN PARK,0600021B,174,66,N,841,POLLING PLACE,34,6,25,1
BALDWIN PARK,0600021B,174,66,N,0,VBM PORTION,36,3,20,5
BALDWIN PARK,0600021B,174,66,N,841,TOTAL,70,9,45,6
BALDWIN PARK,0600024E,175,66,N,1235,POLLING PLACE,59,7,40,7
BALDWIN PARK,0600024E,175,66,N,0,VBM PORTION,80,6,52,15
BALDWIN PARK,0600024E,175,66,N,1235,TOTAL,139,13,92,22
BALDWIN PARK,0600025A,176,66,N,750,POLLING PLACE,36,7,26,2
BALDWIN PARK,0600025A,176,66,N,0,VBM PORTION,26,6,13,3
BALDWIN PARK,0600025A,176,66,N,750,TOTAL,62,13,39,5
BALDWIN PARK,0600026A,177,66,N,964,POLLING PLACE,60,6,42,6
BALDWIN PARK,0600026A,177,66,N,0,VBM PORTION,37,1,25,4
BALDWIN PARK,0600026A,177,66,N,964,TOTAL,97,7,67,10
BALDWIN PARK,0600027A,178,66,N,1197,POLLING PLACE,75,14,54,5
BALDWIN PARK,0600027A,178,66,N,0,VBM PORTION,58,5,41,4
BALDWIN PARK,0600027A,178,66,N,1197,TOTAL,133,19,95,9
BALDWIN PARK,0600028A,179,66,N,998,POLLING PLACE,53,7,39,6
BALDWIN PARK,0600028A,179,66,N,0,VBM PORTION,42,4,26,4
BALDWIN PARK,0600028A,179,66,N,998,TOTAL,95,11,65,10
BALDWIN PARK,0600029A,180,66,N,1143,POLLING PLACE,51,4,41,2
BALDWIN PARK,0600029A,180,66,N,0,VBM PORTION,43,4,32,4
BALDWIN PARK,0600029A,180,66,N,1143,TOTAL,94,8,73,6
BALDWIN PARK,0600030A,181,66,N,784,POLLING PLACE,49,6,32,2
BALDWIN PARK,0600030A,181,66,N,0,VBM PORTION,42,0,25,7
BALDWIN PARK,0600030A,181,66,N,784,TOTAL,91,6,57,9
BALDWIN PARK,0600034A,182,66,N,1028,POLLING PLACE,41,6,27,4
BALDWIN PARK,0600034A,182,66,N,0,VBM PORTION,31,3,13,12
BALDWIN PARK,0600034A,182,66,N,1028,TOTAL,72,9,40,16
BALDWIN PARK,0600035A,183,66,N,1131,POLLING PLACE,73,7,47,10
BALDWIN PARK,0600035A,183,66,N,0,VBM PORTION,42,5,28,4
BALDWIN PARK,0600035A,183,66,N,1131,TOTAL,115,12,75,14
BALDWIN PARK,0600036A,184,66,N,962,POLLING PLACE,60,4,46,4
BALDWIN PARK,0600036A,184,66,N,0,VBM PORTION,56,3,29,9
BALDWIN PARK,0600036A,184,66,N,962,TOTAL,116,7,75,13
BALDWIN PARK,0600037A,185,66,N,1173,POLLING PLACE,66,7,47,8
BALDWIN PARK,0600037A,185,66,N,0,VBM PORTION,50,4,31,6
BALDWIN PARK,0600037A,185,66,N,1173,TOTAL,116,11,78,14
BALDWIN PARK,0600041B,186,66,N,1028,POLLING PLACE,59,4,38,10
BALDWIN PARK,0600041B,186,66,N,0,VBM PORTION,44,1,36,4
BALDWIN PARK,0600041B,186,66,N,1028,TOTAL,103,5,74,14
BALDWIN PARK,0600052B,187,66,N,1072,POLLING PLACE,70,7,51,5
BALDWIN PARK,0600052B,187,66,N,0,VBM PORTION,21,5,13,2
BALDWIN PARK,0600052B,187,66,N,1072,TOTAL,91,12,64,7
BASSETT,0670005A,188,66,N,784,POLLING PLACE,53,4,41,6
BASSETT,0670005A,188,66,N,0,VBM PORTION,33,4,21,5
BASSETT,0670005A,188,66,N,784,TOTAL,86,8,62,11
BASSETT,0670006A,189,66,N,1076,POLLING PLACE,45,4,32,4
BASSETT,0670006A,189,66,N,0,VBM PORTION,41,1,29,6
BASSETT,0670006A,189,66,N,1076,TOTAL,86,5,61,10
BASSETT,0670010A,190,66,N,751,POLLING PLACE,41,4,28,3
BASSETT,0670010A,190,66,N,0,VBM PORTION,34,4,23,4
BASSETT,0670010A,190,66,N,751,TOTAL,75,8,51,7
BASSETT,0670141A,191,66,N,1152,POLLING PLACE,82,11,52,11
BASSETT,0670141A,191,66,N,0,VBM PORTION,42,7,26,6
BASSETT,0670141A,191,66,N,1152,TOTAL,124,18,78,17
BASSETT,0670142A,192,66,N,626,POLLING PLACE,42,8,25,5
BASSETT,0670142A,192,66,N,0,VBM PORTION,28,12,11,5
BASSETT,0670142A,192,66,N,626,TOTAL,70,20,36,10
BASSETT,0670143A,193,66,N,1026,POLLING PLACE,95,6,76,7
BASSETT,0670143A,193,66,N,0,VBM PORTION,40,2,30,5
BASSETT,0670143A,193,66,N,1026,TOTAL,135,8,106,12
BASSETT,0670144A,194,66,N,991,POLLING PLACE,80,10,53,11
BASSETT,0670144A,194,66,N,0,VBM PORTION,49,1,32,7
BASSETT,0670144A,194,66,N,991,TOTAL,129,11,85,18
BELL,0700001A,195,164,N,1018,POLLING PLACE,63,8,40,6
BELL,0700001A,195,164,N,0,VBM PORTION,30,2,22,3
BELL,0700001A,195,164,N,1018,TOTAL,93,10,62,9
BELL,0700002A,196,164,N,1028,POLLING PLACE,56,7,38,6
BELL,0700002A,196,164,N,0,VBM PORTION,21,2,14,2
BELL,0700002A,196,164,N,1028,TOTAL,77,9,52,8
BELL,0700005A,197,164,N,1201,POLLING PLACE,50,3,35,7
BELL,0700005A,197,164,N,0,VBM PORTION,42,1,35,4
BELL,0700005A,197,164,N,1201,TOTAL,92,4,70,11
BELL,0700007B,198,164,N,1209,POLLING PLACE,77,9,51,8
BELL,0700007B,198,164,N,0,VBM PORTION,44,13,18,5
BELL,0700007B,198,164,N,1209,TOTAL,121,22,69,13
BELL,0700008A,199,164,N,1154,POLLING PLACE,70,6,46,9
BELL,0700008A,199,164,N,0,VBM PORTION,27,3,18,3
BELL,0700008A,199,164,N,1154,TOTAL,97,9,64,12
BELL,0700010A,200,164,N,1237,POLLING PLACE,71,7,49,9
BELL,0700010A,200,164,N,0,VBM PORTION,42,11,19,6
BELL,0700010A,200,164,N,1237,TOTAL,113,18,68,15
BELL,0700011A,201,164,N,1221,POLLING PLACE,59,5,40,5
BELL,0700011A,201,164,N,0,VBM PORTION,41,5,26,9
BELL,0700011A,201,164,N,1221,TOTAL,100,10,66,14
BELL,0700013A,202,164,N,1063,POLLING PLACE,62,5,43,5
BELL,0700013A,202,164,N,0,VBM PORTION,52,3,32,8
BELL,0700013A,202,164,N,1063,TOTAL,114,8,75,13
BELL,0700017A,203,164,N,946,POLLING PLACE,46,6,28,1
BELL,0700017A,203,164,N,0,VBM PORTION,20,2,13,1
BELL,0700017A,203,164,N,946,TOTAL,66,8,41,2
BELL,0700018A,204,164,N,1098,POLLING PLACE,64,6,39,9
BELL,0700018A,204,164,N,0,VBM PORTION,28,5,16,4
BELL,0700018A,204,164,N,1098,TOTAL,92,11,55,13
BELL GARDENS,0800001A,240,136,N,1120,POLLING PLACE,43,6,31,3
BELL GARDENS,0800001A,240,136,N,0,VBM PORTION,28,5,17,5
BELL GARDENS,0800001A,240,136,N,1120,TOTAL,71,11,48,8
BELL GARDENS,0800002A,241,136,N,1022,POLLING PLACE,47,8,31,4
BELL GARDENS,0800002A,241,136,N,0,VBM PORTION,21,3,11,4
BELL GARDENS,0800002A,241,136,N,1022,TOTAL,68,11,42,8
BELL GARDENS,0800003A,242,136,N,1038,POLLING PLACE,44,6,27,5
BELL GARDENS,0800003A,242,136,N,0,VBM PORTION,25,3,15,5
BELL GARDENS,0800003A,242,136,N,1038,TOTAL,69,9,42,10
BELL GARDENS,0800004A,243,136,N,1210,POLLING PLACE,44,4,30,5
BELL GARDENS,0800004A,243,136,N,0,VBM PORTION,25,1,17,3
BELL GARDENS,0800004A,243,136,N,1210,TOTAL,69,5,47,8
BELL GARDENS,0800005A,244,136,N,1133,POLLING PLACE,34,1,19,4
BELL GARDENS,0800005A,244,136,N,0,VBM PORTION,23,2,16,2
BELL GARDENS,0800005A,244,136,N,1133,TOTAL,57,3,35,6
BELL GARDENS,0800006A,245,136,N,970,POLLING PLACE,49,6,32,6
BELL GARDENS,0800006A,245,136,N,0,VBM PORTION,24,3,15,5
BELL GARDENS,0800006A,245,136,N,970,TOTAL,73,9,47,11
BELL GARDENS,0800007A,246,136,N,1108,POLLING PLACE,69,10,44,2
BELL GARDENS,0800007A,246,136,N,0,VBM PORTION,34,3,21,7
BELL GARDENS,0800007A,246,136,N,1108,TOTAL,103,13,65,9
BELL GARDENS,0800009A,247,136,N,1058,POLLING PLACE,38,2,23,7
BELL GARDENS,0800009A,247,136,N,0,VBM PORTION,33,3,18,9
BELL GARDENS,0800009A,247,136,N,1058,TOTAL,71,5,41,16
BELL GARDENS,0800011A,248,136,N,573,POLLING PLACE,11,1,6,2
BELL GARDENS,0800011A,248,136,N,0,VBM PORTION,7,0,5,2
BELL GARDENS,0800011A,248,136,N,573,TOTAL,18,1,11,4
BELL GARDENS,0800013A,249,136,N,939,POLLING PLACE,46,8,27,5
BELL GARDENS,0800013A,249,136,N,0,VBM PORTION,19,3,7,6
BELL GARDENS,0800013A,249,136,N,939,TOTAL,65,11,34,11
BELL GARDENS,0800014A,250,136,N,534,POLLING PLACE,40,7,22,3
BELL GARDENS,0800014A,250,136,N,0,VBM PORTION,31,5,17,6
BELL GARDENS,0800014A,250,136,N,534,TOTAL,71,12,39,9
BELL GARDENS,0800016A,251,136,N,1099,POLLING PLACE,36,6,21,3
BELL GARDENS,0800016A,251,136,N,0,VBM PORTION,20,8,8,3
BELL GARDENS,0800016A,251,136,N,1099,TOTAL,56,14,29,6
BELL GARDENS,0800017B,252,136,N,1083,POLLING PLACE,39,4,21,5
BELL GARDENS,0800017B,252,136,N,0,VBM PORTION,24,4,13,4
BELL GARDENS,0800017B,252,136,N,1083,TOTAL,63,8,34,9
BELVEDERE,0850001A,253,90,N,886,POLLING PLACE,69,7,46,8
BELVEDERE,0850001A,253,90,N,0,VBM PORTION,32,3,24,2
BELVEDERE,0850001A,253,90,N,886,TOTAL,101,10,70,10
BELVEDERE,0850004A,254,91,N,1005,POLLING PLACE,53,5,45,1
BELVEDERE,0850004A,254,91,N,0,VBM PORTION,35,8,21,2
BELVEDERE,0850004A,254,91,N,1005,TOTAL,88,13,66,3
BELVEDERE,0850005A,255,90,N,992,POLLING PLACE,110,7,89,2
BELVEDERE,0850005A,255,90,N,0,VBM PORTION,36,6,26,2
BELVEDERE,0850005A,255,90,N,992,TOTAL,146,13,115,4
BELVEDERE,0850006A,256,91,N,940,POLLING PLACE,100,6,81,6
BELVEDERE,0850006A,256,91,N,0,VBM PORTION,27,8,17,1
BELVEDERE,0850006A,256,91,N,940,TOTAL,127,14,98,7
BELVEDERE,0850007A,257,90,N,1085,POLLING PLACE,69,12,50,4
BELVEDERE,0850007A,257,90,N,0,VBM PORTION,39,4,30,3
BELVEDERE,0850007A,257,90,N,1085,TOTAL,108,16,80,7
BELVEDERE,0850009A,258,90,N,972,POLLING PLACE,55,9,40,4
BELVEDERE,0850009A,258,90,N,0,VBM PORTION,28,3,24,0
BELVEDERE,0850009A,258,90,N,972,TOTAL,83,12,64,4
BELVEDERE,0850011B,259,91,N,853,POLLING PLACE,73,7,55,3
BELVEDERE,0850011B,259,91,N,0,VBM PORTION,37,1,29,4
BELVEDERE,0850011B,259,91,N,853,TOTAL,110,8,84,7
BELVEDERE,0850012C,260,90,N,818,POLLING PLACE,79,6,58,4
BELVEDERE,0850012C,260,90,N,0,VBM PORTION,34,2,27,2
BELVEDERE,0850012C,260,90,N,818,TOTAL,113,8,85,6
BELVEDERE,0850013A,261,91,N,1003,POLLING PLACE,87,10,62,3
BELVEDERE,0850013A,261,91,N,0,VBM PORTION,50,7,38,3
BELVEDERE,0850013A,261,91,N,1003,TOTAL,137,17,100,6
BELVEDERE,0850014A,262,90,N,868,POLLING PLACE,60,11,42,5
BELVEDERE,0850014A,262,90,N,0,VBM PORTION,32,4,20,5
BELVEDERE,0850014A,262,90,N,868,TOTAL,92,15,62,10
BELVEDERE,0850015B,263,90,N,983,POLLING PLACE,55,6,40,4
BELVEDERE,0850015B,263,90,N,0,VBM PORTION,28,3,19,2
BELVEDERE,0850015B,263,90,N,983,TOTAL,83,9,59,6
BELVEDERE,0850016A,264,90,N,819,POLLING PLACE,57,3,46,4
BELVEDERE,0850016A,264,90,N,0,VBM PORTION,32,2,26,1
BELVEDERE,0850016A,264,90,N,819,TOTAL,89,5,72,5
BELVEDERE,0850017A,265,90,N,1077,POLLING PLACE,78,5,58,3
BELVEDERE,0850017A,265,90,N,0,VBM PORTION,52,14,24,10
BELVEDERE,0850017A,265,90,N,1077,TOTAL,130,19,82,13
BELVEDERE,0850052A,266,91,N,1064,POLLING PLACE,77,7,58,5
BELVEDERE,0850052A,266,91,N,0,VBM PORTION,46,3,34,4
BELVEDERE,0850052A,266,91,N,1064,TOTAL,123,10,92,9
BELVEDERE,0850056A,267,91,N,829,POLLING PLACE,80,6,65,3
BELVEDERE,0850056A,267,91,N,0,VBM PORTION,29,1,22,3
BELVEDERE,0850056A,267,91,N,829,TOTAL,109,7,87,6
BELVEDERE,0850058A,268,91,N,1195,POLLING PLACE,109,8,83,8
BELVEDERE,0850058A,268,91,N,0,VBM PORTION,42,4,33,3
BELVEDERE,0850058A,268,91,N,1195,TOTAL,151,12,116,11
BELVEDERE,0850061A,269,90,N,1102,POLLING PLACE,71,10,52,3
BELVEDERE,0850061A,269,90,N,0,VBM PORTION,55,3,35,12
BELVEDERE,0850061A,269,90,N,1102,TOTAL,126,13,87,15
CHARTER OAK,1100001A,463,66,N,577,POLLING PLACE,33,5,21,2
CHARTER OAK,1100001A,463,66,N,0,VBM PORTION,18,1,13,3
CHARTER OAK,1100001A,463,66,N,577,TOTAL,51,6,34,5
CHARTER OAK,1100004A,464,66,N,670,POLLING PLACE,36,2,30,2
CHARTER OAK,1100004A,464,66,N,0,VBM PORTION,24,1,14,5
CHARTER OAK,1100004A,464,66,N,670,TOTAL,60,3,44,7
CHARTER OAK,1100005A,465,66,N,615,POLLING PLACE,32,6,20,5
CHARTER OAK,1100005A,465,66,N,0,VBM PORTION,28,5,11,7
CHARTER OAK,1100005A,465,66,N,615,TOTAL,60,11,31,12
CHARTER OAK,1100007A,466,66,N,1047,POLLING PLACE,61,5,37,9
CHARTER OAK,1100007A,466,66,N,0,VBM PORTION,30,5,17,2
CHARTER OAK,1100007A,466,66,N,1047,TOTAL,91,10,54,11
CHARTER OAK,1100076A,472,66,N,1098,POLLING PLACE,100,17,50,26
CHARTER OAK,1100076A,472,66,N,0,VBM PORTION,52,5,31,4
CHARTER OAK,1100076A,472,66,N,1098,TOTAL,152,22,81,30
CHARTER OAK,1100077A,473,66,N,1001,POLLING PLACE,65,7,41,13
CHARTER OAK,1100077A,473,66,N,0,VBM PORTION,25,3,13,5
CHARTER OAK,1100077A,473,66,N,1001,TOTAL,90,10,54,18
CHARTER OAK,1100081A,474,66,N,880,POLLING PLACE,55,4,30,17
CHARTER OAK,1100081A,474,66,N,0,VBM PORTION,44,1,27,6
CHARTER OAK,1100081A,474,66,N,880,TOTAL,99,5,57,23
CITRUS,1250072A,6031,66,Y,0,POLLING PLACE,0,0,0,0
CITRUS,1250072A,6031,66,Y,0,VBM PORTION,0,0,0,0
CITRUS,1250072A,6031,66,Y,0,TOTAL,0,0,0,0
CITRUS,1250079A,6033,67,Y,0,POLLING PLACE,0,0,0,0
CITRUS,1250079A,6033,67,Y,0,VBM PORTION,0,0,0,0
CITRUS,1250079A,6033,67,Y,0,TOTAL,0,0,0,0
CLAREMONT,1300001A,480,31,N,894,POLLING PLACE,69,8,45,10
CLAREMONT,1300001A,480,31,N,0,VBM PORTION,90,8,60,10
CLAREMONT,1300001A,480,31,N,894,TOTAL,159,16,105,20
CLAREMONT,1300002A,481,31,N,737,POLLING PLACE,89,11,48,15
CLAREMONT,1300002A,481,31,N,0,VBM PORTION,67,5,36,14
CLAREMONT,1300002A,481,31,N,737,TOTAL,156,16,84,29
CLAREMONT,1300003A,482,31,N,1252,POLLING PLACE,152,18,80,22
CLAREMONT,1300003A,482,31,N,0,VBM PORTION,96,10,56,19
CLAREMONT,1300003A,482,31,N,1252,TOTAL,248,28,136,41
CLAREMONT,1300004A,483,31,N,730,POLLING PLACE,19,1,15,2
CLAREMONT,1300004A,483,31,N,0,VBM PORTION,13,2,6,4
CLAREMONT,1300004A,483,31,N,730,TOTAL,32,3,21,6
CLAREMONT,1300005A,484,31,N,957,POLLING PLACE,129,21,68,18
CLAREMONT,1300005A,484,31,N,0,VBM PORTION,84,8,42,18
CLAREMONT,1300005A,484,31,N,957,TOTAL,213,29,110,36
CLAREMONT,1300007A,485,31,N,928,POLLING PLACE,100,9,63,14
CLAREMONT,1300007A,485,31,N,0,VBM PORTION,141,9,64,26
CLAREMONT,1300007A,485,31,N,928,TOTAL,241,18,127,40
CLAREMONT,1300008A,486,31,N,947,POLLING PLACE,220,12,172,12
CLAREMONT,1300008A,486,31,N,0,VBM PORTION,277,15,214,17
