,id,california,name,url,incidents,inspections,enforcement-actions,hazardous-liquid,states-of-operation-hl,inspected-miles-hl,gas-transmission,states-of-operation-gt,inspected-miles-gt,gas-gathering,states-of-operation-gg,inspected-miles-gg
1344,17570,,ROCHESTER GAS & ELECTRIC CORP,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_17570.html,,,,,,,true,NY,106.0,,,
1345,32440,,ROCKFORD CORPORATION,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32440.html,,,,,,,true,AK,14.0,,,
1346,32163,,ROCKIES EXPRESS PIPELINE LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32163.html,,40.0,6.0,,,,true,"CO,IL,IN,KS,MO,NEOH,WY",1698.0,,,
1347,17620,,ROCKY MOUNTAIN NATURAL GAS CO INC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_17620.html,,1.0,,,,,true,CO,535.0,,,
1348,31666,,"ROCKY MOUNTAIN PIPELINE SYSTEM, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31666.html,,32.0,2.0,true,"CO,NE,SD,UT,WY",1678.0,,,,,,
1349,32628,,ROOSTH PRODUCTION COMPANY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32628.html,,,,,,,,,,true,TX,2.0
1350,31476,,ROSE ROCK MIDSTREAM L.P.,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31476.html,,24.0,9.0,true,"KS,OK",413.0,,,,,,
1351,17681,,ROSEBURG FOREST PRODUCTS CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_17681.html,,,,,,,true,OR,3.0,,,
1352,32203,True,ROSETTA RESOURCES,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32203.html,,4.0,1.0,,,,true,CA,4.0,true,CA,7.0
1353,31108,,"ROYAL PRODUCTION CO., INC.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31108.html,,,,,,,,,,true,TX,6.0
1354,31656,,RUTHERFORD OIL CORP,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31656.html,,,,,,,,,,true,TX,10.0
1355,32671,,"RW GATHERING, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32671.html,,,,,,,,,,true,PA,1.0
1356,32661,,"RYCKMAN CREEK RESOURCES, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32661.html,,1.0,,,,,true,WY,9.0,,,
1357,32451,,SABINE OIL & GAS LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32451.html,,,,,,,,,,true,TX,4.0
1358,18012,,SABINE PIPELINE LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18012.html,,3.0,1.0,,,,true,"LA,TX",132.0,,,
1359,31250,,"SABINE VALLEY PIPELINE, INC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31250.html,,,,,,,,,,true,TX,1.0
1360,30749,True,SACRAMENTO MUNICIPAL UTILITY DISTRICT,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_30749.html,,12.0,1.0,,,,true,CA,76.0,,,
1361,32617,,"SADDLE BUTTE PIPELINE, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32617.html,,,,true,ND,17.0,,,,,,
1362,32125,,SALMON RESOURCES LTD.,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32125.html,,3.0,4.0,true,CO,6.0,,,,,,
1363,31528,,SALT PLAINS STORAGE INC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31528.html,,,,,,,true,OK,42.0,,,
1364,30963,,"SALTVILLE GAS STORAGE COMPANY, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_30963.html,,4.0,,,,,true,VA,32.0,,,
1365,32675,,"SAMSON EXPLORATION, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32675.html,,,,,,,,,,true,TX,2.0
1366,30056,,SAMSON RESOURCES COMPANY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_30056.html,,,,,,,,,,true,"CO,TX",5.0
1367,32272,,SAN ANTONIO PIPELINE CORPORATION,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32272.html,,,,true,TX,14.0,,,,,,
1368,18112,True,SAN DIEGO GAS & ELECTRIC CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18112.html,,,,,,,true,CA,234.0,,,
1369,31961,,SAN FELIPE PIPELINE L.P.,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31961.html,,,,,,,,,,true,TX,109.0
1370,31491,,SANCHEZ OIL & GAS CORP,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31491.html,,,,,,,true,TX,14.0,,,
1371,31471,,"SANDRIDGE CO2, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31471.html,,,,true,TX,185.0,,,,,,
1372,38942,,"SANDRIDGE ONSHORE, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_38942.html,,,,true,TX,7.0,,,,true,TX,2.0
1373,31768,,SANTEE COOPER - RAINEY GENERATING STATION,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31768.html,,7.0,4.0,,,,true,"GA,SC",3.0,,,
1374,21359,,SASOL NORTH AMERICA,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_21359.html,,,,true,LA,17.0,true,LA,3.0,,,
1375,31472,,SCISSORTAIL ENERGY LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31472.html,,,,,,,true,OK,55.0,true,OK,41.0
1376,18152,,SEA ROBIN PIPELINE CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18152.html,,11.0,4.0,,,,true,"LA,OC(B)",975.0,,,
1377,32623,,"SEACOAST GAS TRANSMISSION, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32623.html,,,,,,,true,FL,24.0,,,
1378,39004,,SEADRIFT COKE LP,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_39004.html,,,,,,,true,TX,0.0,,,
1379,26086,,SEADRIFT PIPELINE CORP,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_26086.html,,,,true,TX,987.0,,,,,,
1380,18156,,SEADRIFT PIPELINE CORP,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18156.html,,,,,,,true,TX,247.0,,,
1381,31068,True,SEAL BEACH GAS PROCESSING VENTURE,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31068.html,,7.0,1.0,,,,true,CA,1.0,true,CA,3.0
1382,30585,,SELKIRK COGEN PROJECT,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_30585.html,,,,,,,true,NY,2.0,,,
1383,18472,,SEMCO ENERGY GAS COMPANY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18472.html,,,,,,,true,MI,101.0,,,
1384,18473,,SEMCO PIPELINE CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18473.html,,,,,,,true,MI,50.0,,,
1385,32166,,"SEMGAS, L.P.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32166.html,,,,,,,true,KS,3.0,true,TX,14.0
1386,31776,,SEMINOLE GAS COMPANY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31776.html,,2.0,2.0,true,TN,3.0,true,"KY,NE,OK",17.0,true,OK,12.0
1387,32378,,"SENECA POWER PARTNERS, L.P.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32378.html,,,,,,,true,NY,11.0,,,
1388,18201,True,SENECA RESOURCES CORP,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18201.html,,1.0,,true,CA,8.0,true,CA,23.0,true,CA,8.0
1389,38905,,SENECA RESOURCES EAST DIVISION,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_38905.html,,,,,,,,,,true,PA,7.0
1390,18092,True,"SFPP, LP",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18092.html,,108.0,14.0,true,"AZ,CA,NM,NV,OR,TX",2868.0,,,,,,
1391,38916,,SG INTERESTS,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_38916.html,,,,,,,true,CO,4.0,,,
1392,32375,,"SG RESOURCES MISSISSIPPI, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32375.html,,1.0,,,,,true,"AL,MS",59.0,,,
1393,18275,,SHELL CHEMICAL CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18275.html,,,,true,AL,13.0,,,,,,
1394,30765,True,SHELL OIL PRODUCTS COMPANY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_30765.html,,2.0,,true,CA,7.0,true,CA,2.0,,,
1395,31174,True,"SHELL PIPELINE CO., L.P.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31174.html,,64.0,11.0,true,"CA,IL,KY,LA,MS,OC(B)TN,TX,WI",4490.0,,,,,,
1396,18273,,SHELL PIPELINE CORP,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18273.html,,2.0,,,,,true,"LA,TX",62.0,true,OC(B),224.0
1397,18286,,SHELL WESTERN E & P INC - CENTRAL DIV,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18286.html,,,,,,,true,AL,36.0,true,"AL,AL",76.0
1398,32348,,SHELL WESTERN E&P;,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32348.html,,,,,,,,,,true,TX,16.0
1399,18292,,SHENANDOAH GAS CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18292.html,,,,,,,true,VA,24.0,,,
1400,31689,,SHERWIN ALUMINA COMPANY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31689.html,,,,,,,true,TX,2.0,,,
1401,32627,,SHORELINE OFFSHORE LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32627.html,,,,,,,true,LA,7.0,,,
1402,32343,,"SHOW ME ETHANOL, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32343.html,,,,,,,true,MO,5.0,,,
1403,32329,,"SIEMENS INDUSTRY, INC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32329.html,,,,,,,true,SC,16.0,,,
1404,32195,True,"SIGNAL HILL PETROLEUM, INC.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32195.html,,,,true,CA,1.0,,,,,,
1405,32054,True,SILICON VALLEY POWER,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32054.html,,8.0,6.0,,,,true,CA,2.0,,,
1406,31605,,"SILVER CREEK OIL & GAS, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31605.html,,,,,,,,,,true,TX,23.0
1407,32663,,SIMCON OIL & GAS CORP,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32663.html,,,,,,,,,,true,WV,5.0
1408,15156,,SINCLAIR TRANSPORTATION COMPANY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_15156.html,,51.0,8.0,true,"CO,IA,KS,MO,WY",998.0,,,,,,
1409,18336,,SIOUX CENTER MUNICIPAL GAS UTILITY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18336.html,,,,,,,true,IA,5.0,,,
1410,31640,,SIOUX CITY BRICK AND TILE,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31640.html,,,,,,,true,IA,1.0,,,
1411,32357,,SIOUX FALLS REGIONAL SANITARY LANDFILL,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32357.html,,,,,,,true,SD,11.0,,,
1412,18340,,SIPCO GAS TRANSMISSION CORP,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18340.html,,,,,,,true,TX,1.0,,,
1413,32651,,SLEEPY HOLLOW OIL AND GAS,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32651.html,,,,,,,true,MT,0.0,true,MT,106.0
1414,31368,,SMARR ENERGY FACILITY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31368.html,,,,,,,true,GA,1.0,,,
1415,17215,,SMITH PRODUCTION INC (EX - RENRAG INC),http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_17215.html,,,,,,,,,,true,TX,2.0
1416,18380,,SOCORRO NATURAL GAS CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18380.html,,,,,,,true,NM,38.0,,,
1417,32509,,"SOMERSET GAS GATHERING OF PENNSYLVANIA, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32509.html,,,,,,,true,PA,11.0,true,PA,12.0
1418,18388,,SOMERSET GAS SERVICE,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18388.html,,,,,,,true,KY,54.0,true,KY,93.0
1419,18383,,SOMOCO INC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18383.html,,,,,,,,,,true,MI,2.0
1420,31980,,"SOTEX FUELS,LLC.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31980.html,,,,,,,true,TX,4.0,true,TX,9.0
1421,630,,SOURCEGAS ARKANSAS INC.,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_630.html,,,,,,,true,AR,817.0,true,AR,27.0
1422,10030,,SOURCEGAS LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_10030.html,,1.0,,,,,true,"CO,NE,WY",2042.0,,,
1423,2688,,SOUTH ALABAMA GAS DISTRICT,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_2688.html,,,,,,,true,AL,103.0,,,
1424,18408,,SOUTH CAROLINA ELECTRIC & GAS CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18408.html,,,,,,,true,SC,448.0,,,
1425,25169,,SOUTH CAROLINA PIPELINE CORP,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_25169.html,,1.0,2.0,,,,true,SC,1978.0,,,
1426,30024,,SOUTH DAKOTA INTRASTATE PIPELINE CO.,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_30024.html,,,,,,,true,SD,178.0,,,
1427,18440,,SOUTH JERSEY GAS CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18440.html,,,,,,,true,NJ,123.0,,,
1428,31647,,SOUTH SHORE PIPELINE CO LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31647.html,,,,,,,true,TX,31.0,,,
1429,99037,,SOUTH WILMINGTON-PIPELINE,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_99037.html,,4.0,2.0,true,NC,14.0,,,,,,
1430,31882,,"SOUTHCROSS ALABAMA GATHERING SYSTEM, L.P.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31882.html,,,,,,,true,AL,22.0,true,AL,3.0
1431,32626,,SOUTHCROSS ALABAMA PIPELINE LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32626.html,,,,,,,true,AL,374.0,,,
1432,31595,,SOUTHCROSS CCNG GATHERING LTD,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31595.html,,,,,,,true,TX,8.0,true,TX,19.0
1433,31594,,SOUTHCROSS CCNG TRANSMISSION LTD,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31594.html,,,,,,,true,TX,423.0,,,
1434,32444,,SOUTHCROSS GATHERING LTD.,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32444.html,,,,,,,true,TX,3.0,true,TX,1.0
1435,31557,,"SOUTHCROSS GULF COAST TRANSMISSION, LTD",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31557.html,,,,,,,true,TX,71.0,true,TX,58.0
1436,31881,,"SOUTHCROSS MISSISSIPPI INDUSTRIAL GAS SALES, L.P.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31881.html,,,,,,,true,MS,12.0,,,
1437,31880,,"SOUTHCROSS MISSISSIPPI PIPELINE, L.P.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31880.html,,,,,,,true,MS,417.0,true,MS,6.0
1438,32445,,SOUTHCROSS NGL PIPELINE LTD.,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32445.html,,,,true,TX,22.0,,,,,,
1439,18456,,SOUTHEAST ALABAMA GAS DISTRICT,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18456.html,,,,,,,true,AL,622.0,,,
1440,32653,,SOUTHEAST GAS TRANSMISSION,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32653.html,,,,,,,true,"LA,MS",78.0,,,
1441,32341,,"SOUTHEAST SUPPLY HEADER, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32341.html,,9.0,2.0,,,,true,"AL,LA,MS",286.0,,,
1442,32508,,"SOUTHEASTERN KANSAS PIPELINE & TRANSMISSION CO, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32508.html,,,,,,,true,KS,26.0,,,
1443,18465,,SOUTHEASTERN NATURAL GAS CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18465.html,,,,,,,,,,true,OH,3.0
1444,18484,True,SOUTHERN CALIFORNIA GAS CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18484.html,,,,,,,true,CA,3526.0,,,
1445,31724,,SOUTHERN COMPANY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31724.html,,2.0,,,,,true,"AL,GA,MS",66.0,,,
1446,32175,,"SOUTHERN DOME, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32175.html,,,,,,,true,OK,10.0,true,OK,2.0
1447,18499,,SOUTHERN GAS TRANSMISSION CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18499.html,,,,,,,true,AL,50.0,,,
1448,38907,,SOUTHERN ILLINOIS POWER COOPERATIVE,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_38907.html,,,,,,,true,IL,5.0,,,
1449,18508,,SOUTHERN INDIANA GAS & ELECTRIC CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18508.html,,,,,,,true,IN,148.0,,,
1450,30992,,"SOUTHERN MISSOURI GAS COMPANY, L.P.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_30992.html,,,,,,,true,MO,207.0,,,
1451,18516,,SOUTHERN NATURAL GAS CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18516.html,,109.0,10.0,,,,true,"AL,FL,GA,LA,MS,SCTN,TX",7074.0,,,
1452,31711,,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31711.html,,65.0,8.0,,,,true,"CO,KS,MO,NE,OK,TXWY",5840.0,,,
1453,18526,,"SOUTHERN UNION GAS SERVICES, LTD",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18526.html,,5.0,,true,"NM,TX",50.0,true,"NM,TX",62.0,,,
1454,32256,,SOUTHERN UNION INTRASTATE GAS PIPELINE,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32256.html,,,,,,,true,TX,11.0,,,
1455,18536,True,SOUTHWEST GAS CORP,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18536.html,,1.0,,,,,true,"AZ,CA,NV",710.0,,,
1456,32562,,SOUTHWEST GAS TRANSMISSION COMPANY A LIMITED PARTNERSHIP,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32562.html,,1.0,,,,,true,AZ,10.0,,,
1457,32419,,"SOUTHWEST IOWA RENEWABLE ENERGY, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32419.html,,,,,,,true,IA,1.0,,,
1458,31949,,SOUTHWESTERN ENERGY PRODUCTION COMPANY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31949.html,,,,,,,true,TX,2.0,,,
1459,18548,,SOUTHWESTERN GAS PIPELINE INC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18548.html,,,,,,,true,TX,5.0,true,TX,282.0
1460,18555,,SOUTHWESTERN PUBLIC SERVICE CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18555.html,,,,,,,true,TX,20.0,,,
1461,18560,,SOUTHWESTERN VIRGINIA GAS CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18560.html,,,,,,,true,VA,14.0,,,
1462,30962,,SPECTRA ENERGY VIRGINIA PIPELINE COMPANY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_30962.html,,1.0,,,,,true,VA,87.0,,,
1463,32585,,SPELMAN PIPELINE HOLDINGS LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32585.html,,,,,,,true,OH,121.0,,,
1464,31600,,"SPINNAKER EXPLORATION COMPANY, L.L.C.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31600.html,,,,,,,,,,true,TX,2.0
1465,18558,,SPORT PIPELINE CORP,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18558.html,,,,,,,true,LA,1.0,,,
1466,18584,,"SPRINGFIELD, CITY UTILITIES OF",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18584.html,,1.0,,,,,true,MO,49.0,,,
1467,18594,,"SPUR, CITY OF",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18594.html,,,,,,,true,TX,43.0,,,
1468,18084,,ST LAWRENCE GAS CO INC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18084.html,,,,,,,true,NY,111.0,,,
1469,18678,,ST LOUIS PIPELINE OPERATING LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18678.html,,4.0,4.0,true,"IL,MO",23.0,,,,,,
1470,32266,True,ST. JAMES OIL CORPORATION,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32266.html,,,,true,CA,3.0,,,,,,
1471,32523,,ST. PAUL PARK REFINING CO. LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32523.html,,,,true,MN,5.0,,,,,,
1472,18608,True,STANDARD PACIFIC GAS LINE INC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18608.html,,,,,,,true,CA,55.0,,,
1473,32380,,"STECKMAN RIDGE, LP",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32380.html,,8.0,,,,,true,PA,10.0,,,
1474,18636,,"STEPHEN, CITY OF",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18636.html,,,,,,,true,MN,2.0,,,
1475,31104,,STEPHENS AND JOHNSON OPERATING CO.,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31104.html,,,,,,,,,,true,OK,5.0
1476,32268,,STEPHENS PRODUCTION COMPANY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32268.html,,,,,,,true,"AR,OK",5.0,true,"AR,OK",6.0
1477,32237,,"STERLING ETHANOL, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32237.html,,,,,,,true,CO,6.0,,,
1478,31835,,STERLING EXPLORATION & PRODUCTION CO LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31835.html,,,,true,TX,17.0,,,,true,TX,20.0
1479,30573,,STEUBEN GAS STORAGE COMPANY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_30573.html,,7.0,2.0,,,,true,NY,15.0,true,NY,1.0
1480,32584,,"STL PIPELINE, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32584.html,,4.0,2.0,,,,,,,true,"OC(B),TX",6.0
1481,31591,,STONE ENERGY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31591.html,,13.0,7.0,true,LA,24.0,,,,true,LA,2.0
1482,31868,,"STONEWATER PIPELINE COMPANY, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31868.html,,,,,,,true,TX,6.0,,,
1483,31803,,STROUD PETROLEUM INC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31803.html,,,,,,,,,,true,LA,2.0
1484,32456,,"SUFFOLK TRANSMISSION PARTNERS, LP",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32456.html,,,,,,,true,VA,2.0,,,
1485,849,,"SUMAS COGENERATION CO., L.P.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_849.html,,,,,,,true,WA,4.0,,,
1486,32438,,"SUMMIT GAS GATHERING, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32438.html,,,,,,,true,CO,6.0,true,"CO,UT",5.0
1487,32074,,SUMMIT NATURAL GAS OF MISSOURI,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32074.html,,,,,,,true,MO,278.0,,,
1488,30034,,SUMMIT PETROLEUM CORP - GAS DIV.,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_30034.html,,,,,,,,,,true,MI,26.0
1489,31822,,SUNCOR ENERGY (USA) PIPELINE CO.,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31822.html,,30.0,2.0,true,"CO,WY",330.0,,,,,,
1490,31392,,SUNFLOWER ELECTRIC POWER CORP,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31392.html,,,,,,,true,KS,18.0,,,
1491,18718,,SUNOCO PIPELINE L.P.,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18718.html,,132.0,23.0,true,"DE,MA,MI,NJ,NY,OHOK,PA,TX",4673.0,true,NJ,4.0,,,
1492,18779,,"SUNOCO, INC (R&M;)",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18779.html,,12.0,4.0,true,"DE,PA",26.0,true,PA,1.0,,,
1493,32670,,"SUPERIOR APPALACHIAN PIPELINE, L.L.C.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32670.html,,,,,,,true,PA,1.0,true,PA,2.0
1494,32007,,SUPERIOR PIPELINE COMPANY L.L.C.,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32007.html,,,,true,OK,11.0,true,"KS,OK,TX",17.0,true,OK,94.0
1495,18752,,SUPERIOR WATER LIGHT & POWER CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18752.html,,,,,,,true,WI,8.0,,,
1496,31779,,SWISSPORT FUELING INC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31779.html,,,,true,AZ,12.0,,,,,,
1497,32517,,SWISSPORT FUELING INC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32517.html,,,,true,WA,0.0,,,,,,
