"retailer_id","name","orig_address","lat","lon","cnty","tract","GEOID"
"1020592","MANCHESTER 76","633 W MANCHESTER BLVD, INGLEWOOD, CA 90301",33.9616618,-118.3676689,"Los Angeles County",6014.01,"06037601401"
"1027709","WEST MARKET VALERO","633 WEST MARKET ST, SALINAS, CA 93901",36.6830386,-121.6706937,"Monterey County",17,"06053001700"
"1012417","JIFFY MART OF SACRAMENTO","6330 MARTIN LUTHER KING BLVD, SACRAMENTO, CA 95824",38.5109561,-121.4650279,"Sacramento County",45.01,"06067004501"
"675589","TOWN AND COUNTRY NEWSTAND","6330 W THIRD ST, LOS ANGELES, CA 90036",34.0712307,-118.3599406,"Los Angeles County",2145.01,"06037214501"
"656911","OBRIEN'S SUPERMARKET","6331 OAKDALE RD, RIVERBANK, CA 95367",37.731518,-120.960101,"Stanislaus County",4.02,"06099000402"
"1033439","JK MARKET","6333 S BROADWAY, LOS ANGELES, CA 90003",33.9815968,-118.2786466,"Los Angeles County",2393.1,"06037239310"
"689121","SHELTAMS","6333 W 3RD ST #818, LOS ANGELES, CA 90036",34.0719955,-118.360253,"Los Angeles County",2145.01,"06037214501"
"681904","MAY'S ZAMIRI","6337 FAIR OAKS BL, CARMICHAEL, CA 95608",38.6166834,-121.3291495,"Sacramento County",77.01,"06067007701"
"1034616","TOM'S LIQUORS","634 E LAUREL DR, SALINAS, CA 93906",36.6961018,-121.6393886,"Monterey County",4,"06053000400"
"680490","TOM'S LIQUORS","634 E LAUREL DR, SALINAS, CA 93906",36.6961018,-121.6393886,"Monterey County",4,"06053000400"
"1022925","MARINER LIQUOR","634 PORT CHICAGO HWY, PITTSBURG, CA 94565",38.0343534,-121.9614945,"Contra Costa County",3142,"06013314200"
"1034660","BAYPOINT BEVBOX","634 PORT CHICAGO HWY, PITTSBURG, CA 94565",38.0343534,-121.9614945,"Contra Costa County",3142,"06013314200"
"1034089","CAFE LU & RESTAURANT","634 S HARBOR BLVD, SANTA ANA, CA 92704",33.7391249,-117.9209858,"Orange County",992.48,"06059099248"
"1031484","RODEO MARKET","634 SHERWOOD DR, SALINAS, CA 93906",36.6917091,-121.6435184,"Monterey County",4,"06053000400"
"181639","SAFEWAY 02-0918","6340 COMMERCE BL, ROHNERT PARK, CA 94928",38.3475916,-122.708366,"Sonoma County",1513.05,"06097151305"
"681533","VALU MART FOOD WAREHOUSE","6340 ROSEMEAD BL, TEMPLE CITY, CA 91780",34.1149904,-118.0730075,"Los Angeles County",4800.12,"06037480012"
"1009701","ARCO AM/PM","6345 OAKDALE RD, RIVERBANK, CA 95367",37.7323382,-120.9590887,"Stanislaus County",4.02,"06099000402"
"1037133","HOLIDAY LIQUOR","6346 BRISTOL RD, VENTURA, CA 93003",34.2531595,-119.2029583,"Ventura County",15.07,"06111001507"
"634164","HOLIDAY LIQUOR","6346 BRISTOL RD, VENTURA, CA 93003",34.2531595,-119.2029583,"Ventura County",15.07,"06111001507"
"1029122","PARADISE MARKET","635 E 6TH ST, MADERA, CA 93638",36.9655149,-120.0523109,"Madera County",9,"06039000900"
"1030379","CARRILLOS MARKET","635 E HOLT BLVD, ONTARIO, CA 91761",34.063754,-117.6423505,"San Bernardino County",15.01,"06071001501"
"1037191","CARRILLO MINI MARKET","635 E HOLT BLVD, ONTARIO, CA 91761",34.063754,-117.6423505,"San Bernardino County",15.01,"06071001501"
"1024951","LEO'S MARKET","635 EL CAJON BLVD, EL CAJON, CA 92020",32.788987,-116.9730821,"San Diego County",159.01,"06073015901"
"140763","7-ELEVEN 2366-14311","635 EL CAMINO REAL, SOUTH SAN FRANCISCO, CA 94080",37.6490368,-122.4301437,"San Mateo County",6024,"06081602400"
"684451","STATER BROS 140","635 N BRDWY, ESCONDIDO, CA 92025",33.1276146,-117.0858401,"San Diego County",202.14,"06073020214"
"1026179","CVS PHARMACY #6368","635 S MELROSE DR, VISTA, CA 92081",33.1869103,-117.2542427,"San Diego County",197.01,"06073019701"
"1026027","SANTA CRUZ MARKET","635 S ROWAN AVE, LOS ANGELES, CA 90023",34.0274267,-118.1876369,"Los Angeles County",5312.01,"06037531201"
"1027134","D'S DONUTS","6350 E SANTA ANA CANYON RD, ANAHEIM, CA 92807",33.8563617,-117.7707999,"Orange County",219.19,"06059021919"
"1036064","D'S DONUTS","6350 E SANTA ANA CANYON RD, ANAHEIM, CA 92807",33.8563617,-117.7707999,"Orange County",219.19,"06059021919"
"1012884","EASTERN OIL","6350 FALLBROOK AV, WOODLAND HILLS, CA 91367",34.1861048,-118.6230044,"Los Angeles County",1351.02,"06037135102"
"1019033","LONDON LIQUOR","6350 LONG BEACH BL, LONG BEACH, CA 90805",33.870087,-118.201178,"Los Angeles County",5704.02,"06037570402"
"391848","7-ELEVEN 2136-29032","6350 SAN FERNANDO RD, GLENDALE, CA 91201",34.1661989,-118.2878533,"Los Angeles County",3016.01,"06037301601"
"1034772","CARDENAS MARKET #11","6350 VAN BUREN BLVD, RIVERSIDE, CA 92503",33.9451817,-117.4553931,"Riverside County",411.01,"06065041101"
"695415","CARDENAS MARKET #11","6350 VAN BUREN BLVD, RIVERSIDE, CA 92503",33.9451817,-117.4553931,"Riverside County",411.01,"06065041101"
"1033365","SUPER STAR PLUS","6351 FRANKLIN BLVD, SACRAMENTO, CA 95824",38.5107721,-121.4666305,"Sacramento County",45.01,"06067004501"
"687423","VONS GROCERY 46-1914","6351 HAVEN AVE, RANCHO CUCAMONGA, CA 91737",34.138579,-117.5740225,"San Bernardino County",20.19,"06071002019"
"1007372","PRIME MARKET","6351 WOODMAN AVE, VAN NUYS, CA 91401",34.1862957,-118.4316396,"Los Angeles County",1282.2,"06037128220"
"1015772","VALLEY ENTERPRISE GROUP","6355 FLORENCE AV, BELL GARDENS, CA 90201",33.9654786,-118.1511663,"Los Angeles County",5340.01,"06037534001"
"689897","MADRA LIQUOR & DELI","6357 DEL CERRO BL, SAN DIEGO, CA 92120",32.7827745,-117.0601202,"San Diego County",97.06,"06073009706"
"1026980","CIRCLE K","6357 S EASTERN AVE, BELL GARDENS, CA 90201",33.9758875,-118.1642165,"Los Angeles County",5341.01,"06037534101"
"1028854","MOM'S DONUT & ICE CREAM","636 BAILEY RD, PITTSBURG, CA 94565",38.0165605,-121.9428535,"Contra Costa County",3552,"06013355200"
"686071","SQUARE DEAL","636 DAIRY AV, CORCORAN, CA 93212",36.103879,-119.572414,"Kings County",15,"06031001500"
"1010113","SMOKE SHOP","636 E ARROW HWY, POMONA, CA 91767",34.089438,-117.7385628,"Los Angeles County",4021.02,"06037402102"
"1036346","POMONA SMOKE & VAPE","636 E ARROW HWY, POMONA, CA 91767",34.089438,-117.7385628,"Los Angeles County",4021.02,"06037402102"
"1008730","CIGARS AND MORE","636 EL CAMINO REAL, SAN CARLOS, CA 94070",37.5064516,-122.2597058,"San Mateo County",6092.02,"06081609202"
"671459","7-ELEVEN 2175-13969","636 N VINE AV, ONTARIO, CA 91762",34.0704073,-117.6554629,"San Bernardino County",14,"06071001400"
"1027988","TORO LOCO MARKET","636 S CHURCH RD, EARLIMART, CA 93219",35.878776,-119.267781,"Tulare County",44,"06107004400"
"1029583","VISTA","636 SYCAMORE AVE, VISTA, CA 92083",33.1663198,-117.2159379,"San Diego County",199.04,"06073019904"
"1035652","WFG 636 SYCAMORE #80026","636 SYCAMORE AVE, VISTA, CA 92083",33.1663198,-117.2159379,"San Diego County",199.04,"06073019904"
"1037224","G & M OIL #159","636 SYCAMORE AVE, VISTA, CA 92083",33.1663198,-117.2159379,"San Diego County",199.04,"06073019904"
"674617","VONS GROCERY 42-2442","636 VENTURA ST, FILLMORE, CA 93015",34.3950751,-118.9163741,"Ventura County",3.02,"06111000302"
"1001423","ST GEORGE CIRCLE K/76","636 W FLORIDA AVE, HEMET, CA 92543",33.7477927,-116.9777941,"Riverside County",434.01,"06065043401"
"1034492","ST GEORGE GAS & CIRCLE K","636 W FLORIDA AVE, HEMET, CA 92543",33.7477927,-116.9777941,"Riverside County",434.01,"06065043401"
"1002367","WINCO FOODS #7","636 W HARRIS ST, EUREKA, CA 95503",40.7816949,-124.1780961,"Humboldt County",2,"06023000200"
"1029501","CARRILLO USA","636 W. CARILLO STREET, SANTA BARBARA, CA 93101",34.4150724,-119.7106534,"Santa Barbara County",11.02,"06083001102"
"1025191","RITE AID #5475","6360 PACIFIC BLVD, HUNTINGTON PARK, CA 90255",33.9819761,-118.2247494,"Los Angeles County",5326.05,"06037532605"
"1032760","RITE AID #5475","6360 PACIFIC BLVD, HUNTINGTON PARK, CA 90255",33.9819761,-118.2247494,"Los Angeles County",5326.05,"06037532605"
"1016511","CVS PHARMACY #9661","6360 W THIRD ST, LOS ANGELES, CA 90036",34.0702236,-118.3610993,"Los Angeles County",2145.01,"06037214501"
"1015902","STOP RITE LIQUOR MARKET","6363 SANTA FE AVE, HUNTINGTON PARK, CA 90255",33.9818271,-118.230776,"Los Angeles County",5326.03,"06037532603"
"1005365","GREELEY HILL TRUE VALUE & GROCERY","6364 GREELEY HILL RD, COULTERVILLE, CA 95311",37.7403693,-120.1323948,"Mariposa County",2,"06043000200"
"222199","7-ELEVEN 2136-20401","6364 VINELAND AV, NORTH HOLLYWOOD, CA 91606",34.1864728,-118.3698746,"Los Angeles County",1231.04,"06037123104"
"695757","FOOD SOURCE #702","6366 MACK RD, SACRAMENTO, CA 95823",38.4727166,-121.4288941,"Sacramento County",96.06,"06067009606"
"1014979","CLEMENT STORE","637 CLEMENT STREET, SAN FRANCISCO, CA 94118",37.782635,-122.4661517,"San Francisco County",402,"06075040200"
"1008903","HOOTCH HUT","637 PEARSON RD, PARADISE, CA 95969",39.7526629,-121.609202,"Butte County",21,"06007002100"
"1031948","DOLLAR STORE & MORE","637 SAN MATEO AVE, SAN BRUNO, CA 94066",37.6271159,-122.413835,"San Mateo County",6041.01,"06081604101"
"1013921","LONG BEACH CIRCLE K","6370 E STEARNS ST, LONG BEACH, CA 90815",33.7951122,-118.1105966,"Los Angeles County",5743,"06037574300"
"1015338","ARCO AM/PM","6375 N. BLACKSTONE, FRESNO, CA 93720",36.8298227,-119.7908993,"Fresno County",45.04,"06019004504"
"1026724","CVS PHARMACY #9928","6378 COMMERCE BLVD, ROHNERT PARK, CA 94928",38.3463155,-122.7083693,"Sonoma County",1513.05,"06097151305"
"1025575","SUNMOON MARKET INC","638 BROADWAY ST, SAN FRANCISCO, CA 94133",37.7980036,-122.4077129,"San Francisco County",107,"06075010700"
"678578","RALPHS GROCERY #015","638 CAMINO DE LOS MARES, SAN CLEMENTE, CA 92672",33.4589635,-117.6517215,"Orange County",422.05,"06059042205"
"1017714","CVS PHARMACY #8882","638 CAMINO DE LOS MARES, SAN CLEMENTE, CA 92673",33.4588661,-117.651539,"Orange County",422.05,"06059042205"
"1005003","VALLEY FOOD MART","638 POLK ST, COALINGA, CA 93210",36.1363238,-120.3503179,"Fresno County",81,"06019008100"
"1019389","BAL'S LIQUOR","638 W OLIVE, FRESNO, CA 93728",36.7578516,-119.8195645,"Fresno County",21,"06019002100"
"161937","SUPER A FOODS #05","6380 E FLORENCE AV, BELL GARDENS, CA 90201",33.9639829,-118.1508324,"Los Angeles County",5340.01,"06037534001"
"1034687","DOUBLE J SPORTS & SPIRITS","63803 HWY 96, HAPPY CAMP, CA 96039",41.797322,-123.375526,"Siskiyou County",5,"06093000500"
"1012511","CHEVRON","6385 UNIVERSITY AVE, SAN DIEGO, CA 92115",32.7542968,-117.0585824,"San Diego County",29.03,"06073002903"
"1011527","GREELEY HILL MARKET","6386 GREELEY HILL RD, COULTERVILLE, CA 95311",37.7414983,-120.1317165,"Mariposa County",2,"06043000200"
"1020924","TOP HILL SMOKE SHOP","6389 MISSION ST, DALY CITY, CA 94014",37.7050143,-122.4618822,"San Mateo County",6007,"06081600700"
"1021655","MERCADO SHORES","639 7TH ST, IMPERIAL BEACH, CA 91932",32.5849038,-117.11776,"San Diego County",105.02,"06073010502"
"1036933","MERCADO SHORES LIQUOR STORE","639 7TH ST, IMPERIAL BEACH, CA 91932",32.5849038,-117.11776,"San Diego County",105.02,"06073010502"
"684376","7-ELEVEN 2369-14193","639 BUENA VIS AV, ALAMEDA, CA 94501",37.7775346,-122.2774226,"Alameda County",4276,"06001427600"
"1031239","JACOB MARKET","639 D ST, WASCO, CA 93280",35.5950032,-119.3364488,"Kern County",44.02,"06029004402"
"1036161","DIAMOND DONUTS AND CHINESE DELI","639 E EL SEGUNDO BLVD, LOS ANGELES, CA 90059",33.9169216,-118.2639626,"Los Angeles County",5408,"06037540800"
"1027470","STOP N SAVE #130","639 PLEASANT VALLEY BLVD, DIAMOND SPRINGS, CA 95619",38.6952972,-120.81124,"El Dorado County",315.02,"06017031502"
"509862","SAFEWAY 06-1196","639 S BERNARDO AV, SUNNYVALE, CA 94087",37.3728009,-122.0580851,"Santa Clara County",5084.01,"06085508401"
"1024911","PARKVIEW MARKET","639 W LA HABRA BL, LA HABRA, CA 90631",33.9322333,-117.9537211,"Orange County",12.01,"06059001201"
"1032189","PARKVIEW MARKET","639 W LA HABRA BLVD, LA HABRA, CA 90631",33.9321975,-117.9537379,"Orange County",12.01,"06059001201"
"1030881","WHIPPLE SHELL","639 WHIPPLE AVE, REDWOOD CITY, CA 94063",37.4931246,-122.2361667,"San Mateo County",6101,"06081610100"
"1010935","VALERO #3481","6390 N BLACKSTONE AVE, FRESNO, CA 93710",36.8299977,-119.7898578,"Fresno County",45.04,"06019004504"
"1034056","7-ELEVEN 2710-37957","6390 N BLACKSTONE AVE, FRESNO, CA 93710",36.8299977,-119.7898578,"Fresno County",45.04,"06019004504"
"1001903","CHEVRON FOOD MART","6392 BEACH BL, BUENA PARK, CA 90621",33.8679233,-117.9977991,"Orange County",1106.03,"06059110603"
"1036368","THE MEDICINE CABINET #5","6399 ATLANTIC AVE, BELL, CA 90201",33.9783389,-118.187203,"Los Angeles County",5336.01,"06037533601"
"1036201","ABC MONEY EXCHANGE","640 1/2 E SAN YSIDRO BLVD, SAN YSIDRO, CA 92173",32.5479619,-117.0345145,"San Diego County",100.15,"06073010015"
"1026289","GALT MINI MART AND LIQUOR","640 CAROL DR STE 100, GALT, CA 95632",38.2687494,-121.3012744,"Sacramento County",94.07,"06067009407"
"1029840","EL SUPER #36","640 E BORONDA RD, SALINAS, CA 93906",36.7146098,-121.6256269,"Monterey County",1.02,"06053000102"
"1032593","EL PUEBLO FOOD MARKET","640 E DINUBA AVE, REEDLEY, CA 93654",36.5900784,-119.4425053,"Fresno County",66.02,"06019006602"
"1033860","BESTBEV","640 E ST, CHULA VISTA, CA 91910",32.6405625,-117.0957699,"San Diego County",125.02,"06073012502"
"635782","BESTBEV","640 E ST, CHULA VISTA, CA 91910",32.6405625,-117.0957699,"San Diego County",125.02,"06073012502"
"1037265","CREEKSIDE GENERAL STORE","640 GRAND AVE #102, SAN MARCOS, CA 92078",33.1357865,-117.1789075,"San Diego County",200.29,"06073020029"
"305591","LEUCADIA LIQUOR","640 N HWY 101, ENCINITAS, CA 92024",33.0608097,-117.3011224,"San Diego County",177.02,"06073017702"
"1022362","MORRO BAY CIGARETTES","640 QUINTANA RD, MORRO BAY, CA 93442",35.368359,-120.844797,"San Luis Obispo County",106.03,"06079010603"
"1011421","RANCHO MENDOZA","640 SEBASTOPOL RD, SANTA ROSA, CA 95407",38.4297268,-122.7275225,"Sonoma County",1531.04,"06097153104"
"1025791","P & G MARKET","640 W PEACH ST, COMPTON, CA 90222",33.9057382,-118.2362057,"Los Angeles County",5427,"06037542700"
"1005270","DUBLIN CHEVRON","6400 DUBLIN BL, DUBLIN, CA 94568",37.7042857,-121.9097714,"Alameda County",4503,"06001450300"
"1014176","GREEN DAIRY","6400 S WESTERN AV, LOS ANGELES, CA 90047",33.9811524,-118.3084839,"Los Angeles County",2373,"06037237300"
"693598","ARCO AM-PM","6400 SANTA FE AV, HUNTINGTON PARK, CA 90255",33.98131,-118.229869,"Los Angeles County",5326.04,"06037532604"
"1022518","METROS LIQUOR","6400 TUJUNGA AV, NORTH HOLLYWOOD, CA 91606",34.1868967,-118.3789364,"Los Angeles County",1242.01,"06037124201"
"682508","7-ELEVEN 2365-14060","6401 ANTELOPE RD, CITRUS HEIGHTS, CA 95621",38.7078278,-121.3149938,"Sacramento County",81.27,"06067008127"
"1034298","ROSE MARKET","6401 CHERRY AVE, LONG BEACH, CA 90805",33.871155,-118.168973,"Los Angeles County",5705.02,"06037570502"
"1002602","C & C FINE FOOD MARKET","6401 DOWNEY AV, LONG BEACH, CA 90805",33.8713383,-118.1516342,"Los Angeles County",5702.04,"06037570204"
"1031360","MY GOODS MARKET #5748","6401 DUBLIN BL, DUBLIN, CA 94568",37.704867,-121.9103373,"Alameda County",4503,"06001450300"
"1028495","HOLMES LIQUOR & MARKET","6401 HOLMES AVE, LOS ANGELES, CA 90001",33.9810737,-118.2415761,"Los Angeles County",5327,"06037532700"
"1030748","CVS PHARMACY #10005","6401 MACK RD, SACRAMENTO, CA 95823",38.4748347,-121.4278979,"Sacramento County",49.05,"06067004905"
"402460","7-ELEVEN 2111-27623","6401 MISSION GORGE RD, SAN DIEGO, CA 92120",32.7900677,-117.0971579,"San Diego County",96.04,"06073009604"
"680374","RIO FOOD & LIQUOR","6401 RIO LINDA BL, RIO LINDA, CA 95673",38.6844369,-121.4575002,"Sacramento County",72.08,"06067007208"
"693543","FASTRIP #33","6401 S H ST, BAKERSFIELD, CA 93304",35.296257,-119.0217809,"Kern County",31.15,"06029003115"
"345340","FASTRIP FOOD STORE","6401 WHITE LN, BAKERSFIELD, CA 93309",35.3173335,-119.0738358,"Kern County",31.24,"06029003124"
"1020343","SAM'S LIQUORS","6404 CLARK RD, PARADISE, CA 95969",39.7706441,-121.5970655,"Butte County",19,"06007001900"
"1025731","USA #227","6404 MISSION GORGE RD, SAN DIEGO, CA 92120",32.7901729,-117.0981356,"San Diego County",96.03,"06073009603"
"1026819","STARWAY LIQUOR","6405 S EASTERN AV, BELL GARDENS, CA 90201",33.9751582,-118.1640957,"Los Angeles County",5341.01,"06037534101"
"308000","PARTY HOUSE LIQUOR","6405 UNIVERSITY AV, SAN DIEGO, CA 92115",32.754447,-117.0579578,"San Diego County",29.03,"06073002903"
"691064","SHEIK MAIZON CORPORATION","6405 YORK BLVD, LOS ANGELES, CA 90042",34.1145987,-118.1809454,"Los Angeles County",1831.03,"06037183103"
"1018779","PACIFIC LIQUOR","6408 S EASTERN AV, BELL GARDENS, CA 90201",33.9751023,-118.1634127,"Los Angeles County",5341.02,"06037534102"
"1012339","CIGARETTES & MORE","641 MERCHANT ST, VACAVILLE, CA 95688",38.3513529,-121.9927442,"Solano County",2531.01,"06095253101"
"1030879","ON THE BOULEVARD MARKET","641 W LANCASTER BLVD SUITE 105, LANCASTER, CA 93534",34.6980995,-118.1402294,"Los Angeles County",9008.06,"06037900806"
"689548","AK MARKET","6411 BROCKTON AV, RIVERSIDE, CA 92506",33.9551377,-117.3972782,"Riverside County",311,"06065031100"
"1022045","BARGAIN LINE DISCOUNT CIGARETTE","6411 SEPULVEDA BL STE 1E, VAN NUYS, CA 91411",34.1872814,-118.4666979,"Los Angeles County",1277.11,"06037127711"
"594825","POOR RICHARDS","6412 STEARNS, LONG BEACH, CA 90815",33.7950307,-118.1075269,"Los Angeles County",5745,"06037574500"
"1031810","EZ MART LIQUOR #11","6415 N BLACKSTONE, FRESNO, CA 93710",36.8303198,-119.7912541,"Fresno County",45.04,"06019004504"
"633663","CIRCUS LIQUORS","6417 LANKERSHIM BL, NORTH HOLLYWOOD, CA 91606",34.187253,-118.388079,"Los Angeles County",1239.01,"06037123901"
"1030476","AMIGO'S DONUTS","6418 SANTA FE AVE, HUNTINGTON PARK, CA 90255",33.9810591,-118.2297638,"Los Angeles County",5326.04,"06037532604"
"1033839","AMIGO'S DONUTS","6418 SANTA FE AVE, HUNTINGTON PARK, CA 90255",33.9810591,-118.2297638,"Los Angeles County",5326.04,"06037532604"
"376355","7-ELEVEN 2176-13751","6419 DEL AMO BL, LAKEWOOD, CA 90713",33.8473396,-118.1070013,"Los Angeles County",5709.01,"06037570901"
"689927","MOTHERLODE MARKET","6421 MOTHER LODE DR, PLACERVILLE, CA 95667",38.7001599,-120.850028,"El Dorado County",315.02,"06017031502"
"449910","GREENHAVEN LIQUORS","6421 RIVERSIDE BL, SACRAMENTO, CA 95831",38.5094991,-121.5415389,"Sacramento County",40.05,"06067004005"
"1013029","TOPANGA OIL INC","6423 TOPANGA CYN BL, CANOGA PARK, CA 91303",34.1872677,-118.6062901,"Los Angeles County",1351.11,"06037135111"
"1010299","CINCO  DE MAYO FAMILY FOOD","6424 S NORMANDIE AVE, LOS ANGELES, CA 90044",33.980777,-118.299992,"Los Angeles County",2374.02,"06037237402"
"1009668","BOTTOM UP LIQUOR","6424 S VERMONT AVE, LOS ANGELES, CA 90044",33.9804067,-118.2912432,"Los Angeles County",2375,"06037237500"
"1016849","SAFEWAY FUEL 10-2707","6425 N PACIFIC AVE, STOCKTON, CA 95207",38.008526,-121.3200528,"San Joaquin County",31.1,"06077003110"
"1006107","ALTA DENA DRIVE I N MARKET","6426 MT ADA RD, SAN DIEGO, CA 92111",32.8195591,-117.1730705,"San Diego County",85.09,"06073008509"
"1033490","CHEAP TOBACCO","643 E UNIVERSITY DR, CARSON, CA 90746",33.858313,-118.2641898,"Los Angeles County",5433.21,"06037543321"
"1032523","ROSITA'S 99 DISCOUNT","6430 GAGE AVE #E, BELL GARDENS, CA 90201",33.9736496,-118.1457275,"Los Angeles County",5340.01,"06037534001"
"1024901","PENNY PINCHER'S LIQUOR","6430 WEST BL, LOS ANGELES, CA 90043",33.9808214,-118.3348029,"Los Angeles County",2349.02,"06037234902"
"1015233","CRENSHAW MINI MARKET","6431 S CRENSHAW BL, LOS ANGELES, CA 90043",33.9808816,-118.3311564,"Los Angeles County",2349.02,"06037234902"
"1006380","CRYSTAL PURE WATER II","6432 MACK RD, SACRAMENTO, CA 95823",38.4728609,-121.427495,"Sacramento County",96.06,"06067009606"
"1032351","YOUNG'S MARKET","6432 N PARAMOUNT BLVD, LONG BEACH, CA 90805",33.871566,-118.1597225,"Los Angeles County",5702.04,"06037570204"
"1029069","PINTS N FIFTHS","6432 STOCKTON BL, SACRAMENTO, CA 95823",38.5093079,-121.4361993,"Sacramento County",47.02,"06067004702"
"1031197","MT SOLEDAD DELI & MARKET","6435 CAMINITO BLYTHEFIELD STE, LA JOLLA, CA 92037",32.832217,-117.244663,"San Diego County",83.1,"06073008310"
"1036624","MT. SOLEDAD MARKET & DELI","6435 CAMINITO BLYTHEFIELD STE, LA JOLLA, CA 92037",32.832217,-117.244663,"San Diego County",83.1,"06073008310"
"1023685","PENTZ ROAD MARKET & LIQUOR","6435 PENTZ RD, PARADISE, CA 95969",39.7697201,-121.5795114,"Butte County",20,"06007002000"
"1031496","EL RANCHO MARKET","6435 RUTLAND AVE, RIVERSIDE, CA 92503",33.94719,-117.4691938,"Riverside County",410.02,"06065041002"
"1035085","EL RANCHO MARKET","6435 RUTLAND AVE, RIVERSIDE, CA 92503",33.94719,-117.4691938,"Riverside County",410.02,"06065041002"
"1021572","PLABOY LIQUOR","6435 YUCCA ST, LOS ANGELES, CA 90028",34.1040957,-118.3308926,"Los Angeles County",1902.01,"06037190201"
"1033674","PLABOY LIQUOR","6435 YUCCA ST, LOS ANGELES, CA 90028",34.1040957,-118.3308926,"Los Angeles County",1902.01,"06037190201"
"1020228","FLAG CITY SHELL","6437 W BANNER RD, LODI, CA 95242",38.1151265,-121.3943621,"San Joaquin County",41.06,"06077004106"
"1022936","TUSTIN SMOKE SHOP","644 E 1ST ST, TUSTIN, CA 92780",33.7451764,-117.8176814,"Orange County",755.05,"06059075505"
"1035995","BAJA- MEX 7-11","644 E SAN YSIDRO BLVD STE C, SAN YSIDRO, CA 92173",32.547093,-117.0364677,"San Diego County",100.15,"06073010015"
"1022505","7-ELEVEN 2131-34700","644 E SAN YSIDRO BLVD, SAN YSIDRO, CA 92173",32.5470885,-117.0342737,"San Diego County",100.15,"06073010015"
"1024800","7-ELEVEN 2366-36039","644 MISSION ST, SAN FRANCISCO, CA 94105",37.7873445,-122.4010116,"San Francisco County",615,"06075061500"
"1031988","FOOD 4 LESS #345","644 N BROADWAY, ESCONDIDO, CA 92025",33.1287259,-117.0829908,"San Diego County",202.14,"06073020214"
"1021057","SNACK AND BOTTLE SHOP","644 PERSIA AV, SAN FRANCISCO, CA 94112",37.7203661,-122.4306878,"San Francisco County",260.03,"06075026003"
"1031593","OLIVE SNACK &  GIFT SHOP","644 S OLIVE ST, LOS ANGELES, CA 90014",34.0469563,-118.2549293,"Los Angeles County",2077.1,"06037207710"
"1031917","SAM'S SANTA PAULA MARKET","644 W HARVARD BLVD, SANTA PAULA, CA 93060",34.341816,-119.0819694,"Ventura County",7.01,"06111000701"
"693429","BISTRO LIQUOR","6441 EDINGER AV, HUNTINGTON BEACH, CA 92647",33.7304128,-118.0162818,"Orange County",996.04,"06059099604"
"1002756","SPIRIT SHOP & DELI","6443 W SUNSET BL, LOS ANGELES, CA 90028",34.098189,-118.330201,"Los Angeles County",1907,"06037190700"
"1036742","JAYNE'S BOTTLE SHOP","6445 FAIR OAKS BL, CARMICHAEL, CA 95608",38.6184466,-121.3290094,"Sacramento County",77.01,"06067007701"
"678931","JAYNE'S LIQUORS","6445 FAIR OAKS BL, CARMICHAEL, CA 95608",38.6184466,-121.3290094,"Sacramento County",77.01,"06067007701"
"1001358","SAFEWAY 10-2707","6445 PACIFIC AVE, STOCKTON, CA 95207",38.0085193,-121.3214814,"San Joaquin County",31.1,"06077003110"
"1031477","MODESTO ELKS LODGE 1282","645 CHARITY WAY, MODESTO, CA 95356",37.7151207,-121.0037676,"Stanislaus County",5.01,"06099000501"
"1022730","HEALTHY PRODUCE","645 CLEMENT ST, SAN FRANCISCO, CA 94118",37.7826406,-122.4662509,"San Francisco County",402,"06075040200"
"686680","MIKE'S AUTO SERVICE","645 E FOOTHILL BL, SAN DIMAS, CA 91773",34.1228194,-117.7945701,"Los Angeles County",4004.03,"06037400403"
"1017405","CVS PHARMACY #9113","645 E PALOMAR ST, CHULA VISTA, CA 91911",32.6157813,-117.0257732,"San Diego County",133.1,"06073013310"
"1027176","CVS PHARMACY #6332","645 MARKET ST, SAN DIEGO, CA 92101",32.7112857,-117.1587212,"San Diego County",54,"06073005400"
"1011575","HCP DRINKING WATER","645 N EUCLID ST, ANAHEIM, CA 92801",33.8407523,-117.94392,"Orange County",867.02,"06059086702"
"1033050","HCP DRINKING WATER","645 N EUCLID ST, ANAHEIM, CA 92801",33.8407523,-117.94392,"Orange County",867.02,"06059086702"
"1029789","M & H ONE DOLLAR STORE","645 N SAN JACINTO, HEMET, CA 92543",33.7573007,-116.9591966,"Riverside County",435.08,"06065043508"
"1016552","NORM'S LIQUOR","645 S RIVERSIDE AV, RIALTO, CA 92376",34.0896687,-117.3699681,"San Bernardino County",36.07,"06071003607"
"1025328","SAFEWAY 06-2948","645 SAN ANTONIO RD, MOUNTAIN VIEW, CA 94040",37.4018733,-122.1118262,"Santa Clara County",5094.04,"06085509404"
"1018165","CVS PHARMACY #9115","645 SATURN BLVD, SAN DIEGO, CA 92154",32.5847534,-117.0911665,"San Diego County",101.03,"06073010103"
"1030276","AMIGOS MINI MART","645 W 11TH ST, MERCED, CA 95341",37.2962106,-120.4893449,"Merced County",15.02,"06047001502"
"1011490","RALPHS GROCERY #22","645 W 9TH ST, LOS ANGELES, CA 90015",34.0458121,-118.2606014,"Los Angeles County",2077.1,"06037207710"
"694013","ARCADIA SUPERMARKET","645 W DUARTE RD, ARCADIA, CA 91007",34.1273896,-118.0531409,"Los Angeles County",4307.24,"06037430724"
